review_id,customer_id,product_id,rating,review_text,review_date
380,48501,587,5,Excepturi incidunt porro ad inventore.,2025-02-09
381,49965,4885,5,Velit ipsum amet odio alias reiciendis perspiciatis.,2025-03-31
382,37031,5730,5,Debitis harum consectetur voluptate quo hic.,2025-07-16
383,28242,463,4,Placeat rerum maiores cum blanditiis.,2025-01-13
384,11259,4228,4,Accusamus atque aspernatur.,2025-03-13
385,47923,5355,3,Ab repudiandae provident aliquid aspernatur ipsa.,2024-09-06
386,10407,5313,5,Saepe sequi dolore corrupti repellat dicta occaecati.,2024-05-21
387,30281,949,5,Itaque molestias vitae illo maxime ullam.,2025-01-31
388,13288,1288,4,Pariatur sed sed quaerat vel sapiente pariatur eveniet.,2025-04-08
389,12269,1196,5,Dicta animi labore rem molestias deleniti.,2024-05-02
390,9065,5618,4,Tempore aspernatur accusamus sint dolore occaecati est.,2024-10-13
391,26073,1528,5,Ipsum asperiores accusamus veritatis harum aperiam ea.,2025-12-19
392,40819,4292,5,Iste similique illo vitae ipsum in.,2025-05-19
393,1191,4344,5,Dolore voluptas ullam dolorem.,2025-10-31
394,25348,668,4,A provident omnis eaque itaque pariatur harum et.,2024-04-05
395,39779,917,1,Delectus odio asperiores saepe ipsam.,2025-09-17
396,4649,4815,5,Nulla unde in reprehenderit facere numquam soluta.,2024-06-11
397,4202,39,1,Fugiat veniam quasi temporibus.,2025-07-02
398,15232,4553,4,Ullam optio voluptate excepturi tempore aliquid eius.,2024-03-10
399,21706,727,5,Cumque facilis voluptas placeat hic deleniti aliquam expedita.,2024-04-27
400,14218,2464,4,Temporibus soluta laborum quasi quasi aspernatur corrupti.,2025-06-21
401,34749,4815,4,Ut modi consectetur facilis.,2024-03-09
402,32117,979,4,Dolores voluptatem laboriosam voluptatum possimus.,2025-09-29
403,3508,2120,5,Adipisci vel possimus unde qui nobis vitae.,2026-01-28
404,41058,827,3,Voluptatem labore nulla quo voluptate nobis.,2024-03-24
405,46576,2417,5,Quas sunt voluptate repellat.,2024-03-01
406,28285,3859,1,Repellat natus minima rem inventore.,2025-06-30
407,22877,5037,4,Illo mollitia dolorum iure reiciendis esse.,2024-10-30
408,18783,1587,5,Vel veritatis porro omnis modi asperiores dolores.,2025-10-02
409,29916,4172,3,Non minima accusantium quis eaque esse.,2024-08-25
410,30332,4083,4,Hic hic consequatur dignissimos.,2024-07-22
411,23228,5755,4,Vitae inventore quasi doloribus ea.,2025-12-30
412,20701,4659,5,Sequi harum excepturi.,2024-08-07
413,22578,3545,5,Maiores natus in voluptate.,2026-01-28
414,19704,4762,4,Eaque aspernatur repellendus laudantium aliquam molestiae.,2024-06-24
415,30438,3516,5,Minima sed atque modi facere.,2024-09-26
416,24663,4915,4,Dolor libero occaecati tenetur sapiente.,2026-02-05
417,30037,2501,5,Labore voluptatibus laborum ut quod quod.,2024-09-27
418,14643,4324,5,Iure mollitia minima delectus eius sunt.,2025-07-16
419,40643,3072,4,Ab animi possimus.,2025-09-28
420,18030,71,5,Non ipsum beatae consectetur.,2025-06-04
421,32806,2516,5,Ipsum a pariatur ipsa reprehenderit.,2025-02-26
422,48308,1595,2,Porro modi quo dignissimos sed fugit aut pariatur.,2025-10-14
423,13263,1655,5,Quasi nostrum atque beatae rerum.,2024-07-12
424,20850,2186,5,Mollitia nemo modi sed ut.,2024-06-01
425,37282,2926,4,Doloremque doloribus id dolor.,2025-11-25
426,15070,3879,5,Nulla eveniet assumenda modi.,2024-12-19
427,47508,396,4,Voluptas nobis eaque reprehenderit explicabo laboriosam ad.,2025-01-19
428,1747,4439,5,Quos vitae architecto soluta laboriosam nemo eligendi.,2025-06-01
429,21620,3464,2,Dolores doloribus dicta quasi occaecati enim.,2025-04-09
430,14483,5589,5,Minima iure odio.,2025-01-07
431,14520,861,5,Illum animi vel debitis cumque fugit voluptatum.,2025-02-23
432,11043,5000,5,Architecto error error ipsa.,2024-12-26
433,6254,2585,5,Nobis et officia laudantium error eum rerum.,2025-07-14
434,49275,4973,5,Vitae tempora molestias veritatis voluptates ipsam.,2025-10-10
435,41334,1319,3,Impedit doloribus et earum.,2025-11-22
436,34823,2314,4,Aspernatur harum blanditiis reiciendis.,2025-08-30
437,47560,2417,4,Ipsam iusto quam nesciunt.,2025-07-27
438,28579,1028,5,Temporibus corporis consectetur odio error.,2024-10-31
439,26571,5707,4,Quas quaerat sequi aperiam.,2024-11-17
440,32162,5504,4,Reprehenderit minus doloremque consequatur rem itaque enim.,2024-08-06
441,42649,3763,5,Quo temporibus voluptates corrupti.,2024-12-14
442,41135,115,2,Deleniti deleniti temporibus quos sequi.,2025-10-01
443,3893,4701,4,Molestias tempore commodi alias.,2025-04-03
444,22821,5105,5,Deserunt pariatur numquam.,2024-07-23
445,6550,5062,2,Doloribus totam officia dignissimos veniam eos.,2024-03-21
446,40612,1375,5,Animi perferendis laboriosam libero perspiciatis voluptatum voluptatibus.,2025-11-18
447,26399,1922,3,Ex magni blanditiis quisquam.,2024-05-31
448,18068,1973,4,Accusantium aliquid soluta enim molestiae.,2024-12-16
449,5623,4321,4,Hic aut vero quae earum rem.,2026-01-30
450,512,4829,5,Quaerat odio cupiditate incidunt.,2025-12-27
451,5292,441,5,Neque iure odit enim ducimus sunt.,2025-03-30
452,48551,1432,5,Animi veniam et eum.,2025-10-15
453,15647,4887,5,Ab ut rem vero culpa voluptatem.,2024-05-06
454,3968,5517,4,Nemo ipsam aperiam saepe accusantium alias unde.,2024-08-07
455,6497,5001,2,Animi sed consequuntur voluptatibus dicta sint.,2024-03-14
456,34891,2477,5,Natus illo ad dolorum quod exercitationem eius beatae.,2025-12-15
457,47621,526,3,Nisi maiores eum esse sapiente.,2024-12-29
458,49501,4901,3,Provident neque adipisci adipisci aliquid provident a.,2025-11-07
459,36892,5997,5,Temporibus quod omnis quam repudiandae.,2024-03-02
460,34667,4753,4,Aperiam labore eveniet totam nemo ducimus corrupti.,2025-05-30
461,9512,4777,5,Amet recusandae aliquid laudantium nemo distinctio sint.,2024-04-20
462,30957,3476,5,Aut facilis quibusdam maxime perspiciatis.,2024-04-05
463,31612,1402,1,Exercitationem tempora tenetur.,2024-11-25
464,2465,3550,5,Quos iste illo impedit voluptates eum.,2025-11-20
465,18355,2786,3,Fuga voluptate doloribus officia magni.,2025-12-28
466,28033,2159,3,Minus ut distinctio sint sed.,2025-12-31
467,21218,590,5,Eveniet ut sed odio.,2024-08-26
468,22710,1582,3,Labore nobis neque eos cupiditate ipsa sint fugit.,2025-04-22
469,39290,3240,5,Corrupti itaque ipsam hic sequi consequuntur rem eaque.,2025-10-06
470,18348,5295,1,Illo repellat sunt earum error dolorum.,2025-04-19
471,42391,5129,5,Facilis nisi architecto nulla perspiciatis voluptatibus.,2025-10-07
472,43985,4524,5,Quia perspiciatis delectus optio perspiciatis odio harum.,2025-09-13
473,46696,5080,5,Veniam odit delectus eveniet.,2025-04-18
474,34479,4021,5,Reprehenderit temporibus in eligendi.,2026-02-19
475,4937,4417,2,Quasi quibusdam debitis officia saepe.,2025-07-19
476,33687,2639,5,Voluptates eius occaecati.,2024-08-01
477,48984,518,3,Earum nisi aperiam.,2025-07-26
478,31767,5529,4,Ad perferendis ea nam ratione iure.,2024-05-19
479,34498,100,3,Amet in cumque nostrum dicta voluptatem sit.,2025-03-09
480,20164,5539,5,Officiis expedita porro voluptate accusamus.,2025-04-01
481,40599,4204,5,Optio suscipit distinctio.,2025-07-17
482,12260,5439,5,Mollitia autem exercitationem voluptates debitis eius veniam.,2024-02-29
483,20619,3095,5,Cum consectetur accusantium architecto libero quisquam.,2025-06-16
484,37790,1123,5,Ipsum vero praesentium quasi velit.,2025-01-04
485,22910,5633,4,Molestiae laborum saepe repudiandae dolores.,2024-08-06
486,22179,1361,5,Magnam eius molestias similique accusamus molestiae ad sequi.,2026-02-15
487,32215,765,5,Ex soluta veniam fuga.,2025-10-25
488,33019,4764,5,Explicabo eaque dolores sunt consectetur.,2025-11-04
489,21381,5965,5,Rem molestias tempora officia officiis ipsum nulla reprehenderit.,2024-06-07
490,45754,5396,4,Inventore sequi eveniet placeat pariatur voluptate.,2025-07-11
491,28762,1934,5,A odio explicabo unde.,2025-10-21
492,49199,1726,4,Officiis distinctio quidem rem impedit.,2025-05-10
493,301,5983,3,Minima dolore magni odit dignissimos expedita.,2026-01-22
494,47870,4426,4,Tempore corporis eius est accusantium corrupti deserunt.,2024-04-20
495,5979,435,4,Sint tempore accusantium qui.,2025-04-19
496,33755,3097,4,Dolorum suscipit molestias.,2025-11-14
497,2418,5831,5,In facere ipsam exercitationem minus commodi.,2025-04-14
498,7513,3025,5,Quis quasi dicta optio.,2024-11-20
499,1545,2371,4,Nihil aspernatur modi adipisci.,2025-07-09
500,43721,2224,3,Harum similique occaecati expedita.,2024-10-12
501,21605,4694,5,Sunt quos cum distinctio laudantium molestiae voluptas.,2025-06-04
502,29796,4163,5,Eum tenetur nulla fugit iure nisi.,2026-02-13
503,22926,4916,5,Temporibus corporis pariatur sed nam inventore.,2024-12-22
504,10599,3927,4,Dolorem odit eveniet.,2025-07-04
505,48565,953,5,Sequi natus quibusdam.,2025-12-06
506,24891,4114,4,Consequatur omnis earum modi delectus beatae non itaque.,2024-11-09
507,44874,1165,1,Numquam neque amet vero tenetur.,2024-08-29
508,14988,3635,4,Rerum cum adipisci maiores ratione sunt quia consectetur.,2025-10-29
509,377,101,4,In consequatur atque ducimus.,2025-11-14
510,24356,5315,5,Sapiente similique perferendis illo nemo.,2025-07-09
511,18764,201,5,Quae enim voluptas doloremque mollitia occaecati dicta.,2024-11-02
512,7633,5774,3,Labore facilis tempora facilis culpa harum officia veritatis.,2025-08-16
513,39933,810,5,Beatae architecto rem nam rem minus.,2026-02-08
514,31292,6026,5,Omnis sapiente sequi.,2025-12-21
515,31004,5485,4,Iure adipisci laborum inventore recusandae pariatur.,2024-07-02
516,32593,4784,5,Minima tempora fugiat beatae.,2025-06-13
517,13853,3945,5,Veniam quas ab dolore rem neque consequatur.,2024-05-05
518,11895,3606,5,Fuga voluptatum inventore maiores.,2026-02-18
519,35975,5716,2,Dolorum soluta similique eaque voluptatibus.,2025-02-16
520,19829,2167,5,Iusto fugiat delectus reiciendis quam.,2024-04-29
521,35415,4177,3,Cum atque numquam consequuntur accusantium et.,2024-03-11
522,49639,5630,5,Non magni libero molestiae nobis.,2024-08-08
523,17715,5281,4,Soluta magnam recusandae necessitatibus quaerat est velit pariatur.,2025-02-13
524,33493,3089,4,Autem accusamus impedit est facilis unde corrupti laborum.,2025-01-30
525,13947,5159,4,Iure modi vel inventore laboriosam quisquam.,2024-06-03
526,29921,3998,1,Ut repudiandae fuga ipsam nihil aliquid.,2025-02-11
527,35745,4581,4,Quo perferendis ratione mollitia.,2024-09-21
528,8965,3216,5,Voluptatum nulla odio soluta in necessitatibus necessitatibus.,2024-05-09
529,36225,3556,5,Neque minima consequatur facere.,2025-08-01
530,29940,5773,5,Nesciunt veritatis iste voluptas.,2025-04-26
531,16857,4188,5,Mollitia porro deleniti provident commodi unde.,2025-10-10
532,28908,4787,5,Iusto totam sed officia corporis.,2024-06-20
533,9597,2083,5,Labore eveniet quasi ab ullam deleniti magnam.,2024-04-12
534,21467,1547,4,Fugiat inventore qui maxime magni similique.,2025-01-08
535,45726,4109,4,Eligendi debitis asperiores deleniti minima debitis.,2025-04-09
536,38508,4265,5,At nostrum cumque repudiandae.,2024-07-25
537,37089,1662,4,Dolorum expedita illum molestias nihil odit.,2024-06-08
538,9546,5144,3,Cumque earum maxime odio.,2024-04-14
539,11149,4329,5,Perferendis perferendis voluptas officia.,2025-06-28
540,42775,5667,4,Nesciunt excepturi incidunt hic officiis.,2025-06-20
541,40880,5738,5,Magni doloribus libero dolor nihil debitis.,2025-11-13
542,8740,4466,5,Libero eveniet iste cum dicta.,2024-10-28
543,10337,985,5,Neque totam voluptas.,2024-05-28
544,7990,5162,5,Eos unde iure laborum nam.,2025-08-10
545,14983,3475,4,Explicabo alias sunt.,2025-09-22
546,30670,4684,4,Molestias provident atque modi possimus inventore libero.,2025-01-22
547,40098,1108,5,Tenetur quo officia dolores ad.,2025-04-04
548,24501,872,5,Possimus accusamus nisi numquam neque aperiam nobis.,2024-05-21
549,41290,2907,4,Architecto ad vitae cum.,2025-07-20
550,47988,5164,5,Illo id aut beatae adipisci alias quo.,2025-05-08
551,32886,4650,5,Sint tempora corporis nobis voluptatum id.,2024-03-25
552,38011,4631,5,Rerum saepe tempora sint numquam.,2025-04-16
553,1742,3003,4,Debitis voluptates amet ullam enim quaerat eos.,2024-07-02
554,40644,306,4,Earum velit ex voluptas animi eius.,2025-01-07
555,17989,3262,5,Quia sequi nulla amet nesciunt odit rem.,2025-09-08
556,29950,4589,3,Eveniet illum totam vero fuga.,2024-04-08
557,22148,428,1,Explicabo maxime in assumenda saepe.,2026-02-11
558,47749,2953,1,Adipisci eligendi eligendi illo accusantium.,2024-12-08
559,19103,3329,1,Quae animi voluptas mollitia.,2025-04-03
560,33579,279,4,Expedita nostrum itaque facere.,2025-11-25
561,36637,1932,5,Vel blanditiis fugit nemo a in.,2025-04-17
562,11282,1849,5,Mollitia iusto doloribus dolorum animi minus.,2024-04-06
563,656,3234,4,Ullam necessitatibus corrupti.,2024-11-30
564,26131,1699,5,Quam asperiores consequatur debitis eius vero officia veniam.,2024-10-30
565,6230,1490,5,Adipisci quos temporibus sit facilis quo.,2026-01-27
566,32297,5659,1,Quis voluptates magni.,2025-04-11
567,32217,1071,5,Itaque alias doloribus doloremque aliquid nihil.,2025-09-07
568,3079,4873,5,Quae adipisci amet sapiente odit dignissimos fuga.,2025-02-16
569,17532,1565,1,Officiis doloremque aspernatur commodi.,2024-08-14
570,35662,5995,5,Laborum deserunt soluta eius.,2024-07-25
571,24048,1553,4,Reiciendis distinctio non debitis animi.,2025-12-05
572,2243,3058,2,Illo ratione voluptas veritatis quaerat quibusdam ducimus.,2025-04-13
573,48565,3753,5,Maxime explicabo quia magni animi.,2026-02-11
574,38346,1673,5,Soluta accusamus molestias amet atque.,2025-02-07
575,8368,4185,5,Amet ea quidem dolorum alias.,2025-02-15
576,14433,5268,5,Neque in a aspernatur.,2024-04-08
577,23049,5029,4,Explicabo iure pariatur.,2024-12-18
578,22768,3369,5,Voluptates odit perferendis excepturi nulla provident a.,2024-11-03
579,30595,5734,5,Veniam voluptatum animi repellat.,2025-02-24
580,7222,2307,5,Sunt atque magnam.,2025-06-20
581,19848,2828,5,Tempora harum quibusdam repellat quasi reiciendis dolorum.,2025-07-13
582,18855,4363,4,Facere dolorum minima sit eveniet nobis accusantium.,2025-07-27
583,31920,5874,5,Quas similique itaque harum totam deserunt.,2025-06-15
584,1756,5839,5,Perspiciatis vel iste vero amet alias.,2025-06-23
585,24771,2926,2,Fuga maxime eius accusantium.,2025-09-07
586,28012,1537,4,In eos aperiam quasi quod.,2025-11-28
587,39791,285,5,Fugiat laboriosam beatae vitae ea.,2024-11-14
588,32749,437,2,Molestias natus pariatur ratione qui.,2025-04-05
589,23415,4240,3,Aspernatur quaerat ex rem.,2024-09-27
590,29204,4238,4,Possimus dolorem aspernatur reiciendis.,2025-06-14
591,37324,1920,4,Voluptatibus animi iusto autem earum qui.,2026-01-27
592,37912,2512,5,Accusamus maiores eaque soluta dolore doloribus.,2025-08-06
593,35908,2436,3,Minima id sapiente veritatis quisquam sit mollitia.,2024-09-26
594,16965,2443,4,Est voluptatem eum sequi voluptas molestiae accusantium.,2024-03-28
595,13577,5017,4,Totam autem reprehenderit.,2025-09-22
596,22593,5758,5,Ea consequuntur maiores nam.,2025-04-22
597,11789,5386,5,Aliquid rerum incidunt deleniti.,2025-04-05
598,9011,3625,4,Aspernatur ea a quis laudantium aspernatur veritatis sapiente.,2024-03-21
599,19647,1178,5,Praesentium corrupti at nemo aspernatur adipisci.,2025-12-12
600,4179,4020,5,Eveniet quibusdam debitis.,2025-04-21
601,26801,3598,5,Atque doloremque delectus dicta blanditiis molestias quis.,2024-05-03
602,20890,2512,5,Asperiores excepturi amet quasi quod cumque quia.,2026-01-24
603,42073,3382,3,Fugiat maiores dolorum possimus fugiat.,2024-08-05
604,5755,367,5,Inventore possimus tenetur qui.,2025-09-19
605,12293,2249,4,Placeat incidunt esse provident consequuntur libero ut beatae.,2025-07-24
606,7249,4488,5,Harum laborum dolor omnis provident quam.,2026-02-04
607,12328,2380,4,Enim beatae blanditiis aliquam sunt quasi.,2025-05-08
608,34149,2333,4,Sapiente cum voluptates ut numquam dolorum.,2025-12-17
609,10514,852,4,Nihil unde velit.,2024-10-23
610,34011,5026,3,Vitae laborum laboriosam perspiciatis laborum.,2024-03-06
611,11711,3213,4,Rerum culpa nulla occaecati impedit quibusdam.,2025-10-31
612,3103,1796,5,Laudantium esse aperiam recusandae.,2024-09-27
613,12548,1005,5,Aspernatur quidem amet rerum est.,2025-11-19
614,7834,2877,4,Laudantium sint ex aspernatur optio voluptas.,2025-11-07
615,36139,1868,5,Assumenda delectus tempore pariatur ullam.,2025-02-28
616,44340,971,3,Voluptates veritatis voluptatum.,2024-07-14
617,38854,3278,5,Laborum quibusdam sapiente blanditiis necessitatibus impedit est.,2024-07-30
618,31389,2388,4,Perspiciatis ea corporis quos sed.,2025-08-13
619,8653,888,4,Numquam saepe voluptatum.,2026-02-08
620,27335,2020,5,Odio numquam aperiam nihil earum.,2024-07-13
621,17213,2,3,Aspernatur possimus magni velit consequatur.,2025-07-25
622,43124,3710,4,Nam consequuntur totam.,2024-09-04
623,24158,1885,4,Aliquam nam nostrum voluptate autem voluptate.,2024-10-24
624,31354,5967,4,Fugit nihil ipsa tempore eum aperiam.,2024-05-23
625,16621,3542,3,Omnis illum eveniet maiores excepturi non.,2024-06-01
626,42961,3687,4,Aperiam sit quisquam velit nihil optio.,2025-12-18
627,35186,4365,5,Eaque nam optio rem asperiores.,2024-11-20
628,8154,2971,5,Mollitia incidunt voluptatibus reiciendis unde perspiciatis.,2025-07-04
629,11822,5050,5,Quae magnam perferendis voluptas provident veniam deserunt.,2025-11-04
630,25108,840,4,Suscipit in possimus minima ad sed non.,2025-10-14
631,7106,53,4,Optio tempora rerum consequuntur.,2024-11-05
632,28330,657,4,Reprehenderit sequi rem nulla praesentium iste.,2024-05-06
633,1738,3614,5,Vel porro occaecati et ipsa earum soluta.,2025-05-21
634,48491,453,2,Ad ducimus cumque cupiditate ratione reiciendis.,2025-11-06
635,14248,474,3,Illum magni ipsa illum nihil.,2025-08-28
636,20119,2172,4,Temporibus beatae similique sint accusantium porro.,2024-06-13
637,6762,4430,4,Perspiciatis non excepturi quas.,2025-05-10
638,28577,2975,4,Soluta quasi nesciunt laborum maxime molestiae facilis.,2025-02-01
639,36118,227,5,Quasi modi dolorum ea sed porro.,2024-10-17
640,5959,5367,5,Nesciunt id odio dignissimos.,2025-01-19
641,26936,2542,4,Ipsam maiores totam aperiam rerum asperiores eligendi.,2025-09-08
642,25313,1034,1,Saepe autem saepe repellendus ab.,2024-05-26
643,37084,5648,4,Aspernatur mollitia tempora a.,2025-04-23
644,29327,1654,5,Labore dicta quam voluptates temporibus sint ab.,2024-03-04
645,33426,3774,4,Ipsam eaque molestiae.,2025-11-07
646,19803,4018,5,Iusto qui quidem similique sequi tempore earum.,2024-07-04
647,45880,3314,4,Exercitationem nisi quam laudantium tempore temporibus at.,2025-06-29
648,13954,4857,5,Odit eos nam repudiandae eveniet.,2024-11-30
649,4731,148,4,Deserunt neque temporibus iusto voluptates blanditiis.,2024-07-12
650,8403,1564,4,Repellat consequatur iste voluptatum et voluptatum soluta.,2025-01-30
651,5046,1136,3,Quibusdam ullam amet illum dolorum accusamus.,2025-11-06
