customer_id,tier_id,points_balance,join_date
31865,4,13016,2022-05-25
42932,4,10060,2025-06-24
19763,3,9838,2024-08-24
9664,2,2630,2022-03-24
29819,2,3504,2024-12-10
12832,2,1937,2025-09-29
4332,2,1041,2022-06-11
32399,2,4495,2022-04-02
21441,4,10360,2021-11-22
39507,2,1614,2024-10-28
13344,2,2104,2025-02-21
35569,4,14921,2021-03-06
1855,2,2977,2022-11-14
19999,3,6617,2024-02-15
48446,4,11004,2023-05-17
28625,3,7017,2021-03-22
6281,3,6268,2024-12-26
18676,3,6849,2022-12-03
24978,3,7729,2022-11-12
36974,4,11850,2025-05-05
28835,2,4470,2023-03-11
23289,4,10005,2025-12-29
21394,3,5770,2022-06-18
3545,4,11365,2023-10-06
49151,3,9452,2021-08-13
22093,4,11642,2022-04-12
45468,4,14710,2025-12-18
19844,2,2442,2024-08-10
42630,4,11033,2024-02-28
8543,4,13497,2021-10-30
33027,4,14496,2021-11-17
34015,4,10806,2023-04-06
7346,2,2691,2023-08-18
17440,4,11307,2022-04-20
20597,1,437,2023-08-05
4064,4,14463,2022-03-07
41083,2,3278,2021-08-28
16056,4,14921,2023-09-10
30381,3,8049,2023-01-16
36232,3,5090,2024-09-13
10408,3,9412,2025-10-02
33933,4,13830,2022-10-22
1107,4,13155,2021-08-04
39919,4,14544,2025-04-04
42934,4,12040,2024-08-18
28319,4,14110,2022-07-23
35586,4,11994,2022-05-06
9143,3,7410,2025-12-21
38184,2,3290,2025-04-07
1463,4,13674,2025-04-28
46758,2,4027,2021-05-07
45483,2,1376,2022-02-11
25280,4,13318,2021-05-27
14810,3,7949,2025-07-17
26912,2,3509,2025-05-16
7149,2,2296,2023-06-17
18155,1,198,2021-12-17
38471,4,10819,2025-07-08
16717,4,12480,2025-03-04
16466,2,3048,2024-03-17
4617,4,11220,2024-09-13
12313,3,9969,2021-02-25
3952,3,8412,2023-09-18
40743,3,6890,2021-04-12
18481,3,5759,2025-08-09
32572,3,9832,2023-01-07
26275,4,12579,2025-05-02
1965,4,14379,2021-04-03
33942,3,9172,2023-09-01
34149,4,10629,2023-10-01
19335,2,2646,2021-08-07
11677,4,14428,2025-02-19
31206,4,11368,2023-08-15
18781,4,14184,2025-11-25
2837,3,6178,2022-10-12
27646,3,5042,2023-12-26
34405,3,6013,2021-07-11
44635,3,7641,2023-11-18
14061,2,3857,2025-04-14
9784,4,11187,2024-12-26
24381,1,470,2024-12-09
33524,2,3268,2025-07-26
9830,3,7169,2024-07-18
13611,3,6181,2025-02-12
32359,4,14253,2024-09-07
48757,4,13019,2022-01-28
46652,4,13573,2022-03-14
22263,2,3225,2022-07-06
12355,4,13373,2022-03-22
37083,4,14389,2022-06-26
39418,3,6429,2025-01-17
23043,4,14925,2024-02-19
11947,1,450,2023-02-21
36571,3,5281,2024-01-11
16050,2,2341,2022-10-18
39020,2,4201,2025-02-12
42835,4,11272,2024-09-21
37440,3,7739,2023-11-06
39380,2,1330,2024-04-06
29727,3,7923,2021-12-06
27727,2,2998,2021-11-08
29654,4,12052,2022-03-25
29831,4,11555,2023-08-06
20496,3,7479,2023-11-12
17296,3,5153,2024-07-07
12943,3,7613,2021-11-07
40658,3,7037,2023-10-30
13938,3,7597,2023-07-29
39110,4,10009,2024-07-05
17468,4,13046,2024-09-06
43013,3,5150,2024-08-10
25506,4,13675,2022-12-20
6538,4,11838,2021-10-23
19536,2,1384,2024-04-18
39171,2,1067,2023-10-15
16996,4,10100,2025-11-07
38913,4,11133,2024-07-11
38539,2,1827,2022-03-10
15696,2,2998,2023-01-30
8423,4,13351,2024-09-19
38513,3,9774,2022-02-25
29328,1,47,2023-01-06
30816,4,11352,2022-11-07
44985,2,1454,2021-03-23
39899,1,43,2021-11-11
49174,2,4487,2022-07-21
45614,1,716,2021-04-29
41047,3,6125,2025-02-07
28496,4,13898,2024-01-26
27565,3,5195,2021-11-03
41916,2,4850,2023-07-25
30143,1,684,2023-12-23
19581,1,18,2021-09-19
5947,4,11986,2022-07-26
33819,3,6253,2023-07-31
2366,2,1997,2022-01-21
3405,3,8348,2022-03-03
141,4,13261,2022-10-02
25962,2,3604,2025-02-27
6275,2,4913,2024-09-06
39451,4,12786,2022-10-01
48331,3,6623,2023-09-02
33890,4,14961,2024-11-23
14214,3,7090,2024-03-03
2363,3,7912,2021-04-13
4832,4,12865,2021-04-01
33754,3,6517,2023-10-18
8446,4,14050,2022-07-28
10399,2,4161,2024-05-17
10211,3,8113,2024-11-23
595,2,4898,2021-11-22
3458,1,783,2025-04-12
36719,4,14834,2025-06-19
32544,3,6382,2021-08-24
48226,3,9024,2023-11-27
181,4,14967,2022-04-21
41674,2,2178,2023-05-13
15434,3,9139,2022-07-03
19605,3,8220,2024-02-02
11979,2,1294,2021-03-08
3386,1,148,2023-06-20
12982,3,5181,2021-06-01
1499,3,7543,2024-07-04
40671,2,3752,2024-04-10
49895,1,113,2025-03-05
27169,2,1833,2021-06-01
7432,4,14996,2022-03-24
48351,2,4263,2025-06-06
12394,4,14638,2023-02-07
14241,3,6120,2024-09-01
40733,3,8546,2022-11-29
39586,3,8775,2024-01-31
24034,4,12861,2023-11-22
4723,4,10811,2025-12-11
17221,4,10740,2023-06-21
34303,4,13180,2023-02-12
43677,2,3433,2025-11-08
34241,3,9696,2023-10-19
33409,3,9517,2022-06-07
39957,3,6552,2025-04-12
26586,4,10696,2024-05-04
32241,2,3784,2026-01-23
17884,4,13922,2025-08-11
42872,2,2606,2022-06-30
17854,4,10864,2022-09-28
24944,4,12870,2023-03-01
47841,1,48,2025-01-29
37991,2,1849,2024-08-09
4578,2,4301,2021-12-12
859,2,1497,2025-04-23
42029,3,6728,2023-04-20
28175,4,14717,2025-11-26
19082,4,10109,2024-07-31
37261,1,150,2024-11-30
36195,4,13441,2023-03-23
45168,2,1519,2025-01-04
330,1,979,2025-04-22
44236,4,10218,2022-12-11
25726,1,927,2025-08-21
16779,3,6930,2021-11-05
43954,4,12477,2021-03-02
35685,3,6346,2024-07-26
31656,4,11289,2025-11-11
11267,2,1253,2025-03-24
44836,2,3692,2022-12-31
15756,1,366,2025-02-16
3853,2,1968,2025-04-20
47345,2,4599,2021-11-11
44366,2,3667,2021-05-13
3516,4,14362,2021-06-10
26512,2,4203,2024-08-30
26719,1,272,2026-02-02
31043,2,3069,2022-05-15
32597,3,9807,2021-12-10
39461,4,11074,2022-07-17
48738,1,176,2023-08-02
29631,4,10229,2022-12-14
11642,2,2951,2024-01-12
37953,4,13042,2023-05-17
23847,4,14897,2025-02-20
46885,4,13198,2023-02-26
2920,2,3157,2024-05-17
40431,3,8493,2024-01-31
42054,3,9359,2023-12-03
32021,4,12844,2024-03-29
4794,1,989,2023-07-11
20644,4,14498,2023-05-11
42352,2,3410,2025-09-25
33237,4,14939,2025-01-17
7170,2,4635,2021-02-28
11912,4,12401,2021-06-12
11218,3,7196,2022-10-09
2698,2,4717,2025-07-23
18524,3,6467,2025-04-30
49430,4,10043,2023-02-13
22702,4,11402,2021-06-28
5585,2,2481,2023-10-22
18078,4,14609,2022-02-19
9635,3,7485,2024-03-02
6605,3,8635,2024-03-11
35792,3,8183,2023-09-12
5575,3,7576,2025-06-23
13153,4,14589,2024-03-30
9309,3,6660,2023-09-07
35188,4,14424,2021-04-24
38744,4,11879,2021-07-07
13398,4,12023,2021-06-11
28432,2,4141,2021-08-01
7540,3,9748,2022-05-11
2164,2,1334,2022-06-06
39319,4,10801,2022-01-06
24401,3,7403,2022-04-22
47973,1,512,2021-10-18
28213,4,13842,2021-12-02
27117,2,1987,2024-09-14
48684,4,12334,2023-05-22
40865,1,981,2023-05-31
41706,1,539,2023-04-04
23871,4,10933,2021-09-26
40128,4,13403,2025-06-20
42667,3,9509,2024-10-11
40083,4,12000,2021-11-29
47961,4,13556,2021-09-23
49019,2,2730,2025-04-20
36621,4,13522,2023-01-24
17833,2,1326,2024-06-16
20961,4,12632,2025-01-31
11477,3,5419,2025-01-24
37501,4,10261,2025-07-01
23194,4,11798,2021-08-05
29204,4,12085,2021-08-12
1386,3,8407,2021-10-09
11094,2,2827,2025-11-21
25269,3,6482,2023-05-23
11964,3,6603,2021-05-16
21173,4,14369,2022-08-04
8845,3,6420,2023-01-20
8600,4,10717,2025-06-01
5905,1,15,2024-12-16
44556,4,13052,2023-01-12
37609,3,8422,2023-10-21
28955,3,9939,2024-10-28
7371,3,7580,2024-09-24
10974,3,8205,2023-07-08
6745,4,13584,2024-04-03
35962,2,3093,2023-08-20
46289,3,8460,2023-10-25
7564,2,3684,2021-03-22
37557,4,13660,2025-08-01
25104,2,1020,2022-11-15
23742,4,10698,2023-12-12
19877,4,12347,2023-06-03
12757,3,9110,2023-02-20
11373,2,4438,2023-10-15
42644,4,12973,2024-01-10
41565,2,2758,2025-12-24
9509,4,13689,2023-11-23
19787,3,9763,2021-10-06
26854,4,13264,2025-12-30
28522,2,2893,2021-09-08
35152,4,12389,2026-02-25
7847,4,11511,2021-05-31
7217,4,10383,2025-04-17
27674,4,11628,2023-05-29
6316,2,3083,2022-10-27
29995,2,3011,2024-11-27
33270,3,7591,2025-03-25
6638,3,8735,2021-08-30
16666,4,13218,2024-10-24
40911,3,8383,2021-06-02
22379,4,13245,2026-01-09
21769,3,7911,2021-07-06
4740,4,14497,2024-09-14
6552,2,2182,2021-11-28
2408,4,10549,2023-04-17
49981,2,2658,2024-12-14
29223,2,3038,2024-01-01
2282,2,3912,2023-05-29
16006,2,1872,2024-12-11
13555,3,7012,2025-12-29
22149,3,6809,2022-07-29
42687,1,570,2023-11-24
30468,4,13988,2024-06-04
40470,3,7384,2022-04-17
976,4,10822,2023-03-20
28283,1,539,2022-07-01
20458,3,5802,2021-03-23
16490,3,9597,2024-05-14
27226,3,6408,2023-01-11
10238,1,307,2022-05-19
31891,4,14526,2025-01-09
9335,4,11238,2023-04-27
7917,2,3185,2025-12-23
18939,2,1423,2025-06-24
24191,2,4409,2022-04-21
12858,4,12270,2024-07-31
18470,3,7726,2022-11-12
6442,2,1399,2021-08-17
12405,4,14631,2021-09-19
9009,3,9018,2021-06-20
36333,2,2375,2025-07-07
19319,3,5203,2022-02-11
34105,3,8753,2024-02-09
41758,4,13530,2023-12-21
11651,2,3149,2021-11-21
16736,2,3909,2025-07-14
42950,3,7006,2022-09-16
41210,2,1618,2023-05-23
1251,3,6511,2024-08-13
22256,4,12238,2023-12-05
34662,3,9553,2025-10-13
40586,4,10091,2021-03-31
40856,4,12996,2024-07-27
31492,4,11397,2022-10-03
20055,2,1339,2023-08-13
16911,4,14747,2025-05-29
38911,3,6893,2021-08-23
1406,4,13520,2023-05-31
49252,3,7232,2022-01-20
2928,2,2905,2021-11-11
13934,3,5998,2023-07-20
18734,2,2269,2022-09-30
1274,2,2187,2025-11-21
17916,2,2227,2024-03-04
36579,2,1063,2022-06-04
26206,3,5351,2025-11-01
6719,3,7111,2025-04-24
34075,4,14715,2025-11-25
46561,3,6862,2022-07-09
17717,4,14864,2025-12-22
34443,2,4236,2025-05-09
2727,4,12505,2024-08-03
25165,2,4971,2025-08-16
273,4,12068,2023-07-08
18692,2,2282,2024-04-11
45949,3,8678,2025-03-25
24725,4,14253,2023-08-14
15295,4,14950,2022-06-05
24064,4,12371,2025-02-07
20484,3,7426,2025-03-12
2891,4,10893,2021-06-28
2966,4,10558,2024-06-25
27738,2,1139,2023-11-09
32254,3,9984,2025-09-09
15477,4,14741,2024-08-16
9808,3,7917,2024-10-02
8775,1,581,2024-12-11
10048,2,2219,2021-11-08
2069,2,3703,2024-11-09
46927,2,2870,2025-09-28
43517,2,4575,2026-02-25
7402,2,2672,2026-01-14
29364,3,8576,2022-10-13
7512,2,4830,2025-04-26
16,3,7654,2024-11-07
48272,2,2066,2023-12-10
46789,4,11234,2025-07-24
40988,2,4589,2021-08-25
25727,3,9374,2025-11-06
13567,2,2847,2022-04-25
27551,4,12303,2022-10-03
31703,2,2817,2023-08-21
14289,3,6656,2024-07-12
5997,3,7055,2021-07-07
34997,4,14525,2021-04-07
48267,2,3153,2025-12-23
27517,4,13170,2025-11-15
11377,3,6571,2025-11-16
1694,2,1042,2023-06-27
588,3,8320,2023-12-02
26594,3,5335,2021-12-06
21133,3,9421,2026-01-20
11675,3,9890,2021-07-03
6592,2,3231,2025-04-12
4869,2,1790,2023-10-15
24502,4,10647,2024-01-23
40889,4,12680,2024-03-06
43165,2,4542,2021-04-03
10976,3,8600,2023-11-10
44552,3,5273,2023-12-13
29295,2,2389,2023-07-17
31758,3,8759,2021-08-12
4789,3,5654,2025-09-26
10180,3,8973,2022-04-18
41018,2,3916,2022-07-16
44602,4,14037,2021-07-17
12898,1,60,2025-05-12
19018,3,7395,2023-09-29
43963,4,12506,2023-08-07
42155,2,3553,2025-07-24
26105,4,14355,2023-01-08
31255,2,2208,2026-02-06
12109,1,136,2022-10-28
47192,3,5707,2025-05-02
39246,3,8199,2023-06-22
25672,3,9516,2025-04-09
25273,2,2844,2022-04-06
14522,4,14555,2021-10-12
45880,3,9786,2024-07-17
25064,2,4627,2024-04-12
17374,3,7422,2025-11-04
39029,4,12581,2025-08-18
46090,4,10233,2025-04-14
37475,1,912,2024-04-08
45165,2,4887,2021-05-24
4318,3,5801,2025-08-28
20942,4,10396,2024-01-15
16794,2,2125,2023-01-07
25705,1,591,2025-09-15
5780,3,8781,2022-12-14
19714,4,12293,2023-03-15
35826,1,196,2025-12-03
46883,3,8246,2025-02-11
8275,4,13951,2024-08-12
45881,3,9115,2025-09-11
3703,4,13515,2024-06-20
15433,2,4773,2025-02-20
44810,3,5144,2021-09-28
15065,3,7472,2023-03-14
21102,4,13989,2024-10-05
25283,2,1184,2024-06-13
10200,3,8449,2023-02-07
44584,2,3846,2026-01-22
5975,3,7699,2025-04-19
1937,4,10520,2023-05-18
19537,3,5434,2023-03-13
22238,4,10531,2022-01-01
28773,3,9093,2021-04-27
24351,4,11585,2022-07-30
44048,1,201,2021-12-04
29898,4,12121,2025-02-26
45245,2,3267,2025-03-26
45676,4,11696,2025-05-13
241,4,11291,2022-02-13
16282,3,5347,2022-04-02
23517,4,12121,2025-07-07
6204,2,1985,2023-09-09
47788,4,10891,2025-11-18
32016,4,12980,2022-11-09
5759,2,1130,2022-07-28
44262,3,6808,2022-07-05
2628,4,11396,2023-01-13
39009,2,4541,2022-04-28
34181,1,261,2026-02-02
21925,2,4118,2022-04-04
24562,2,2669,2022-08-10
2176,2,4464,2026-01-20
20876,3,8370,2022-12-06
39322,4,13618,2025-07-24
4070,3,8665,2021-08-25
8870,4,12830,2023-04-28
18139,3,9040,2021-03-02
22805,3,5751,2025-08-04
19943,3,9187,2024-12-27
41205,4,10420,2023-12-16
16826,3,8567,2025-05-05
41319,3,8104,2026-02-15
47554,4,10630,2024-03-01
24184,3,7288,2022-10-01
4917,4,10942,2025-12-23
35291,4,10652,2023-11-01
45492,2,1481,2023-07-22
46571,4,11390,2022-05-04
11743,4,14144,2023-01-03
2741,4,11318,2025-02-03
18458,3,6120,2023-11-06
29475,3,9185,2025-08-18
37141,4,11435,2024-09-28
43371,3,9060,2021-05-28
20552,4,10441,2021-03-29
43831,4,10006,2024-08-10
26460,2,3027,2022-04-19
46842,2,1878,2024-08-13
43902,1,383,2023-11-10
30070,4,10310,2024-03-21
29589,2,4712,2025-06-28
5187,2,2512,2023-11-19
28110,4,11191,2021-07-15
1387,3,8996,2025-02-21
31544,2,3152,2021-07-21
42343,2,4452,2024-01-20
48182,2,4744,2025-08-14
38089,2,1725,2022-04-22
47304,2,4559,2025-07-18
881,2,4974,2022-10-25
42097,2,1258,2023-05-26
45974,1,228,2023-06-14
22101,3,7336,2021-05-11
1479,3,8617,2023-10-25
4814,3,9658,2021-11-28
10444,1,438,2026-01-08
9125,3,7147,2025-12-11
7376,3,7453,2025-05-19
29054,2,1202,2024-06-20
7300,3,8001,2024-05-29
29184,3,5056,2024-02-05
36737,1,85,2023-06-22
21657,2,4595,2023-04-03
22345,2,4950,2025-08-22
4392,3,8467,2021-10-02
30543,3,6983,2024-10-08
21103,4,10423,2024-06-15
38130,1,127,2025-07-07
9999,4,10363,2022-03-14
13548,3,6510,2025-03-20
30520,3,7000,2022-07-30
21914,4,10318,2022-09-09
24814,3,9157,2023-05-10
37179,4,11051,2024-10-09
17726,4,10336,2025-02-16
27616,3,7171,2025-12-09
48806,2,1552,2026-02-18
14257,3,7401,2025-04-16
39544,4,11242,2024-04-15
18652,2,4069,2025-04-14
26437,4,11926,2025-05-09
4931,4,12151,2023-04-16
41101,4,12897,2022-01-19
3495,3,6171,2024-11-02
23545,3,7716,2023-10-27
24353,2,1477,2021-11-18
9886,2,2917,2024-03-13
42625,3,6584,2025-07-04
38240,2,4557,2025-09-04
38327,2,4779,2024-09-19
4052,4,10733,2021-07-08
34609,4,14095,2024-07-28
22983,3,6339,2025-06-28
19167,2,1454,2024-06-19
34187,3,5518,2024-03-24
40709,3,5793,2022-12-14
18631,4,13298,2023-06-08
19687,4,10637,2025-12-17
16511,2,2545,2023-12-24
5085,4,12022,2025-01-21
27793,1,153,2023-10-26
40498,2,3895,2021-07-16
44824,4,10062,2021-09-13
13182,4,11406,2023-11-02
12258,2,3752,2021-04-20
4724,3,6253,2025-12-03
31507,2,4464,2022-08-08
15625,2,3935,2023-02-21
5387,3,8353,2021-08-29
21669,2,2814,2022-03-05
2983,3,7722,2022-05-01
33628,4,14303,2021-10-20
7367,2,1522,2022-09-14
26697,3,8494,2022-01-10
8595,3,6816,2023-09-13
3729,4,13702,2025-09-25
25900,4,10134,2025-03-18
48006,4,13787,2021-09-24
27265,4,13107,2023-01-04
3262,4,10223,2023-07-26
48516,2,3915,2023-10-08
39555,4,11141,2025-09-04
19464,4,12661,2023-12-13
31669,2,3606,2024-04-13
44841,2,4984,2021-05-11
45917,1,179,2024-09-02
3741,3,9084,2024-03-11
45469,4,11435,2025-01-10
5471,3,7378,2021-10-04
27418,2,1963,2024-07-31
25951,4,10748,2023-01-27
8705,3,5833,2022-04-09
16730,2,3906,2021-09-12
12882,1,383,2023-02-06
3275,4,12690,2021-11-03
4903,3,6518,2021-09-21
23606,4,11169,2025-07-07
19092,4,10010,2025-08-23
21954,2,3954,2024-12-03
3353,2,4513,2022-08-31
8859,2,1686,2022-10-16
31584,2,3893,2023-11-24
7334,4,11710,2023-10-15
38862,4,10420,2025-09-11
48888,4,14493,2021-06-17
40817,4,14036,2024-03-27
22347,3,8955,2025-04-14
43996,4,11111,2024-12-30
39879,4,10607,2023-07-02
22933,1,983,2025-10-15
7110,4,13583,2022-02-06
45807,2,3886,2025-10-16
18618,4,13174,2025-12-16
35714,2,4955,2026-02-04
2332,4,10698,2023-01-04
20477,4,13468,2022-03-29
34364,1,555,2026-01-10
23850,3,7497,2023-08-10
12333,3,6460,2022-09-08
2845,2,1334,2021-08-09
31279,2,1370,2024-04-04
43473,2,3198,2023-03-05
16167,2,2670,2021-05-27
27222,3,9445,2021-11-30
45438,4,10639,2022-02-20
25703,4,14295,2023-04-04
29948,3,8505,2021-04-20
982,3,9589,2021-05-05
28847,3,7096,2023-09-14
21110,2,4679,2022-08-03
27775,1,12,2021-12-24
47126,4,13599,2024-07-19
38070,4,12816,2024-11-23
37614,3,6195,2025-05-09
30324,4,13854,2023-12-22
39548,3,7600,2022-02-17
26448,2,4465,2021-11-14
45302,3,7819,2025-11-30
34375,4,11597,2024-05-16
49126,4,10327,2024-11-20
39946,2,2074,2024-10-23
46353,4,11040,2023-01-31
25558,2,2938,2024-08-22
26954,3,5104,2025-11-17
36003,4,10273,2024-07-26
18344,4,14576,2024-05-01
42362,3,8006,2024-03-29
24823,4,13577,2021-09-16
22755,2,2775,2023-04-01
970,3,6923,2022-07-10
42613,4,14730,2022-01-24
24537,2,3537,2024-02-14
36802,3,5912,2025-11-03
30759,4,14900,2022-10-01
31022,3,7485,2021-11-21
41460,4,13082,2025-05-09
29422,2,3437,2022-01-25
5426,4,13917,2024-08-03
777,3,7838,2022-02-15
34396,1,202,2024-06-24
34602,2,2849,2021-09-25
1038,4,10665,2023-12-21
32777,2,1927,2025-05-27
7599,2,4295,2022-02-25
16797,2,3874,2021-12-15
12606,3,8844,2022-06-13
29553,2,1113,2025-03-27
37269,2,1397,2023-07-17
48216,1,984,2021-05-17
15641,4,10903,2024-10-06
44169,3,9144,2022-04-25
40171,3,5625,2023-05-15
6869,1,260,2025-01-05
10719,4,12679,2023-09-09
34906,2,1017,2023-11-16
13091,2,3040,2023-06-06
36584,4,10284,2021-11-15
35449,4,10062,2023-06-26
43406,1,983,2024-12-05
37743,3,5485,2022-04-19
41911,1,187,2024-07-21
26041,2,1873,2025-04-03
18082,4,13731,2021-06-26
49405,2,2331,2022-01-15
28511,4,10207,2022-04-05
33507,3,6403,2021-04-09
40005,2,4606,2021-05-17
13686,2,3218,2025-11-23
35944,3,7583,2021-07-09
44657,4,12274,2022-01-07
13795,3,5674,2022-08-21
27485,2,4952,2022-04-21
34322,2,4200,2021-10-27
28971,2,3402,2023-05-08
43235,3,9817,2022-11-20
40545,3,9569,2022-10-30
20368,1,417,2023-04-14
14878,4,13392,2024-06-30
46756,1,889,2022-04-13
26386,4,10293,2025-10-17
44267,3,8590,2023-12-14
31919,3,7347,2025-11-15
329,3,6079,2022-08-21
32802,3,7667,2021-08-22
22433,3,8372,2024-01-19
36782,3,7719,2026-01-28
9459,3,6094,2024-04-28
43880,2,3128,2022-02-05
34792,2,4281,2021-11-04
45837,1,686,2022-10-14
44385,3,8977,2025-10-31
45135,3,6259,2021-09-18
8759,3,7577,2021-09-25
45811,3,9171,2024-12-31
20374,2,2011,2023-07-08
18461,3,9821,2024-04-23
6850,2,3075,2024-07-05
33505,2,2274,2025-03-22
6737,3,9838,2025-11-26
17489,3,6419,2025-08-13
44624,4,12331,2025-05-14
39004,4,11550,2024-04-19
25122,4,14649,2023-02-09
7195,4,12358,2025-07-28
13815,4,11918,2023-02-18
32338,3,8510,2022-07-30
9167,4,11121,2021-04-07
40031,3,9451,2022-09-12
9045,3,8418,2022-03-30
9717,4,14949,2022-03-03
49841,3,7154,2024-02-27
12813,3,9815,2021-08-15
14576,4,11936,2024-07-29
27781,4,10747,2024-06-22
4741,2,3954,2022-01-05
2660,2,1585,2024-11-04
32026,4,10453,2025-06-16
14962,4,11032,2022-09-12
1540,4,11088,2021-06-30
16290,4,11817,2022-04-23
16499,3,8983,2026-02-24
47555,2,3299,2021-05-16
41189,3,8350,2022-06-11
29498,1,693,2024-06-16
13046,3,6760,2023-04-03
6976,3,6443,2023-10-23
32734,4,11107,2025-01-29
5303,4,14529,2022-02-21
17381,4,14239,2023-06-02
6212,2,2450,2022-11-21
30113,2,1629,2025-04-16
9853,3,8990,2025-11-15
30576,2,1564,2023-12-27
33839,3,5109,2024-03-24
27029,2,4605,2025-08-31
1483,2,2780,2026-02-25
39560,4,10717,2024-11-23
41679,2,1431,2023-03-11
580,3,6089,2022-11-22
39528,4,13149,2023-04-08
27065,4,11939,2024-05-04
26564,3,6293,2023-10-09
4713,2,3861,2024-06-17
41469,2,4542,2025-07-25
3419,2,3831,2021-10-06
29839,1,701,2025-12-11
40805,4,12332,2023-01-17
42537,2,3444,2022-02-03
3174,3,6102,2024-01-13
6808,4,11982,2022-02-09
33414,4,14739,2025-06-05
19705,4,10607,2022-01-22
42052,4,14417,2024-11-22
2493,2,1835,2021-08-18
30009,4,10648,2021-05-19
21814,3,7276,2021-07-16
21101,3,6277,2023-02-28
33130,2,2702,2024-09-09
11119,3,9941,2022-04-16
31538,4,10781,2025-07-04
9348,4,11634,2025-10-21
5866,3,9305,2021-04-12
5279,3,5983,2025-02-26
35789,2,2077,2023-08-22
36845,4,14860,2025-08-20
40641,2,1650,2026-01-16
38007,2,1548,2024-08-05
47073,3,7072,2023-09-06
27986,2,4286,2023-10-16
910,4,14345,2024-04-14
13659,4,10411,2022-02-04
8334,3,6893,2025-04-16
48039,3,7650,2026-02-22
49377,3,9694,2021-08-22
15096,2,4939,2022-08-22
18136,3,5909,2021-06-28
37574,3,7403,2021-04-23
17658,3,7765,2023-10-18
18378,2,1764,2024-06-24
9698,4,13647,2025-11-09
27325,4,14092,2022-05-18
25970,4,13124,2021-08-04
26787,3,8267,2023-09-26
18322,4,14217,2024-05-25
14193,3,8054,2023-02-17
40326,2,3245,2024-05-08
45615,4,13624,2026-01-28
19978,2,4315,2023-07-27
24914,4,14629,2022-03-03
26371,2,2887,2023-06-30
28608,3,9416,2026-02-21
10752,3,7499,2025-11-04
24522,3,6875,2023-02-26
25072,2,2183,2023-02-04
29904,2,2889,2021-09-07
4820,1,766,2021-10-31
46747,4,10033,2022-09-01
42849,3,9761,2024-01-15
48502,2,4754,2024-01-22
48584,1,607,2025-12-02
17134,2,2328,2026-01-08
48107,2,3166,2024-12-11
30715,3,6254,2022-08-25
30976,4,10435,2024-11-04
41621,3,9423,2025-12-29
16059,2,4263,2025-04-01
29587,2,2401,2021-11-21
31452,3,5455,2022-06-04
49403,2,2072,2022-10-10
40116,4,10456,2025-10-16
25690,3,5058,2024-07-08
9483,3,9073,2021-10-20
16954,3,5008,2021-09-25
5160,2,2983,2025-01-13
27521,2,3838,2023-06-20
9667,4,14253,2022-09-01
37678,3,9654,2021-08-31
27687,4,12868,2024-10-15
34725,2,2692,2022-05-13
3611,2,1465,2026-02-12
30429,4,13666,2025-08-20
19679,4,11687,2023-04-06
44689,2,2928,2021-06-21
18112,4,12084,2024-12-11
48145,1,252,2024-07-28
10676,4,11543,2025-05-27
33034,4,10748,2024-06-25
24707,4,11504,2024-02-26
25306,3,8987,2023-08-25
33704,3,6565,2023-01-28
27462,2,2270,2024-10-03
19588,2,3301,2024-03-06
21151,1,233,2025-01-20
27818,2,2729,2021-05-10
8696,2,4998,2023-05-21
49739,3,6598,2022-07-25
6194,3,5792,2022-10-15
45961,4,10421,2022-07-04
39443,3,7808,2022-12-04
38211,4,13145,2022-04-16
2106,3,7698,2025-06-03
22279,4,13877,2021-09-27
26222,4,14931,2024-02-25
10883,3,7131,2022-06-24
44141,4,14501,2022-09-07
4913,3,7132,2021-03-22
35298,3,9175,2024-12-08
35272,3,9496,2025-04-09
11410,3,7455,2023-12-27
44842,3,9524,2023-04-24
39329,3,9820,2023-06-02
10745,3,5224,2024-12-22
17871,2,4539,2021-03-24
43627,4,11166,2022-04-23
6602,2,4134,2023-05-05
31241,3,5021,2022-09-24
36007,4,10572,2023-06-29
15277,3,9644,2025-07-25
37127,3,8514,2022-05-25
5513,2,4705,2022-05-22
27299,3,6678,2025-02-11
45190,4,11831,2022-07-30
11700,3,9476,2023-06-11
37773,4,10325,2021-04-03
49206,2,4007,2024-05-29
5591,4,14140,2021-08-16
47987,4,11946,2026-01-13
24528,4,11125,2024-05-03
12910,2,2880,2023-02-27
10235,2,3485,2022-09-09
12561,4,14682,2022-05-17
27122,3,5773,2022-05-31
38685,3,5480,2021-11-25
47800,4,12934,2024-11-13
38953,4,11274,2023-06-05
17327,2,1858,2024-03-08
13226,3,5060,2023-06-26
17167,2,3556,2024-03-19
4367,4,13806,2024-05-08
41037,1,669,2021-09-13
42089,3,6613,2024-10-03
1325,2,4628,2026-02-25
28868,4,11965,2024-01-15
22376,3,6896,2023-07-06
33903,3,6644,2021-09-23
43514,3,6350,2022-07-18
38817,3,8394,2025-12-11
18063,3,9277,2022-11-27
26006,2,1847,2024-09-26
536,2,3716,2023-01-10
23469,4,10787,2022-12-07
4474,4,10424,2023-05-12
38875,3,7868,2022-05-05
11802,1,458,2024-02-09
13995,3,9113,2023-03-21
40599,4,10445,2023-05-03
32212,4,14560,2022-12-13
41768,2,3989,2023-02-20
33843,3,7329,2025-08-19
28093,4,12154,2024-03-20
