work_order_id,product_id,line_id,start_timestamp,end_timestamp,quantity_produced,rejected_quantity,status
293,2700,4,2024-05-23 21:02:09.546324,2024-05-23 23:02:09.546324,400,11,Completed
294,6007,2,2024-03-05 22:38:53.751090,2024-03-06 09:38:53.751090,2479,93,Completed
295,2003,6,2024-07-31 05:00:55.664904,2024-07-31 06:00:55.664904,214,9,Completed
296,4961,2,2024-12-03 02:01:25.013365,2024-12-03 06:01:25.013365,797,3,Completed
297,2271,8,2024-05-17 04:43:22.447142,2024-05-17 07:43:22.447142,1077,14,Completed
298,4671,4,2025-06-08 17:34:28.316557,2025-06-08 22:34:28.316557,1024,45,Completed
299,1975,9,2024-05-02 13:21:18.161025,2024-05-02 23:21:18.161025,2916,18,Completed
300,4196,8,2024-12-20 08:05:11.140567,2024-12-20 14:05:11.140567,2541,41,Completed
301,4603,10,2025-04-20 17:00:40.816640,2025-04-21 04:00:40.816640,4775,108,Completed
302,4013,4,2024-08-22 21:44:55.315857,2024-08-23 08:44:55.315857,2596,101,Completed
303,1892,3,2024-10-29 03:18:16.015393,2024-10-29 10:18:16.015393,1804,53,Completed
304,5241,3,2025-02-06 07:58:07.885043,2025-02-06 16:58:07.885043,2214,24,Completed
305,5634,1,2025-01-12 05:00:25.125649,2025-01-12 14:00:25.125649,1104,3,Completed
306,5299,2,2024-11-08 04:05:22.207568,2024-11-08 07:05:22.207568,584,16,Completed
307,4863,7,2025-11-16 00:32:54.962953,2025-11-16 10:32:54.962953,4317,140,Completed
308,1261,9,2025-10-13 02:19:55.195171,2025-10-13 07:19:55.195171,1542,70,Completed
309,4254,2,2025-08-17 21:44:30.970124,2025-08-18 06:44:30.970124,1721,16,Completed
310,3317,4,2025-11-26 17:14:17.462462,2025-11-26 22:14:17.462462,1137,50,Completed
311,1100,5,2025-02-16 23:34:12.893485,2025-02-17 06:34:12.893485,1757,29,Completed
312,4941,4,2025-03-11 19:36:15.818246,2025-03-12 01:36:15.818246,1256,42,Completed
313,334,2,2024-06-23 05:09:52.684748,2024-06-23 09:09:52.684748,835,23,Completed
314,2973,6,2025-10-21 10:32:23.014090,2025-10-21 18:32:23.014090,1696,3,Completed
315,5984,5,2025-05-15 23:21:07.046303,2025-05-16 02:21:07.046303,642,25,Completed
316,3118,2,2025-11-21 19:21:48.920745,2025-11-21 22:21:48.920745,567,27,Completed
317,1515,5,2025-05-03 21:54:07.193806,2025-05-03 23:54:07.193806,420,4,Completed
318,166,7,2025-11-14 22:31:16.595186,2025-11-15 00:31:16.595186,832,41,Completed
319,2378,8,2025-08-18 14:00:39.467805,2025-08-19 01:00:39.467805,4154,68,Completed
320,4551,6,2024-04-05 00:44:08.277568,2024-04-05 05:44:08.277568,1003,18,Completed
321,2099,6,2025-08-09 02:43:34.909482,2025-08-09 09:43:34.909482,1459,21,Completed
322,5084,4,2024-08-21 06:41:39.711764,2024-08-21 09:41:39.711764,615,25,Completed
323,1049,8,2025-04-05 08:59:08.797851,2025-04-05 11:59:08.797851,1259,17,Completed
324,4376,7,2024-05-02 06:56:28.199524,2024-05-02 12:56:28.199524,2590,41,Completed
325,3173,9,2024-12-18 10:23:07.307852,2024-12-18 21:23:07.307852,3495,99,Completed
326,3979,7,2026-02-02 05:33:45.586400,2026-02-02 16:33:45.586400,5070,237,Completed
327,495,5,2025-06-12 01:34:40.894243,2025-06-12 08:34:40.894243,1670,28,Completed
328,1071,8,2025-06-04 19:06:20.926520,2025-06-05 02:06:20.926520,2440,108,Completed
329,768,1,2025-02-09 14:55:41.995998,2025-02-09 17:55:41.995998,372,5,Completed
330,5729,1,2024-06-03 13:31:44.394812,2024-06-03 22:31:44.394812,1099,38,Completed
331,3512,6,2026-02-03 21:34:26.906686,2026-02-04 07:34:26.906686,2339,42,Completed
332,750,7,2024-10-10 22:32:59.080892,2024-10-11 07:32:59.080892,3588,141,Completed
333,5337,1,2025-05-12 20:12:36.975592,2025-05-13 01:12:36.975592,607,1,Completed
334,5145,1,2024-04-30 04:40:38.361209,2024-04-30 06:40:38.361209,237,10,Completed
335,352,2,2024-12-18 02:05:16.380746,2024-12-18 11:05:16.380746,1930,21,Completed
336,355,4,2024-08-13 03:21:41.224037,2024-08-13 05:21:41.224037,486,5,Completed
337,3748,10,2025-10-23 12:05:48.839650,2025-10-23 20:05:48.839650,3613,62,Completed
338,2476,5,2024-05-04 00:32:59.376993,2024-05-04 10:32:59.376993,2523,16,Completed
339,5659,8,2024-11-20 19:05:54.023170,2024-11-20 23:05:54.023170,1698,76,Completed
340,3945,8,2025-08-17 19:51:00.349483,2025-08-18 04:51:00.349483,3194,154,Completed
341,5149,8,2025-02-11 23:32:33.439506,2025-02-12 10:32:33.439506,4362,48,Completed
342,1562,9,2026-01-25 04:31:01.321790,2026-01-25 08:31:01.321790,1123,49,Completed
343,1537,6,2024-11-24 10:28:50.896696,2024-11-24 21:28:50.896696,2335,15,Completed
344,637,5,2025-04-18 09:58:46.218416,2025-04-18 14:58:46.218416,1247,44,Completed
345,1797,1,2024-07-13 22:11:04.288659,2024-07-14 02:11:04.288659,546,3,Completed
346,5246,5,2026-01-20 06:56:10.356016,2026-01-20 15:56:10.356016,2235,23,Completed
347,287,4,2025-08-03 19:16:38.679527,2025-08-03 22:16:38.679527,640,13,Completed
348,2792,9,2025-01-12 05:42:31.855723,2025-01-12 09:42:31.855723,1355,38,Completed
349,1454,6,2025-11-25 07:09:44.997233,2025-11-25 11:09:44.997233,854,1,Completed
350,314,7,2025-09-28 21:07:36.120125,2025-09-29 00:07:36.120125,1417,37,Completed
351,2920,10,2025-08-31 00:55:33.095052,2025-08-31 05:55:33.095052,1976,71,Completed
352,1613,6,2024-05-14 12:20:26.846458,2024-05-14 16:20:26.846458,791,34,Completed
353,3996,8,2025-03-03 06:16:34.207433,2025-03-03 11:16:34.207433,2001,7,Completed
354,1294,5,2024-11-13 09:04:26.877147,2024-11-13 16:04:26.877147,1453,30,Completed
355,4778,3,2024-07-17 10:01:51.621649,2024-07-17 17:01:51.621649,1831,47,Completed
356,2637,5,2025-07-25 19:50:20.217260,2025-07-26 05:50:20.217260,2501,118,Completed
357,4498,10,2024-06-06 01:34:40.745589,2024-06-06 05:34:40.745589,1473,26,Completed
358,100,4,2024-12-02 03:42:10.329756,2024-12-02 13:42:10.329756,2136,43,Completed
359,5041,6,2024-11-12 11:16:01.752314,2024-11-12 15:16:01.752314,921,15,Completed
360,536,10,2024-04-20 23:28:01.387636,2024-04-21 07:28:01.387636,3023,68,Completed
361,1357,6,2025-05-23 03:49:24.226284,2025-05-23 13:49:24.226284,1983,61,Completed
362,676,5,2025-10-24 16:45:09.047259,2025-10-24 20:45:09.047259,889,11,Completed
363,4853,7,2025-06-01 02:09:39.328567,2025-06-01 10:09:39.328567,3468,54,Completed
364,946,9,2024-10-09 00:16:52.854533,2024-10-09 08:16:52.854533,2514,43,Completed
365,1685,7,2024-12-03 08:34:17.647252,2024-12-03 09:34:17.647252,465,10,Completed
366,5041,9,2025-05-28 01:10:53.199941,2025-05-28 09:10:53.199941,2343,32,Completed
367,4197,2,2025-09-25 07:32:50.630073,2025-09-25 16:32:50.630073,1725,2,Completed
368,2869,4,2024-05-21 03:43:24.995764,2024-05-21 06:43:24.995764,718,13,Completed
369,531,3,2025-08-14 19:08:05.340952,2025-08-15 03:08:05.340952,1815,49,Completed
370,1750,9,2026-01-20 23:54:06.001773,2026-01-21 06:54:06.001773,2386,15,Completed
371,4752,5,2025-10-06 21:14:11.610349,2025-10-07 01:14:11.610349,880,18,Completed
372,1618,9,2024-09-29 05:19:17.291992,2024-09-29 08:19:17.291992,985,49,Completed
373,5098,10,2025-08-07 12:48:06.374790,2025-08-07 17:48:06.374790,1997,71,Completed
374,4641,2,2024-07-30 23:17:50.992996,2024-07-31 10:17:50.992996,2032,35,Completed
375,3649,2,2024-03-12 00:14:14.730319,2024-03-12 11:14:14.730319,2345,51,Completed
376,4639,1,2025-01-03 17:06:12.886953,2025-01-04 00:06:12.886953,937,33,Completed
377,201,2,2025-05-19 08:09:56.491459,2025-05-19 10:09:56.491459,435,9,Completed
378,3688,8,2026-01-05 03:02:37.352866,2026-01-05 04:02:37.352866,383,16,Completed
379,1759,1,2025-01-30 00:22:56.437756,2025-01-30 07:22:56.437756,971,5,Completed
380,2123,8,2025-09-10 07:20:02.346097,2025-09-10 15:20:02.346097,3195,50,Completed
381,4229,2,2026-02-05 13:56:55.570999,2026-02-05 18:56:55.570999,928,31,Completed
382,3413,10,2025-05-22 02:35:04.028055,2025-05-22 07:35:04.028055,2205,82,Completed
383,650,10,2025-04-03 10:08:42.514858,2025-04-03 15:08:42.514858,1981,62,Completed
384,789,1,2025-12-30 09:24:09.949669,2025-12-30 13:24:09.949669,525,2,Completed
385,145,1,2025-05-19 20:40:37.843215,2025-05-19 23:40:37.843215,387,2,Completed
386,2407,8,2025-04-30 00:03:26.025200,2025-04-30 02:03:26.025200,733,27,Completed
387,3076,2,2025-11-17 02:06:31.712270,2025-11-17 12:06:31.712270,2125,16,Completed
388,4166,1,2024-11-27 09:03:00.136146,2024-11-27 16:03:00.136146,949,35,Completed
389,557,6,2024-04-23 05:01:15.413620,2024-04-23 14:01:15.413620,1893,77,Completed
390,1885,10,2025-05-24 18:20:32.208482,2025-05-25 00:20:32.208482,2528,81,Completed
391,4532,3,2025-04-02 09:07:01.841522,2025-04-02 19:07:01.841522,2501,13,Completed
392,4333,2,2024-10-04 00:45:13.175687,2024-10-04 04:45:13.175687,841,31,Completed
393,5531,8,2025-03-15 19:51:57.672709,2025-03-16 06:51:57.672709,4143,153,Completed
394,3864,5,2025-07-21 10:29:05.641071,2025-07-21 12:29:05.641071,464,3,Completed
395,5118,2,2025-12-07 23:36:13.264454,2025-12-08 08:36:13.264454,1670,16,Completed
396,3966,4,2025-07-12 22:23:58.570496,2025-07-13 01:23:58.570496,619,7,Completed
397,4629,9,2025-10-22 17:51:35.673315,2025-10-23 03:51:35.673315,2926,34,Completed
398,4728,7,2025-05-03 08:44:25.527340,2025-05-03 19:44:25.527340,5044,63,Completed
399,1572,6,2024-04-23 06:36:44.219923,2024-04-23 10:36:44.219923,827,19,Completed
400,2244,4,2025-08-09 21:45:01.882263,2025-08-10 02:45:01.882263,1209,36,Completed
401,5854,2,2025-01-11 06:38:46.759393,2025-01-11 08:38:46.759393,393,5,Completed
402,4744,2,2025-05-13 08:56:54.076479,2025-05-13 15:56:54.076479,1483,17,Completed
403,1929,7,2025-03-27 17:38:44.494524,2025-03-27 20:38:44.494524,1341,5,Completed
404,4058,10,2024-04-21 18:51:52.977049,2024-04-22 00:51:52.977049,2723,117,Completed
405,4710,4,2024-06-15 15:09:19.273636,2024-06-15 23:09:19.273636,1622,75,Completed
406,4291,3,2025-05-15 16:31:19.618276,2025-05-15 17:31:19.618276,244,11,Completed
407,933,8,2025-05-05 16:27:38.748850,2025-05-06 03:27:38.748850,4414,206,Completed
408,547,9,2024-04-10 12:27:00.526079,2024-04-10 22:27:00.526079,3096,137,Completed
409,2774,9,2025-02-09 12:18:50.528656,2025-02-09 22:18:50.528656,3036,63,Completed
410,335,10,2024-08-26 23:57:15.819845,2024-08-27 07:57:15.819845,3039,44,Completed
411,754,5,2025-09-16 00:24:31.757500,2025-09-16 04:24:31.757500,902,13,Completed
412,1713,7,2025-04-13 13:01:32.586870,2025-04-13 20:01:32.586870,2891,83,Completed
413,1242,10,2025-12-20 04:41:43.170372,2025-12-20 13:41:43.170372,3469,104,Completed
414,1058,3,2025-04-15 21:08:04.947743,2025-04-16 02:08:04.947743,1355,60,Completed
415,3915,2,2024-07-06 22:46:06.877599,2024-07-07 03:46:06.877599,1028,29,Completed
416,2682,5,2025-12-07 12:10:01.052387,2025-12-07 14:10:01.052387,436,18,Completed
417,2726,1,2024-03-25 10:55:31.347525,2024-03-25 11:55:31.347525,131,2,Completed
418,1613,4,2024-04-16 20:44:33.371098,2024-04-16 23:44:33.371098,697,9,Completed
419,3098,2,2024-09-11 03:10:56.459683,2024-09-11 04:10:56.459683,187,3,Completed
420,2885,9,2025-06-22 21:20:05.135723,2025-06-23 04:20:05.135723,2312,111,Completed
421,956,10,2024-05-07 16:18:40.821806,2024-05-07 22:18:40.821806,2449,85,Completed
422,4129,1,2024-06-23 01:57:33.951680,2024-06-23 09:57:33.951680,1082,39,Completed
423,2173,6,2024-08-25 08:54:58.442877,2024-08-25 17:54:58.442877,2060,71,Completed
424,1628,1,2025-05-05 02:05:39.282871,2025-05-05 05:05:39.282871,372,17,Completed
425,1344,3,2025-06-15 04:24:48.364242,2025-06-15 13:24:48.364242,2217,93,Completed
426,4200,7,2024-09-27 22:16:23.881128,2024-09-28 05:16:23.881128,3103,123,Completed
427,3123,7,2024-05-01 17:28:07.782207,2024-05-02 04:28:07.782207,4655,209,Completed
428,890,7,2024-12-30 10:08:01.236686,2024-12-30 15:08:01.236686,2017,48,Completed
429,2188,4,2025-03-12 18:42:22.752174,2025-03-13 05:42:22.752174,2566,10,Completed
430,4757,6,2024-05-27 06:57:38.162810,2024-05-27 09:57:38.162810,620,15,Completed
431,3449,4,2025-04-25 12:43:17.408763,2025-04-25 20:43:17.408763,1799,51,Completed
432,657,8,2025-11-10 03:47:22.952356,2025-11-10 04:47:22.952356,385,11,Completed
433,1863,5,2025-02-08 21:41:15.810418,2025-02-09 03:41:15.810418,1366,20,Completed
434,5814,4,2025-10-21 17:13:35.059358,2025-10-21 19:13:35.059358,436,19,Completed
435,1680,1,2024-11-16 04:08:29.799366,2024-11-16 12:08:29.799366,958,21,Completed
436,1655,1,2025-07-25 12:09:23.434610,2025-07-25 19:09:23.434610,832,25,Completed
437,2574,10,2025-12-18 07:34:15.574615,2025-12-18 15:34:15.574615,3117,43,Completed
438,4940,8,2024-03-31 13:46:05.635330,2024-03-31 20:46:05.635330,2886,56,Completed
439,127,9,2025-10-31 07:41:44.696637,2025-10-31 11:41:44.696637,1297,13,Completed
440,1944,7,2025-07-13 12:04:18.238331,2025-07-13 23:04:18.238331,4331,28,Completed
441,1852,2,2025-03-30 10:25:23.202957,2025-03-30 20:25:23.202957,2122,76,Completed
442,1805,2,2025-08-28 08:42:27.084941,2025-08-28 11:42:27.084941,653,18,Completed
443,5979,8,2025-04-16 14:10:20.181779,2025-04-16 22:10:20.181779,3348,128,Completed
444,3261,6,2025-04-08 23:19:52.210089,2025-04-09 04:19:52.210089,1031,1,Completed
445,5579,5,2025-01-07 15:38:38.497285,2025-01-07 23:38:38.497285,1726,81,Completed
446,226,9,2025-07-23 02:54:44.807172,2025-07-23 10:54:44.807172,2389,104,Completed
447,1615,8,2024-09-20 06:21:49.785817,2024-09-20 10:21:49.785817,1524,10,Completed
448,5417,10,2025-04-23 11:18:54.617780,2025-04-23 22:18:54.617780,4021,75,Completed
449,1204,4,2024-12-23 03:38:36.438744,2024-12-23 07:38:36.438744,907,40,Completed
450,6016,6,2024-10-20 03:25:27.311990,2024-10-20 05:25:27.311990,396,19,Completed
451,3574,10,2024-08-16 01:36:09.939841,2024-08-16 08:36:09.939841,2869,67,Completed
452,2362,6,2024-08-15 01:49:05.465488,2024-08-15 10:49:05.465488,1874,11,Completed
453,5610,3,2024-04-08 09:20:26.014574,2024-04-08 13:20:26.014574,946,16,Completed
454,2810,8,2024-10-30 20:23:38.536572,2024-10-31 01:23:38.536572,1905,38,Completed
455,1311,1,2026-01-01 15:09:43.564753,2026-01-01 17:09:43.564753,248,5,Completed
456,3378,1,2025-09-26 07:13:27.178009,2025-09-26 15:13:27.178009,1083,53,Completed
457,97,5,2025-01-05 03:21:50.244059,2025-01-05 12:21:50.244059,2004,68,Completed
458,4035,8,2024-06-30 23:10:20.717559,2024-07-01 05:10:20.717559,2596,108,Completed
459,5864,8,2025-12-13 18:46:09.171114,2025-12-13 22:46:09.171114,1570,30,Completed
460,2649,3,2024-04-19 17:37:30.363122,2024-04-19 21:37:30.363122,949,4,Completed
461,1252,4,2025-06-05 02:31:29.966319,2025-06-05 08:31:29.966319,1428,45,Completed
462,3056,10,2025-07-02 01:29:05.104931,2025-07-02 02:29:05.104931,442,10,Completed
463,4842,10,2025-10-17 21:12:22.648353,2025-10-18 04:12:22.648353,2949,140,Completed
464,5606,6,2026-01-03 13:45:16.890929,2026-01-03 20:45:16.890929,1640,37,Completed
465,5272,8,2025-03-26 00:23:27.766279,2025-03-26 04:23:27.766279,1704,54,Completed
466,254,4,2026-02-16 03:40:03.524356,2026-02-16 11:40:03.524356,1908,24,Completed
467,1234,10,2024-08-18 01:16:47.610085,2024-08-18 07:16:47.610085,2418,5,Completed
468,1640,9,2025-11-05 22:22:50.154140,2025-11-06 03:22:50.154140,1643,72,Completed
469,2825,10,2024-03-02 04:06:25.938448,2024-03-02 10:06:25.938448,2447,23,Completed
470,3282,4,2026-01-09 14:01:23.331598,2026-01-10 01:01:23.331598,2608,15,Completed
471,5748,8,2024-06-16 10:44:27.950525,2024-06-16 11:44:27.950525,356,2,Completed
472,798,1,2025-01-19 21:29:35.565675,2025-01-19 23:29:35.565675,257,11,Completed
473,4394,3,2024-05-02 09:20:11.303310,2024-05-02 20:20:11.303310,3003,28,Completed
474,908,1,2024-03-09 20:47:56.523381,2024-03-09 22:47:56.523381,276,12,Completed
475,807,10,2024-04-07 02:31:48.040181,2024-04-07 12:31:48.040181,3658,102,Completed
476,2997,9,2025-05-11 02:49:28.361939,2025-05-11 10:49:28.361939,2559,27,Completed
477,4102,2,2024-12-28 15:50:06.273682,2024-12-28 20:50:06.273682,935,23,Completed
478,506,2,2025-07-02 20:13:00.880384,2025-07-02 21:13:00.880384,203,3,Completed
479,3179,8,2024-07-16 05:12:07.255319,2024-07-16 12:12:07.255319,2942,52,Completed
480,2354,3,2024-02-29 21:25:57.895258,2024-03-01 01:25:57.895258,931,36,Completed
481,1046,3,2024-06-14 10:34:30.651631,2024-06-14 11:34:30.651631,241,10,Completed
482,2121,9,2025-05-05 12:37:47.374792,2025-05-05 23:37:47.374792,3523,173,Completed
483,4333,3,2024-10-19 16:28:33.019896,2024-10-20 00:28:33.019896,1813,80,Completed
484,5437,10,2025-07-17 08:05:45.597219,2025-07-17 14:05:45.597219,2445,70,Completed
485,5104,8,2024-06-04 05:21:41.492239,2024-06-04 15:21:41.492239,3669,170,Completed
486,3962,7,2025-03-19 00:39:01.771325,2025-03-19 08:39:01.771325,3300,139,Completed
487,4408,3,2024-07-06 22:06:33.809342,2024-07-07 00:06:33.809342,463,5,Completed
488,3856,9,2024-09-29 18:53:51.862037,2024-09-29 23:53:51.862037,1446,62,Completed
489,5237,5,2025-03-15 00:58:43.550379,2025-03-15 09:58:43.550379,2206,77,Completed
490,2955,5,2025-11-17 00:09:58.915247,2025-11-17 06:09:58.915247,1367,59,Completed
491,1219,10,2025-09-25 13:20:44.243973,2025-09-25 18:20:44.243973,1979,12,Completed
492,5950,2,2025-10-28 04:02:20.661865,2025-10-28 13:02:20.661865,1756,1,Completed
493,2665,10,2025-04-07 10:01:33.795932,2025-04-07 16:01:33.795932,2443,55,Completed
494,1601,5,2025-12-17 17:22:24.107792,2025-12-17 23:22:24.107792,1326,8,Completed
495,1178,7,2024-10-08 10:00:59.719928,2024-10-08 16:00:59.719928,2325,55,Completed
496,3896,10,2025-07-01 09:03:07.070368,2025-07-01 18:03:07.070368,3399,42,Completed
497,5731,1,2025-03-14 16:42:31.313786,2025-03-15 02:42:31.313786,1301,49,Completed
498,3791,5,2025-01-13 12:12:47.870773,2025-01-13 13:12:47.870773,256,0,Completed
499,4138,9,2026-02-11 20:46:13.065029,2026-02-12 02:46:13.065029,1767,37,Completed
500,1837,4,2025-10-01 09:56:26.153347,2025-10-01 17:56:26.153347,1674,83,Completed
501,2481,1,2026-02-15 00:56:24.795560,2026-02-15 08:56:24.795560,1039,33,Completed
502,3234,8,2024-06-10 02:07:43.570037,2024-06-10 12:07:43.570037,4002,70,Completed
503,5018,8,2025-01-28 14:24:05.405405,2025-01-28 15:24:05.405405,351,3,Completed
504,1915,4,2026-01-03 11:53:31.682519,2026-01-03 19:53:31.682519,1951,32,Completed
505,931,2,2024-04-23 12:33:24.891478,2024-04-23 21:33:24.891478,1805,24,Completed
506,3029,1,2024-10-29 12:20:03.358809,2024-10-29 13:20:03.358809,136,6,Completed
507,3810,6,2024-06-11 16:51:21.623546,2024-06-12 02:51:21.623546,2110,26,Completed
508,2905,7,2025-04-04 17:56:42.118120,2025-04-04 23:56:42.118120,2591,29,Completed
509,3246,9,2025-10-27 16:15:41.914749,2025-10-27 18:15:41.914749,579,14,Completed
510,5907,7,2025-09-29 01:43:34.091472,2025-09-29 12:43:34.091472,5193,191,Completed
511,2945,2,2025-03-25 18:34:09.529846,2025-03-26 02:34:09.529846,1523,66,Completed
512,5598,2,2024-12-20 12:30:48.990215,2024-12-20 20:30:48.990215,1801,19,Completed
513,95,10,2024-06-28 09:20:44.505941,2024-06-28 17:20:44.505941,3349,147,Completed
514,3990,8,2025-12-01 18:02:05.755409,2025-12-02 00:02:05.755409,2407,33,Completed
515,1434,10,2024-12-12 04:44:11.263699,2024-12-12 15:44:11.263699,4923,235,Completed
516,3676,5,2024-11-30 02:44:54.980710,2024-11-30 11:44:54.980710,2112,46,Completed
517,2360,4,2024-12-27 15:28:49.753250,2024-12-27 23:28:49.753250,1653,69,Completed
518,3567,8,2024-03-18 08:11:04.135361,2024-03-18 10:11:04.135361,741,18,Completed
519,5376,10,2024-03-05 17:57:38.757010,2024-03-05 21:57:38.757010,1678,28,Completed
520,1339,5,2026-02-12 12:35:33.531853,2026-02-12 21:35:33.531853,2244,75,Completed
521,1810,5,2024-05-02 21:43:46.616936,2024-05-03 02:43:46.616936,1134,26,Completed
522,2736,6,2024-11-06 17:00:46.744977,2024-11-06 22:00:46.744977,1040,47,Completed
523,1009,3,2024-08-05 02:54:56.733128,2024-08-05 08:54:56.733128,1560,25,Completed
524,143,8,2024-12-26 12:22:41.316125,2024-12-26 16:22:41.316125,1435,27,Completed
525,4692,7,2024-07-25 17:54:45.783672,2024-07-26 00:54:45.783672,2919,49,Completed
526,4623,3,2024-03-09 08:43:22.706327,2024-03-09 09:43:22.706327,242,9,Completed
527,2803,2,2025-06-30 18:39:35.169499,2025-07-01 04:39:35.169499,2202,64,Completed
528,3972,2,2024-05-20 09:33:30.065682,2024-05-20 17:33:30.065682,1804,29,Completed
529,618,6,2025-11-03 06:38:00.228288,2025-11-03 08:38:00.228288,398,2,Completed
530,3729,10,2025-03-08 22:39:10.145734,2025-03-09 04:39:10.145734,2518,92,Completed
531,1726,2,2024-04-10 10:45:53.684199,2024-04-10 20:45:53.684199,2187,101,Completed
532,3793,6,2025-04-23 16:46:07.520893,2025-04-23 19:46:07.520893,716,22,Completed
533,1566,3,2025-08-16 10:24:24.327750,2025-08-16 17:24:24.327750,1748,23,Completed
534,1628,3,2024-10-05 13:15:05.367396,2024-10-05 17:15:05.367396,1023,6,Completed
535,5863,4,2026-02-24 19:08:44.758020,2026-02-25 03:08:44.758020,1810,6,Completed
536,1453,2,2024-09-22 04:10:02.330532,2024-09-22 09:10:02.330532,1005,28,Completed
537,5953,7,2025-05-08 09:34:54.102613,2025-05-08 17:34:54.102613,3421,99,Completed
538,5777,3,2024-06-10 21:17:00.082978,2024-06-11 02:17:00.082978,1362,42,Completed
539,2652,10,2025-03-08 23:17:25.948899,2025-03-09 04:17:25.948899,1897,7,Completed
540,5731,2,2024-10-28 22:17:34.954375,2024-10-29 05:17:34.954375,1486,28,Completed
541,685,4,2025-06-22 03:38:53.177389,2025-06-22 08:38:53.177389,1029,29,Completed
542,2490,1,2025-11-07 04:01:35.519526,2025-11-07 13:01:35.519526,1051,7,Completed
543,5815,10,2025-08-21 20:54:54.049068,2025-08-22 06:54:54.049068,3844,89,Completed
544,4419,4,2024-07-02 02:47:27.002604,2024-07-02 05:47:27.002604,643,4,Completed
545,4947,3,2025-09-23 15:42:46.477015,2025-09-23 20:42:46.477015,1262,52,Completed
