call_id,customer_id,agent_id,call_start_time,call_duration_seconds,call_reason,status
376,1263,1957,2025-11-25 09:47:45.690009,280,Account Access,Dropped
377,46953,1630,2026-01-25 08:34:52.539520,1326,Order Inquiry,Dropped
378,5983,1507,2025-10-26 06:58:05.028658,1053,Account Access,Resolved
379,4021,920,2025-05-23 20:06:10.183705,1613,Order Inquiry,Escalated
380,44260,1700,2025-09-27 09:07:42.761396,1418,Return/Refund,Escalated
381,20783,967,2025-12-23 22:56:53.247720,1373,Order Inquiry,Escalated
382,2109,878,2025-03-20 09:16:37.356197,214,Return/Refund,Dropped
383,47301,1248,2025-07-07 12:21:45.224329,767,Product Question,Escalated
384,37974,2273,2025-07-05 14:45:13.280600,638,Return/Refund,Escalated
385,28376,1549,2025-07-30 00:54:33.642983,1054,Account Access,Dropped
386,32559,898,2025-02-28 17:40:39.437048,1429,Technical Support,Dropped
387,643,1674,2026-01-22 10:50:36.245313,370,Return/Refund,Pending
388,22035,1525,2025-09-14 20:17:48.429987,722,Product Question,Resolved
389,44768,342,2025-08-02 10:46:21.591918,241,Return/Refund,Escalated
390,21375,602,2025-03-31 04:50:20.413219,1585,Complaint,Dropped
391,26064,2202,2025-12-28 07:54:07.017169,1056,Return/Refund,Pending
392,33000,2718,2025-10-21 19:21:19.942041,1458,Order Inquiry,Resolved
393,27259,433,2026-01-10 06:50:51.140584,250,Return/Refund,Dropped
394,25293,2033,2025-10-30 08:07:26.702717,1222,Order Inquiry,Dropped
395,28168,2777,2025-06-10 02:29:44.566832,433,Technical Support,Resolved
396,35660,2827,2025-05-19 09:23:55.485016,559,Return/Refund,Escalated
397,15142,1383,2025-08-21 20:59:20.031238,631,Order Inquiry,Pending
398,8392,2166,2025-12-19 23:43:49.799899,644,Complaint,Resolved
399,4982,1745,2025-11-30 16:32:02.608445,801,Return/Refund,Resolved
400,34338,2810,2026-01-11 05:44:30.137840,376,Product Question,Resolved
401,33599,1486,2025-08-26 04:01:55.078384,750,Return/Refund,Pending
402,8653,581,2026-02-20 07:24:55.427690,209,Order Inquiry,Pending
403,24328,846,2025-03-30 19:27:30.430985,441,Return/Refund,Pending
404,24540,1793,2025-07-06 01:19:05.564673,1563,Return/Refund,Resolved
405,28411,425,2026-01-11 11:54:30.815481,329,Product Question,Pending
406,4962,342,2025-04-09 03:21:59.092276,969,Product Question,Resolved
407,42022,2192,2026-02-17 05:18:49.561495,1646,Account Access,Dropped
408,28509,326,2025-08-21 04:47:09.722164,467,Account Access,Resolved
409,37593,2777,2025-09-01 01:08:51.178397,1379,Return/Refund,Escalated
410,26382,1279,2025-11-20 08:24:03.223383,1391,Account Access,Escalated
411,10631,1870,2025-09-02 02:59:20.463456,1375,Product Question,Dropped
412,18432,74,2025-11-09 14:58:32.912765,476,Technical Support,Resolved
413,2568,846,2025-07-05 23:18:36.628600,1687,Product Question,Escalated
414,21716,548,2025-05-23 02:59:55.556043,507,Product Question,Dropped
415,2049,2810,2025-10-23 17:01:56.892448,1449,Product Question,Pending
416,13085,2875,2025-04-26 22:32:45.111549,1288,Order Inquiry,Resolved
417,28358,898,2025-09-26 00:12:33.584275,1074,Complaint,Resolved
418,33349,668,2025-09-16 16:17:29.041802,935,Account Access,Pending
419,2551,1957,2025-10-23 04:38:46.730306,1426,Complaint,Escalated
420,29885,1957,2025-11-28 11:50:19.853316,425,Return/Refund,Pending
421,29699,1380,2025-10-06 14:16:46.298835,957,Complaint,Resolved
422,15593,1548,2025-08-22 11:15:56.152047,981,Order Inquiry,Dropped
423,22033,2757,2025-08-18 06:59:13.129954,1066,Product Question,Dropped
424,34169,1491,2025-05-05 04:51:26.421083,1281,Order Inquiry,Pending
425,28738,425,2025-10-22 10:07:54.563924,308,Complaint,Pending
426,29691,1606,2025-11-20 22:18:28.460228,229,Return/Refund,Escalated
427,14629,436,2026-01-04 06:08:19.775332,1469,Account Access,Dropped
428,10916,74,2025-03-23 00:43:05.776313,1596,Technical Support,Resolved
429,16646,2775,2025-08-12 22:01:42.586029,285,Order Inquiry,Resolved
430,24163,2041,2026-01-06 14:49:10.745985,1787,Billing Issue,Pending
431,16681,1549,2025-08-03 16:39:51.515427,850,Return/Refund,Escalated
432,33708,83,2025-03-01 15:22:40.887598,1799,Account Access,Pending
433,8800,1264,2025-11-28 06:21:00.741226,796,Technical Support,Pending
434,22072,1248,2025-09-13 23:35:56.892349,968,Complaint,Escalated
435,19585,1129,2025-08-05 00:29:04.681078,1492,Product Question,Resolved
436,2508,1870,2025-03-06 06:32:44.173144,1790,Order Inquiry,Escalated
437,42391,1310,2025-07-30 11:13:57.772870,791,Billing Issue,Escalated
438,49889,602,2025-07-03 11:16:11.995739,75,Order Inquiry,Pending
439,19891,2202,2025-09-23 01:24:54.044068,1384,Product Question,Escalated
440,31866,2234,2025-11-07 23:51:42.277669,68,Return/Refund,Resolved
441,34648,1957,2025-09-07 16:01:48.109088,1649,Return/Refund,Dropped
442,47619,2565,2025-06-09 01:38:09.835879,1385,Order Inquiry,Escalated
443,8386,791,2025-07-31 21:45:07.671512,412,Billing Issue,Pending
444,31781,1204,2025-06-21 17:49:50.231207,494,Order Inquiry,Resolved
445,10878,1768,2025-08-18 05:12:35.923602,855,Complaint,Dropped
446,1570,799,2025-11-29 18:14:29.268976,177,Order Inquiry,Escalated
447,33212,1630,2026-02-07 01:51:12.198997,749,Technical Support,Pending
448,32043,2579,2025-06-14 18:57:58.360408,841,Return/Refund,Pending
449,37477,1421,2025-10-30 10:44:18.340227,268,Billing Issue,Dropped
450,20800,688,2025-10-05 09:13:49.579441,999,Product Question,Dropped
451,18947,1390,2026-01-27 19:48:17.827429,1759,Order Inquiry,Dropped
452,34982,342,2026-02-15 22:33:42.552106,233,Account Access,Pending
453,9895,1674,2025-10-10 09:10:38.999506,1614,Account Access,Escalated
454,14734,305,2025-11-09 01:34:31.523549,585,Account Access,Pending
455,45336,240,2025-10-14 07:01:41.625458,111,Order Inquiry,Escalated
456,37967,1129,2025-11-23 08:25:18.497397,773,Technical Support,Resolved
457,44367,1551,2025-12-18 02:02:50.476752,120,Return/Refund,Escalated
458,44140,357,2025-03-09 12:41:48.322221,1537,Complaint,Escalated
459,19830,1630,2025-12-30 07:30:58.788162,816,Account Access,Pending
460,1508,255,2025-09-23 02:59:16.389139,1055,Order Inquiry,Escalated
461,34807,1262,2025-04-09 10:40:09.920860,461,Account Access,Pending
462,40442,1799,2025-12-13 12:40:42.749910,1784,Order Inquiry,Resolved
463,32956,4,2025-12-25 17:29:54.783433,1748,Return/Refund,Dropped
464,26203,425,2025-11-25 20:25:13.788378,1471,Order Inquiry,Escalated
465,9173,2986,2025-10-29 04:20:41.652345,1080,Product Question,Escalated
466,31129,357,2025-11-06 10:26:23.264410,722,Account Access,Pending
467,10975,789,2025-07-07 19:10:25.602782,754,Complaint,Pending
468,2555,2767,2025-03-03 08:35:21.467100,75,Billing Issue,Escalated
469,35777,2986,2025-08-29 06:52:30.276235,1600,Product Question,Resolved
470,42843,645,2025-06-12 17:06:36.887298,1347,Complaint,Dropped
471,47413,336,2025-07-21 01:49:07.168983,1183,Billing Issue,Dropped
472,36564,1869,2025-10-16 23:28:36.821028,552,Order Inquiry,Dropped
473,40090,1881,2025-12-23 23:27:59.993584,313,Account Access,Pending
474,26274,242,2025-08-23 14:05:12.135516,801,Product Question,Escalated
475,31930,2605,2025-04-06 17:42:03.062706,795,Product Question,Dropped
476,23243,32,2025-11-20 08:16:26.456647,1434,Order Inquiry,Pending
477,13353,369,2025-09-26 01:05:50.684611,176,Product Question,Escalated
478,8264,1025,2025-03-14 05:26:09.838727,1023,Account Access,Dropped
479,8853,305,2025-07-09 19:56:57.442616,162,Technical Support,Resolved
480,28482,1310,2026-01-07 03:15:17.194244,755,Return/Refund,Escalated
481,6615,1706,2025-10-20 22:30:47.885438,513,Billing Issue,Pending
482,28429,519,2025-04-09 13:17:21.414868,216,Order Inquiry,Pending
483,31180,2033,2025-11-07 06:16:56.631583,877,Return/Refund,Pending
484,35808,789,2025-11-27 20:37:42.437366,1628,Account Access,Dropped
485,49510,1069,2025-06-25 17:07:05.752711,1153,Product Question,Escalated
486,18813,369,2025-09-26 17:38:42.115846,1290,Billing Issue,Pending
487,49007,668,2025-05-14 18:10:59.090033,802,Product Question,Resolved
488,28471,1096,2025-09-05 01:25:49.866255,174,Product Question,Resolved
489,1473,1551,2025-08-14 21:14:51.800877,992,Return/Refund,Dropped
490,9483,647,2025-03-21 04:30:07.887876,320,Return/Refund,Dropped
491,15267,2191,2025-08-15 02:28:36.595635,295,Technical Support,Resolved
492,27163,2827,2025-07-19 00:21:16.224671,201,Technical Support,Resolved
493,43972,1575,2025-09-07 15:57:42.714380,1351,Account Access,Escalated
494,32917,1763,2025-03-10 16:02:56.729244,1433,Return/Refund,Escalated
495,42393,1380,2025-03-04 22:39:59.243870,1652,Technical Support,Dropped
496,12368,605,2025-05-21 17:01:57.317259,122,Account Access,Resolved
497,48977,1612,2025-08-21 17:39:36.629110,731,Billing Issue,Escalated
498,23753,37,2025-09-05 18:18:48.249896,733,Product Question,Resolved
499,6374,19,2026-02-25 05:35:53.558373,760,Billing Issue,Pending
500,18041,83,2025-02-28 10:41:45.641871,1716,Product Question,Pending
501,31390,2719,2025-10-26 09:14:41.215252,602,Order Inquiry,Pending
502,33586,1870,2026-02-01 20:21:41.350803,953,Order Inquiry,Escalated
503,29408,242,2025-04-07 06:00:52.736641,1209,Return/Refund,Resolved
504,15205,678,2025-06-03 01:54:12.167975,893,Order Inquiry,Resolved
505,3883,2340,2025-11-20 06:09:02.347251,1404,Product Question,Dropped
506,930,2579,2025-11-16 08:17:24.308187,897,Return/Refund,Dropped
507,10028,1785,2025-07-08 05:33:14.676017,1681,Complaint,Resolved
508,40483,1870,2025-06-18 14:21:48.925719,972,Billing Issue,Dropped
509,27641,1745,2025-04-06 22:10:44.850710,325,Return/Refund,Escalated
510,8825,2302,2025-11-06 07:28:25.364229,1080,Complaint,Resolved
511,9225,1778,2025-05-17 04:20:26.229751,368,Product Question,Pending
512,38136,2718,2026-01-05 18:52:15.646443,178,Billing Issue,Dropped
513,32249,1507,2025-03-31 23:34:56.561726,360,Order Inquiry,Dropped
514,48214,357,2025-12-08 08:40:48.078875,572,Return/Refund,Escalated
515,43779,1018,2025-07-03 16:11:26.953022,464,Order Inquiry,Escalated
516,23283,2767,2025-05-12 04:19:11.426429,228,Billing Issue,Dropped
517,19394,1279,2025-10-11 13:04:47.701502,353,Order Inquiry,Dropped
518,28666,392,2025-11-04 22:31:29.026936,258,Return/Refund,Pending
519,6330,1219,2025-10-18 19:24:41.178872,859,Order Inquiry,Dropped
520,22881,1973,2025-12-02 11:59:08.557086,850,Technical Support,Pending
521,8079,1016,2025-12-22 21:23:44.826033,1214,Order Inquiry,Dropped
522,38110,2073,2025-10-16 10:38:03.929646,589,Order Inquiry,Dropped
523,42773,127,2026-02-05 07:46:41.830976,778,Return/Refund,Pending
524,48327,1470,2025-10-04 00:39:56.624423,1027,Order Inquiry,Resolved
525,32922,1310,2025-08-15 20:04:37.497923,317,Return/Refund,Escalated
526,27836,647,2025-05-20 22:46:53.592015,1311,Return/Refund,Escalated
527,10718,2565,2025-07-18 08:14:46.690177,1560,Complaint,Escalated
528,28108,920,2025-08-14 08:28:50.026449,1082,Order Inquiry,Resolved
529,26094,878,2025-12-13 13:44:16.315508,573,Account Access,Escalated
530,12103,2340,2025-07-01 09:42:02.561972,685,Product Question,Resolved
531,35224,1872,2025-04-13 03:18:03.520181,1788,Order Inquiry,Escalated
532,41926,2731,2025-11-02 02:51:14.542213,109,Product Question,Dropped
533,12538,2875,2025-07-10 15:16:19.120301,1272,Billing Issue,Escalated
534,1173,1096,2025-06-25 08:33:16.001856,1637,Complaint,Escalated
535,42229,237,2025-11-09 05:29:29.293877,1331,Billing Issue,Escalated
536,37001,784,2025-07-11 17:01:13.047404,1203,Return/Refund,Pending
537,15673,2386,2025-03-01 17:23:05.636855,1466,Order Inquiry,Pending
538,17136,878,2025-05-23 05:14:37.765996,400,Complaint,Resolved
539,10959,1507,2025-06-11 18:13:24.687666,1154,Complaint,Resolved
540,1104,1478,2025-07-08 21:33:52.769711,858,Return/Refund,Pending
541,25333,1478,2025-12-06 06:00:22.943795,939,Return/Refund,Resolved
542,31052,2395,2025-06-01 22:07:00.056914,975,Return/Refund,Dropped
543,20892,2041,2025-06-07 01:11:15.496593,180,Technical Support,Resolved
544,41835,2565,2025-03-28 08:15:08.937115,698,Order Inquiry,Dropped
545,3928,1973,2025-06-06 02:50:28.628983,485,Return/Refund,Dropped
546,13331,1380,2026-02-22 04:51:50.060479,262,Technical Support,Dropped
547,22356,2192,2025-10-20 08:09:41.503808,1662,Order Inquiry,Dropped
548,6718,1069,2025-09-26 07:20:41.604128,1673,Billing Issue,Dropped
549,39906,646,2025-12-21 06:06:09.353343,1726,Billing Issue,Pending
550,38295,1891,2025-08-16 01:08:50.998139,689,Order Inquiry,Dropped
551,15092,1612,2025-08-14 09:29:06.639725,1276,Account Access,Dropped
552,10675,1745,2025-10-12 17:13:40.176002,604,Billing Issue,Resolved
553,21373,2719,2025-07-03 13:45:19.514311,1148,Return/Refund,Resolved
554,9599,342,2025-04-29 17:47:05.514959,1026,Complaint,Escalated
555,31181,2166,2025-10-07 20:16:17.388939,1376,Billing Issue,Dropped
556,14263,430,2025-04-18 23:26:00.977252,1766,Complaint,Pending
557,15946,1016,2026-02-07 08:49:31.098670,1099,Account Access,Dropped
558,39787,1881,2025-10-19 00:22:42.215606,1306,Return/Refund,Resolved
559,10299,2565,2025-05-01 17:27:30.332114,403,Product Question,Dropped
560,43099,1869,2025-06-12 20:20:14.509540,559,Complaint,Escalated
561,16783,2214,2025-03-06 10:10:45.015467,792,Order Inquiry,Escalated
562,38831,1957,2025-11-22 06:22:25.448573,348,Order Inquiry,Resolved
563,9574,2731,2025-04-13 22:56:23.549114,1023,Technical Support,Escalated
564,30452,1211,2025-08-20 06:15:11.261233,1528,Complaint,Escalated
565,22680,77,2025-09-10 14:36:05.978614,939,Return/Refund,Pending
566,22669,1612,2025-10-05 13:54:58.688164,196,Technical Support,Dropped
567,2958,2794,2025-07-23 21:21:29.682106,122,Product Question,Dropped
568,18853,255,2026-02-16 16:44:08.919895,1686,Order Inquiry,Dropped
569,3180,1478,2025-08-27 04:21:16.715068,481,Return/Refund,Escalated
570,29240,1053,2025-11-10 15:32:44.895319,428,Technical Support,Dropped
571,35843,1264,2025-05-05 00:04:10.075444,424,Return/Refund,Escalated
572,41763,799,2025-11-27 08:26:12.323824,166,Account Access,Resolved
573,2889,127,2025-04-21 00:38:55.908248,81,Product Question,Resolved
574,35061,1551,2025-11-11 17:31:10.886877,668,Order Inquiry,Escalated
575,201,255,2025-06-11 22:30:38.904325,1602,Account Access,Pending
576,11829,2951,2026-01-04 06:36:30.594001,1048,Order Inquiry,Pending
577,34905,1219,2025-05-12 15:47:19.551884,705,Account Access,Escalated
578,31460,2448,2026-01-11 04:51:17.211938,236,Technical Support,Escalated
579,25410,2810,2025-03-19 14:58:52.934760,569,Order Inquiry,Dropped
580,34652,1706,2026-01-06 06:33:09.802166,1478,Order Inquiry,Pending
581,30618,1768,2025-08-06 22:56:50.354805,898,Order Inquiry,Dropped
582,3196,1010,2025-04-30 17:07:23.526638,825,Complaint,Escalated
583,43505,1768,2025-03-09 21:29:32.799901,1095,Return/Refund,Escalated
584,40134,2963,2025-12-03 04:05:28.495284,1776,Return/Refund,Pending
585,46382,1291,2025-09-14 21:26:17.302554,1099,Order Inquiry,Resolved
586,4331,74,2025-09-23 05:08:46.411770,882,Product Question,Escalated
587,29574,581,2025-12-26 06:13:56.007314,866,Product Question,Dropped
588,25439,1248,2026-01-15 03:15:51.339724,613,Order Inquiry,Escalated
589,15765,1605,2026-01-29 18:27:24.356658,980,Complaint,Dropped
590,5818,2390,2025-05-27 22:35:04.850388,1548,Return/Refund,Pending
591,44813,915,2025-12-27 17:06:23.049772,449,Technical Support,Dropped
592,21610,336,2025-05-07 19:29:01.700823,1311,Order Inquiry,Pending
593,10879,1525,2026-02-23 19:27:21.741176,1534,Technical Support,Escalated
594,23053,894,2025-07-04 16:19:55.041180,214,Order Inquiry,Escalated
595,36930,2395,2025-11-30 11:18:03.299230,1580,Order Inquiry,Pending
596,22822,305,2025-11-27 22:25:48.647776,1377,Billing Issue,Pending
597,7990,967,2025-10-28 15:21:43.717740,1678,Return/Refund,Pending
598,3186,605,2026-02-02 15:52:16.701339,863,Product Question,Escalated
599,47787,357,2025-05-07 06:11:13.929681,702,Product Question,Escalated
600,26262,4,2025-09-26 02:25:50.393458,490,Account Access,Dropped
601,46641,878,2025-12-15 11:30:46.950093,923,Billing Issue,Dropped
602,47148,2777,2026-01-25 07:49:04.838326,722,Product Question,Resolved
603,27779,1383,2025-09-22 16:01:22.287688,864,Order Inquiry,Dropped
604,11495,849,2025-05-09 01:37:54.714571,570,Product Question,Resolved
605,30417,616,2025-11-12 07:58:31.936068,1037,Order Inquiry,Pending
606,27621,967,2025-08-22 14:07:26.315878,1707,Return/Refund,Dropped
607,44768,127,2025-03-10 15:42:00.604326,1280,Complaint,Dropped
608,30403,4,2025-07-11 22:14:36.828519,908,Billing Issue,Pending
609,23119,2810,2025-06-15 13:24:38.415034,1126,Order Inquiry,Resolved
610,29555,1310,2025-12-25 00:57:04.025324,181,Return/Refund,Pending
611,21280,1219,2025-12-29 04:20:59.373265,235,Complaint,Escalated
612,6304,1870,2025-05-06 23:42:39.286104,1567,Order Inquiry,Resolved
613,13015,2390,2025-12-18 05:44:43.619753,87,Return/Refund,Escalated
614,32951,1192,2025-11-03 22:39:02.374569,767,Complaint,Pending
615,1578,2302,2026-01-11 11:39:14.963327,711,Complaint,Resolved
616,30769,2166,2025-08-03 05:01:44.700045,867,Complaint,Dropped
617,44919,1470,2026-02-10 08:58:03.073674,1633,Technical Support,Resolved
618,5253,784,2025-05-30 17:27:36.463658,571,Product Question,Dropped
619,10413,2250,2025-03-27 10:42:46.545328,1794,Product Question,Resolved
620,2534,1486,2025-11-07 18:47:19.577851,1144,Complaint,Pending
621,35804,1746,2025-11-28 18:31:20.821295,88,Order Inquiry,Dropped
622,30656,1279,2025-08-10 19:09:45.830537,1368,Order Inquiry,Dropped
623,5517,2287,2025-10-18 12:02:46.390855,1580,Order Inquiry,Resolved
624,5263,425,2025-11-11 08:50:17.730192,922,Return/Refund,Resolved
625,25701,846,2025-11-27 20:35:53.999629,199,Complaint,Dropped
626,16524,1025,2025-12-05 09:53:34.461232,596,Technical Support,Dropped
627,4496,118,2025-08-13 05:05:19.171990,1622,Order Inquiry,Escalated
628,37305,1486,2025-11-05 21:44:13.772535,533,Return/Refund,Pending
629,41229,1204,2025-06-01 19:02:49.918740,297,Complaint,Escalated
630,35867,2718,2025-03-24 05:18:40.951833,454,Account Access,Dropped
631,10511,392,2025-05-17 04:26:00.210324,1124,Billing Issue,Dropped
632,37064,548,2025-03-12 10:15:13.382791,256,Billing Issue,Escalated
633,12323,784,2025-05-31 16:02:37.540762,179,Account Access,Escalated
634,43993,1869,2025-02-26 16:15:48.359612,93,Return/Refund,Dropped
635,931,1746,2025-10-23 11:55:05.700460,128,Billing Issue,Pending
636,19243,1605,2025-03-14 01:05:05.861948,903,Account Access,Escalated
637,4475,342,2025-06-20 12:08:55.131072,584,Order Inquiry,Resolved
638,38763,1310,2025-10-18 22:14:44.505091,1183,Order Inquiry,Resolved
639,28486,1793,2025-10-05 00:08:10.566907,675,Product Question,Dropped
640,27975,896,2025-10-30 05:00:05.452755,1510,Technical Support,Pending
641,44758,1491,2026-02-26 03:48:11.121549,1771,Technical Support,Escalated
642,49066,163,2026-01-01 15:39:32.533674,1155,Technical Support,Dropped
643,38917,1211,2025-07-28 20:12:35.183851,1234,Return/Refund,Dropped
644,40568,2191,2025-09-23 18:38:57.883841,750,Account Access,Dropped
645,40315,1390,2025-09-23 04:13:54.765023,477,Return/Refund,Pending
646,7663,2963,2025-08-09 20:07:56.122987,423,Order Inquiry,Resolved
647,49916,849,2025-07-30 11:02:05.071641,199,Return/Refund,Escalated
648,7460,2794,2025-04-11 11:54:33.376161,66,Billing Issue,Dropped
649,44261,1559,2025-03-29 02:52:09.231612,299,Account Access,Dropped
650,7495,82,2025-04-04 10:03:41.415891,368,Complaint,Dropped
651,17893,32,2025-10-01 01:05:39.127915,939,Return/Refund,Escalated
652,47075,2202,2025-11-13 04:32:12.222807,1581,Technical Support,Pending
653,1335,1606,2025-12-19 07:55:29.039973,253,Billing Issue,Escalated
654,4571,2963,2025-08-04 21:50:51.442575,229,Billing Issue,Pending
