review_id,cust_id,prod_id,rating,review_date,review_text
666,34375,95177,4,2024-07-25,Poor
667,14293,4257,5,2024-04-16,Average
668,37947,9734,4,2024-03-28,Value for money
669,7689,86394,3,2024-04-23,Poor
670,45777,94178,1,2025-01-07,Poor
671,35760,57591,2,2024-03-14,Excellent
672,8784,14596,5,2024-03-10,Value for money
673,487,61116,4,2024-02-12,Average
674,26894,18308,1,2025-05-25,Average
675,17609,42694,4,2025-02-11,Excellent
676,12259,82330,1,2024-05-30,Poor
677,23253,93571,1,2024-06-24,Poor
678,49812,95825,2,2024-10-12,Excellent
679,15889,28752,2,2024-10-31,Average
680,32407,6395,4,2025-06-17,Poor
681,13873,30941,5,2024-02-20,Excellent
682,36555,74000,4,2025-02-09,Excellent
683,27815,31826,2,2024-11-28,Average
684,27126,10990,2,2025-05-27,Excellent
685,14774,89389,3,2024-04-18,Poor
686,30938,21965,2,2025-03-24,Average
687,41844,76442,5,2024-06-26,Value for money
688,9910,29334,3,2024-10-22,Good
689,28991,83484,4,2024-01-13,Value for money
690,36726,50736,1,2024-03-25,Good
691,10694,67261,1,2025-04-11,Good
692,15983,16302,4,2024-11-24,Value for money
693,9784,83495,1,2024-07-30,Poor
694,23580,94399,3,2024-01-31,Excellent
695,4743,28576,2,2024-02-17,Value for money
696,21338,86189,2,2024-01-03,Poor
697,42083,23437,5,2025-03-09,Value for money
698,28235,77855,4,2024-03-20,Value for money
699,28456,30687,4,2024-08-24,Poor
700,43320,78434,3,2024-04-30,Average
701,37079,38433,5,2024-04-30,Value for money
702,33867,68439,2,2024-03-17,Excellent
703,42966,35180,1,2025-05-02,Average
704,11745,61518,3,2024-10-19,Excellent
705,49682,36908,1,2024-11-18,Value for money
706,27368,93632,4,2024-04-29,Value for money
707,20823,91747,3,2024-05-26,Good
708,35485,78631,1,2024-06-15,Good
709,27222,98331,4,2025-01-08,Good
710,30874,48231,2,2025-04-23,Good
711,12005,93715,3,2024-05-20,Poor
712,37205,79239,5,2024-08-25,Poor
713,26756,40916,2,2024-01-24,Poor
714,29186,83155,3,2025-01-31,Value for money
715,28196,80138,2,2025-03-01,Excellent
716,20586,54773,1,2024-10-19,Value for money
717,15189,98314,1,2024-08-03,Value for money
718,37800,15647,2,2024-03-13,Average
719,16330,79896,1,2025-05-16,Value for money
720,29105,64803,2,2024-07-13,Average
721,45741,17017,4,2025-05-29,Average
722,35865,9968,4,2024-08-04,Good
723,44166,78371,5,2025-04-25,Poor
724,39150,38678,3,2024-12-27,Value for money
725,10009,99289,4,2024-10-26,Good
726,4362,72088,5,2024-07-24,Good
727,1441,70033,1,2024-04-15,Excellent
728,31585,67741,4,2025-04-16,Average
729,18028,59545,5,2024-01-17,Good
730,43557,59109,4,2025-04-08,Average
731,8656,81886,3,2024-10-13,Excellent
732,47365,18523,1,2024-10-24,Excellent
733,45525,33193,4,2024-05-22,Excellent
734,35165,34246,5,2025-06-01,Good
735,27681,53673,4,2025-06-16,Excellent
736,24560,4983,4,2025-03-22,Poor
737,24626,76152,2,2025-03-26,Excellent
738,10852,94557,2,2025-09-06,Average
739,38127,98688,2,2024-03-13,Excellent
740,28963,11886,2,2024-08-09,Excellent
741,45735,8121,1,2024-01-21,Poor
742,7183,47983,5,2024-12-24,Value for money
743,34795,46328,1,2024-04-27,Value for money
744,30251,86649,3,2024-01-27,Value for money
745,22521,97320,2,2025-09-11,Average
746,28733,49481,3,2024-08-09,Good
747,19769,5375,2,2024-06-16,Average
748,36605,50429,4,2024-04-13,Value for money
749,39570,8947,4,2024-11-27,Poor
750,24605,99425,5,2024-07-01,Excellent
751,35447,107,5,2025-04-27,Excellent
752,42940,65324,1,2025-06-13,Average
753,12886,42461,4,2024-09-29,Average
754,49589,70005,2,2025-03-30,Value for money
755,17667,37888,3,2025-06-28,Excellent
756,46811,21356,5,2025-04-16,Excellent
757,8316,84231,2,2024-09-04,Value for money
758,45251,75840,2,2024-10-28,Poor
759,27134,80809,5,2024-03-04,Average
760,493,66007,5,2024-12-02,Good
761,34522,56855,1,2024-09-16,Poor
762,34482,56608,2,2024-07-20,Excellent
763,29804,2632,3,2025-02-10,Average
764,28844,34758,4,2025-05-30,Good
765,8543,76144,1,2025-06-02,Excellent
766,18825,85322,5,2024-08-16,Value for money
767,43246,21772,4,2025-08-05,Excellent
768,24916,47897,3,2024-03-15,Good
769,32155,42829,2,2024-06-09,Average
770,783,40329,2,2025-05-31,Good
771,21757,21023,1,2024-01-17,Excellent
772,33732,96457,5,2024-08-10,Average
773,45260,89242,1,2024-10-15,Average
774,26964,60538,3,2024-12-30,Good
775,40332,63770,3,2024-01-13,Excellent
776,11276,86939,5,2025-08-12,Poor
777,38389,68450,2,2024-03-01,Excellent
778,10278,18861,5,2024-07-19,Poor
779,36348,45583,5,2025-02-18,Poor
780,12197,30851,3,2024-09-18,Poor
781,2603,70991,2,2024-03-13,Average
782,3989,6807,1,2025-02-25,Poor
783,46125,12010,1,2025-08-19,Average
784,47567,72789,5,2025-03-06,Poor
785,35458,87882,1,2024-10-12,Excellent
786,6283,22702,5,2024-07-16,Poor
787,12930,48258,5,2024-07-19,Excellent
788,12499,46732,1,2024-09-29,Value for money
789,14770,6921,3,2024-09-24,Good
790,39428,13645,5,2025-04-02,Average
791,36008,77873,4,2024-11-14,Poor
792,20742,87480,3,2025-09-07,Poor
793,24042,51950,5,2024-03-05,Poor
794,4494,73606,1,2024-03-16,Excellent
795,12824,41342,2,2024-12-28,Value for money
796,29779,25421,5,2024-09-18,Average
797,5856,70193,4,2024-04-13,Poor
798,29034,57310,3,2025-01-20,Average
799,36336,74199,4,2024-08-15,Excellent
800,49451,78207,1,2025-03-28,Average
801,46545,79611,5,2025-06-08,Excellent
802,3576,69591,4,2024-02-22,Excellent
803,25805,15877,2,2024-01-08,Excellent
804,37177,82035,3,2025-02-04,Good
805,21111,3011,3,2025-05-26,Excellent
806,9092,28201,5,2024-07-19,Value for money
807,22978,35547,4,2025-08-17,Average
808,49043,93004,5,2024-02-27,Average
809,17320,88727,3,2024-12-21,Poor
810,40938,48008,3,2024-04-13,Good
811,6158,17587,4,2024-01-07,Average
812,6865,39898,2,2024-11-01,Average
813,25012,10971,4,2024-11-04,Good
814,25697,59663,2,2025-09-16,Average
815,49491,49484,3,2024-10-31,Average
816,46961,73765,1,2024-11-09,Poor
817,35609,78780,4,2024-07-26,Good
818,42609,97431,2,2025-01-04,Good
819,24897,64665,4,2024-08-13,Value for money
820,28741,38131,2,2025-01-14,Average
821,23676,62151,3,2024-01-24,Value for money
822,25712,4643,2,2025-05-15,Value for money
823,23892,98744,5,2025-04-30,Poor
824,48913,23982,2,2025-04-23,Average
825,41164,26700,5,2024-11-20,Good
826,1416,13994,5,2024-04-25,Good
827,5849,70930,1,2025-04-14,Poor
828,49506,48329,2,2025-05-20,Excellent
829,35553,91137,2,2025-04-06,Good
830,47084,78099,3,2024-04-10,Average
831,3414,65462,5,2025-04-12,Poor
832,21634,80597,1,2024-12-15,Poor
833,8736,48152,4,2025-06-11,Excellent
834,5626,39488,4,2024-10-31,Excellent
835,30075,33465,5,2024-01-01,Good
836,3535,73886,3,2024-10-18,Excellent
837,1014,32105,4,2024-01-08,Poor
838,46085,32719,2,2024-04-10,Value for money
839,11563,74722,5,2025-05-04,Poor
840,13477,58258,4,2025-01-25,Good
841,19203,22265,4,2024-01-21,Good
842,2589,94578,3,2024-10-04,Poor
843,14715,95471,3,2025-01-16,Good
844,47140,14678,5,2024-05-18,Poor
845,20621,49092,2,2024-08-26,Poor
846,23377,82515,5,2025-04-04,Average
847,4911,24379,4,2024-08-17,Value for money
848,9244,73959,1,2024-12-24,Good
849,31895,28480,1,2025-01-27,Poor
850,1075,12152,2,2024-04-30,Average
851,42871,36523,4,2025-04-27,Value for money
852,35346,11762,3,2025-09-26,Good
853,20029,76373,5,2025-09-01,Good
854,34085,36398,3,2024-11-02,Poor
855,13892,4203,1,2025-03-13,Value for money
856,45900,1082,2,2025-09-08,Good
857,10190,23894,2,2025-09-14,Value for money
858,36880,4468,5,2024-04-29,Good
859,14092,29201,3,2024-05-17,Poor
860,21402,88668,5,2025-07-09,Average
861,18241,64245,4,2025-01-13,Excellent
862,45927,9662,3,2025-04-30,Value for money
863,28125,10684,5,2024-05-11,Poor
864,22673,67442,3,2024-12-14,Value for money
865,28358,267,4,2025-04-20,Average
866,44981,86057,3,2025-06-22,Average
867,46349,21674,5,2024-12-10,Poor
868,15060,90778,1,2024-08-11,Value for money
869,42754,24986,5,2024-04-18,Average
870,16460,19351,3,2024-10-30,Poor
871,37000,82341,2,2024-12-19,Good
872,47504,68244,2,2025-04-26,Poor
873,2313,27938,5,2024-09-30,Excellent
874,24007,29542,2,2024-06-13,Average
875,32615,98859,3,2025-01-14,Poor
876,3520,49491,2,2024-09-06,Average
877,8598,56849,3,2024-01-02,Excellent
878,45405,61916,4,2024-09-10,Average
879,32514,28104,5,2024-10-17,Poor
880,28074,18339,3,2025-07-11,Average
881,44238,36326,2,2024-12-28,Excellent
882,2297,57636,3,2024-03-24,Value for money
883,36687,97858,3,2024-07-11,Good
884,40399,16007,1,2025-09-05,Good
885,3443,26262,4,2024-12-20,Excellent
886,49885,11935,4,2024-05-18,Value for money
887,47296,62995,1,2024-06-14,Good
888,25295,30756,5,2025-04-25,Average
889,36115,80482,1,2024-04-21,Average
890,6857,93795,2,2025-05-29,Value for money
891,17780,44341,4,2024-11-16,Value for money
892,25727,12895,5,2024-04-16,Average
893,45971,62620,4,2024-08-09,Average
894,21784,72289,3,2024-11-07,Average
895,38380,51364,3,2025-09-04,Excellent
896,24039,31780,3,2024-10-24,Excellent
897,40405,24203,3,2025-03-14,Good
898,44529,62932,5,2024-01-24,Excellent
899,7997,82252,1,2025-03-01,Value for money
900,24168,41697,3,2025-04-29,Average
901,20872,72766,3,2025-09-28,Average
902,28350,12144,2,2024-03-28,Good
903,19855,504,1,2025-06-26,Poor
904,36987,86073,5,2025-07-21,Excellent
905,17004,58552,1,2025-02-23,Excellent
906,27847,84733,3,2024-12-02,Excellent
907,32368,99991,1,2024-09-25,Average
908,19387,93787,5,2024-04-26,Good
909,8720,57052,3,2024-06-01,Good
910,4769,62838,1,2025-04-10,Average
911,21543,32570,2,2024-05-03,Average
912,32557,31780,4,2024-10-21,Excellent
913,47140,29280,1,2025-09-23,Good
914,44557,22006,1,2025-05-28,Average
915,8274,33268,3,2025-06-07,Good
916,28617,24520,5,2024-11-29,Value for money
917,48451,40559,3,2025-08-10,Excellent
918,39192,53974,1,2025-07-20,Good
919,17880,73821,4,2025-02-11,Excellent
920,14554,7335,3,2024-08-31,Value for money
921,26241,44074,2,2025-06-19,Average
922,41359,7855,1,2024-01-20,Excellent
923,40833,13940,5,2024-02-06,Poor
924,41577,54716,5,2025-04-15,Excellent
925,30042,28631,5,2024-12-20,Good
926,379,52912,2,2024-11-25,Poor
927,17945,4709,3,2025-01-29,Value for money
928,37797,46687,1,2025-04-09,Average
929,22345,62341,1,2024-02-12,Value for money
930,15658,64199,5,2024-08-30,Poor
931,26100,78394,1,2025-07-26,Value for money
932,32103,39439,5,2024-08-19,Poor
933,37956,20960,4,2024-02-24,Good
934,24950,67260,2,2024-07-03,Good
935,5200,27680,3,2025-03-10,Poor
936,16827,55324,4,2025-06-29,Poor
937,2687,5136,5,2025-04-16,Excellent
938,27598,96173,5,2025-01-22,Average
939,29719,47893,3,2025-05-14,Value for money
940,49174,79961,4,2024-01-06,Good
941,22178,2424,5,2025-05-27,Average
942,19516,65695,2,2024-04-19,Value for money
943,18579,5759,4,2024-04-13,Good
944,19142,14859,5,2025-07-10,Value for money
945,28023,79874,2,2025-02-22,Excellent
946,9960,69411,5,2025-01-04,Excellent
947,43819,44915,1,2024-05-04,Poor
948,26467,2183,3,2024-02-21,Value for money
949,25506,25302,3,2024-10-17,Poor
950,46730,78739,4,2024-06-29,Good
951,7038,61614,5,2025-06-25,Good
952,37183,6240,4,2025-01-09,Excellent
953,23620,73971,5,2025-08-25,Average
954,49996,72351,1,2024-10-11,Good
955,40418,33245,1,2025-05-19,Value for money
956,26336,12723,3,2024-11-08,Good
957,19565,95817,2,2024-10-08,Excellent
958,49781,90693,3,2024-11-10,Good
959,7564,51080,5,2024-09-24,Value for money
960,9937,13285,4,2024-09-17,Poor
961,35156,76598,4,2024-02-11,Excellent
962,8723,63256,5,2025-09-29,Value for money
963,9816,76546,4,2024-05-28,Poor
964,15075,33090,2,2025-02-09,Good
965,24005,65462,1,2025-08-13,Excellent
966,303,86537,5,2024-06-11,Excellent
967,31684,90489,1,2025-05-20,Poor
968,24722,62615,1,2024-11-03,Average
969,11167,33198,2,2024-07-24,Poor
970,37545,87982,2,2024-11-12,Good
971,47076,57374,4,2025-03-21,Poor
972,25439,17246,1,2024-05-24,Value for money
973,39711,73224,2,2025-02-21,Excellent
974,2523,55900,2,2025-09-30,Average
975,36276,59149,3,2025-05-27,Excellent
976,34875,39247,1,2024-09-16,Value for money
977,45499,75293,3,2025-02-01,Good
978,7860,90475,2,2024-01-29,Good
979,46014,23714,4,2024-03-16,Good
980,47663,85610,3,2025-08-10,Average
981,16528,61889,5,2025-03-10,Value for money
982,42054,2747,1,2025-09-17,Average
983,31659,83028,3,2024-02-23,Good
984,48430,20192,1,2025-07-15,Excellent
985,2550,52360,4,2025-05-24,Good
986,47103,46858,3,2025-03-21,Poor
987,28028,57076,1,2025-04-01,Good
988,17960,74579,5,2025-06-23,Excellent
989,6220,86677,5,2025-01-27,Poor
990,47581,16051,4,2025-01-30,Value for money
991,37636,80550,5,2024-07-01,Poor
992,26256,5179,3,2025-06-27,Poor
993,11518,84133,3,2024-04-14,Good
994,36165,85081,4,2024-05-09,Excellent
995,30124,79667,3,2025-07-20,Average
996,3865,96499,1,2024-02-10,Excellent
997,28790,83057,4,2024-10-30,Excellent
998,35707,1829,2,2024-01-18,Excellent
999,26680,33647,4,2025-07-05,Average
1000,1088,50133,1,2024-08-05,Value for money
1001,9381,20307,5,2025-08-14,Poor
1002,10808,3918,2,2025-02-22,Good
1003,31681,11254,3,2024-09-30,Average
1004,46370,73113,1,2024-02-12,Average
1005,15748,41217,5,2025-01-02,Average
1006,39445,26931,1,2024-11-30,Poor
1007,23789,7114,5,2024-02-13,Good
1008,18436,50472,5,2024-05-19,Good
1009,49697,70645,4,2024-07-28,Poor
1010,6979,85470,4,2024-04-23,Poor
1011,14167,56867,2,2025-03-15,Excellent
1012,47106,67139,5,2024-12-01,Value for money
1013,34699,86403,4,2025-05-26,Good
1014,48357,83968,4,2024-05-23,Excellent
1015,17497,76074,4,2025-09-21,Poor
1016,25432,5290,1,2025-09-02,Poor
1017,49400,53437,3,2024-11-23,Value for money
1018,19424,94810,3,2025-03-30,Poor
1019,49676,99460,2,2025-06-12,Average
1020,25893,6400,4,2025-08-31,Excellent
1021,36524,79592,5,2025-06-28,Excellent
1022,31307,36891,2,2025-07-28,Poor
1023,40959,19627,4,2024-01-31,Value for money
1024,10623,39380,4,2025-08-18,Average
1025,17290,88407,2,2024-12-01,Value for money
1026,8773,3713,2,2025-09-24,Average
1027,23564,10923,4,2025-03-08,Good
1028,2475,90232,2,2024-10-12,Good
1029,40498,45224,3,2024-03-17,Good
1030,24424,84274,1,2025-01-26,Good
1031,48924,6199,5,2025-04-20,Average
1032,5717,66568,3,2025-03-25,Value for money
1033,27419,58254,2,2024-09-07,Poor
1034,36966,11078,2,2025-01-25,Excellent
1035,39280,53628,1,2025-03-24,Poor
1036,20151,27363,3,2024-12-15,Poor
1037,4329,30453,3,2024-07-18,Good
1038,6693,40440,1,2025-07-06,Value for money
1039,15754,43898,2,2024-02-24,Excellent
1040,3073,1628,4,2025-02-01,Poor
1041,26934,97221,4,2025-08-25,Average
1042,49133,56756,2,2025-09-24,Value for money
1043,18418,78424,3,2025-01-19,Good
1044,11554,96345,2,2024-09-22,Good
1045,16696,93217,2,2024-04-25,Poor
1046,49576,85168,3,2025-06-17,Good
1047,46906,59212,2,2024-11-25,Good
1048,28961,91545,5,2024-09-07,Value for money
1049,35505,55102,2,2024-08-27,Poor
1050,10039,76848,4,2024-10-15,Good
1051,44140,89827,3,2025-05-17,Value for money
1052,43773,58256,3,2025-03-12,Excellent
1053,19310,12036,1,2025-06-08,Average
1054,44772,50937,3,2025-06-24,Good
1055,37114,99464,1,2025-04-23,Poor
1056,27578,60088,1,2024-09-17,Value for money
1057,44079,40676,4,2024-10-30,Excellent
1058,19296,50390,4,2025-06-11,Average
1059,49375,37102,1,2024-11-11,Good
1060,41146,977,1,2024-12-07,Excellent
1061,45311,79318,2,2024-07-07,Value for money
1062,34102,21741,1,2025-05-31,Good
1063,42321,65037,1,2025-05-15,Average
1064,44607,81407,3,2024-08-01,Value for money
1065,46728,38635,2,2025-09-22,Value for money
1066,12558,91938,2,2024-09-27,Average
1067,10895,22947,1,2025-07-02,Value for money
1068,34958,50792,2,2025-09-14,Excellent
1069,2578,39147,4,2025-01-27,Value for money
1070,21480,59524,2,2025-03-28,Poor
1071,36667,73688,4,2025-09-23,Value for money
1072,26854,89882,2,2025-05-21,Poor
1073,12034,89524,2,2024-04-17,Average
1074,3247,63258,5,2024-05-01,Average
1075,21570,26303,2,2024-11-26,Poor
1076,42584,27640,1,2025-08-16,Average
1077,41683,83143,2,2025-01-11,Poor
1078,24259,33107,2,2025-08-10,Poor
1079,45154,10401,3,2025-02-11,Value for money
1080,17534,7758,3,2024-03-18,Poor
1081,9991,80304,4,2024-07-13,Good
1082,14522,17523,5,2024-03-27,Average
1083,3099,62529,4,2024-06-17,Excellent
1084,21201,45400,5,2025-03-14,Excellent
1085,10124,69157,2,2024-03-29,Average
1086,27594,57233,2,2024-07-01,Good
1087,22572,60752,2,2025-08-20,Average
1088,23401,96255,3,2024-02-03,Value for money
1089,28611,77695,2,2024-10-02,Value for money
1090,46365,26094,3,2024-10-20,Excellent
1091,132,88171,1,2025-01-26,Excellent
1092,8306,34158,5,2024-08-12,Average
1093,23734,37481,1,2024-09-18,Average
1094,1745,55806,2,2024-06-08,Excellent
1095,44571,86318,5,2025-08-23,Poor
1096,7661,33407,3,2024-09-19,Poor
1097,19786,60281,5,2024-04-16,Average
1098,33240,53627,3,2024-07-29,Value for money
1099,48435,5013,5,2025-06-29,Poor
1100,42557,47217,3,2025-08-25,Poor
1101,28108,3143,5,2024-03-18,Average
1102,44606,19340,5,2025-01-21,Poor
1103,47596,7840,3,2024-09-20,Good
1104,22970,45234,1,2025-09-19,Poor
1105,30476,95696,1,2025-07-16,Average
1106,44513,15126,1,2025-04-17,Poor
1107,26570,59668,1,2024-12-18,Good
1108,23544,28462,3,2024-12-06,Good
1109,40185,35721,3,2024-06-22,Poor
1110,4687,82400,4,2025-08-20,Average
1111,26514,67677,5,2024-10-20,Average
1112,27475,59756,5,2025-07-01,Good
1113,49449,63635,3,2025-01-20,Excellent
1114,23466,39945,3,2024-12-15,Average
1115,11242,90673,3,2025-07-11,Good
1116,7680,3557,4,2024-11-24,Poor
1117,40209,43888,4,2024-06-24,Average
1118,1903,15142,3,2024-09-05,Good
1119,25569,29391,1,2024-07-17,Poor
1120,14622,52281,2,2025-05-16,Poor
1121,21669,81723,4,2025-01-31,Value for money
1122,41307,65727,3,2024-05-06,Good
1123,1183,54496,5,2024-08-13,Value for money
1124,24877,56095,2,2024-12-23,Average
1125,8713,80849,3,2024-06-02,Value for money
1126,13992,95803,5,2024-02-16,Average
1127,31793,88133,5,2024-03-30,Value for money
1128,46372,76703,1,2025-08-22,Average
1129,39195,56439,5,2024-04-09,Value for money
1130,37223,44597,3,2025-03-19,Excellent
1131,16316,60473,1,2024-10-24,Good
1132,14547,9422,1,2025-01-17,Average
1133,13816,37368,3,2024-07-01,Excellent
1134,46,29927,3,2024-11-06,Poor
1135,2761,75347,3,2024-12-13,Good
1136,13394,1006,5,2024-04-04,Poor
1137,35424,99105,3,2024-05-22,Good
1138,13295,55774,1,2025-08-05,Good
1139,14829,55540,5,2025-09-10,Poor
1140,19155,61730,4,2025-04-23,Poor
1141,28450,34917,1,2024-01-02,Poor
1142,1074,4497,5,2024-06-02,Good
1143,5274,34773,3,2025-08-06,Good
1144,33986,36444,3,2024-11-30,Excellent
1145,43753,2645,3,2024-12-29,Good
1146,37735,85764,4,2024-10-22,Average
1147,39930,24709,5,2024-08-22,Excellent
1148,26227,70515,1,2024-09-03,Poor
1149,39152,49357,2,2025-04-04,Poor
1150,9316,54603,1,2024-01-19,Good
1151,5062,2800,1,2024-03-09,Average
1152,32013,56962,5,2025-01-18,Excellent
1153,27472,67967,2,2025-08-15,Value for money
1154,39997,63232,5,2025-06-18,Value for money
1155,4006,40428,1,2025-06-02,Poor
1156,10967,54282,4,2025-07-06,Good
1157,7150,86683,1,2024-07-15,Value for money
1158,27907,8416,4,2025-07-19,Good
1159,17587,79797,5,2024-12-12,Poor
1160,20860,92344,4,2024-02-16,Value for money
1161,20304,17334,4,2024-12-04,Poor
1162,1146,85981,2,2025-08-14,Good
1163,8566,55545,1,2024-01-02,Excellent
1164,5887,51271,3,2025-04-23,Excellent
1165,40640,39624,1,2025-09-20,Excellent
1166,27548,15243,3,2024-03-16,Good
1167,6531,12320,3,2024-02-01,Poor
1168,30145,513,1,2024-03-16,Average
1169,4884,32586,2,2024-06-02,Poor
1170,47502,80405,5,2025-06-01,Average
