cust_id,total_points,last_updated
1169,2952,2025-02-03
1170,2806,2025-01-18
1171,1090,2025-06-29
1172,3959,2024-07-01
1173,1831,2025-05-31
1174,2353,2024-09-24
1175,3966,2024-06-17
1176,722,2024-11-29
1177,3436,2025-05-02
1178,893,2024-10-17
1179,1078,2025-05-04
1180,4780,2025-06-02
1181,2763,2024-10-13
1182,208,2024-05-19
1183,948,2024-11-29
1184,1492,2024-04-12
1185,2397,2025-02-27
1186,4451,2024-04-18
1187,2004,2025-03-01
1188,3735,2024-06-30
1189,739,2025-06-07
1190,3840,2024-06-28
1191,1271,2025-08-13
1192,1364,2024-11-28
1193,1323,2025-02-06
1194,1428,2025-03-26
1195,1222,2024-01-29
1196,3814,2025-06-15
1197,2474,2024-08-29
1198,4673,2024-04-05
1199,4189,2024-07-16
1200,3258,2024-02-19
1201,923,2025-01-26
1202,4334,2025-03-24
1203,4267,2024-04-16
1204,71,2025-08-13
1205,3117,2024-03-08
1206,1562,2025-03-10
1207,613,2024-06-08
1208,494,2024-06-19
1209,876,2024-12-16
1210,2975,2025-02-19
1211,2335,2025-03-11
1212,4212,2024-05-05
1213,107,2025-06-13
1214,691,2024-07-19
1215,2459,2024-07-23
1216,2078,2025-05-23
1217,3583,2025-02-07
1218,262,2024-02-28
1219,3661,2025-08-25
1220,2042,2024-03-08
1221,533,2024-07-22
1222,402,2025-05-11
1223,120,2024-03-09
1224,449,2024-06-11
1225,4403,2025-05-30
1226,3607,2025-06-03
1227,1473,2024-07-12
1228,1354,2025-09-06
1229,4759,2025-03-09
1230,3770,2025-08-17
1231,2176,2025-04-08
1232,3331,2024-10-08
1233,1239,2025-06-23
1234,1675,2025-02-21
1235,4557,2025-06-07
1236,2604,2024-02-02
1237,535,2025-06-12
1238,2224,2024-03-22
1239,4472,2025-03-08
1240,403,2024-04-23
1241,3886,2024-03-21
1242,3050,2025-09-05
1243,2244,2025-07-24
1244,3629,2024-12-14
1245,3027,2024-09-21
1246,439,2024-01-10
1247,3882,2024-11-14
1248,818,2024-04-04
1249,4229,2025-02-09
1250,2238,2025-04-01
1251,1670,2025-06-25
1252,1432,2024-11-13
1253,3827,2024-12-12
1254,3261,2024-07-30
1255,1390,2024-03-15
1256,3167,2025-09-15
1257,3884,2025-06-01
1258,4355,2024-08-03
1259,4880,2024-05-06
1260,4741,2024-05-16
1261,4900,2025-07-07
1262,4653,2024-04-15
1263,4735,2025-07-24
1264,516,2025-06-18
1265,3052,2025-01-27
1266,3953,2024-10-09
1267,28,2025-01-13
1268,2200,2024-04-04
1269,2653,2024-04-12
1270,3438,2025-07-15
1271,4550,2025-06-16
1272,191,2025-08-31
1273,4682,2025-01-12
1274,739,2024-05-21
1275,3569,2024-09-29
1276,3001,2024-09-29
1277,4734,2024-05-24
1278,1406,2024-08-04
1279,2144,2025-04-08
1280,951,2025-08-11
1281,2971,2024-08-20
1282,120,2024-01-05
1283,4858,2025-07-22
1284,4216,2024-05-24
1285,2881,2025-07-28
1286,2236,2025-07-12
1287,2440,2025-02-19
1288,655,2025-01-07
1289,348,2025-05-20
1290,4923,2024-01-20
1291,3038,2024-08-27
1292,4635,2024-12-31
1293,4818,2024-09-22
1294,4873,2025-07-17
1295,1771,2024-11-07
1296,2328,2024-03-06
1297,4645,2024-12-14
1298,4485,2024-03-01
1299,1026,2024-08-11
1300,1287,2024-12-08
1301,2341,2024-04-18
1302,2711,2024-04-07
1303,955,2024-03-31
1304,4862,2025-03-09
1305,3031,2024-12-28
1306,744,2024-12-18
1307,1019,2025-06-18
1308,4387,2025-01-15
1309,412,2024-12-13
1310,786,2025-06-10
1311,1873,2024-05-18
1312,4729,2025-09-08
1313,1222,2024-08-12
1314,1070,2025-05-30
1315,4873,2024-08-24
1316,187,2024-06-14
1317,238,2024-09-26
1318,3438,2025-05-13
1319,689,2025-08-07
1320,2508,2025-09-11
1321,1103,2025-03-20
1322,1239,2024-04-13
1323,4921,2025-08-07
1324,2011,2024-09-23
1325,3198,2025-07-31
1326,4622,2025-04-28
1327,3030,2024-01-23
1328,1168,2024-11-26
1329,1119,2024-09-02
1330,953,2024-11-04
1331,4375,2024-05-04
1332,2288,2024-06-29
1333,207,2025-06-25
1334,3834,2024-01-04
1335,3963,2024-07-01
1336,4699,2024-05-06
1337,2833,2024-12-25
1338,1746,2024-08-28
1339,3880,2024-08-15
1340,4189,2024-07-10
1341,2901,2025-07-20
1342,2151,2024-05-14
1343,1261,2024-12-20
1344,1984,2025-05-05
1345,4578,2024-11-08
1346,4676,2025-04-29
1347,708,2025-03-14
1348,2629,2025-04-06
1349,122,2024-03-13
1350,3522,2025-09-27
1351,3963,2024-08-24
1352,1703,2025-08-08
1353,1298,2024-05-03
1354,1149,2025-03-06
1355,3438,2024-07-25
1356,2578,2024-08-13
1357,4663,2025-01-24
1358,4333,2024-06-13
1359,3560,2024-09-10
1360,4664,2025-09-09
1361,1839,2024-02-18
1362,501,2024-06-26
1363,1029,2024-02-08
1364,2914,2024-04-19
1365,4549,2025-03-16
1366,1825,2025-07-09
1367,2539,2025-04-13
1368,4425,2024-01-29
1369,3991,2025-03-24
1370,4395,2025-01-10
1371,4262,2024-06-05
1372,179,2024-08-12
1373,4996,2024-12-21
1374,4765,2025-07-23
1375,4763,2024-01-17
1376,832,2025-05-02
1377,3610,2024-06-06
1378,4791,2024-12-17
1379,4697,2024-03-19
1380,605,2025-04-10
1381,2907,2024-07-01
1382,2085,2024-09-12
1383,2135,2025-08-28
1384,4908,2025-08-17
1385,2108,2025-09-30
1386,2612,2024-06-23
1387,4853,2024-10-19
1388,1262,2025-02-22
1389,1593,2024-07-28
1390,1243,2024-04-06
1391,2440,2024-01-09
1392,1094,2024-01-01
1393,3290,2024-10-15
1394,1154,2025-03-22
1395,2072,2025-06-28
1396,3328,2025-08-25
1397,3459,2025-02-23
1398,789,2024-01-04
1399,1325,2025-03-03
1400,1860,2024-06-30
1401,3257,2025-04-10
1402,1848,2025-09-15
1403,3950,2025-05-19
1404,1043,2025-04-23
1405,1234,2025-02-04
1406,2671,2024-08-16
1407,3892,2024-05-26
1408,4079,2024-09-18
1409,1986,2024-10-22
1410,4955,2024-06-19
1411,320,2025-02-10
1412,337,2024-12-03
1413,3035,2024-01-14
1414,2928,2025-01-31
1415,969,2025-06-27
1416,1891,2024-10-04
1417,2464,2024-02-09
1418,4988,2024-01-09
1419,2667,2025-01-16
1420,670,2024-05-20
1421,1046,2024-07-08
1422,4469,2024-09-09
1423,2561,2024-04-13
1424,386,2025-01-06
1425,3591,2025-06-25
1426,4000,2025-06-06
1427,306,2025-06-09
1428,512,2024-11-16
1429,4193,2024-02-21
1430,3103,2024-06-15
1431,3522,2024-09-25
1432,779,2024-03-28
1433,4215,2025-06-13
1434,4852,2024-02-22
1435,4756,2025-06-25
1436,1782,2024-01-31
1437,2757,2025-08-13
1438,1701,2024-08-14
1439,3232,2024-01-21
1440,2581,2024-12-23
1441,499,2024-05-18
1442,2856,2025-06-05
1443,2635,2025-03-16
1444,947,2024-04-13
1445,230,2024-06-11
1446,562,2025-02-26
1447,1547,2025-07-27
1448,1100,2025-06-05
1449,4713,2025-02-25
1450,4170,2025-04-10
1451,3480,2025-07-20
1452,2942,2025-06-08
1453,102,2025-09-29
1454,1366,2024-02-10
1455,4052,2025-08-28
1456,2535,2024-04-11
1457,3057,2024-03-21
1458,4371,2025-09-28
1459,98,2024-06-01
1460,1936,2025-02-04
1461,4955,2024-11-16
1462,3780,2024-04-01
1463,337,2025-06-05
1464,3338,2024-04-24
1465,2470,2024-10-27
1466,2210,2024-03-25
1467,773,2024-08-18
1468,2941,2025-08-21
1469,3521,2025-07-07
1470,79,2025-05-27
1471,897,2025-08-08
1472,1616,2024-11-29
1473,4323,2025-02-24
1474,1215,2024-01-15
1475,2389,2025-02-16
1476,21,2024-01-24
1477,4450,2024-03-25
1478,3559,2024-05-01
1479,2122,2024-12-03
1480,1959,2024-10-11
1481,439,2024-04-07
1482,1822,2025-06-09
1483,2146,2024-11-28
1484,68,2024-10-28
1485,1447,2024-12-01
1486,453,2024-09-27
1487,735,2024-06-28
1488,4077,2025-03-15
1489,3602,2025-03-05
1490,4089,2024-07-28
1491,831,2024-05-09
1492,1065,2024-10-09
1493,492,2024-07-31
1494,1716,2024-11-10
1495,2070,2025-09-11
1496,1602,2025-07-13
1497,4806,2024-10-21
1498,805,2024-04-13
1499,2547,2025-09-17
1500,4871,2025-04-02
1501,810,2025-08-26
1502,4291,2024-12-02
1503,977,2024-01-24
1504,3495,2024-01-29
1505,2775,2024-08-20
1506,1390,2024-09-20
1507,3149,2025-09-08
1508,2920,2024-03-08
1509,1189,2025-02-01
1510,1735,2024-04-25
1511,877,2025-03-11
1512,3901,2025-01-08
1513,970,2024-10-09
1514,4472,2024-03-19
1515,373,2025-09-04
1516,1157,2024-02-07
1517,2159,2025-05-07
1518,2428,2024-03-15
1519,2126,2025-02-07
1520,1114,2024-01-11
1521,4493,2025-02-14
1522,4287,2025-02-06
1523,3425,2024-03-26
1524,3880,2025-05-27
1525,1482,2025-05-03
1526,846,2024-04-18
1527,468,2024-10-28
1528,64,2024-07-31
1529,3459,2025-07-13
1530,4778,2024-07-22
1531,3633,2025-03-19
1532,4953,2024-08-18
1533,391,2024-11-01
1534,4007,2024-09-28
1535,177,2024-06-22
1536,2451,2024-08-31
1537,1689,2024-06-26
1538,273,2024-08-19
1539,1337,2025-08-29
1540,2213,2024-04-02
1541,4066,2025-02-15
1542,1493,2025-09-01
1543,622,2024-08-22
1544,1162,2024-01-27
1545,500,2024-07-14
1546,4766,2024-04-17
1547,1256,2024-04-05
1548,4446,2025-05-09
1549,780,2025-01-01
1550,4435,2024-06-24
1551,3950,2024-05-08
1552,870,2025-06-30
1553,1331,2024-09-08
1554,2148,2024-12-16
1555,691,2025-08-11
1556,711,2025-08-29
1557,3276,2024-10-14
1558,3793,2024-06-26
1559,3361,2024-04-27
1560,2858,2024-10-09
1561,2056,2025-09-10
1562,4625,2024-07-12
1563,2189,2024-03-20
1564,4671,2024-01-12
1565,3830,2024-06-26
1566,2563,2025-05-08
1567,4371,2024-03-20
1568,4280,2024-09-25
1569,3176,2024-08-27
1570,901,2024-01-12
1571,1866,2024-09-10
1572,1728,2024-01-23
1573,132,2025-06-08
1574,3397,2024-07-28
1575,2479,2025-08-07
1576,1687,2024-07-10
1577,4641,2025-07-03
1578,49,2025-06-30
1579,1944,2024-11-30
1580,4412,2025-03-25
1581,444,2024-05-30
1582,4322,2025-08-16
1583,379,2024-04-27
1584,537,2025-04-10
1585,4313,2024-11-30
1586,4422,2024-01-03
1587,137,2024-09-02
1588,2073,2024-12-08
1589,152,2025-08-22
1590,481,2024-09-12
1591,3480,2024-09-18
1592,2885,2025-08-06
1593,3797,2025-09-10
1594,4954,2025-06-21
1595,3088,2025-09-16
1596,2023,2024-09-17
1597,80,2024-01-31
1598,1858,2024-02-04
1599,4452,2025-04-26
1600,1239,2024-02-26
1601,4656,2025-07-12
1602,22,2025-04-04
1603,2030,2024-11-10
1604,3315,2024-04-09
1605,3432,2024-03-29
1606,330,2024-07-13
1607,4378,2025-03-01
1608,4565,2024-12-31
1609,2900,2025-06-05
1610,384,2025-05-18
1611,4472,2024-06-02
1612,4456,2025-07-21
1613,4981,2024-12-12
1614,1639,2024-02-26
1615,4957,2025-07-25
1616,821,2024-04-08
1617,977,2024-04-24
1618,2976,2024-10-12
1619,1997,2025-08-13
1620,2976,2024-08-25
1621,1770,2025-02-01
1622,68,2025-01-14
1623,358,2025-08-29
1624,3768,2025-01-14
1625,1089,2025-04-19
1626,4561,2025-09-11
1627,4489,2025-09-01
1628,4055,2024-02-23
1629,4438,2025-03-09
1630,581,2025-01-18
1631,3604,2025-08-08
1632,3623,2025-08-03
1633,4298,2025-08-12
1634,4536,2024-08-28
1635,1521,2024-09-05
1636,2948,2025-03-18
1637,2122,2024-02-10
1638,1306,2024-08-17
1639,3467,2025-09-23
1640,4841,2025-06-21
1641,2802,2024-05-09
1642,3222,2024-10-18
1643,4147,2024-02-04
1644,1950,2025-01-22
1645,439,2024-05-15
1646,3041,2025-08-05
1647,2149,2025-02-25
1648,4675,2025-05-11
1649,1700,2024-05-26
1650,1071,2024-04-13
1651,3689,2025-03-23
1652,4128,2025-05-18
1653,631,2024-07-23
1654,2206,2025-08-03
1655,3283,2024-05-15
1656,2936,2025-05-20
1657,3656,2024-12-11
1658,1434,2024-09-19
1659,3488,2024-01-18
1660,2193,2024-06-06
1661,566,2024-08-05
1662,2201,2024-04-22
1663,4031,2024-11-02
1664,1205,2024-02-15
1665,789,2025-07-31
1666,2189,2025-06-19
1667,1800,2024-06-21
1668,20,2025-01-28
1669,1201,2025-01-25
1670,1093,2025-04-16
1671,3862,2025-08-09
1672,4066,2024-11-17
1673,4777,2024-03-07
1674,1682,2025-06-21
1675,891,2024-07-03
1676,805,2025-06-07
1677,3940,2024-05-30
1678,2686,2025-04-16
1679,1399,2024-08-11
1680,3919,2025-09-24
1681,3959,2024-02-22
1682,306,2025-08-19
1683,4706,2024-10-27
1684,2615,2025-05-06
1685,855,2025-06-05
1686,2492,2024-06-16
1687,2027,2025-08-20
1688,1002,2024-12-19
1689,2758,2024-01-14
1690,2456,2024-10-07
1691,1977,2024-07-25
1692,4913,2025-01-21
1693,1803,2024-10-02
1694,132,2024-04-06
1695,2870,2024-03-05
1696,1787,2024-03-09
1697,2152,2024-04-04
1698,1706,2024-10-04
1699,3840,2024-09-03
1700,4819,2025-04-13
1701,2639,2024-10-19
1702,422,2024-03-02
1703,1874,2025-03-19
1704,3320,2025-06-21
1705,2156,2024-07-02
1706,2745,2024-01-20
1707,300,2024-04-15
1708,1119,2024-10-11
1709,225,2024-04-07
1710,1866,2024-06-27
1711,2492,2024-07-09
1712,1583,2024-10-01
1713,1900,2024-12-30
1714,3028,2024-09-09
1715,2218,2025-02-07
1716,3180,2025-05-20
1717,2347,2025-02-24
1718,787,2024-12-28
1719,1071,2025-01-23
1720,1703,2024-04-30
1721,2429,2024-12-18
1722,899,2024-07-04
1723,4915,2024-04-23
1724,4928,2024-10-05
1725,2241,2025-06-30
1726,4919,2024-08-09
1727,204,2024-02-18
1728,4933,2024-02-10
1729,611,2025-03-11
1730,654,2024-11-27
1731,2485,2025-04-20
1732,3902,2025-06-06
1733,4090,2024-11-04
1734,623,2024-08-31
1735,1369,2024-11-26
1736,532,2025-04-22
1737,2791,2025-03-19
1738,3311,2024-05-16
1739,1822,2024-01-06
1740,2227,2024-04-12
1741,1321,2024-05-23
1742,4309,2024-07-16
1743,3055,2024-04-14
1744,3577,2024-10-23
1745,596,2024-01-25
1746,4182,2024-04-07
1747,4177,2025-07-22
1748,1195,2024-04-09
1749,2647,2024-12-18
1750,400,2024-11-01
1751,3637,2024-02-14
1752,4814,2025-07-19
1753,1316,2025-09-19
1754,1426,2024-08-05
1755,2020,2025-02-11
1756,3103,2024-01-16
1757,2768,2025-09-06
1758,165,2024-05-23
1759,1137,2024-05-14
1760,40,2025-02-09
1761,1515,2024-06-03
1762,1848,2025-05-16
1763,2300,2025-05-19
1764,2819,2024-08-10
1765,3613,2024-10-21
1766,3697,2025-05-25
1767,2630,2025-05-03
1768,3919,2025-07-14
1769,1272,2024-03-14
1770,1247,2025-09-12
1771,3582,2024-12-18
1772,586,2024-12-15
1773,3505,2025-02-06
1774,2829,2024-08-13
1775,1349,2024-10-12
1776,1061,2025-08-04
1777,3664,2025-03-03
1778,3580,2025-01-15
1779,4646,2025-04-19
1780,2397,2025-04-08
1781,3239,2024-07-20
1782,1241,2024-01-28
1783,4173,2024-06-19
1784,2343,2025-03-21
1785,766,2025-07-31
1786,399,2024-08-09
1787,2784,2024-03-18
1788,2885,2025-06-01
1789,2148,2024-02-06
1790,765,2024-04-19
1791,2918,2025-08-16
1792,4393,2024-07-31
1793,2987,2024-09-02
1794,4583,2024-02-14
1795,1290,2025-04-18
1796,2620,2024-05-08
1797,3741,2024-08-17
1798,8,2025-09-09
1799,2377,2025-05-15
1800,4748,2025-08-19
1801,2355,2024-09-29
1802,722,2025-08-16
1803,4037,2025-08-23
1804,4591,2025-08-08
1805,4099,2024-07-30
1806,4139,2025-02-27
1807,3218,2025-07-05
1808,1157,2024-01-22
1809,1173,2025-05-22
1810,476,2024-02-28
1811,4314,2024-08-24
1812,1807,2025-03-30
1813,3515,2025-06-16
1814,2003,2024-01-09
1815,2526,2024-05-23
1816,3923,2024-04-10
1817,4462,2025-06-22
1818,4216,2025-06-11
1819,2604,2025-08-02
1820,4497,2024-07-11
1821,3955,2025-07-18
1822,2526,2025-06-22
1823,3663,2025-07-28
1824,1228,2024-12-14
1825,1484,2024-06-14
1826,4083,2024-07-19
1827,753,2024-10-10
1828,2083,2024-12-04
1829,2430,2025-07-29
1830,1263,2024-01-31
1831,1997,2025-03-16
1832,1432,2025-06-28
1833,374,2025-04-23
1834,3454,2024-05-21
1835,1515,2025-07-29
1836,2708,2024-07-11
1837,2932,2024-07-08
1838,1576,2025-07-21
1839,768,2024-03-21
1840,3732,2024-07-23
1841,831,2024-06-26
1842,165,2024-08-28
1843,3430,2025-03-27
1844,740,2024-10-25
1845,2017,2024-09-18
1846,4837,2024-01-25
1847,1284,2025-08-22
1848,2783,2024-03-06
1849,1274,2024-06-09
1850,220,2025-01-02
1851,84,2024-06-30
1852,1393,2025-08-31
1853,3343,2025-04-15
1854,4501,2024-05-15
1855,4468,2024-11-13
1856,258,2025-07-17
1857,3116,2025-09-06
1858,1060,2024-03-23
1859,2991,2024-01-29
1860,4785,2024-03-23
1861,1524,2025-04-09
1862,3290,2025-01-25
1863,4298,2025-05-04
1864,4048,2025-03-10
1865,1520,2024-10-29
1866,2050,2025-02-01
1867,231,2024-10-11
1868,1187,2025-08-31
1869,408,2025-01-21
1870,4248,2024-07-16
1871,3676,2025-10-01
1872,2750,2025-03-03
1873,3341,2024-07-23
1874,4154,2024-03-13
1875,106,2025-05-26
1876,3851,2025-09-20
1877,2926,2024-10-29
1878,2281,2024-08-11
1879,2081,2025-05-20
1880,4681,2025-09-04
1881,431,2025-09-09
1882,4745,2025-07-05
1883,527,2024-03-09
1884,1476,2024-11-08
1885,1922,2025-03-20
1886,2289,2024-09-07
1887,3412,2024-10-07
1888,318,2024-11-23
1889,578,2024-01-28
1890,3934,2025-01-26
1891,4438,2024-07-15
1892,3359,2024-07-14
1893,305,2025-06-03
1894,2701,2024-12-17
1895,67,2024-09-11
1896,2118,2025-04-13
1897,3292,2025-01-21
1898,182,2025-03-19
1899,3670,2024-04-15
1900,785,2025-01-28
1901,4236,2024-12-01
1902,1111,2024-09-27
1903,1971,2025-07-05
1904,2355,2025-08-09
1905,1157,2025-03-25
1906,3889,2024-02-19
1907,4167,2025-09-04
1908,3454,2024-03-31
1909,3387,2024-05-19
1910,2349,2024-09-02
1911,3439,2025-07-24
1912,723,2024-03-18
1913,2275,2024-02-04
1914,2015,2024-12-16
1915,4674,2024-03-21
1916,710,2025-07-14
1917,761,2025-06-06
1918,3054,2024-05-16
1919,1906,2024-08-25
1920,4382,2025-03-08
1921,264,2024-11-11
1922,1050,2024-01-03
1923,2927,2024-03-25
1924,1157,2024-12-29
1925,1374,2024-05-01
1926,2957,2025-06-15
1927,4362,2025-08-08
1928,2122,2024-05-10
1929,2575,2024-06-07
1930,2919,2025-01-06
1931,3612,2025-06-29
1932,2486,2024-05-02
1933,672,2025-09-24
1934,2048,2024-05-17
1935,3121,2025-09-25
1936,1887,2024-05-22
1937,3795,2024-09-30
1938,366,2024-12-05
1939,234,2024-06-26
1940,683,2025-05-29
1941,1102,2024-08-13
1942,1048,2024-05-21
1943,4730,2025-09-22
1944,999,2024-09-22
1945,3349,2025-04-30
1946,2717,2025-01-24
1947,1788,2024-06-06
1948,4056,2025-05-29
1949,1892,2024-12-31
1950,712,2024-03-06
1951,1835,2024-10-01
1952,65,2024-02-21
1953,3894,2024-06-07
1954,3125,2025-02-24
1955,2457,2025-07-20
1956,3414,2024-01-17
1957,1689,2025-02-08
1958,700,2024-12-31
1959,1494,2025-03-02
1960,2813,2024-03-25
1961,786,2024-11-10
1962,4672,2025-05-02
1963,2482,2025-09-19
1964,21,2025-08-19
1965,3799,2025-04-22
1966,587,2024-09-25
1967,780,2025-02-06
1968,2863,2025-07-19
1969,4349,2024-09-25
1970,4857,2025-03-31
1971,2785,2024-02-12
1972,4984,2025-02-01
1973,3768,2025-08-09
1974,1278,2024-04-22
1975,1967,2025-01-11
1976,699,2024-08-06
1977,2537,2025-09-21
1978,90,2024-02-22
1979,1426,2024-12-16
1980,1034,2024-05-11
1981,4007,2025-07-13
1982,2597,2024-10-13
1983,4187,2024-01-19
1984,2465,2024-04-12
1985,4278,2024-09-06
1986,93,2024-07-19
1987,888,2025-07-10
1988,768,2025-05-25
1989,4704,2024-08-15
1990,1889,2025-09-15
1991,937,2025-09-02
1992,3205,2025-04-20
1993,1134,2024-12-15
1994,85,2024-05-24
1995,3675,2024-09-02
1996,667,2024-11-07
1997,4736,2024-01-13
1998,4695,2024-11-06
1999,4548,2025-08-27
2000,3176,2024-10-13
2001,3696,2024-12-07
2002,959,2025-07-08
2003,961,2024-04-17
2004,4630,2025-04-11
2005,4157,2024-09-21
2006,4488,2025-05-02
2007,4071,2025-04-24
2008,4891,2025-03-05
2009,1981,2024-02-23
2010,18,2025-02-12
2011,2815,2024-09-05
2012,4740,2025-06-16
2013,2479,2024-05-15
2014,1002,2024-09-12
2015,4296,2025-05-10
2016,2461,2024-04-27
2017,2772,2024-03-22
2018,4081,2025-09-26
2019,800,2024-12-30
2020,2798,2024-10-26
2021,401,2024-03-31
2022,3770,2024-01-08
2023,976,2025-07-29
2024,2789,2025-06-01
2025,4950,2025-03-30
2026,1951,2025-08-19
2027,4711,2025-04-26
2028,3788,2025-06-15
2029,1854,2024-10-03
2030,2351,2024-01-10
2031,3128,2024-05-21
2032,2720,2024-05-31
2033,4025,2024-12-02
2034,4321,2024-10-06
2035,2041,2025-09-01
2036,4957,2025-07-30
2037,2661,2024-11-21
2038,1176,2024-03-03
2039,2617,2024-08-05
2040,4185,2024-04-10
2041,3466,2024-11-13
2042,367,2024-11-27
2043,2920,2024-11-28
2044,3221,2024-11-08
2045,2043,2024-12-19
2046,3213,2025-03-18
2047,3543,2024-08-31
2048,2936,2025-03-06
2049,361,2024-03-21
2050,4865,2024-07-31
2051,4388,2024-12-26
2052,3925,2024-06-08
2053,3440,2024-10-16
2054,4902,2025-08-21
2055,3104,2025-06-23
2056,372,2024-12-25
2057,265,2024-05-17
2058,4564,2025-05-07
2059,3071,2024-10-24
2060,4063,2025-02-15
2061,486,2024-01-29
2062,4639,2025-02-26
2063,1271,2025-04-08
2064,319,2025-01-16
2065,2149,2024-04-14
2066,4744,2024-05-10
2067,2645,2025-07-18
2068,3784,2024-03-19
2069,4810,2024-05-04
2070,835,2025-08-17
2071,763,2024-07-21
2072,4810,2024-01-03
2073,3165,2025-04-09
2074,3192,2024-10-05
2075,2115,2025-09-25
2076,1522,2025-02-18
2077,1977,2024-03-30
2078,174,2024-03-03
2079,99,2024-09-09
2080,1817,2025-05-07
2081,426,2024-02-07
2082,1903,2024-08-26
2083,1729,2024-08-27
2084,3738,2024-08-29
2085,2699,2024-09-06
2086,1018,2025-05-08
2087,2616,2025-04-18
2088,1709,2025-08-29
2089,811,2025-07-07
2090,439,2024-01-08
2091,2067,2025-09-30
2092,3075,2025-08-09
2093,1022,2025-05-20
2094,171,2025-02-24
2095,2144,2024-04-29
2096,2243,2024-01-16
2097,1432,2025-01-24
2098,4261,2024-10-12
2099,1823,2024-08-14
2100,3183,2024-06-19
2101,1928,2025-04-24
2102,2432,2024-03-15
2103,2940,2025-05-15
2104,1789,2025-06-24
2105,1313,2024-07-29
2106,1360,2024-09-15
2107,2380,2025-07-11
2108,2416,2024-05-21
2109,2680,2024-12-27
2110,1055,2024-05-11
2111,4333,2024-08-24
2112,939,2025-03-21
2113,3158,2025-07-25
2114,3202,2024-09-27
2115,1169,2025-08-17
2116,148,2025-09-16
