expense_id,store_id,expense_date,expense_type,amount
682,30,2024-08-16,Marketing,3706.82
683,19,2024-01-22,Misc,152031.64
684,83,2025-07-06,Security,139348.11
685,146,2025-06-26,Utilities,153537.7
686,181,2025-06-16,Marketing,39520.81
687,11,2025-06-15,Misc,173815.9
688,162,2024-10-16,Utilities,116063.3
689,142,2025-07-10,Security,9770.99
690,197,2024-09-06,Utilities,9786.68
691,85,2024-08-19,Security,179783.49
692,69,2025-01-05,Maintenance,91101.08
693,174,2024-03-06,Utilities,64060.45
694,185,2024-08-09,Security,194366.73
695,123,2025-06-03,Marketing,40342.18
696,97,2025-07-19,Utilities,75531.83
697,163,2024-03-24,Rent,193156.7
698,69,2025-09-16,Rent,176702.65
699,194,2025-04-13,Maintenance,98213.08
700,91,2024-01-06,Marketing,106734.93
701,139,2024-06-22,Marketing,16445.48
702,87,2025-08-17,Rent,133019.49
703,136,2024-12-22,Misc,23450.94
704,97,2025-08-13,Misc,38937.58
705,60,2024-11-22,Misc,136494.37
706,138,2025-03-22,Misc,181291.13
707,46,2025-02-18,Security,90155.61
708,150,2024-08-19,Rent,166667.54
709,86,2024-03-03,Utilities,142270.31
710,183,2024-07-27,Misc,130599.55
711,81,2024-05-21,Marketing,26767.47
712,113,2025-02-18,Marketing,59510.81
713,54,2024-12-09,Maintenance,174315.8
714,58,2025-08-10,Utilities,77252.48
715,191,2025-07-18,Maintenance,92475.57
716,158,2025-01-26,Rent,192539.81
717,67,2025-04-26,Utilities,140102.68
718,82,2024-08-14,Maintenance,192248.11
719,109,2024-01-31,Misc,156064.12
720,133,2024-07-18,Misc,75512.36
721,104,2024-12-13,Security,109938.77
722,87,2024-07-06,Maintenance,118878.74
723,176,2025-06-29,Security,78600.66
724,117,2024-09-19,Misc,92539.32
725,47,2024-06-22,Utilities,199382.0
726,174,2024-12-22,Misc,62597.08
727,23,2024-06-11,Maintenance,133560.73
728,105,2024-07-12,Utilities,177836.62
729,187,2024-05-22,Maintenance,19606.68
730,95,2024-01-15,Maintenance,84402.21
731,80,2024-08-04,Security,69792.88
732,197,2024-05-24,Misc,17870.21
733,49,2024-01-30,Utilities,144413.8
734,67,2024-11-03,Utilities,108487.56
735,86,2025-07-12,Misc,68374.51
736,169,2025-05-13,Security,85110.41
737,42,2024-02-05,Security,69708.65
738,39,2025-02-13,Rent,8175.07
739,29,2025-05-11,Misc,64122.15
740,164,2024-02-22,Security,84244.91
741,145,2024-11-14,Security,133218.66
742,6,2024-07-05,Security,75915.78
743,84,2024-07-15,Maintenance,134180.48
744,99,2024-02-12,Utilities,179356.71
745,96,2024-01-22,Security,59154.02
746,29,2025-02-16,Utilities,29580.96
747,91,2024-06-16,Security,133520.64
748,66,2024-10-27,Misc,49051.96
749,67,2025-04-28,Utilities,48839.04
750,186,2024-06-19,Marketing,133106.84
751,132,2025-01-05,Maintenance,197872.68
752,83,2024-06-04,Rent,78513.58
753,14,2024-09-08,Security,17084.29
754,1,2025-06-26,Maintenance,119527.23
755,159,2024-10-23,Rent,26983.05
756,146,2024-02-11,Marketing,24465.27
757,200,2025-08-04,Marketing,36081.75
758,52,2024-11-22,Security,25549.54
759,113,2024-02-24,Security,85686.77
760,133,2025-06-20,Misc,144442.91
761,72,2024-12-20,Misc,144692.71
762,46,2025-01-22,Maintenance,191008.62
763,55,2024-06-15,Misc,56729.32
764,36,2025-04-20,Misc,46518.93
765,137,2024-12-10,Security,120218.51
766,3,2024-12-23,Misc,6875.1
767,29,2024-03-31,Maintenance,102674.91
768,18,2024-02-25,Misc,163460.15
769,77,2025-06-23,Rent,120712.59
770,42,2025-05-08,Marketing,22951.26
771,167,2025-05-29,Misc,20930.45
772,9,2025-05-03,Utilities,106957.85
773,166,2025-04-12,Utilities,68757.87
774,3,2024-03-05,Utilities,122369.89
775,79,2024-10-20,Security,172354.71
776,49,2025-02-21,Utilities,130709.73
777,36,2024-07-25,Utilities,41043.57
778,142,2024-12-13,Marketing,168581.83
779,48,2025-01-16,Marketing,103366.79
780,81,2025-05-13,Utilities,103257.3
781,85,2025-09-24,Security,14347.46
782,87,2024-07-30,Misc,67869.3
783,28,2024-01-26,Maintenance,154626.59
784,73,2024-08-22,Misc,154885.67
785,8,2024-09-03,Security,70884.29
786,140,2024-09-15,Maintenance,152417.15
787,171,2025-09-04,Misc,80366.21
788,20,2025-03-30,Rent,198973.97
789,113,2024-02-17,Marketing,177344.88
790,180,2024-12-13,Security,59264.56
791,132,2024-04-06,Security,144476.8
792,9,2024-12-26,Security,47160.54
793,59,2024-11-03,Security,6421.01
794,108,2024-06-12,Rent,145870.96
795,188,2024-08-28,Utilities,66629.22
796,44,2024-06-17,Maintenance,158698.39
797,179,2025-04-28,Utilities,160053.66
798,120,2024-01-30,Maintenance,82253.58
799,123,2025-04-18,Marketing,84243.27
800,150,2024-07-01,Rent,143575.71
801,159,2024-10-29,Rent,137669.4
802,168,2024-07-12,Utilities,12867.06
803,56,2025-03-01,Marketing,172313.36
804,134,2024-12-15,Rent,81919.51
805,181,2024-08-20,Maintenance,79174.0
806,157,2024-12-17,Utilities,21117.74
807,92,2024-07-11,Rent,35924.46
808,79,2025-09-05,Marketing,132159.68
809,139,2025-03-01,Rent,33708.77
810,133,2025-04-09,Maintenance,42937.29
811,82,2025-08-12,Maintenance,75466.82
812,69,2024-07-30,Marketing,191409.9
813,113,2024-01-02,Rent,88501.42
814,94,2024-05-13,Security,145537.02
815,14,2024-10-07,Utilities,114187.32
816,58,2025-09-10,Rent,197123.37
817,127,2024-08-03,Rent,112872.39
818,24,2025-06-24,Rent,12086.73
819,83,2025-06-05,Rent,26788.51
820,48,2025-01-24,Maintenance,67150.64
821,162,2024-02-08,Utilities,130948.14
822,103,2024-01-28,Utilities,86974.41
823,64,2025-05-25,Misc,19524.02
824,77,2024-01-31,Rent,152294.55
825,26,2024-05-26,Maintenance,74822.79
826,170,2024-11-16,Marketing,89770.51
827,13,2024-10-29,Misc,164921.24
828,167,2024-12-26,Misc,199734.36
829,92,2024-08-24,Security,91551.93
830,188,2025-06-04,Rent,185304.38
831,70,2025-09-30,Utilities,99811.23
832,62,2024-06-02,Marketing,122330.51
833,99,2024-03-05,Misc,38249.32
834,75,2024-05-21,Maintenance,90429.77
835,166,2025-01-27,Security,81629.89
836,198,2025-09-02,Misc,19976.2
837,63,2024-04-01,Marketing,182489.04
838,154,2025-03-23,Maintenance,89030.42
839,156,2024-11-04,Security,22069.63
840,139,2024-12-17,Security,100502.38
841,72,2024-12-17,Maintenance,152813.28
842,20,2024-03-11,Utilities,142989.81
843,158,2024-03-14,Marketing,104981.9
844,15,2024-01-07,Rent,134742.2
845,174,2024-07-18,Maintenance,12625.86
846,37,2024-08-18,Rent,36126.03
847,92,2025-01-12,Maintenance,171216.42
848,113,2024-11-08,Utilities,53377.09
849,137,2024-12-26,Security,98987.53
850,173,2025-08-12,Security,100814.84
851,126,2024-11-16,Security,157973.07
852,59,2025-08-14,Misc,19356.67
853,167,2024-08-09,Maintenance,157130.68
854,189,2025-04-11,Rent,3501.85
855,106,2024-07-07,Rent,27082.32
856,107,2024-06-03,Misc,69672.58
857,60,2025-08-10,Maintenance,135985.22
858,187,2025-03-18,Rent,94639.05
859,82,2025-08-15,Misc,118641.45
860,24,2024-04-30,Maintenance,198643.44
861,102,2024-10-13,Marketing,102515.22
862,173,2025-08-17,Maintenance,118964.65
863,199,2025-07-21,Rent,190702.73
864,112,2025-04-06,Utilities,146141.72
865,185,2025-01-21,Security,72077.33
866,96,2025-09-14,Maintenance,56635.15
867,35,2024-04-28,Marketing,27264.92
868,133,2024-07-04,Rent,140504.9
869,89,2024-11-28,Rent,183015.86
870,21,2025-04-24,Marketing,173267.19
871,128,2025-02-25,Rent,101957.2
872,149,2024-10-21,Security,43764.61
873,139,2025-03-23,Rent,85137.27
874,63,2024-01-18,Misc,80936.03
875,148,2025-05-18,Security,21673.74
876,77,2025-04-17,Maintenance,18918.96
877,37,2024-12-30,Maintenance,79409.66
878,177,2024-08-25,Marketing,94204.51
879,167,2025-05-31,Utilities,111152.42
880,29,2025-04-02,Rent,32986.0
881,153,2024-07-23,Security,59059.66
882,13,2024-09-13,Marketing,45833.78
883,9,2024-07-09,Security,40741.69
884,121,2025-06-17,Misc,27814.82
885,152,2024-03-16,Rent,32005.99
886,70,2024-09-22,Utilities,175286.14
887,128,2025-09-10,Rent,128694.63
888,55,2025-09-14,Rent,87412.44
889,127,2024-05-30,Security,196072.89
890,126,2024-10-30,Rent,179354.69
891,136,2025-07-06,Rent,158301.95
892,151,2024-12-31,Marketing,43719.15
893,84,2025-08-22,Maintenance,34636.21
894,156,2024-07-26,Marketing,63787.2
895,38,2024-01-03,Utilities,19406.38
896,97,2025-06-25,Maintenance,1545.83
897,28,2024-10-21,Utilities,36902.75
898,145,2025-06-15,Marketing,189987.78
899,143,2024-03-11,Security,158111.93
900,197,2025-05-13,Marketing,125681.88
901,13,2024-08-09,Misc,118821.72
902,11,2024-08-25,Maintenance,63072.56
903,144,2025-08-20,Security,181049.17
904,196,2024-01-05,Utilities,112288.79
905,130,2024-01-24,Misc,7358.97
906,88,2024-11-21,Rent,88263.62
907,150,2024-07-29,Misc,38933.83
908,115,2024-07-20,Security,24604.11
909,169,2024-11-24,Misc,85693.18
910,161,2025-01-04,Security,102010.26
911,5,2024-09-19,Security,82043.32
912,156,2025-08-23,Security,65024.1
913,152,2025-07-22,Utilities,193083.93
914,74,2025-03-01,Utilities,163743.83
915,55,2024-05-07,Rent,78152.44
916,38,2025-01-17,Rent,57798.2
917,66,2025-04-02,Security,141119.5
918,174,2025-05-11,Marketing,62384.26
919,143,2024-04-19,Maintenance,13668.73
920,151,2025-07-31,Maintenance,46118.89
921,167,2025-02-26,Utilities,146940.63
922,172,2024-04-26,Maintenance,11069.52
923,166,2025-05-20,Marketing,3630.09
924,76,2024-03-14,Utilities,177714.22
925,133,2025-02-05,Utilities,45542.49
926,190,2025-01-14,Utilities,44119.96
927,142,2025-04-01,Utilities,23201.49
928,137,2024-01-07,Rent,75999.88
929,143,2024-02-27,Misc,135177.17
930,28,2024-06-23,Security,78125.06
931,128,2025-09-12,Maintenance,61374.11
932,111,2024-12-06,Marketing,49192.89
933,168,2024-01-04,Marketing,157911.58
934,85,2024-12-13,Misc,143995.18
935,74,2024-04-07,Utilities,33483.15
936,122,2024-08-18,Misc,174401.98
937,121,2025-02-11,Rent,9042.77
938,44,2024-01-05,Utilities,52672.27
939,40,2024-11-28,Utilities,147963.09
940,166,2025-04-23,Maintenance,21336.13
941,138,2024-04-04,Security,177241.11
942,150,2024-07-31,Misc,141943.8
943,174,2024-10-01,Rent,31038.22
944,132,2024-03-01,Maintenance,178967.75
945,171,2024-03-04,Maintenance,117006.74
946,136,2025-04-30,Utilities,191164.58
947,28,2025-02-25,Utilities,196081.91
948,4,2025-06-10,Security,106488.58
949,64,2025-06-06,Security,176876.63
950,158,2024-11-08,Security,99446.17
951,146,2024-04-21,Utilities,134941.57
952,75,2024-04-17,Misc,9265.82
953,68,2024-02-01,Utilities,61068.32
954,72,2024-12-25,Marketing,63326.82
955,60,2024-03-12,Security,41702.39
956,167,2025-09-29,Maintenance,27075.79
957,21,2025-08-27,Marketing,9170.13
958,104,2025-01-11,Marketing,138933.62
959,195,2025-01-01,Rent,128110.41
960,173,2025-01-29,Rent,176451.33
961,155,2025-07-01,Utilities,65016.13
962,82,2025-06-09,Security,181701.12
963,191,2024-02-13,Rent,166866.18
964,8,2024-04-19,Maintenance,187897.04
965,72,2025-01-11,Utilities,58991.39
966,20,2024-01-23,Rent,155846.2
967,100,2024-07-14,Misc,95618.83
968,107,2024-07-05,Utilities,194695.47
969,184,2025-06-03,Security,78064.61
970,104,2025-06-23,Maintenance,79832.77
971,118,2024-04-16,Utilities,44404.69
972,166,2024-02-09,Misc,9547.45
973,84,2024-08-06,Rent,74657.66
974,4,2024-12-14,Misc,129541.16
975,88,2024-12-02,Maintenance,162885.47
976,149,2024-10-17,Security,85259.63
977,93,2025-01-16,Maintenance,105791.44
978,106,2024-11-02,Utilities,105846.95
979,200,2024-03-21,Rent,9790.43
980,26,2024-02-28,Utilities,156618.06
981,42,2025-08-14,Marketing,125925.34
982,84,2024-09-28,Misc,120414.73
983,171,2024-06-11,Rent,11512.75
984,29,2024-08-14,Security,191775.5
985,143,2024-10-31,Utilities,56115.44
986,8,2024-09-20,Security,62764.32
987,136,2025-02-13,Maintenance,123078.66
988,173,2025-09-11,Rent,169893.57
989,40,2024-08-01,Security,117679.86
990,22,2024-09-02,Security,199337.61
991,15,2024-10-30,Rent,194657.24
992,114,2024-09-30,Maintenance,144173.0
993,195,2025-09-20,Security,77108.17
994,14,2025-04-18,Security,97188.9
995,196,2024-01-23,Rent,178836.47
996,57,2024-01-21,Utilities,94628.25
997,52,2024-05-06,Marketing,186504.5
998,43,2024-07-02,Security,105845.4
999,155,2025-08-03,Marketing,162000.47
1000,199,2025-06-12,Security,47868.92
1001,59,2024-05-21,Marketing,18274.51
1002,138,2024-09-29,Maintenance,166622.84
1003,162,2024-01-15,Utilities,165624.27
1004,45,2024-08-27,Security,96506.73
1005,15,2024-10-05,Utilities,49862.73
1006,67,2024-12-16,Rent,45459.69
1007,30,2024-02-01,Misc,179687.54
1008,4,2025-07-31,Misc,114374.35
1009,77,2024-03-06,Marketing,117719.88
1010,142,2024-05-26,Maintenance,129293.66
1011,72,2025-03-14,Security,25250.34
1012,130,2025-05-29,Misc,112649.89
1013,96,2024-10-04,Security,35774.34
1014,194,2024-02-18,Utilities,15680.06
1015,141,2025-02-10,Misc,62574.76
1016,151,2024-01-14,Rent,95514.68
1017,172,2025-07-31,Misc,65059.01
1018,142,2025-05-26,Misc,135684.73
1019,134,2024-01-10,Rent,123897.08
1020,111,2025-06-07,Security,80443.01
1021,49,2024-05-30,Security,130912.23
1022,122,2025-03-13,Utilities,80502.21
1023,152,2024-09-28,Marketing,46930.95
1024,73,2025-09-10,Utilities,92155.44
1025,47,2025-03-04,Misc,183874.75
1026,67,2024-05-07,Rent,81631.88
1027,129,2024-09-03,Marketing,117437.41
1028,23,2025-09-11,Rent,168125.57
1029,70,2025-03-02,Marketing,27561.37
1030,75,2024-05-31,Utilities,51779.84
1031,5,2025-04-27,Maintenance,14289.84
1032,139,2024-11-16,Maintenance,55541.65
1033,75,2025-04-01,Utilities,161684.89
1034,57,2025-08-16,Rent,97006.61
1035,8,2025-03-29,Marketing,68409.59
1036,164,2025-03-21,Maintenance,62882.53
1037,159,2024-08-12,Misc,24680.93
1038,174,2024-03-25,Marketing,151695.49
1039,136,2025-01-01,Utilities,108732.25
1040,186,2024-11-30,Marketing,44883.36
1041,119,2024-03-08,Marketing,177770.59
1042,175,2024-01-09,Rent,154140.8
1043,164,2024-11-05,Misc,177286.6
1044,119,2024-02-13,Security,47485.59
1045,188,2024-07-28,Marketing,37880.18
1046,5,2024-03-24,Security,79947.27
1047,42,2024-10-22,Misc,68347.27
1048,27,2024-11-15,Maintenance,13660.88
1049,154,2025-06-01,Misc,58568.27
1050,94,2025-03-03,Utilities,73136.59
1051,151,2025-05-12,Marketing,47393.07
1052,139,2024-04-30,Security,139853.91
1053,121,2024-11-07,Rent,148312.68
1054,138,2024-04-01,Security,162847.93
1055,169,2024-03-20,Security,26884.26
1056,189,2025-07-10,Security,139031.55
1057,10,2025-04-10,Maintenance,13100.2
1058,26,2024-08-10,Rent,138084.17
1059,40,2024-04-16,Marketing,169264.28
1060,91,2024-03-30,Marketing,193724.79
1061,197,2025-05-15,Misc,163667.0
1062,145,2025-02-22,Maintenance,63140.06
1063,174,2024-01-15,Misc,105896.83
1064,3,2024-09-20,Misc,65827.55
1065,41,2025-01-19,Rent,135329.33
1066,195,2024-02-29,Maintenance,35521.03
1067,43,2025-08-05,Marketing,90437.65
1068,196,2025-01-19,Utilities,23848.31
1069,21,2025-09-14,Security,116790.44
1070,149,2024-08-03,Utilities,185405.22
1071,135,2024-09-06,Maintenance,52961.01
1072,127,2024-03-03,Rent,14369.29
1073,155,2024-07-17,Marketing,111111.59
1074,163,2025-04-05,Misc,43614.92
1075,22,2024-09-04,Security,55136.38
1076,62,2025-07-09,Security,54276.93
1077,4,2024-12-13,Utilities,150336.94
1078,44,2025-03-10,Misc,88735.74
1079,167,2024-04-14,Marketing,117478.28
1080,21,2025-06-20,Rent,170149.87
1081,92,2025-05-18,Rent,156557.29
1082,123,2024-08-15,Utilities,40703.9
1083,154,2025-07-01,Utilities,184404.91
1084,23,2024-01-21,Maintenance,63816.4
1085,112,2025-07-25,Security,97316.25
1086,79,2024-11-24,Rent,60822.26
1087,161,2024-10-17,Marketing,66430.65
1088,89,2024-01-21,Utilities,167632.6
1089,77,2025-06-14,Misc,150058.82
1090,129,2025-01-14,Security,46520.52
1091,159,2024-02-08,Maintenance,3313.34
1092,89,2024-08-22,Marketing,2356.33
1093,185,2025-05-29,Misc,144675.92
1094,181,2024-04-14,Security,102322.26
1095,35,2024-12-09,Security,118425.96
1096,119,2024-07-23,Rent,54981.06
1097,194,2025-07-13,Maintenance,94372.45
1098,35,2024-08-17,Rent,52661.13
1099,184,2024-10-31,Misc,132526.05
1100,182,2025-04-08,Misc,18948.59
1101,181,2024-04-02,Marketing,3221.21
1102,167,2024-02-04,Misc,65914.13
1103,56,2025-06-27,Rent,186209.51
1104,77,2025-06-27,Marketing,163659.21
1105,7,2025-03-14,Utilities,125932.72
1106,25,2025-01-30,Misc,152610.39
1107,112,2024-09-23,Maintenance,145631.88
1108,42,2024-10-26,Marketing,54461.45
1109,34,2024-08-16,Utilities,25736.47
1110,21,2025-05-21,Misc,175930.99
1111,76,2025-05-06,Utilities,176969.94
1112,140,2024-09-13,Marketing,134732.04
1113,109,2025-03-15,Rent,114605.19
1114,7,2025-03-29,Utilities,90757.89
1115,118,2024-02-04,Security,52463.54
1116,155,2025-06-20,Maintenance,133573.93
1117,26,2025-05-10,Rent,59701.62
1118,105,2025-09-17,Security,1796.58
1119,153,2024-05-15,Marketing,79807.38
1120,169,2024-04-13,Misc,199283.93
1121,124,2024-03-03,Marketing,13513.92
1122,116,2024-06-10,Maintenance,37381.48
1123,162,2025-02-06,Maintenance,159433.31
1124,11,2024-09-17,Marketing,152833.8
1125,29,2025-09-30,Rent,124394.5
1126,150,2024-11-11,Security,129657.3
1127,111,2024-07-20,Utilities,124126.45
1128,199,2024-11-22,Utilities,112217.6
1129,57,2024-02-20,Security,116500.38
1130,63,2025-08-27,Utilities,151999.59
1131,2,2025-03-11,Security,104436.78
1132,94,2025-08-06,Rent,164779.7
1133,77,2025-05-08,Rent,82792.24
1134,177,2024-08-17,Utilities,121719.77
1135,9,2025-08-08,Rent,147762.62
1136,21,2025-06-04,Misc,31665.25
1137,18,2024-10-04,Marketing,191544.99
1138,106,2024-09-30,Rent,127767.76
1139,28,2024-06-21,Security,30960.57
1140,89,2024-06-13,Security,34920.86
1141,27,2025-09-29,Misc,123604.21
1142,176,2024-04-11,Security,116112.64
1143,111,2025-08-07,Rent,124085.92
1144,114,2024-04-20,Maintenance,62054.18
1145,64,2024-10-13,Marketing,185085.0
1146,115,2024-09-04,Misc,183067.5
1147,95,2024-06-08,Marketing,102861.94
1148,160,2024-03-21,Misc,150920.48
1149,155,2024-07-15,Utilities,43057.81
1150,76,2025-05-12,Rent,61773.21
1151,48,2024-01-21,Misc,42107.53
1152,103,2024-07-26,Marketing,12822.11
1153,87,2025-02-22,Misc,48993.49
1154,15,2024-09-24,Utilities,103400.51
1155,95,2024-12-04,Security,112096.09
1156,49,2024-06-24,Security,193336.3
1157,189,2025-09-28,Security,57668.29
1158,160,2025-01-27,Misc,109418.62
1159,54,2024-03-22,Security,141000.7
1160,61,2025-02-06,Utilities,16331.68
1161,17,2025-06-26,Misc,42218.82
1162,61,2024-08-08,Marketing,197037.44
1163,39,2025-03-31,Maintenance,184931.63
1164,30,2024-03-21,Marketing,26860.53
1165,187,2024-04-07,Security,66541.54
1166,22,2024-10-21,Utilities,149178.43
1167,58,2025-05-09,Maintenance,145858.85
1168,97,2025-07-20,Maintenance,27569.36
1169,143,2024-11-26,Marketing,50317.73
1170,62,2024-04-16,Security,86517.9
1171,143,2025-08-19,Maintenance,33896.64
1172,57,2025-01-13,Maintenance,95655.97
1173,123,2024-05-17,Maintenance,158317.85
1174,161,2024-11-15,Security,168931.87
1175,88,2024-06-26,Utilities,196768.22
1176,77,2024-06-02,Rent,194999.88
1177,144,2025-09-21,Maintenance,186200.11
1178,63,2024-09-28,Marketing,53927.15
1179,72,2025-09-10,Marketing,83363.75
1180,170,2025-04-28,Misc,14319.4
1181,145,2024-02-25,Maintenance,2162.23
1182,125,2024-05-13,Marketing,83371.33
1183,93,2025-03-28,Misc,10214.62
1184,70,2025-01-07,Security,95584.02
1185,124,2025-07-10,Maintenance,179504.41
1186,58,2024-09-14,Security,87967.91
1187,120,2025-01-28,Security,51410.65
1188,183,2024-03-13,Security,127744.92
1189,164,2024-06-28,Utilities,110649.41
1190,27,2025-04-07,Maintenance,24309.1
1191,153,2024-01-17,Utilities,108006.75
1192,46,2024-08-06,Utilities,100683.44
1193,97,2024-09-22,Maintenance,116228.02
1194,44,2025-03-30,Utilities,139558.15
1195,130,2024-06-16,Rent,63212.46
1196,83,2024-02-06,Security,57471.31
1197,124,2025-01-13,Misc,96064.99
1198,38,2025-05-25,Marketing,146649.54
1199,165,2025-06-09,Maintenance,93477.3
1200,88,2024-08-24,Marketing,85332.8
1201,122,2024-08-14,Marketing,182098.8
