summary_date,store_id,total_sales,total_expenses,net_profit
2025-09-01,185,2400327.2,215325.73,2185001.47
2025-10-01,185,1762345.88,137208.46,1625137.42
2025-11-01,185,558137.94,798750.94,-240613.0
2025-12-01,185,245463.82,497400.2,-251936.38
2025-01-01,186,1552973.83,282662.63,1270311.2
2025-02-01,186,766181.72,149644.51,616537.21
2025-03-01,186,377594.83,378339.2,-744.37
2025-04-01,186,2396618.51,682553.16,1714065.35
2025-05-01,186,908529.53,373823.95,534705.58
2025-06-01,186,1604097.14,227428.78,1376668.36
2025-07-01,186,2350241.47,144837.24,2205404.23
2025-08-01,186,1403070.71,717923.78,685146.93
2025-09-01,186,2020994.45,272891.18,1748103.27
2025-10-01,186,1959861.58,402101.87,1557759.71
2025-11-01,186,1532939.8,177750.73,1355189.07
2025-12-01,186,930365.64,255208.19,675157.45
2025-01-01,187,1652028.37,248213.8,1403814.57
2025-02-01,187,2033674.88,319674.92,1713999.96
2025-03-01,187,397679.57,591670.01,-193990.44
2025-04-01,187,1267318.17,587032.4,680285.77
2025-05-01,187,1448928.98,585690.49,863238.49
2025-06-01,187,2293095.75,735277.7,1557818.05
2025-07-01,187,1975170.53,163326.68,1811843.85
2025-08-01,187,402692.82,245785.29,156907.53
2025-09-01,187,867709.68,603895.89,263813.79
2025-10-01,187,2447895.05,561894.39,1886000.66
2025-11-01,187,1446223.76,723264.2,722959.56
2025-12-01,187,557167.78,570803.2,-13635.42
2025-01-01,188,2440848.76,260013.93,2180834.83
2025-02-01,188,1283187.48,243380.3,1039807.18
2025-03-01,188,1531319.01,152729.58,1378589.43
2025-04-01,188,1154532.55,477282.74,677249.81
2025-05-01,188,2341112.18,662690.45,1678421.73
2025-06-01,188,1567643.63,326056.63,1241587.0
2025-07-01,188,1386690.75,469917.65,916773.1
2025-08-01,188,2455378.01,720075.45,1735302.56
2025-09-01,188,624750.06,612833.44,11916.62
2025-10-01,188,1164217.16,658831.52,505385.64
2025-11-01,188,1299383.9,138086.49,1161297.41
2025-12-01,188,1365340.64,233419.12,1131921.52
2025-01-01,189,1279225.56,411378.11,867847.45
2025-02-01,189,291395.51,228070.68,63324.83
2025-03-01,189,1640301.64,790802.95,849498.69
2025-04-01,189,992818.86,385408.7,607410.16
2025-05-01,189,1650175.23,602620.32,1047554.91
2025-06-01,189,537288.51,409302.38,127986.13
2025-07-01,189,1279577.68,415013.13,864564.55
2025-08-01,189,1943329.58,102438.56,1840891.02
2025-09-01,189,537844.8,180193.96,357650.84
2025-10-01,189,1001381.61,119303.95,882077.66
2025-11-01,189,1581914.55,732562.86,849351.69
2025-12-01,189,829392.52,146766.99,682625.53
2025-01-01,190,2138207.69,749718.89,1388488.8
2025-02-01,190,591080.93,507808.88,83272.05
2025-03-01,190,924424.02,130035.32,794388.7
2025-04-01,190,1602033.12,383805.54,1218227.58
2025-05-01,190,240742.19,517528.89,-276786.7
2025-06-01,190,1421987.82,181251.88,1240735.94
2025-07-01,190,2233745.97,706753.5,1526992.47
2025-08-01,190,824696.03,440539.86,384156.17
2025-09-01,190,1569517.55,235499.06,1334018.49
2025-10-01,190,1645716.09,502998.28,1142717.81
2025-11-01,190,2299176.24,404957.39,1894218.85
2025-12-01,190,1450567.01,111939.89,1338627.12
2025-01-01,191,1511702.38,338806.48,1172895.9
2025-02-01,191,2169253.35,577327.93,1591925.42
2025-03-01,191,1913935.74,423791.23,1490144.51
2025-04-01,191,1659412.39,428598.51,1230813.88
2025-05-01,191,2441745.27,169027.27,2272718.0
2025-06-01,191,1761048.21,715860.21,1045188.0
2025-07-01,191,2334355.58,308964.11,2025391.47
2025-08-01,191,2181168.49,617800.2,1563368.29
2025-09-01,191,1827438.18,758370.34,1069067.84
2025-10-01,191,2122927.07,695075.87,1427851.2
2025-11-01,191,1976872.07,181545.1,1795326.97
2025-12-01,191,2086223.44,333530.99,1752692.45
2025-01-01,192,2328358.99,375641.56,1952717.43
2025-02-01,192,714186.44,407971.56,306214.88
2025-03-01,192,2195484.3,669452.88,1526031.42
2025-04-01,192,294387.4,545222.09,-250834.69
2025-05-01,192,1500040.61,127575.09,1372465.52
2025-06-01,192,1128540.79,397737.1,730803.69
2025-07-01,192,1687530.15,188504.26,1499025.89
2025-08-01,192,908376.08,591836.48,316539.6
2025-09-01,192,1328285.27,627042.81,701242.46
2025-10-01,192,1145710.48,769289.41,376421.07
2025-11-01,192,1664375.74,430419.34,1233956.4
2025-12-01,192,1533413.84,133937.91,1399475.93
2025-01-01,193,527775.01,186655.54,341119.47
2025-02-01,193,2284973.86,674784.37,1610189.49
2025-03-01,193,235368.46,490813.0,-255444.54
2025-04-01,193,2489946.01,690129.62,1799816.39
2025-05-01,193,1587185.42,574719.83,1012465.59
2025-06-01,193,778781.54,676202.56,102578.98
2025-07-01,193,949978.55,158371.36,791607.19
2025-08-01,193,476478.45,150221.24,326257.21
2025-09-01,193,655758.61,422110.95,233647.66
2025-10-01,193,2169397.25,381819.29,1787577.96
2025-11-01,193,2170271.98,480834.28,1689437.7
2025-12-01,193,856072.37,464425.44,391646.93
2025-01-01,194,2229911.15,308286.77,1921624.38
2025-02-01,194,873358.06,328348.11,545009.95
2025-03-01,194,1507643.07,465757.05,1041886.02
2025-04-01,194,646553.64,383318.44,263235.2
2025-05-01,194,674913.5,775819.65,-100906.15
2025-06-01,194,927142.25,425517.99,501624.26
2025-07-01,194,644611.35,420347.52,224263.83
2025-08-01,194,486087.8,328220.9,157866.9
2025-09-01,194,800437.6,678250.9,122186.7
2025-10-01,194,1518162.92,195848.32,1322314.6
2025-11-01,194,1086489.93,241737.74,844752.19
2025-12-01,194,1728893.0,507223.47,1221669.53
2025-01-01,195,1849572.57,507710.63,1341861.94
2025-02-01,195,2470627.46,298138.43,2172489.03
2025-03-01,195,1951765.2,716679.81,1235085.39
2025-04-01,195,2046232.05,704884.32,1341347.73
2025-05-01,195,1030069.18,308971.53,721097.65
2025-06-01,195,977940.94,227724.94,750216.0
2025-07-01,195,808161.03,486265.56,321895.47
2025-08-01,195,1968609.89,366121.37,1602488.52
2025-09-01,195,2302315.15,221562.7,2080752.45
2025-10-01,195,2317177.35,390241.98,1926935.37
2025-11-01,195,1812720.0,172795.93,1639924.07
2025-12-01,195,528132.27,500021.05,28111.22
2025-01-01,196,1522441.98,162371.13,1360070.85
2025-02-01,196,2496171.25,359240.19,2136931.06
2025-03-01,196,1370531.41,475687.85,894843.56
2025-04-01,196,2473293.27,673023.01,1800270.26
2025-05-01,196,530011.37,579448.0,-49436.63
2025-06-01,196,283780.76,445561.87,-161781.11
2025-07-01,196,2463896.9,299100.14,2164796.76
2025-08-01,196,1421259.32,195032.29,1226227.03
2025-09-01,196,289083.02,703906.95,-414823.93
2025-10-01,196,1388729.81,121753.8,1266976.01
2025-11-01,196,705278.88,406139.35,299139.53
2025-12-01,196,1329337.41,526645.4,802692.01
2025-01-01,197,1709056.6,643163.36,1065893.24
2025-02-01,197,1227466.68,109225.41,1118241.27
2025-03-01,197,1185865.44,790974.72,394890.72
2025-04-01,197,2025071.49,374709.14,1650362.35
2025-05-01,197,1954588.79,107445.35,1847143.44
2025-06-01,197,2273301.43,667161.84,1606139.59
2025-07-01,197,864160.69,729299.29,134861.4
2025-08-01,197,2278044.27,479681.66,1798362.61
2025-09-01,197,466899.63,499340.6,-32440.97
2025-10-01,197,2056997.27,106219.85,1950777.42
2025-11-01,197,574524.84,164013.18,410511.66
2025-12-01,197,2343020.25,624739.06,1718281.19
2025-01-01,198,1544935.73,213610.37,1331325.36
2025-02-01,198,723510.92,748089.0,-24578.08
2025-03-01,198,2476277.13,326482.3,2149794.83
2025-04-01,198,699632.13,427759.27,271872.86
2025-05-01,198,1881005.52,705649.1,1175356.42
2025-06-01,198,1730789.87,530047.34,1200742.53
2025-07-01,198,740157.54,653743.71,86413.83
2025-08-01,198,1247027.95,613489.05,633538.9
2025-09-01,198,2381852.35,230855.12,2150997.23
2025-10-01,198,848718.84,747708.42,101010.42
2025-11-01,198,258835.92,448241.31,-189405.39
2025-12-01,198,1685302.96,681329.47,1003973.49
2025-01-01,199,1106986.42,119518.92,987467.5
2025-02-01,199,2312568.47,381400.8,1931167.67
2025-03-01,199,635781.96,643591.09,-7809.13
2025-04-01,199,1374170.15,328327.81,1045842.34
2025-05-01,199,854748.65,454840.54,399908.11
2025-06-01,199,2499538.54,498075.06,2001463.48
2025-07-01,199,496905.89,529970.81,-33064.92
2025-08-01,199,1379525.81,567559.36,811966.45
2025-09-01,199,1583676.75,236527.6,1347149.15
2025-10-01,199,2294338.7,428994.96,1865343.74
2025-11-01,199,1609534.94,699841.86,909693.08
2025-12-01,199,2334914.22,753376.58,1581537.64
2025-01-01,200,2084900.46,335440.72,1749459.74
2025-02-01,200,1917029.19,115125.9,1801903.29
2025-03-01,200,882989.05,162594.73,720394.32
2025-04-01,200,1927307.71,242356.59,1684951.12
2025-05-01,200,476149.78,603314.19,-127164.41
2025-06-01,200,1456888.29,577226.96,879661.33
2025-07-01,200,2110610.92,486270.09,1624340.83
2025-08-01,200,1986272.28,547680.52,1438591.76
2025-09-01,200,2487597.89,643172.32,1844425.57
2025-10-01,200,923360.43,653950.41,269410.02
2025-11-01,200,1216082.79,152928.29,1063154.5
2025-12-01,200,684447.72,378874.44,305573.28
