redemption_id,customer_id,reward_name,points_redeemed,redemption_date
615,12317,Free Shipping Voucher,200,2025-12-21
616,6887,Gift Card $50,5000,2026-02-20
617,13953,Gift Card $10,1000,2024-05-19
618,7450,Gift Card $50,5000,2025-11-05
619,15093,Product Discount,500,2025-12-07
620,21860,Product Discount,500,2025-11-18
621,8229,Free Shipping Voucher,200,2025-04-14
622,6123,Gift Card $10,1000,2025-12-22
623,4422,Product Discount,500,2024-10-17
624,14973,Free Shipping Voucher,200,2025-03-29
625,4731,Gift Card $10,1000,2026-02-22
626,42633,Product Discount,500,2025-05-19
627,30296,Product Discount,500,2025-10-16
628,36109,Product Discount,500,2024-03-21
629,30116,Gift Card $10,1000,2025-06-05
630,24327,Gift Card $50,5000,2024-06-08
631,5355,Gift Card $50,5000,2025-06-22
632,29662,Gift Card $50,5000,2025-01-10
633,39940,Product Discount,500,2025-03-29
634,26917,Gift Card $10,1000,2024-03-28
635,23344,Gift Card $10,1000,2025-11-04
636,19479,Gift Card $50,5000,2026-01-23
637,15631,Free Shipping Voucher,200,2024-11-25
638,7262,Gift Card $10,1000,2024-06-27
639,42733,Gift Card $50,5000,2024-05-04
640,33624,Gift Card $10,1000,2024-07-04
641,21402,Gift Card $50,5000,2024-12-03
642,21976,Gift Card $50,5000,2024-12-15
643,23304,Gift Card $10,1000,2025-12-21
644,33660,Gift Card $50,5000,2025-04-27
645,41553,Gift Card $10,1000,2025-02-21
646,20453,Free Shipping Voucher,200,2024-05-23
647,23654,Gift Card $10,1000,2025-06-26
648,24757,Gift Card $50,5000,2024-03-27
649,42057,Free Shipping Voucher,200,2025-08-02
650,29681,Product Discount,500,2024-11-14
651,46804,Free Shipping Voucher,200,2025-03-27
652,36202,Free Shipping Voucher,200,2024-04-13
653,15532,Gift Card $10,1000,2024-11-20
654,4887,Gift Card $50,5000,2026-01-24
655,10286,Free Shipping Voucher,200,2025-05-12
656,17909,Gift Card $10,1000,2025-02-02
657,18191,Product Discount,500,2024-08-14
658,42549,Free Shipping Voucher,200,2025-09-05
659,20385,Gift Card $50,5000,2024-10-05
660,21818,Product Discount,500,2024-08-27
661,26906,Product Discount,500,2025-05-05
662,26821,Free Shipping Voucher,200,2024-05-25
663,32999,Gift Card $50,5000,2024-07-14
664,37371,Product Discount,500,2025-08-28
665,18582,Free Shipping Voucher,200,2024-05-04
666,4174,Gift Card $50,5000,2026-02-23
667,43293,Gift Card $50,5000,2025-07-04
668,41194,Free Shipping Voucher,200,2024-05-03
669,25687,Free Shipping Voucher,200,2024-03-30
670,7430,Product Discount,500,2025-08-08
671,17456,Free Shipping Voucher,200,2024-04-16
672,42655,Product Discount,500,2025-04-26
673,35927,Gift Card $50,5000,2025-08-28
674,16766,Free Shipping Voucher,200,2024-12-18
675,49164,Gift Card $10,1000,2024-06-23
676,2243,Product Discount,500,2024-12-17
677,44050,Gift Card $50,5000,2024-08-02
678,14982,Product Discount,500,2025-11-16
679,24742,Free Shipping Voucher,200,2025-12-15
680,25980,Gift Card $50,5000,2024-10-01
681,17575,Gift Card $50,5000,2024-11-02
682,16617,Gift Card $50,5000,2024-10-02
683,38199,Gift Card $50,5000,2024-10-04
684,38552,Gift Card $10,1000,2024-07-30
685,14792,Gift Card $50,5000,2026-02-12
686,35566,Gift Card $10,1000,2024-08-20
687,22798,Free Shipping Voucher,200,2025-10-30
688,5405,Product Discount,500,2025-05-26
689,14077,Gift Card $10,1000,2025-12-18
690,11512,Product Discount,500,2024-03-02
691,44642,Free Shipping Voucher,200,2025-01-10
692,27558,Product Discount,500,2024-07-23
693,39705,Free Shipping Voucher,200,2025-07-02
694,43576,Free Shipping Voucher,200,2025-03-28
695,38155,Gift Card $10,1000,2025-06-30
696,19923,Product Discount,500,2025-06-07
697,36203,Free Shipping Voucher,200,2024-08-05
698,18245,Free Shipping Voucher,200,2024-06-17
699,32962,Gift Card $50,5000,2024-10-13
700,34509,Gift Card $10,1000,2024-05-31
701,41570,Gift Card $10,1000,2024-12-17
702,9459,Free Shipping Voucher,200,2024-07-17
703,45339,Gift Card $50,5000,2025-01-20
704,13589,Product Discount,500,2024-12-20
705,2343,Free Shipping Voucher,200,2025-05-15
706,28849,Free Shipping Voucher,200,2025-04-07
707,48518,Gift Card $10,1000,2024-05-08
708,10249,Gift Card $50,5000,2025-08-11
709,43798,Free Shipping Voucher,200,2026-01-19
710,41856,Gift Card $10,1000,2024-09-27
711,28175,Product Discount,500,2024-05-01
712,37652,Gift Card $10,1000,2024-09-25
713,692,Free Shipping Voucher,200,2025-04-29
714,25021,Free Shipping Voucher,200,2024-07-13
715,46712,Free Shipping Voucher,200,2024-05-26
716,42437,Gift Card $50,5000,2024-10-29
717,45626,Gift Card $10,1000,2025-11-01
718,6317,Gift Card $10,1000,2025-05-01
719,26553,Gift Card $50,5000,2025-08-26
720,12360,Free Shipping Voucher,200,2024-06-09
721,19378,Product Discount,500,2025-10-23
722,12022,Product Discount,500,2025-09-06
723,17658,Gift Card $10,1000,2024-12-30
724,29629,Gift Card $50,5000,2024-08-09
725,8784,Gift Card $10,1000,2025-09-01
726,39509,Product Discount,500,2024-11-03
727,44692,Product Discount,500,2025-07-11
728,48463,Gift Card $50,5000,2024-07-30
729,35185,Product Discount,500,2025-02-27
730,25530,Gift Card $10,1000,2025-03-23
731,21599,Gift Card $50,5000,2024-02-27
732,49363,Gift Card $50,5000,2025-10-04
733,34810,Gift Card $10,1000,2025-07-18
734,22597,Gift Card $10,1000,2025-12-09
735,37272,Free Shipping Voucher,200,2025-12-02
736,30748,Gift Card $50,5000,2025-02-17
737,3138,Gift Card $50,5000,2024-06-17
738,46969,Free Shipping Voucher,200,2025-08-20
739,36366,Gift Card $10,1000,2024-05-03
740,11847,Product Discount,500,2024-04-23
741,48903,Gift Card $50,5000,2025-04-28
742,48568,Product Discount,500,2025-03-01
743,41311,Free Shipping Voucher,200,2024-06-07
744,19086,Gift Card $10,1000,2024-08-03
745,26398,Free Shipping Voucher,200,2024-11-24
746,12017,Gift Card $50,5000,2025-04-12
747,37930,Gift Card $10,1000,2025-11-02
748,3588,Free Shipping Voucher,200,2025-12-17
749,37667,Gift Card $50,5000,2025-07-14
750,1514,Gift Card $50,5000,2025-09-02
751,47736,Gift Card $10,1000,2025-12-23
752,39543,Free Shipping Voucher,200,2026-01-03
753,6665,Gift Card $50,5000,2024-08-26
754,1955,Product Discount,500,2024-04-16
755,44648,Gift Card $10,1000,2025-11-29
756,27775,Gift Card $50,5000,2024-06-28
757,330,Free Shipping Voucher,200,2025-10-14
758,16329,Product Discount,500,2024-06-26
759,32740,Free Shipping Voucher,200,2024-09-07
760,3464,Product Discount,500,2025-04-06
761,12125,Gift Card $10,1000,2025-11-03
762,17065,Product Discount,500,2025-01-08
763,43966,Product Discount,500,2024-12-02
764,3082,Free Shipping Voucher,200,2024-07-12
765,6629,Gift Card $10,1000,2026-02-20
766,26609,Gift Card $10,1000,2025-04-17
767,1145,Gift Card $50,5000,2025-04-11
768,7901,Gift Card $50,5000,2025-04-22
769,4232,Gift Card $50,5000,2024-12-15
770,35121,Free Shipping Voucher,200,2024-09-20
771,27161,Gift Card $10,1000,2026-02-01
772,1511,Gift Card $10,1000,2025-11-27
773,36194,Gift Card $10,1000,2024-08-16
774,9253,Gift Card $10,1000,2024-05-16
775,5924,Gift Card $10,1000,2024-11-29
776,24546,Gift Card $10,1000,2024-11-10
777,18136,Free Shipping Voucher,200,2025-10-22
778,15857,Product Discount,500,2025-01-15
779,18891,Product Discount,500,2025-03-30
780,10820,Gift Card $50,5000,2025-01-01
781,31748,Gift Card $50,5000,2025-12-17
782,12140,Product Discount,500,2025-05-05
783,5818,Product Discount,500,2025-04-19
784,13172,Gift Card $50,5000,2025-03-12
785,27390,Product Discount,500,2025-06-30
786,49411,Free Shipping Voucher,200,2025-08-04
787,37891,Product Discount,500,2024-03-04
788,18533,Gift Card $10,1000,2026-01-06
789,2876,Free Shipping Voucher,200,2025-01-02
790,13327,Product Discount,500,2026-01-31
791,49381,Gift Card $50,5000,2024-10-23
792,2422,Product Discount,500,2025-05-28
793,10194,Gift Card $10,1000,2025-03-02
794,1183,Gift Card $50,5000,2026-02-17
795,35065,Free Shipping Voucher,200,2025-10-05
796,15182,Gift Card $10,1000,2025-04-22
797,14670,Free Shipping Voucher,200,2025-08-13
798,12192,Gift Card $10,1000,2026-01-17
799,3133,Product Discount,500,2025-11-16
800,12161,Free Shipping Voucher,200,2024-12-07
801,21374,Product Discount,500,2025-05-05
802,38576,Gift Card $10,1000,2025-05-16
803,31636,Product Discount,500,2026-01-29
804,21919,Gift Card $10,1000,2025-04-20
805,12159,Gift Card $50,5000,2025-02-17
806,11923,Free Shipping Voucher,200,2025-02-19
807,25255,Product Discount,500,2025-06-11
808,34084,Gift Card $10,1000,2025-12-16
809,15260,Product Discount,500,2025-12-15
810,32463,Gift Card $10,1000,2025-01-20
811,45530,Product Discount,500,2024-07-08
812,5225,Gift Card $50,5000,2024-04-22
813,22834,Free Shipping Voucher,200,2025-03-22
814,22564,Gift Card $50,5000,2025-02-03
815,45582,Gift Card $10,1000,2025-01-01
816,12917,Gift Card $10,1000,2024-10-24
817,9260,Gift Card $50,5000,2024-06-29
818,12240,Free Shipping Voucher,200,2025-07-14
819,39464,Gift Card $50,5000,2024-11-30
820,8167,Product Discount,500,2025-03-28
821,24288,Product Discount,500,2024-05-29
822,34318,Gift Card $10,1000,2025-09-16
823,24580,Free Shipping Voucher,200,2025-10-21
824,1158,Gift Card $10,1000,2025-05-21
825,25739,Gift Card $10,1000,2024-04-20
826,22526,Free Shipping Voucher,200,2025-09-03
827,47536,Free Shipping Voucher,200,2025-08-11
828,49343,Product Discount,500,2024-03-11
829,17952,Gift Card $50,5000,2025-08-15
830,45220,Gift Card $10,1000,2025-07-14
831,45819,Gift Card $50,5000,2025-10-27
832,6602,Free Shipping Voucher,200,2024-12-22
833,39302,Product Discount,500,2024-09-30
834,21991,Gift Card $50,5000,2024-09-19
835,23769,Product Discount,500,2025-01-02
836,17548,Gift Card $50,5000,2025-11-22
837,2017,Gift Card $50,5000,2025-12-10
838,5332,Product Discount,500,2024-11-04
839,32332,Gift Card $50,5000,2026-01-03
840,2629,Product Discount,500,2024-08-10
841,22078,Gift Card $50,5000,2025-07-22
842,18941,Gift Card $50,5000,2025-10-07
843,8941,Gift Card $50,5000,2024-04-29
844,13980,Gift Card $10,1000,2024-03-05
845,20603,Product Discount,500,2024-05-26
846,26077,Product Discount,500,2025-08-27
847,8509,Gift Card $50,5000,2024-06-13
848,21462,Free Shipping Voucher,200,2025-01-30
849,48008,Gift Card $10,1000,2024-12-11
850,23077,Gift Card $10,1000,2024-10-01
851,30845,Free Shipping Voucher,200,2025-01-03
852,2763,Gift Card $10,1000,2024-05-04
853,3805,Gift Card $50,5000,2025-10-07
854,15608,Gift Card $10,1000,2026-02-25
855,15872,Gift Card $10,1000,2025-02-21
856,15747,Free Shipping Voucher,200,2025-11-17
857,2038,Free Shipping Voucher,200,2024-10-05
858,47616,Product Discount,500,2024-12-17
859,21167,Gift Card $10,1000,2024-05-04
860,4303,Gift Card $50,5000,2024-09-08
861,3472,Product Discount,500,2024-03-15
862,27203,Gift Card $10,1000,2025-04-16
863,3606,Gift Card $10,1000,2024-07-09
864,32031,Free Shipping Voucher,200,2025-02-17
865,17829,Gift Card $10,1000,2024-08-24
866,16394,Gift Card $10,1000,2024-04-19
867,30018,Free Shipping Voucher,200,2025-05-02
868,48208,Gift Card $10,1000,2025-05-10
869,24716,Gift Card $50,5000,2025-11-22
870,4564,Gift Card $10,1000,2025-11-23
871,11046,Gift Card $10,1000,2025-11-21
872,14378,Free Shipping Voucher,200,2025-12-24
873,2663,Product Discount,500,2024-07-27
874,34311,Product Discount,500,2025-04-28
875,11802,Product Discount,500,2025-01-16
876,3977,Free Shipping Voucher,200,2026-02-05
877,45955,Gift Card $10,1000,2025-07-10
878,18162,Gift Card $10,1000,2025-02-03
879,5799,Free Shipping Voucher,200,2024-10-12
880,30559,Gift Card $50,5000,2026-01-11
881,40326,Product Discount,500,2025-12-17
882,26840,Free Shipping Voucher,200,2025-02-11
883,16698,Product Discount,500,2026-02-23
884,10419,Free Shipping Voucher,200,2025-06-08
885,40972,Free Shipping Voucher,200,2025-12-12
886,43449,Product Discount,500,2024-04-30
887,18081,Product Discount,500,2024-07-20
888,45858,Product Discount,500,2024-12-03
889,5862,Free Shipping Voucher,200,2025-06-25
890,34596,Product Discount,500,2024-04-16
891,38737,Free Shipping Voucher,200,2025-04-01
892,6377,Gift Card $50,5000,2025-03-21
893,20026,Free Shipping Voucher,200,2024-07-18
894,47691,Product Discount,500,2024-09-10
895,16937,Free Shipping Voucher,200,2026-02-24
896,24600,Product Discount,500,2025-11-28
897,41439,Free Shipping Voucher,200,2025-04-09
898,22794,Free Shipping Voucher,200,2024-05-19
899,34308,Free Shipping Voucher,200,2024-10-27
900,42319,Product Discount,500,2024-04-29
901,12717,Gift Card $50,5000,2024-06-08
902,46481,Gift Card $50,5000,2024-02-27
903,17709,Gift Card $10,1000,2024-07-17
904,7934,Free Shipping Voucher,200,2024-04-28
905,4230,Product Discount,500,2025-01-15
906,5332,Free Shipping Voucher,200,2025-04-13
907,48373,Free Shipping Voucher,200,2025-11-10
908,34683,Free Shipping Voucher,200,2024-03-06
909,2594,Gift Card $50,5000,2025-01-28
910,41073,Free Shipping Voucher,200,2024-09-20
911,18554,Product Discount,500,2024-12-14
912,18770,Gift Card $50,5000,2024-12-19
913,29496,Gift Card $50,5000,2024-05-25
914,4272,Gift Card $50,5000,2024-09-17
915,46586,Gift Card $50,5000,2025-07-09
916,31967,Product Discount,500,2025-06-24
917,32265,Product Discount,500,2025-03-25
918,18622,Free Shipping Voucher,200,2024-06-13
919,1145,Product Discount,500,2025-11-28
920,11116,Gift Card $10,1000,2024-10-07
921,23222,Gift Card $50,5000,2024-11-22
922,31478,Gift Card $50,5000,2026-01-31
923,4095,Gift Card $50,5000,2025-10-03
924,40327,Gift Card $10,1000,2024-03-22
925,18112,Product Discount,500,2025-06-20
926,31419,Gift Card $50,5000,2026-01-06
927,12014,Gift Card $10,1000,2025-09-26
928,14459,Product Discount,500,2025-02-26
929,9791,Gift Card $50,5000,2025-03-20
930,14107,Product Discount,500,2025-04-18
931,29849,Gift Card $10,1000,2025-08-08
932,5301,Gift Card $10,1000,2024-05-24
933,33727,Gift Card $50,5000,2025-06-01
934,35369,Free Shipping Voucher,200,2025-09-06
935,44876,Product Discount,500,2026-01-16
936,10235,Free Shipping Voucher,200,2024-04-02
937,27111,Product Discount,500,2025-11-20
938,36889,Gift Card $10,1000,2024-03-31
939,41703,Gift Card $10,1000,2026-01-30
940,20340,Gift Card $10,1000,2024-06-13
941,13515,Gift Card $50,5000,2025-08-12
942,32368,Free Shipping Voucher,200,2025-04-10
943,6834,Free Shipping Voucher,200,2024-11-16
944,25915,Gift Card $10,1000,2025-08-02
945,15472,Gift Card $50,5000,2025-12-04
946,26549,Product Discount,500,2025-10-07
947,13239,Free Shipping Voucher,200,2025-03-12
948,28221,Free Shipping Voucher,200,2025-04-05
949,46466,Free Shipping Voucher,200,2025-12-03
950,9235,Gift Card $10,1000,2024-05-31
951,11929,Product Discount,500,2025-08-25
952,19755,Gift Card $10,1000,2024-06-18
953,10151,Free Shipping Voucher,200,2026-02-05
954,24421,Product Discount,500,2024-12-25
955,22722,Gift Card $50,5000,2025-04-10
956,15640,Free Shipping Voucher,200,2025-06-14
957,26103,Gift Card $10,1000,2025-09-19
958,41264,Free Shipping Voucher,200,2025-02-13
959,27631,Gift Card $10,1000,2024-06-25
960,46260,Product Discount,500,2024-06-21
961,25340,Gift Card $10,1000,2024-11-22
962,3885,Free Shipping Voucher,200,2025-02-02
963,43982,Product Discount,500,2025-12-04
964,5344,Free Shipping Voucher,200,2025-04-21
965,43884,Free Shipping Voucher,200,2025-02-14
966,12008,Gift Card $50,5000,2024-07-27
967,12170,Gift Card $50,5000,2024-08-18
968,13785,Free Shipping Voucher,200,2025-08-12
969,6403,Product Discount,500,2024-06-28
970,29952,Free Shipping Voucher,200,2025-07-18
971,16841,Gift Card $50,5000,2024-08-17
972,10842,Gift Card $10,1000,2025-11-21
973,33155,Product Discount,500,2025-03-30
974,19635,Gift Card $50,5000,2025-06-12
975,11269,Product Discount,500,2024-09-05
976,46456,Gift Card $50,5000,2025-08-05
977,24663,Product Discount,500,2025-09-04
978,28028,Gift Card $10,1000,2025-05-13
979,13307,Free Shipping Voucher,200,2025-05-18
980,39307,Gift Card $50,5000,2024-09-23
981,25179,Gift Card $10,1000,2025-10-11
982,30976,Product Discount,500,2024-11-28
983,42583,Gift Card $50,5000,2024-07-15
984,13327,Product Discount,500,2025-04-27
985,44751,Product Discount,500,2024-12-13
986,44271,Free Shipping Voucher,200,2026-01-20
987,21967,Free Shipping Voucher,200,2025-04-10
988,30657,Free Shipping Voucher,200,2025-08-18
989,38050,Gift Card $10,1000,2024-10-12
990,6803,Gift Card $10,1000,2025-09-16
991,3695,Gift Card $50,5000,2025-02-21
992,24525,Product Discount,500,2025-04-13
993,26205,Product Discount,500,2024-08-20
994,31410,Free Shipping Voucher,200,2024-06-12
995,39694,Free Shipping Voucher,200,2026-01-18
996,34770,Product Discount,500,2025-03-05
997,44926,Gift Card $50,5000,2024-08-30
998,24432,Gift Card $50,5000,2024-04-09
999,29222,Gift Card $50,5000,2024-08-17
1000,9046,Gift Card $10,1000,2025-01-25
1001,35514,Free Shipping Voucher,200,2025-05-12
1002,1628,Free Shipping Voucher,200,2024-11-09
1003,34989,Free Shipping Voucher,200,2025-01-27
1004,6334,Gift Card $10,1000,2024-06-23
1005,7812,Free Shipping Voucher,200,2025-08-17
1006,4120,Product Discount,500,2025-02-18
1007,35594,Gift Card $50,5000,2025-07-11
1008,25021,Gift Card $50,5000,2024-03-28
1009,13781,Gift Card $10,1000,2025-06-07
1010,39843,Product Discount,500,2025-07-16
1011,27095,Gift Card $50,5000,2025-06-27
1012,46211,Gift Card $10,1000,2025-07-20
1013,15645,Product Discount,500,2025-10-04
1014,6174,Product Discount,500,2025-12-10
1015,36100,Product Discount,500,2025-09-14
1016,47664,Product Discount,500,2025-11-19
1017,15351,Free Shipping Voucher,200,2025-04-29
1018,49194,Product Discount,500,2025-05-04
1019,33131,Product Discount,500,2024-07-11
1020,38150,Product Discount,500,2025-07-29
1021,5454,Product Discount,500,2025-07-09
1022,14028,Free Shipping Voucher,200,2026-02-16
1023,48201,Product Discount,500,2024-12-07
1024,35478,Gift Card $50,5000,2025-02-20
1025,16774,Gift Card $10,1000,2025-10-03
1026,4589,Gift Card $10,1000,2024-05-03
1027,35077,Free Shipping Voucher,200,2025-02-15
1028,48318,Free Shipping Voucher,200,2024-10-19
1029,1010,Gift Card $10,1000,2025-03-28
1030,2199,Gift Card $50,5000,2025-07-12
1031,47486,Gift Card $50,5000,2024-03-23
1032,14784,Gift Card $10,1000,2024-12-26
1033,19092,Free Shipping Voucher,200,2024-03-12
1034,45333,Product Discount,500,2025-04-12
1035,14993,Gift Card $10,1000,2024-09-14
1036,45387,Gift Card $10,1000,2025-12-19
1037,49931,Gift Card $50,5000,2025-06-25
1038,48595,Gift Card $50,5000,2025-06-05
1039,8607,Gift Card $10,1000,2024-03-24
1040,6171,Gift Card $10,1000,2025-06-14
1041,46869,Gift Card $50,5000,2025-08-20
1042,26416,Product Discount,500,2025-12-18
1043,4245,Free Shipping Voucher,200,2025-10-05
1044,33673,Gift Card $10,1000,2024-04-04
1045,48198,Gift Card $50,5000,2024-09-04
1046,15966,Gift Card $10,1000,2025-04-01
1047,21846,Gift Card $50,5000,2025-08-05
1048,41210,Gift Card $10,1000,2026-01-04
1049,32178,Free Shipping Voucher,200,2024-10-28
1050,713,Gift Card $50,5000,2024-12-11
1051,8706,Product Discount,500,2024-10-07
1052,4494,Gift Card $50,5000,2025-03-29
1053,1945,Gift Card $50,5000,2025-04-03
1054,47997,Free Shipping Voucher,200,2025-05-03
1055,17231,Gift Card $50,5000,2024-07-26
1056,12406,Product Discount,500,2025-05-17
1057,27945,Gift Card $50,5000,2024-04-23
1058,46662,Product Discount,500,2024-09-20
1059,27325,Free Shipping Voucher,200,2025-04-05
1060,21815,Gift Card $10,1000,2025-11-06
1061,20069,Gift Card $50,5000,2025-07-13
1062,31452,Product Discount,500,2026-01-02
1063,24306,Gift Card $10,1000,2025-03-31
1064,28232,Free Shipping Voucher,200,2025-04-24
1065,44415,Free Shipping Voucher,200,2026-02-18
1066,39821,Gift Card $10,1000,2024-09-01
1067,13470,Gift Card $10,1000,2024-11-29
1068,20954,Free Shipping Voucher,200,2024-06-07
1069,37701,Gift Card $50,5000,2024-11-29
1070,39863,Gift Card $50,5000,2026-01-01
1071,27877,Product Discount,500,2024-05-15
1072,29200,Product Discount,500,2024-03-23
