store_id,prod_id,stock_qty,last_updated
65,1106,432,2025-03-05
64,1148,426,2025-08-05
156,1082,89,2025-02-04
63,1087,109,2025-01-17
170,295,444,2025-02-03
170,259,173,2025-01-12
24,391,28,2025-07-11
81,852,253,2025-03-08
13,960,305,2025-05-05
89,324,297,2025-08-03
30,720,170,2025-03-18
53,513,339,2025-07-16
11,180,279,2025-02-25
116,1044,31,2025-04-05
48,390,62,2025-07-06
90,284,426,2025-03-13
50,971,271,2025-07-07
151,219,242,2025-08-04
104,311,17,2025-08-22
197,20,152,2025-02-18
104,595,325,2025-06-10
5,598,232,2025-04-05
43,412,443,2025-09-11
180,1177,413,2025-04-21
82,1147,497,2025-04-23
159,963,272,2025-08-07
17,376,466,2025-06-02
58,971,440,2025-06-19
130,210,3,2025-05-26
177,406,351,2025-01-04
123,211,333,2025-08-16
37,1203,139,2025-05-20
92,509,227,2025-08-30
165,193,476,2025-05-15
145,913,422,2025-04-05
164,881,35,2025-02-18
96,883,6,2025-06-30
24,652,418,2025-05-28
51,1108,56,2025-05-21
120,332,182,2025-01-25
146,1163,272,2025-08-25
75,625,18,2025-04-12
196,980,189,2025-08-02
156,856,28,2025-09-30
77,2,409,2025-09-29
8,831,35,2025-05-31
43,131,475,2025-08-08
74,728,317,2025-01-30
129,740,456,2025-09-23
166,695,255,2025-04-02
164,107,124,2025-09-19
147,379,89,2025-08-28
64,135,62,2025-05-25
145,187,203,2025-01-22
130,256,404,2025-08-09
62,1019,116,2025-04-04
165,1207,422,2025-02-14
144,969,210,2025-05-29
129,450,26,2025-06-21
62,64,141,2025-05-18
120,990,445,2025-04-16
166,250,70,2025-03-17
162,698,493,2025-07-14
3,280,491,2025-06-21
22,531,255,2025-07-18
189,803,466,2025-07-06
72,277,472,2025-07-23
154,312,147,2025-05-02
10,859,386,2025-05-02
181,1131,193,2025-07-21
155,780,98,2025-09-19
18,651,271,2025-05-07
74,1044,292,2025-05-18
185,1046,30,2025-03-18
57,182,387,2025-04-25
65,1198,41,2025-01-14
33,503,379,2025-07-07
103,306,194,2025-09-14
59,636,466,2025-06-13
103,224,50,2025-06-22
71,514,344,2025-05-31
27,1073,482,2025-02-21
190,826,252,2025-05-20
144,1078,7,2025-03-29
156,1129,409,2025-03-17
89,347,145,2025-01-22
69,1164,289,2025-06-24
87,506,264,2025-01-14
95,451,492,2025-06-18
110,931,163,2025-07-23
126,737,302,2025-08-29
161,258,394,2025-07-10
152,269,229,2025-06-15
51,844,292,2025-06-04
140,1020,276,2025-01-06
103,581,39,2025-05-23
133,625,445,2025-04-07
176,1065,461,2025-06-11
180,1076,184,2025-07-11
48,928,159,2025-04-06
98,236,30,2025-06-04
167,295,277,2025-07-02
78,254,100,2025-09-14
197,312,467,2025-08-23
130,808,165,2025-01-16
56,48,489,2025-02-17
52,1129,59,2025-03-10
198,312,496,2025-01-16
44,140,100,2025-04-23
9,127,104,2025-08-08
128,702,37,2025-03-28
104,424,59,2025-01-26
34,280,273,2025-01-21
130,949,218,2025-05-25
165,487,438,2025-03-19
129,793,479,2025-05-24
109,370,321,2025-07-23
150,222,422,2025-01-21
170,1052,256,2025-02-09
79,726,146,2025-02-06
127,394,71,2025-02-04
11,83,404,2025-01-04
22,416,212,2025-08-04
118,200,316,2025-08-08
12,260,264,2025-01-20
40,565,65,2025-02-05
128,424,331,2025-05-06
56,576,430,2025-03-03
194,524,298,2025-09-13
129,309,373,2025-09-25
168,855,431,2025-07-17
150,1092,168,2025-06-08
95,270,346,2025-03-20
137,104,130,2025-01-26
89,1023,361,2025-07-30
130,142,285,2025-04-26
4,397,40,2025-08-05
97,480,371,2025-01-29
150,823,212,2025-09-12
106,953,362,2025-01-26
85,1063,109,2025-05-14
121,378,146,2025-04-02
115,455,193,2025-08-02
28,1024,26,2025-04-29
134,195,194,2025-02-01
38,1120,154,2025-03-06
18,118,305,2025-05-16
50,777,230,2025-07-14
54,865,448,2025-05-21
145,884,364,2025-04-18
97,1180,407,2025-01-13
128,442,488,2025-08-30
182,9,342,2025-03-14
114,1003,422,2025-02-07
117,49,196,2025-03-24
125,125,134,2025-02-11
42,573,40,2025-04-10
41,74,423,2025-05-24
172,10,119,2025-03-12
98,870,33,2025-03-11
31,334,388,2025-06-21
43,225,156,2025-09-12
156,71,430,2025-03-27
82,415,360,2025-03-31
135,598,209,2025-06-04
165,718,384,2025-04-23
11,290,97,2025-05-21
73,348,238,2025-05-17
124,327,306,2025-01-07
103,123,20,2025-04-03
153,1088,65,2025-02-04
87,504,106,2025-05-23
131,1140,379,2025-03-23
33,922,242,2025-04-13
119,81,340,2025-09-28
25,1090,243,2025-01-31
176,447,153,2025-02-10
91,329,308,2025-01-13
74,1146,136,2025-09-16
140,586,31,2025-07-16
30,990,140,2025-03-05
53,1025,51,2025-08-27
37,874,202,2025-08-18
112,87,461,2025-01-08
100,896,358,2025-04-05
13,1208,491,2025-10-01
130,1048,311,2025-05-31
151,46,200,2025-08-20
84,212,20,2025-05-26
154,741,91,2025-05-09
87,1040,235,2025-09-21
181,924,449,2025-09-20
71,324,24,2025-01-11
94,340,458,2025-06-24
90,422,379,2025-09-15
129,399,105,2025-06-18
123,678,351,2025-01-22
148,1053,189,2025-09-16
10,458,49,2025-05-21
148,576,309,2025-05-11
37,674,195,2025-03-19
167,807,362,2025-03-27
136,549,101,2025-02-26
11,1080,110,2025-05-28
178,706,179,2025-03-26
177,412,49,2025-01-05
54,313,152,2025-06-09
195,1098,54,2025-08-09
142,1039,282,2025-05-01
68,273,472,2025-04-05
141,870,256,2025-04-08
129,1132,372,2025-01-14
77,481,452,2025-05-28
135,152,89,2025-06-08
68,621,187,2025-09-12
178,1139,461,2025-01-31
102,964,267,2025-04-19
65,583,497,2025-09-07
147,515,330,2025-04-18
124,550,114,2025-03-22
89,1100,392,2025-03-08
2,534,152,2025-06-13
27,247,412,2025-09-11
174,760,377,2025-07-07
7,611,44,2025-07-11
62,4,222,2025-03-17
110,1169,257,2025-02-14
150,278,499,2025-06-07
70,1143,315,2025-07-24
186,178,391,2025-02-03
165,277,289,2025-04-09
194,368,96,2025-08-10
108,782,307,2025-08-26
96,711,15,2025-04-12
55,270,343,2025-04-13
120,485,131,2025-06-02
17,1000,452,2025-01-04
159,469,80,2025-09-09
119,227,495,2025-03-05
130,27,463,2025-08-14
84,23,340,2025-09-25
130,606,243,2025-03-31
196,417,437,2025-09-05
96,9,54,2025-09-18
151,973,329,2025-03-07
152,435,80,2025-05-08
146,607,464,2025-04-15
133,710,33,2025-03-17
168,1033,244,2025-01-08
9,720,349,2025-09-25
77,719,184,2025-09-29
93,583,280,2025-01-24
15,1095,95,2025-02-19
129,1207,465,2025-06-26
18,181,214,2025-02-27
172,152,277,2025-08-22
145,1034,343,2025-03-05
61,715,253,2025-07-10
92,343,360,2025-01-22
129,219,454,2025-07-06
153,324,206,2025-03-09
21,735,133,2025-08-13
176,539,271,2025-07-19
177,252,387,2025-05-08
89,936,305,2025-03-17
161,816,190,2025-04-07
107,1139,412,2025-08-25
6,108,289,2025-04-21
93,565,401,2025-05-02
80,798,187,2025-04-07
14,754,315,2025-06-16
94,79,127,2025-06-27
190,89,202,2025-01-29
145,149,468,2025-07-24
55,48,380,2025-05-24
162,328,386,2025-03-13
142,1107,190,2025-08-29
25,863,120,2025-05-17
39,255,359,2025-08-22
41,716,321,2025-02-22
192,407,190,2025-06-30
144,1191,249,2025-08-18
85,832,203,2025-08-27
146,1078,39,2025-07-18
138,1175,33,2025-02-25
17,1071,144,2025-04-13
150,460,448,2025-06-05
25,457,98,2025-05-03
87,359,268,2025-09-20
114,1131,289,2025-08-06
137,291,345,2025-02-10
69,620,40,2025-04-29
105,575,26,2025-02-06
53,197,369,2025-01-05
165,252,380,2025-08-03
142,42,0,2025-01-02
115,345,396,2025-01-16
91,991,119,2025-04-19
164,853,66,2025-04-29
123,448,405,2025-09-09
168,134,48,2025-07-03
183,1144,208,2025-03-10
129,1020,61,2025-04-10
195,722,353,2025-05-06
189,908,354,2025-04-16
70,1137,471,2025-08-02
85,313,248,2025-09-10
42,119,123,2025-03-28
17,57,41,2025-08-17
105,417,408,2025-08-17
170,563,175,2025-05-07
152,1135,215,2025-04-10
45,1199,399,2025-03-31
5,8,218,2025-01-15
92,239,364,2025-07-21
51,455,11,2025-07-16
110,313,265,2025-08-12
69,968,5,2025-03-11
194,610,380,2025-01-28
181,918,395,2025-09-02
22,167,211,2025-06-19
109,385,51,2025-09-11
11,987,222,2025-03-11
129,1048,327,2025-04-25
142,595,378,2025-02-11
59,419,486,2025-01-01
52,937,100,2025-09-18
169,684,174,2025-08-29
37,214,467,2025-02-15
99,157,84,2025-09-18
80,83,485,2025-09-16
127,142,369,2025-08-26
190,207,295,2025-04-18
161,301,96,2025-07-12
59,911,148,2025-05-13
25,391,342,2025-03-29
45,1123,37,2025-06-28
153,259,302,2025-07-31
114,75,390,2025-04-14
10,350,245,2025-07-24
82,1136,350,2025-09-28
190,153,236,2025-04-30
112,744,399,2025-08-16
65,481,222,2025-03-01
55,795,12,2025-05-06
85,758,95,2025-06-28
24,816,466,2025-01-19
10,427,392,2025-09-06
192,955,381,2025-05-30
189,877,392,2025-02-27
121,367,61,2025-04-18
123,1027,469,2025-09-11
3,796,178,2025-07-07
147,1027,439,2025-09-12
67,1000,407,2025-09-30
2,1031,375,2025-04-13
77,184,312,2025-05-04
96,736,137,2025-05-30
81,1087,292,2025-08-01
144,797,74,2025-02-21
113,1206,299,2025-06-21
189,26,144,2025-04-16
11,247,189,2025-02-04
109,82,67,2025-05-20
175,790,419,2025-08-28
89,55,292,2025-05-27
134,632,266,2025-02-09
74,1190,215,2025-07-12
102,761,204,2025-03-21
148,588,322,2025-07-14
81,565,452,2025-09-29
25,928,168,2025-04-13
123,962,112,2025-06-03
41,727,242,2025-07-24
71,327,32,2025-09-21
163,1013,29,2025-08-02
178,1152,477,2025-07-29
37,402,465,2025-04-21
150,497,280,2025-01-12
107,92,453,2025-05-04
72,1139,45,2025-06-25
56,1210,387,2025-03-04
51,525,220,2025-09-19
143,1098,367,2025-03-20
176,227,26,2025-01-23
149,992,291,2025-06-11
78,1205,446,2025-01-08
177,550,288,2025-07-20
57,686,413,2025-03-14
2,1107,309,2025-08-17
183,24,299,2025-06-21
62,747,386,2025-06-18
106,663,0,2025-06-07
1,245,470,2025-03-30
200,291,420,2025-07-17
83,1037,194,2025-03-16
58,77,499,2025-06-02
174,1145,153,2025-07-01
145,1084,271,2025-02-19
32,798,139,2025-10-01
122,569,152,2025-04-19
35,373,11,2025-01-26
147,547,281,2025-01-22
97,968,187,2025-02-19
99,94,281,2025-09-20
60,532,180,2025-01-01
170,614,70,2025-03-23
10,719,154,2025-03-23
93,195,441,2025-06-20
165,65,369,2025-01-29
81,1140,236,2025-03-17
121,397,34,2025-06-04
12,115,145,2025-08-16
75,820,226,2025-02-19
162,1065,345,2025-04-17
177,199,374,2025-06-22
164,348,385,2025-08-06
199,556,155,2025-05-29
200,770,128,2025-01-25
74,1081,83,2025-08-11
49,677,26,2025-09-23
129,1107,332,2025-05-30
149,894,448,2025-05-25
191,826,180,2025-04-17
13,92,26,2025-08-23
112,318,345,2025-02-28
40,820,407,2025-10-01
11,122,89,2025-06-16
117,281,395,2025-02-20
54,1054,129,2025-04-28
19,151,364,2025-07-18
42,1191,400,2025-08-30
172,759,348,2025-04-12
131,405,166,2025-09-21
46,598,137,2025-08-27
26,682,286,2025-01-16
166,72,211,2025-09-09
95,442,186,2025-09-01
68,884,288,2025-04-23
73,833,74,2025-04-07
74,653,288,2025-06-17
27,180,494,2025-04-16
31,551,497,2025-04-29
196,1092,498,2025-09-11
129,694,24,2025-05-14
188,80,166,2025-06-18
104,129,50,2025-07-10
151,303,453,2025-03-06
171,445,481,2025-06-17
187,415,183,2025-06-10
178,447,198,2025-02-19
123,972,335,2025-06-20
131,808,122,2025-05-01
159,434,230,2025-02-12
171,318,493,2025-06-19
6,601,416,2025-09-11
37,480,236,2025-01-25
47,743,69,2025-06-20
37,456,487,2025-03-27
184,793,240,2025-02-26
186,53,370,2025-05-22
118,194,428,2025-05-11
69,300,111,2025-03-16
62,102,407,2025-08-04
82,748,218,2025-06-21
97,66,349,2025-05-31
80,1148,280,2025-01-27
32,986,137,2025-06-05
45,202,207,2025-05-25
100,644,2,2025-01-26
37,83,183,2025-06-23
163,434,392,2025-07-19
13,177,255,2025-05-08
28,367,47,2025-03-06
30,1177,49,2025-07-15
126,907,442,2025-01-29
12,965,354,2025-07-30
164,284,228,2025-03-22
196,30,459,2025-08-04
196,571,145,2025-02-23
85,1094,285,2025-06-16
92,727,222,2025-07-26
44,179,213,2025-03-06
157,217,163,2025-05-01
195,74,195,2025-04-15
182,1211,197,2025-07-11
184,124,405,2025-07-21
107,928,429,2025-02-08
115,690,17,2025-05-16
164,453,485,2025-05-11
139,162,336,2025-02-07
51,78,275,2025-05-18
127,145,365,2025-07-03
115,983,382,2025-06-25
79,130,345,2025-02-04
3,1127,32,2025-08-12
24,1113,336,2025-03-28
24,772,86,2025-07-04
42,774,456,2025-08-10
69,1051,479,2025-07-11
8,764,404,2025-09-17
103,546,25,2025-09-15
1,305,369,2025-05-22
128,710,326,2025-10-01
25,349,360,2025-01-29
119,922,105,2025-07-28
177,666,61,2025-02-13
132,1174,104,2025-05-29
157,890,377,2025-02-06
33,42,15,2025-01-11
101,660,369,2025-03-31
45,652,176,2025-04-05
76,1216,400,2025-06-15
160,727,125,2025-03-22
91,1196,136,2025-02-03
175,196,58,2025-04-13
149,1130,418,2025-04-06
196,939,142,2025-07-20
183,637,331,2025-04-26
107,702,91,2025-06-03
59,271,433,2025-10-01
172,1061,62,2025-04-04
1,627,128,2025-06-07
39,256,387,2025-07-19
68,101,353,2025-07-22
175,999,270,2025-03-30
18,213,310,2025-07-16
86,740,15,2025-02-10
80,452,472,2025-07-12
21,73,321,2025-06-13
56,15,192,2025-08-22
131,845,470,2025-01-06
118,815,493,2025-06-17
117,891,199,2025-08-14
89,476,138,2025-05-21
14,824,32,2025-05-26
192,853,316,2025-07-29
96,1152,293,2025-09-10
195,122,163,2025-03-18
130,727,48,2025-05-12
63,547,347,2025-05-08
19,874,345,2025-01-31
89,219,56,2025-05-30
75,506,189,2025-07-07
122,377,127,2025-03-08
12,1141,455,2025-02-05
58,400,321,2025-01-12
18,149,154,2025-04-26
155,409,410,2025-04-30
79,320,155,2025-07-26
8,492,369,2025-09-13
197,1065,172,2025-01-01
91,638,239,2025-08-01
199,372,374,2025-07-22
174,1065,147,2025-06-13
180,304,407,2025-08-01
50,180,26,2025-02-16
37,593,183,2025-08-10
15,738,135,2025-05-30
129,933,427,2025-08-05
60,681,410,2025-03-07
94,1155,101,2025-09-19
155,392,261,2025-06-15
142,281,86,2025-09-11
105,135,250,2025-06-28
177,1055,97,2025-03-07
23,370,233,2025-01-15
187,662,75,2025-05-11
91,599,187,2025-06-25
121,1165,391,2025-08-30
43,1104,238,2025-03-26
68,725,427,2025-07-10
98,288,263,2025-02-21
93,1090,252,2025-04-15
57,1153,100,2025-02-12
112,316,393,2025-09-05
88,274,72,2025-03-31
107,377,26,2025-09-10
146,1113,324,2025-08-27
84,1145,492,2025-03-18
122,562,151,2025-05-24
109,905,189,2025-05-04
72,195,238,2025-04-04
134,1085,372,2025-02-26
40,352,75,2025-01-06
4,133,429,2025-05-03
164,541,219,2025-05-08
182,377,460,2025-03-30
31,1039,121,2025-01-13
56,531,443,2025-04-26
189,591,365,2025-08-04
50,1065,191,2025-01-06
137,870,312,2025-07-12
130,757,190,2025-04-30
73,1049,271,2025-06-03
34,832,131,2025-04-20
66,225,378,2025-04-24
23,246,287,2025-09-03
2,242,422,2025-09-20
120,1156,430,2025-06-07
8,1025,476,2025-05-13
140,81,423,2025-01-18
193,252,16,2025-01-21
197,413,152,2025-09-04
103,246,285,2025-08-23
60,876,335,2025-09-16
23,765,99,2025-01-06
103,838,237,2025-07-15
132,443,116,2025-07-14
62,908,372,2025-03-06
85,581,468,2025-02-26
125,706,481,2025-08-01
78,615,419,2025-05-23
112,1159,82,2025-03-02
51,1181,23,2025-06-11
14,902,460,2025-04-09
83,494,246,2025-04-20
79,264,50,2025-09-17
127,460,5,2025-02-25
126,877,294,2025-04-13
3,556,117,2025-03-17
162,585,324,2025-09-23
82,1097,239,2025-09-16
147,804,28,2025-05-11
167,30,294,2025-02-12
113,450,404,2025-09-07
100,807,325,2025-08-04
19,465,47,2025-01-18
182,749,90,2025-04-05
44,356,389,2025-05-24
115,327,148,2025-01-14
89,515,141,2025-09-04
83,873,100,2025-08-03
161,1045,449,2025-03-31
29,409,491,2025-06-07
120,644,110,2025-09-27
44,212,242,2025-01-18
143,869,236,2025-08-24
54,1139,392,2025-06-30
172,527,339,2025-04-29
148,1007,323,2025-09-24
133,901,304,2025-03-21
100,532,390,2025-08-30
72,164,141,2025-03-20
40,51,264,2025-04-07
164,806,191,2025-04-07
21,1200,242,2025-02-26
153,399,137,2025-07-25
188,228,405,2025-06-19
184,757,393,2025-01-03
193,835,120,2025-03-09
98,99,149,2025-08-23
82,1064,180,2025-07-16
36,20,305,2025-04-12
181,568,137,2025-07-10
111,453,331,2025-07-29
78,175,13,2025-07-16
140,476,132,2025-01-06
77,672,39,2025-06-08
36,95,5,2025-08-22
176,216,395,2025-05-01
31,795,472,2025-07-31
179,655,210,2025-03-09
106,609,68,2025-06-11
86,931,147,2025-01-03
100,756,173,2025-06-19
146,947,77,2025-03-08
93,532,85,2025-08-30
82,44,270,2025-09-10
187,642,281,2025-07-14
78,760,451,2025-01-16
11,638,486,2025-02-23
115,1148,50,2025-08-20
126,1145,479,2025-07-03
96,759,231,2025-09-11
165,655,320,2025-03-13
159,510,295,2025-01-10
153,1100,174,2025-03-27
171,302,432,2025-09-29
12,343,271,2025-06-12
141,882,256,2025-05-31
110,1179,146,2025-05-06
158,939,14,2025-05-24
51,537,152,2025-04-10
156,302,202,2025-08-27
2,597,294,2025-09-29
136,1025,224,2025-05-24
195,404,132,2025-06-22
155,1166,367,2025-01-13
63,58,64,2025-07-19
32,475,270,2025-09-04
194,45,285,2025-03-20
26,763,322,2025-08-12
160,208,192,2025-02-12
10,838,324,2025-03-03
85,148,29,2025-04-26
82,1192,207,2025-04-22
76,139,470,2025-07-01
21,1210,390,2025-05-29
116,205,275,2025-05-16
26,512,123,2025-05-19
109,290,363,2025-04-16
137,739,27,2025-01-03
187,1147,371,2025-02-06
87,28,389,2025-02-18
102,709,51,2025-06-14
6,192,25,2025-05-05
14,120,306,2025-06-07
25,443,199,2025-02-04
83,269,484,2025-08-22
176,8,262,2025-02-20
8,624,127,2025-09-05
168,746,187,2025-04-11
54,89,436,2025-06-20
29,708,199,2025-02-10
31,926,339,2025-07-19
179,680,99,2025-01-19
123,215,54,2025-06-07
77,424,28,2025-04-20
173,1163,203,2025-02-05
6,558,337,2025-02-11
137,444,114,2025-03-05
73,1113,298,2025-08-18
32,70,191,2025-02-05
127,630,42,2025-06-28
157,786,379,2025-07-23
29,1045,103,2025-01-08
175,590,293,2025-09-29
138,441,354,2025-06-19
112,914,293,2025-01-16
57,145,500,2025-03-08
185,1039,344,2025-04-27
76,685,221,2025-01-28
94,1169,83,2025-04-04
103,1042,212,2025-01-21
103,385,421,2025-03-26
116,352,232,2025-04-10
184,698,495,2025-06-05
124,984,195,2025-04-30
74,1050,218,2025-04-05
196,713,231,2025-05-22
91,418,223,2025-08-21
40,1203,392,2025-03-11
118,52,202,2025-01-18
15,248,244,2025-03-25
112,268,39,2025-02-04
55,670,500,2025-06-10
170,839,8,2025-05-01
5,411,253,2025-05-25
52,360,263,2025-08-25
122,354,273,2025-01-24
156,477,442,2025-03-06
28,373,93,2025-01-30
40,718,33,2025-07-16
121,657,74,2025-05-30
116,833,175,2025-05-17
190,1165,152,2025-01-11
104,221,307,2025-05-12
36,719,18,2025-05-12
87,461,28,2025-01-27
102,1057,269,2025-09-24
78,904,493,2025-05-04
171,1122,471,2025-07-02
103,560,310,2025-06-12
128,521,398,2025-06-20
94,780,337,2025-09-11
52,839,39,2025-08-26
106,888,22,2025-03-29
142,472,459,2025-03-29
136,1051,285,2025-07-23
30,946,275,2025-09-05
88,1106,18,2025-07-11
8,1144,12,2025-01-16
185,1015,266,2025-05-23
62,44,70,2025-07-17
142,663,149,2025-09-22
92,919,366,2025-07-12
183,79,278,2025-03-18
113,816,39,2025-09-01
52,858,15,2025-04-06
117,507,422,2025-08-11
162,994,399,2025-06-04
127,283,457,2025-07-23
142,698,64,2025-03-02
104,982,487,2025-07-27
72,445,315,2025-02-27
43,465,394,2025-03-15
37,731,311,2025-09-11
19,323,0,2025-05-02
1,597,228,2025-06-03
161,493,131,2025-01-13
168,621,127,2025-06-05
156,925,94,2025-01-11
107,291,482,2025-07-04
9,700,25,2025-06-01
17,396,249,2025-08-22
121,119,62,2025-01-12
118,548,311,2025-04-17
75,383,413,2025-04-17
43,213,296,2025-09-26
200,1122,396,2025-02-19
161,495,26,2025-04-27
169,293,153,2025-03-20
84,1,311,2025-03-12
100,10,498,2025-01-09
168,1204,418,2025-07-01
151,184,332,2025-06-06
164,89,199,2025-05-16
60,247,434,2025-05-01
106,363,414,2025-05-21
167,870,189,2025-04-02
168,707,151,2025-05-23
20,1048,401,2025-02-07
90,188,419,2025-03-07
19,455,250,2025-03-31
52,234,328,2025-04-20
168,449,229,2025-03-14
90,400,0,2025-02-10
46,1177,313,2025-06-26
151,390,494,2025-03-23
118,1128,453,2025-03-22
19,1068,286,2025-07-31
5,1160,481,2025-04-30
142,996,270,2025-09-22
27,258,445,2025-01-31
94,1215,423,2025-07-31
93,709,235,2025-02-09
113,743,339,2025-06-03
112,1009,224,2025-03-17
79,260,60,2025-03-25
144,359,114,2025-01-06
13,306,500,2025-09-11
20,100,488,2025-03-09
103,977,204,2025-05-11
45,185,63,2025-03-15
41,766,163,2025-02-01
115,194,388,2025-04-23
47,635,301,2025-04-19
18,1115,92,2025-09-12
156,1060,40,2025-05-03
73,535,159,2025-02-20
129,918,265,2025-06-11
124,909,9,2025-02-24
95,1049,474,2025-08-23
96,797,25,2025-02-11
42,756,354,2025-09-16
101,41,77,2025-07-24
29,552,80,2025-04-15
96,103,481,2025-08-10
35,371,157,2025-07-29
125,623,376,2025-09-18
109,397,45,2025-09-12
193,454,0,2025-10-01
113,124,13,2025-01-14
185,265,485,2025-08-04
131,1166,365,2025-01-25
177,48,202,2025-06-09
41,667,274,2025-07-03
121,668,185,2025-08-23
126,589,83,2025-04-28
42,735,192,2025-07-13
50,71,450,2025-04-22
129,898,359,2025-04-10
99,282,269,2025-01-22
12,713,386,2025-06-09
180,540,279,2025-03-04
85,1205,424,2025-03-14
32,457,149,2025-06-29
174,1103,40,2025-01-08
