store_expense_id,store_id,expense_type,amount,expense_date
697,19,Repair,2921.87,2025-09-12
698,48,Internet,5833.32,2025-03-08
699,136,Water,1585.91,2025-12-28
700,68,Electricity,4837.34,2025-03-09
701,128,Repair,5349.26,2026-02-09
702,59,Cleaning,565.64,2025-04-19
703,61,Repair,3399.21,2025-06-02
704,29,Electricity,1387.43,2025-03-21
705,164,Internet,680.58,2025-10-27
706,108,Security,9900.1,2025-11-05
707,113,Cleaning,3257.42,2025-07-20
708,71,Repair,8108.25,2025-03-14
709,108,Repair,2583.67,2025-03-14
710,83,Security,6830.95,2026-01-20
711,49,Internet,7614.27,2025-09-28
712,108,Internet,5976.61,2026-01-31
713,106,Cleaning,4742.18,2025-10-22
714,118,Security,4147.82,2026-02-22
715,97,Repair,3521.24,2025-12-30
716,35,Electricity,9298.81,2025-03-17
717,169,Internet,8314.66,2026-01-16
718,200,Repair,9652.02,2026-01-28
719,188,Water,1286.76,2025-12-20
720,24,Electricity,7322.13,2025-05-02
721,49,Cleaning,9386.49,2025-12-01
722,19,Security,1853.27,2025-06-17
723,95,Cleaning,711.64,2025-12-18
724,53,Repair,7424.15,2025-05-13
725,192,Electricity,5766.01,2025-12-02
726,53,Cleaning,8426.2,2026-02-01
727,113,Water,1440.74,2025-04-13
728,198,Security,7962.91,2025-09-04
729,191,Security,2056.19,2025-10-18
730,198,Internet,1678.38,2025-03-17
731,163,Internet,1684.44,2026-02-09
732,125,Security,8155.02,2025-03-27
733,139,Internet,6668.71,2025-04-13
734,175,Internet,5254.5,2025-08-14
735,53,Repair,3620.36,2025-05-08
736,48,Water,8778.15,2025-10-16
737,109,Cleaning,3954.83,2025-07-08
738,164,Internet,8175.16,2025-07-24
739,51,Repair,4419.39,2025-06-12
740,36,Security,3800.6,2025-10-15
741,159,Electricity,4653.66,2025-10-05
742,94,Water,3048.71,2025-12-18
743,121,Repair,7488.71,2025-04-14
744,166,Internet,5052.07,2025-04-14
745,28,Internet,2360.52,2025-10-19
746,17,Internet,9000.77,2025-03-20
747,14,Cleaning,3869.72,2025-10-01
748,63,Water,5458.35,2026-01-11
749,20,Water,9069.4,2025-08-19
750,197,Internet,6261.17,2025-07-05
751,163,Internet,1213.14,2025-09-23
752,15,Cleaning,9401.33,2025-07-20
753,98,Electricity,6295.7,2026-02-21
754,66,Cleaning,3382.31,2025-06-22
755,100,Water,1435.76,2025-03-27
756,156,Electricity,7950.55,2025-06-09
757,79,Repair,6219.72,2025-11-09
758,14,Water,5357.94,2025-03-27
759,9,Internet,8944.23,2025-05-17
760,63,Security,7896.54,2025-09-04
761,69,Internet,1559.17,2025-04-28
762,59,Repair,3151.63,2025-04-21
763,74,Repair,2522.47,2025-06-19
764,147,Repair,7452.27,2025-12-31
765,35,Cleaning,383.65,2025-12-08
766,118,Repair,5720.4,2025-06-24
767,99,Internet,7636.46,2025-06-02
768,127,Cleaning,8773.82,2025-06-29
769,11,Repair,3453.71,2025-11-10
770,25,Security,8221.51,2025-05-17
771,47,Water,1150.79,2026-02-01
772,117,Internet,8472.2,2025-09-24
773,170,Internet,1318.51,2025-07-15
774,145,Security,4003.01,2026-01-04
775,2,Repair,7983.09,2025-03-02
776,121,Security,1541.68,2025-12-21
777,127,Cleaning,2331.05,2025-11-17
778,169,Repair,7236.41,2025-09-09
779,116,Cleaning,7214.36,2025-09-20
780,198,Repair,6429.42,2026-01-03
781,103,Cleaning,6954.79,2026-02-12
782,25,Internet,5450.11,2025-12-07
783,16,Water,2555.4,2026-01-03
784,18,Water,3489.68,2025-03-24
785,180,Security,1856.9,2025-12-14
786,35,Electricity,9089.08,2025-05-05
787,189,Cleaning,5854.75,2026-02-03
788,35,Electricity,4038.47,2025-11-04
789,113,Internet,4646.96,2025-11-01
790,170,Internet,9475.47,2025-03-15
791,133,Electricity,1575.85,2025-08-11
792,82,Water,5882.99,2025-08-29
793,181,Internet,5083.59,2025-11-10
794,90,Electricity,6133.97,2025-08-15
795,73,Electricity,230.2,2025-03-09
796,174,Electricity,8727.63,2025-10-27
797,150,Water,9324.58,2025-12-07
798,21,Cleaning,5673.08,2025-12-13
799,114,Security,6981.68,2025-04-27
800,121,Cleaning,9228.87,2025-07-07
801,124,Water,7087.02,2025-08-29
802,86,Repair,1567.76,2025-08-14
803,37,Electricity,5784.07,2025-11-01
804,165,Internet,6086.81,2025-11-10
805,37,Water,4270.1,2025-10-25
806,14,Water,7377.62,2025-04-26
807,105,Repair,9346.95,2025-04-26
808,143,Cleaning,9259.41,2025-06-06
809,88,Repair,4535.85,2026-02-10
810,31,Internet,1176.72,2025-07-08
811,36,Water,9849.17,2025-05-25
812,106,Security,8397.04,2025-11-14
813,112,Repair,1290.39,2025-12-23
814,145,Water,9212.38,2025-09-09
815,39,Cleaning,8705.47,2025-03-30
816,154,Electricity,5212.44,2025-04-18
817,144,Repair,5933.19,2025-04-20
818,77,Repair,4020.08,2025-06-09
819,57,Electricity,594.88,2025-05-13
820,195,Water,3385.21,2025-05-26
821,147,Repair,8038.39,2025-11-09
822,87,Internet,96.09,2025-07-06
823,36,Cleaning,3368.32,2026-02-18
824,174,Electricity,4011.78,2025-06-05
825,46,Water,5397.09,2026-02-18
826,108,Water,9202.56,2025-11-16
827,184,Water,3496.14,2025-11-28
828,103,Internet,3502.18,2025-09-13
829,62,Water,7388.14,2025-11-27
830,81,Security,4549.57,2025-09-24
831,94,Internet,2284.82,2025-03-25
832,141,Security,4551.77,2026-01-07
833,52,Internet,1451.53,2025-04-14
834,136,Cleaning,1805.05,2025-05-11
835,167,Cleaning,5008.76,2025-07-12
836,154,Cleaning,4218.31,2025-11-17
837,2,Cleaning,9152.72,2025-08-18
838,11,Internet,3655.82,2025-11-14
839,24,Repair,5826.85,2025-12-01
840,148,Water,6341.03,2026-02-24
841,15,Water,180.29,2025-07-14
842,44,Internet,6652.2,2025-03-28
843,154,Cleaning,1821.46,2025-09-07
844,183,Internet,9612.65,2026-01-06
845,28,Security,1529.19,2026-01-20
846,1,Water,4175.51,2025-06-13
847,160,Water,899.23,2025-08-06
848,44,Repair,9968.9,2025-06-01
849,175,Electricity,5046.84,2025-11-16
850,128,Electricity,5974.08,2025-12-11
851,173,Electricity,717.41,2025-03-29
852,168,Internet,7512.11,2025-05-07
853,120,Repair,2138.56,2025-06-24
854,101,Electricity,8985.64,2025-10-09
855,117,Cleaning,2091.14,2025-06-02
856,52,Cleaning,1947.34,2025-05-09
857,99,Security,413.67,2025-12-11
858,2,Repair,4747.07,2025-11-07
859,30,Cleaning,5670.17,2025-08-12
860,36,Internet,703.8,2025-08-08
861,6,Cleaning,7766.5,2025-12-14
862,168,Water,4560.22,2025-06-14
863,77,Security,5267.68,2025-12-26
864,116,Repair,4435.59,2025-12-18
865,19,Repair,4037.59,2025-04-18
866,79,Security,5618.42,2025-07-03
867,130,Water,1594.64,2025-07-12
868,47,Internet,1860.18,2026-01-13
869,2,Water,8624.77,2026-02-09
870,102,Security,9463.85,2025-11-21
871,53,Electricity,3764.43,2026-02-15
872,161,Water,2743.91,2025-07-13
873,94,Water,6457.8,2025-09-09
874,38,Cleaning,4116.91,2025-07-08
875,113,Cleaning,302.59,2025-05-16
876,48,Security,1603.72,2025-11-08
877,138,Repair,7173.92,2025-10-10
878,104,Water,6606.29,2025-08-30
879,7,Water,319.61,2025-04-04
880,188,Electricity,2258.62,2025-08-19
881,54,Electricity,2349.19,2025-10-08
882,120,Cleaning,6735.33,2025-04-27
883,158,Water,246.12,2025-07-16
884,149,Security,1085.88,2026-02-11
885,68,Internet,8009.17,2025-04-15
886,183,Security,1826.52,2025-10-09
887,7,Water,6544.82,2025-10-04
888,31,Cleaning,2419.92,2025-05-04
889,34,Internet,1039.44,2025-04-01
890,40,Security,2469.56,2025-08-14
891,67,Repair,7236.56,2025-11-26
892,20,Security,8564.18,2025-06-17
893,170,Internet,8310.69,2025-03-29
894,11,Internet,4001.98,2025-05-22
895,148,Repair,6697.45,2025-05-08
896,68,Internet,2089.59,2025-11-26
897,89,Internet,2966.82,2026-02-12
898,132,Cleaning,8968.54,2025-04-12
899,123,Water,179.37,2026-02-01
900,57,Repair,900.81,2025-12-06
901,91,Security,2118.47,2025-06-24
902,54,Security,314.0,2025-06-07
903,91,Security,1855.28,2025-09-08
904,119,Cleaning,5851.26,2025-03-31
905,133,Electricity,4243.17,2026-02-23
906,79,Cleaning,8932.08,2025-07-16
907,147,Water,8183.56,2025-10-28
908,85,Electricity,3451.08,2026-02-18
909,99,Electricity,2631.26,2026-01-07
910,191,Security,3827.94,2025-08-06
911,61,Water,5923.43,2025-04-15
912,133,Cleaning,2717.23,2025-10-29
913,108,Security,6260.28,2025-03-11
914,156,Cleaning,4123.65,2025-10-05
915,44,Internet,5542.87,2025-04-18
916,39,Repair,4389.46,2025-11-04
917,9,Internet,2979.93,2025-03-12
918,118,Electricity,9487.11,2026-02-22
919,152,Water,7647.88,2025-09-22
920,81,Water,1444.13,2026-02-16
921,123,Security,8691.26,2025-11-16
922,93,Repair,4899.94,2026-02-06
923,149,Repair,8950.79,2025-07-31
924,31,Electricity,8008.56,2026-01-22
925,185,Electricity,4280.87,2025-12-07
926,84,Repair,273.57,2025-07-30
927,61,Security,2723.34,2025-04-25
928,52,Cleaning,5439.26,2025-03-30
929,9,Internet,6353.11,2025-03-27
930,198,Electricity,2615.98,2025-11-21
931,55,Repair,1436.59,2025-05-16
932,148,Electricity,8357.56,2025-04-08
933,4,Repair,9844.8,2025-03-25
934,44,Electricity,5280.62,2025-09-06
935,166,Security,1758.21,2026-01-05
936,46,Water,2759.46,2025-12-02
937,141,Repair,232.99,2025-08-21
938,76,Repair,9147.27,2025-09-24
939,130,Internet,1221.62,2025-12-01
940,93,Electricity,5786.34,2025-11-10
941,115,Water,2776.85,2026-01-12
942,183,Security,5564.07,2025-12-10
943,40,Water,6531.63,2025-12-03
944,16,Internet,8305.93,2026-01-04
945,107,Security,2103.89,2025-06-12
946,173,Electricity,159.41,2026-01-16
947,145,Cleaning,1412.01,2025-11-15
948,158,Cleaning,9005.19,2025-10-07
949,123,Internet,8745.21,2025-07-08
950,135,Cleaning,5994.26,2025-02-28
951,92,Cleaning,6025.14,2025-10-05
952,180,Internet,6667.11,2025-03-08
953,73,Electricity,1794.94,2025-04-29
954,27,Security,9148.4,2025-04-03
955,179,Electricity,4216.77,2025-09-18
956,113,Security,3862.23,2025-05-17
957,114,Internet,5213.23,2025-11-28
958,111,Internet,517.31,2025-08-07
959,31,Repair,1704.52,2025-06-19
960,131,Electricity,7393.43,2025-04-08
961,147,Electricity,873.85,2025-10-14
962,36,Electricity,6051.36,2025-07-15
963,49,Water,2491.22,2025-10-07
964,73,Security,3923.49,2026-01-09
965,145,Cleaning,2922.5,2026-01-06
966,127,Electricity,3588.94,2025-09-05
967,26,Security,7204.51,2025-07-20
968,64,Repair,3006.36,2025-11-26
969,190,Security,5685.73,2026-02-16
970,131,Internet,4786.7,2025-07-02
971,49,Repair,6653.53,2025-11-12
972,165,Water,9371.46,2025-07-22
973,65,Water,7339.09,2025-07-07
974,2,Security,2188.66,2025-10-25
975,129,Internet,360.27,2025-05-01
976,150,Cleaning,2659.53,2025-10-21
977,101,Internet,5971.03,2026-02-04
978,147,Security,561.69,2025-07-28
979,61,Electricity,4988.84,2025-12-18
980,70,Security,5988.59,2025-03-01
981,199,Internet,3375.73,2025-10-21
982,97,Security,7720.58,2026-01-07
983,52,Security,1110.65,2025-05-12
984,38,Repair,797.62,2025-04-12
985,39,Electricity,7295.48,2026-02-22
986,191,Water,4980.14,2025-10-30
987,28,Repair,6899.6,2025-06-18
988,141,Internet,4376.53,2025-10-04
989,5,Water,2501.7,2026-01-15
990,121,Repair,8200.07,2026-01-28
991,172,Cleaning,8004.19,2025-08-30
992,197,Water,6962.23,2026-02-24
993,170,Water,2757.84,2025-08-04
994,81,Water,5922.8,2026-02-02
995,158,Security,3641.69,2026-02-07
996,81,Electricity,961.24,2025-10-20
997,87,Repair,9177.27,2025-06-13
998,84,Cleaning,1411.35,2025-11-07
999,138,Electricity,9504.86,2025-11-12
1000,154,Cleaning,4487.76,2025-11-15
1001,57,Electricity,1892.07,2025-11-17
1002,29,Internet,5441.91,2025-05-15
1003,198,Water,8735.81,2025-10-25
1004,92,Electricity,7335.64,2025-03-16
1005,177,Water,8075.28,2025-03-08
1006,50,Security,6604.89,2026-02-04
1007,37,Water,6938.15,2025-10-18
1008,117,Internet,8499.5,2025-03-06
1009,31,Internet,2534.2,2025-08-19
1010,137,Repair,4919.78,2025-05-11
1011,50,Water,2251.03,2025-11-29
1012,71,Internet,9877.3,2026-01-30
1013,126,Repair,9443.39,2026-02-19
1014,184,Repair,442.3,2025-12-10
1015,97,Internet,7070.47,2025-11-23
1016,108,Cleaning,9256.22,2025-08-12
1017,56,Internet,1846.72,2025-08-06
1018,176,Repair,5701.06,2025-08-06
1019,84,Repair,9159.11,2025-05-08
1020,164,Water,387.76,2025-03-05
1021,72,Electricity,6989.33,2025-05-14
1022,189,Water,3008.62,2025-10-28
1023,72,Security,9247.74,2025-08-29
1024,116,Water,9712.03,2025-11-15
1025,153,Repair,9445.45,2025-09-17
1026,10,Security,4768.43,2025-12-18
1027,150,Cleaning,8627.32,2025-09-28
1028,43,Electricity,8453.27,2025-06-16
1029,184,Cleaning,3225.05,2025-12-21
1030,36,Cleaning,8297.71,2025-04-12
1031,179,Cleaning,418.23,2025-05-23
1032,32,Electricity,5982.89,2025-03-25
1033,175,Cleaning,2338.59,2025-12-15
1034,151,Internet,1249.64,2025-06-27
1035,13,Cleaning,815.68,2025-06-22
1036,147,Security,6978.07,2025-04-15
1037,148,Water,3431.76,2025-04-26
1038,42,Internet,7261.43,2025-09-22
1039,49,Security,700.3,2025-03-02
1040,25,Cleaning,3187.14,2025-04-10
1041,25,Water,5417.94,2026-01-24
1042,107,Security,7917.7,2025-05-20
1043,44,Security,3221.59,2025-09-19
1044,150,Repair,6277.62,2026-02-06
1045,12,Cleaning,8865.48,2025-07-03
1046,43,Cleaning,6177.84,2025-07-12
1047,84,Internet,2367.95,2025-08-12
1048,24,Repair,292.79,2025-11-08
1049,190,Security,8707.48,2025-05-06
1050,37,Cleaning,261.63,2025-07-15
1051,200,Security,8753.28,2025-11-09
1052,161,Repair,5312.92,2025-03-24
1053,114,Water,9393.72,2025-11-12
1054,23,Internet,7997.89,2026-02-15
1055,171,Repair,9979.44,2025-12-08
1056,19,Electricity,3539.58,2025-10-20
1057,45,Water,7683.52,2025-09-20
1058,192,Water,4049.21,2025-07-28
1059,80,Security,4824.76,2026-01-29
1060,200,Electricity,6293.68,2025-07-27
1061,71,Electricity,8743.09,2025-03-15
1062,157,Repair,9841.63,2025-05-04
1063,118,Electricity,7694.32,2025-06-21
1064,94,Internet,4206.78,2025-06-13
1065,5,Security,4242.5,2025-04-20
1066,143,Water,7388.94,2025-10-28
1067,129,Water,2425.83,2025-11-08
1068,177,Water,1149.22,2025-06-04
1069,164,Security,3578.49,2025-10-03
1070,123,Water,2908.03,2025-11-24
1071,169,Internet,2998.27,2025-05-12
1072,124,Electricity,2374.4,2025-11-03
1073,36,Internet,468.83,2025-12-29
1074,175,Repair,227.85,2025-03-13
1075,7,Electricity,9877.84,2025-08-20
1076,9,Electricity,4306.34,2025-10-02
1077,108,Repair,3874.05,2025-03-07
1078,148,Repair,6812.49,2025-06-09
1079,40,Security,2221.63,2025-09-05
1080,44,Water,9502.11,2026-02-12
1081,101,Security,7874.13,2025-07-07
1082,37,Internet,939.64,2025-05-13
1083,172,Water,4204.93,2026-01-06
1084,161,Internet,8797.23,2025-05-20
1085,30,Cleaning,9450.08,2025-06-21
1086,89,Cleaning,4700.65,2025-03-17
1087,41,Repair,6153.44,2025-12-06
1088,70,Electricity,1711.99,2025-06-08
1089,119,Repair,9912.13,2025-05-29
1090,101,Security,2355.13,2025-06-09
1091,195,Repair,9430.18,2025-04-16
1092,41,Cleaning,6513.98,2026-02-20
1093,142,Security,6096.98,2025-12-06
1094,40,Electricity,5151.25,2025-05-01
1095,109,Water,2345.16,2025-12-03
1096,175,Water,1806.45,2025-10-14
1097,96,Electricity,2243.84,2025-11-28
1098,48,Security,1905.06,2026-01-31
1099,197,Electricity,7806.87,2025-09-18
1100,44,Electricity,3533.75,2026-01-05
1101,188,Water,625.53,2026-02-09
1102,58,Water,9692.57,2025-03-11
1103,41,Electricity,8843.67,2026-02-11
1104,197,Cleaning,9281.14,2025-08-04
1105,7,Internet,9949.33,2025-11-07
1106,119,Internet,1780.26,2025-05-31
1107,91,Internet,3992.61,2025-10-09
1108,19,Repair,7594.47,2025-09-12
1109,55,Repair,6975.41,2025-10-14
1110,58,Security,1581.26,2025-10-30
1111,150,Security,8167.54,2025-07-03
1112,88,Internet,2283.18,2025-07-24
1113,83,Repair,2276.99,2025-07-21
1114,75,Internet,5392.9,2026-01-04
1115,137,Cleaning,5949.75,2025-08-01
1116,119,Security,5821.86,2025-12-08
1117,130,Cleaning,960.29,2025-09-21
1118,9,Security,8780.74,2026-02-25
1119,198,Water,2692.72,2025-08-11
1120,21,Electricity,1338.67,2025-07-24
1121,8,Internet,8893.04,2026-01-11
1122,186,Security,9558.73,2025-03-30
1123,36,Security,8628.17,2025-06-15
1124,159,Security,8104.68,2025-03-02
1125,48,Electricity,6569.66,2026-01-16
1126,27,Electricity,5531.03,2025-03-06
1127,177,Internet,915.52,2025-03-31
1128,17,Repair,4114.11,2025-04-09
1129,80,Security,3758.25,2025-08-05
1130,109,Repair,2634.55,2025-08-06
1131,24,Repair,7248.03,2025-08-25
1132,101,Water,4983.96,2026-02-11
1133,85,Repair,856.41,2025-09-08
1134,117,Water,2240.82,2025-10-11
1135,111,Repair,6848.42,2025-05-01
1136,152,Electricity,807.5,2025-03-30
1137,147,Internet,8519.51,2025-10-01
1138,84,Internet,4976.71,2025-12-17
1139,150,Cleaning,4831.84,2025-06-24
1140,125,Water,5944.46,2026-02-10
1141,148,Cleaning,8255.58,2025-05-25
1142,67,Repair,3510.7,2025-11-19
1143,185,Repair,6796.26,2025-09-28
1144,164,Electricity,5679.03,2025-03-10
1145,168,Water,2706.93,2025-10-09
1146,12,Security,8792.37,2025-08-12
1147,121,Security,7984.39,2025-07-15
1148,173,Security,6601.6,2025-06-28
1149,17,Water,8513.29,2026-02-21
1150,146,Cleaning,8679.58,2025-12-31
1151,146,Cleaning,7098.21,2026-01-08
1152,63,Cleaning,8378.28,2025-11-05
1153,33,Electricity,6989.84,2025-03-01
1154,131,Water,6817.4,2025-11-07
1155,117,Electricity,6205.18,2025-04-07
1156,33,Internet,7539.53,2025-06-29
1157,135,Internet,1628.12,2025-07-03
1158,7,Electricity,8814.66,2025-12-22
1159,168,Repair,8724.84,2026-01-07
1160,158,Water,341.01,2026-02-21
1161,38,Water,8266.88,2025-07-06
1162,111,Repair,1332.26,2025-09-27
1163,164,Internet,3384.43,2025-06-15
1164,162,Security,7447.91,2025-07-08
1165,47,Water,1649.56,2025-07-17
1166,131,Internet,8188.77,2025-07-31
1167,22,Internet,8329.74,2025-06-24
1168,193,Repair,5099.3,2025-10-14
1169,132,Security,113.54,2026-01-28
1170,173,Internet,2906.03,2025-03-30
1171,84,Internet,6188.42,2025-12-24
1172,75,Security,9812.8,2025-07-13
1173,18,Electricity,6336.54,2025-11-12
1174,59,Repair,2635.05,2025-10-14
1175,102,Repair,6358.36,2025-11-11
1176,124,Repair,5422.85,2026-01-09
1177,31,Cleaning,7809.46,2025-09-28
1178,141,Internet,1114.46,2025-11-04
1179,34,Cleaning,7622.23,2025-10-08
1180,110,Internet,5435.6,2025-05-23
1181,23,Water,9631.77,2025-12-31
1182,14,Cleaning,3451.63,2025-10-30
1183,12,Cleaning,6344.59,2025-05-22
1184,136,Security,9323.68,2025-07-03
1185,149,Security,1069.97,2026-01-11
1186,161,Cleaning,9375.42,2025-04-20
1187,186,Electricity,6894.46,2025-11-20
1188,14,Repair,724.98,2025-04-07
1189,63,Internet,3044.59,2026-01-04
1190,46,Security,7096.31,2025-06-11
1191,97,Repair,720.14,2025-09-23
1192,172,Security,5842.6,2025-05-29
1193,102,Internet,3491.54,2025-02-28
1194,64,Water,6228.11,2025-07-02
1195,182,Electricity,505.13,2025-08-21
1196,128,Electricity,8721.79,2025-02-27
1197,180,Repair,9736.22,2025-03-07
1198,13,Electricity,9690.33,2025-08-27
1199,98,Repair,7509.04,2025-07-26
1200,149,Electricity,1344.36,2025-09-03
1201,89,Water,7594.72,2025-12-26
1202,34,Internet,294.64,2025-06-29
1203,182,Cleaning,270.13,2025-03-31
1204,23,Internet,3269.92,2025-10-15
1205,105,Cleaning,4912.0,2025-12-07
1206,157,Internet,7715.55,2025-05-20
1207,174,Water,6848.79,2025-06-18
1208,42,Security,4486.73,2025-07-03
1209,131,Internet,2772.59,2025-11-26
1210,176,Water,9971.39,2025-03-04
1211,97,Internet,4290.5,2026-02-14
1212,29,Security,4541.3,2025-07-15
1213,176,Cleaning,1678.06,2025-07-22
1214,200,Internet,7958.36,2025-03-18
1215,176,Water,6952.14,2025-05-02
1216,119,Cleaning,2246.66,2025-06-30
1217,7,Internet,869.69,2025-09-24
1218,3,Security,6820.97,2025-07-08
1219,5,Cleaning,6562.39,2026-02-09
1220,58,Security,2768.93,2026-02-17
1221,33,Internet,9511.09,2025-10-26
1222,78,Electricity,1553.03,2025-06-04
1223,178,Water,4351.73,2026-02-07
1224,187,Security,9438.98,2025-08-22
1225,137,Water,4226.29,2025-10-31
1226,136,Cleaning,6403.33,2025-05-30
1227,1,Cleaning,4006.06,2025-10-26
1228,167,Cleaning,2778.44,2025-10-30
1229,170,Water,9840.58,2025-03-03
1230,199,Security,4122.87,2026-01-18
1231,16,Water,8946.29,2025-04-05
1232,153,Cleaning,2338.05,2025-07-12
1233,179,Internet,2170.39,2025-10-03
1234,108,Security,359.78,2026-02-11
1235,17,Cleaning,6534.08,2025-11-17
1236,59,Internet,3716.84,2025-08-21
1237,180,Cleaning,8650.36,2026-02-15
1238,143,Water,4758.44,2025-10-07
1239,96,Electricity,9683.52,2025-05-07
1240,171,Security,1895.98,2025-08-15
1241,87,Electricity,8692.8,2025-07-13
1242,191,Cleaning,7777.14,2025-05-15
1243,185,Security,7720.67,2026-02-05
1244,108,Security,8455.59,2026-01-24
1245,163,Internet,7622.19,2025-09-07
1246,63,Cleaning,6280.89,2025-05-28
1247,173,Internet,1355.89,2025-07-31
1248,148,Internet,373.64,2025-12-05
1249,113,Water,9212.44,2025-07-09
1250,138,Cleaning,6185.67,2025-05-21
1251,11,Cleaning,7975.55,2025-07-22
1252,115,Water,4841.15,2025-04-09
1253,89,Internet,1217.22,2025-10-10
1254,158,Electricity,1295.6,2026-02-15
1255,175,Internet,6871.37,2025-06-07
1256,84,Electricity,4331.54,2025-05-17
1257,21,Repair,2045.22,2025-03-14
1258,125,Cleaning,4941.37,2025-08-16
1259,61,Security,688.88,2025-06-03
1260,195,Repair,5840.62,2025-04-06
1261,108,Water,2726.48,2025-08-21
1262,180,Security,7985.71,2025-05-03
1263,138,Repair,3138.1,2025-07-25
1264,160,Internet,4579.44,2025-03-22
1265,19,Repair,165.62,2026-01-23
1266,22,Repair,770.85,2025-06-16
1267,83,Internet,3955.31,2025-04-23
1268,99,Cleaning,4825.39,2025-05-22
1269,9,Water,6020.2,2025-08-13
1270,108,Internet,2952.04,2025-03-15
1271,22,Electricity,6965.07,2025-05-21
1272,188,Security,8608.22,2025-11-04
1273,28,Cleaning,7809.52,2025-03-05
1274,186,Water,444.21,2025-12-01
1275,17,Repair,4831.04,2025-06-26
1276,71,Repair,1094.06,2025-09-01
1277,141,Repair,2458.35,2025-12-28
1278,90,Water,9867.29,2025-09-05
1279,82,Internet,1467.83,2025-12-10
1280,174,Electricity,5013.94,2025-07-21
1281,27,Water,6200.65,2025-06-24
1282,190,Internet,7039.53,2025-05-02
1283,199,Electricity,5618.5,2025-07-13
1284,121,Water,147.22,2025-04-01
1285,159,Repair,3298.29,2025-05-24
