store_id,product_id,quantity_on_hand,reorder_level
14,4959,106,42
128,6020,193,38
145,5887,34,32
60,1076,87,43
198,5396,165,47
17,1456,155,25
45,5216,70,29
38,4019,199,12
124,3501,136,29
104,5072,78,42
64,1007,68,29
121,2269,62,11
6,3505,15,44
188,744,18,16
112,4650,152,22
102,1991,8,37
49,682,188,27
21,5352,168,18
23,213,162,33
76,3171,57,27
185,3613,39,28
64,2015,166,42
157,4459,175,41
27,2005,103,48
134,5692,168,41
149,1239,124,44
71,3039,53,39
107,3804,136,21
169,559,176,43
133,1405,11,32
143,2571,81,41
149,4417,66,10
58,5720,114,28
132,1469,135,32
197,3239,72,16
135,3701,0,19
35,4353,187,46
164,4873,27,33
121,4328,183,15
143,1237,132,15
130,74,166,29
120,905,44,17
185,1411,40,24
5,1693,86,28
71,3926,180,44
86,3302,7,10
95,42,149,15
160,2409,97,35
200,5931,198,36
41,2142,109,36
170,2805,75,19
75,1176,92,18
193,3075,30,40
168,1069,57,19
83,666,154,15
38,5999,144,22
42,4323,65,20
165,5886,125,16
56,2995,131,14
71,1759,130,25
55,3361,151,48
182,2427,176,12
22,4003,166,36
27,1360,139,32
105,5643,186,33
175,5711,37,42
38,2329,51,36
112,974,78,25
39,713,54,32
143,1930,26,20
119,3031,122,32
194,3757,35,45
189,2694,38,20
60,2204,157,22
136,2829,189,29
44,5869,35,16
43,3661,147,15
134,1856,56,40
155,626,164,41
173,2974,88,35
23,5751,2,27
122,2181,85,46
141,5191,128,33
196,886,138,24
84,3802,182,33
106,1460,148,16
64,5660,191,45
153,5656,141,44
125,5857,38,41
52,1485,80,15
48,1201,37,49
61,482,65,28
17,5837,100,26
40,3167,7,24
75,2424,140,22
89,4957,144,20
69,4063,100,25
85,5998,15,25
26,2014,85,25
184,5908,41,19
40,4610,150,36
96,5580,192,42
196,1594,94,10
117,5430,187,21
136,4053,121,41
73,4351,172,19
45,551,81,12
17,3603,174,33
169,5190,156,27
77,4425,23,21
137,1140,114,44
198,2324,25,20
91,1155,191,37
106,3657,63,10
101,4699,169,45
103,2110,44,46
24,4805,168,47
73,4548,198,13
121,2195,63,26
106,3685,117,23
139,784,84,12
35,4304,84,14
157,1173,102,41
136,5560,143,35
17,802,15,31
199,1221,165,23
140,464,54,48
93,578,34,30
109,480,89,30
50,3662,141,43
114,2197,129,10
24,444,189,38
37,4202,172,15
11,5578,119,19
99,2478,145,49
187,4368,55,32
55,3211,87,13
27,2046,189,26
67,3105,142,15
188,5237,113,16
2,4788,61,32
68,75,128,25
146,2018,58,15
148,3753,156,12
63,779,6,27
72,3194,149,17
130,4103,128,45
83,5455,66,36
42,1748,80,20
156,2960,39,45
157,797,94,32
197,2309,66,49
107,2773,190,13
28,3471,153,28
188,3287,43,12
105,5484,4,22
112,4531,35,24
133,1528,145,21
15,621,37,20
110,3421,170,44
73,833,88,48
160,3845,66,20
180,457,114,30
90,993,184,14
37,5925,166,26
143,2054,40,12
169,5323,31,32
4,1625,54,26
181,4286,168,24
84,3794,147,18
155,5334,142,22
149,1084,139,21
60,2857,100,26
86,3022,105,16
192,522,63,36
71,4689,30,13
175,326,159,17
182,3235,116,39
31,1975,195,14
17,4369,82,13
178,3591,134,12
7,4797,38,11
126,2319,192,13
83,4582,64,28
28,2234,38,29
10,1527,51,39
27,459,138,38
141,299,158,26
194,3893,53,19
188,1259,198,36
127,5304,74,10
43,590,52,25
69,3707,46,29
63,1101,8,28
70,2789,145,33
99,3277,146,44
193,2159,19,48
195,1831,170,26
182,4144,186,43
164,406,126,49
71,4901,44,21
93,1636,31,16
143,745,70,47
146,4345,80,31
132,4651,19,45
11,45,136,14
134,3555,64,18
122,3706,4,43
179,2272,58,20
186,644,137,15
188,1519,184,25
18,4587,35,45
67,2722,66,38
145,2215,59,47
97,1231,109,18
34,423,64,29
158,1809,90,27
147,4702,33,22
137,4733,18,23
168,1804,198,30
44,1286,66,27
95,2461,52,24
187,5006,104,20
91,3841,11,49
111,5083,136,48
153,2476,128,31
71,4447,163,43
53,4512,61,17
176,3169,13,27
71,4052,13,20
53,2053,151,24
108,3840,125,46
177,4497,170,24
171,1313,142,27
19,682,12,20
66,3991,43,45
162,4678,106,29
182,1330,183,36
1,4416,42,35
106,5862,176,47
55,889,48,18
15,4070,78,24
127,4487,66,10
15,2639,74,35
121,702,2,48
151,5269,170,38
66,5880,20,35
174,2957,113,38
114,5601,52,31
137,2877,174,43
194,4995,125,12
194,5743,21,19
146,5038,13,36
145,3518,187,34
72,2071,177,10
98,5373,41,38
162,5768,199,47
197,3988,14,13
192,4894,192,16
44,3822,172,46
157,715,124,22
190,5174,116,34
16,916,129,11
78,5378,92,27
52,3521,119,13
2,1007,143,24
61,3269,147,37
132,866,75,44
126,3269,161,38
52,3176,182,45
41,109,29,47
180,2504,28,49
31,4932,28,17
154,1323,85,26
155,2020,144,35
121,3564,120,11
51,4819,45,43
95,1302,179,17
176,4828,180,17
11,1374,180,32
136,966,144,10
12,2281,100,35
99,2429,106,30
45,4723,89,41
34,2853,139,13
72,2716,3,26
175,3851,150,17
21,5446,176,15
41,4635,22,44
22,5930,53,23
21,2379,185,41
156,2557,122,21
195,972,190,16
71,5896,6,46
14,1083,171,12
79,1980,37,27
73,2878,178,33
52,3091,30,13
171,811,118,41
199,4028,147,41
76,5555,159,47
19,4180,9,35
27,3904,195,28
146,2886,35,47
13,233,62,34
107,2523,94,15
129,2352,168,47
85,2962,140,30
162,5140,107,41
141,457,88,36
109,1475,163,34
115,1554,135,13
51,3704,140,29
1,2032,105,15
121,3923,145,44
156,2714,43,17
123,353,96,19
32,2337,119,44
200,3718,55,39
183,3514,143,34
154,2233,69,29
142,4745,199,18
93,1418,51,25
68,5548,59,29
63,5813,103,39
82,593,133,17
142,180,63,19
155,4948,90,35
41,5312,180,47
3,141,150,38
94,5866,131,24
59,977,118,47
151,755,51,34
18,2225,10,35
104,2251,171,36
74,5019,25,36
120,2573,147,19
76,5038,5,27
169,3635,183,17
8,1530,172,27
160,244,101,34
81,872,108,15
169,5476,45,42
173,2774,149,14
101,2009,89,31
9,4115,144,49
90,4893,90,26
48,4695,101,38
115,963,19,46
152,659,100,27
87,5133,29,44
95,4440,37,44
172,3617,196,24
186,5677,60,13
194,3769,142,41
114,5681,37,28
18,1107,30,18
29,4647,103,16
2,4655,109,18
78,4443,144,40
68,2738,14,45
98,4641,13,14
117,4785,183,16
110,4490,59,23
167,3996,19,12
41,3161,117,38
199,5804,45,16
115,3581,40,38
81,5160,192,24
122,3465,12,28
87,223,43,45
22,3485,192,32
49,2180,141,25
156,337,137,17
16,4049,85,47
68,2451,58,49
190,5491,71,24
164,1219,36,16
22,3834,92,13
139,2529,55,20
85,2418,83,18
121,2514,6,40
80,4565,47,30
170,5434,52,15
55,1880,141,42
35,5691,177,41
185,4752,160,47
34,894,161,18
73,3807,188,46
77,5738,179,35
198,4668,96,37
132,3267,81,39
174,5009,47,36
125,192,17,10
11,4551,11,16
61,4961,100,48
122,773,77,35
35,653,117,46
69,1758,15,22
57,654,176,33
139,5191,152,33
12,2207,192,23
125,2926,106,10
43,1584,47,12
147,63,88,48
77,3690,155,29
68,4736,122,39
59,4868,191,14
2,4558,151,17
136,4303,26,16
150,4665,153,38
21,3107,26,45
157,1166,119,26
101,2637,23,37
86,2968,64,46
122,3095,167,25
75,4474,169,27
75,1461,113,26
83,1139,195,32
165,3171,67,10
78,1534,143,21
157,4565,108,35
165,1800,83,19
21,2721,165,17
120,3036,170,32
12,5905,96,16
176,3002,109,12
83,62,80,34
175,3150,91,25
113,3358,26,29
15,2174,16,28
195,2449,72,11
113,998,1,38
141,2755,30,10
187,825,105,29
124,3033,125,36
141,2630,63,38
115,356,108,43
200,5735,153,21
147,946,102,14
185,1091,10,27
32,5283,26,11
99,4857,82,23
87,2451,152,18
149,4427,91,28
112,4389,84,24
142,4192,166,23
24,4511,94,11
49,439,11,37
32,2902,146,49
75,1095,174,17
109,3457,29,16
11,4406,32,42
188,3925,24,45
68,5351,86,18
189,1780,37,44
90,411,198,37
110,4395,49,25
133,5207,13,34
164,511,30,22
192,1907,60,19
32,1532,130,27
71,537,102,24
74,2629,143,47
194,2563,14,29
138,708,1,14
99,2237,170,27
21,3414,154,17
40,1420,88,40
42,2968,153,25
72,3655,188,11
46,4632,179,17
82,4030,4,43
73,5491,99,18
118,2821,38,33
41,2157,170,39
94,815,163,29
132,4597,32,49
99,136,141,43
142,1075,111,21
142,2766,182,23
53,4460,93,45
128,2597,132,30
29,81,33,20
23,171,195,33
85,5846,26,39
159,3257,15,31
96,5420,191,15
71,1473,139,30
189,689,58,12
151,1319,27,46
8,4300,43,17
76,1912,11,16
100,5150,139,35
16,3805,172,27
154,336,96,32
157,748,35,12
93,5683,4,14
6,4943,2,44
37,1838,130,36
161,5000,153,15
95,1414,159,37
174,2235,177,23
61,5238,162,25
169,2382,181,14
18,2884,126,10
111,2671,126,32
95,4483,125,24
16,2848,114,49
104,1139,68,42
179,3902,60,45
165,1496,83,17
14,4382,6,39
103,2188,38,43
68,601,6,45
30,3506,70,40
60,466,7,32
53,5725,84,11
164,303,5,34
158,5183,8,35
64,4930,9,36
14,4384,63,23
23,2398,159,11
176,3245,61,35
156,1589,176,17
122,5743,39,47
7,764,143,26
170,4764,93,25
10,5977,184,49
196,1511,32,16
172,5438,71,32
102,3613,6,30
13,3005,137,21
161,5244,147,10
160,686,69,32
127,2370,149,15
48,4414,10,37
5,2834,21,19
61,4070,48,24
122,2646,7,25
90,3411,28,27
103,334,63,33
90,5773,166,19
3,275,81,40
24,5358,121,24
117,5269,59,44
98,5272,120,15
162,5226,162,16
84,4653,164,35
119,3853,178,13
42,5079,12,46
148,560,187,33
41,2833,35,33
82,3744,58,17
102,178,11,43
148,3177,67,18
6,3262,169,30
122,1423,118,38
185,4010,106,18
170,37,18,14
25,2024,147,25
41,196,52,32
169,1318,157,42
3,4689,93,12
108,5565,183,34
171,445,7,30
174,1373,114,10
57,2831,76,14
83,2716,147,45
74,3159,185,25
179,4629,40,17
133,2749,102,49
86,4368,140,32
97,1323,0,29
15,3224,97,21
88,3833,105,29
94,1782,75,38
126,3615,143,34
100,341,104,34
39,1139,135,45
198,262,114,28
79,4822,57,30
166,4687,195,45
39,5163,65,49
52,82,6,31
131,4575,124,45
157,4531,199,33
126,2137,76,47
159,3282,174,32
66,1129,168,42
45,3116,0,45
22,2062,176,21
83,2541,184,29
138,3512,103,33
149,2772,165,44
17,5563,130,34
67,183,152,14
7,293,60,26
101,1186,81,13
36,4327,70,12
67,5038,78,17
77,5040,92,17
158,5338,29,36
87,4008,106,38
199,1984,107,24
157,1687,144,23
72,563,100,37
161,4019,120,40
59,4736,168,17
20,2819,71,31
157,519,133,40
181,2028,171,37
129,1044,22,17
162,5370,174,15
172,186,168,29
109,5465,151,14
14,4635,81,41
165,2253,150,48
163,5462,160,11
187,1444,197,49
24,5655,184,24
193,3840,158,18
110,4510,126,28
134,5368,143,22
196,5629,178,37
38,5587,112,11
129,2779,160,29
41,1831,158,35
31,3699,94,45
36,2338,185,32
105,5001,97,14
182,5333,161,37
109,3180,189,48
31,2416,148,26
157,5625,8,40
113,1608,85,39
131,4821,24,39
186,5712,78,23
61,2561,61,34
6,4354,116,32
20,4037,161,49
111,2122,187,23
61,941,140,28
174,538,165,22
141,2767,32,41
23,497,38,27
79,1383,88,44
31,359,49,39
4,3843,191,12
118,5327,36,38
66,3758,189,22
144,2430,198,48
115,3941,50,16
31,3792,73,34
176,5692,34,13
123,2391,53,21
43,2195,154,41
4,5898,29,10
190,5380,170,35
48,609,32,31
156,1101,151,38
144,331,133,12
89,3627,132,17
126,3272,134,31
77,5218,140,27
197,549,112,29
158,981,89,48
65,488,40,47
69,3187,48,49
14,5138,163,26
75,5405,180,27
162,5342,139,19
184,2226,103,37
29,6033,153,31
79,2199,88,17
153,4358,161,27
94,1913,154,29
66,3365,133,20
115,3673,114,37
40,1667,173,22
143,2748,29,31
32,2083,74,16
20,2289,105,39
53,2747,52,48
195,1924,195,10
49,5289,94,48
195,2103,91,39
89,5765,151,20
82,1089,5,32
1,572,152,30
167,1707,145,29
61,3081,145,42
183,2907,108,13
197,4454,71,39
130,2490,180,49
94,912,124,38
17,4550,123,48
157,1017,59,40
117,5209,139,20
106,3362,156,39
132,4719,46,40
192,3619,49,49
85,2677,108,25
43,5589,20,34
76,2016,67,36
140,3789,57,15
50,4774,75,48
196,3576,195,33
61,3678,18,31
104,4193,166,20
51,4510,79,16
77,4268,93,47
98,727,50,19
83,1118,89,27
78,3808,171,33
5,3294,104,47
156,4983,85,29
138,1916,117,35
88,4828,152,38
180,1912,117,24
17,4610,165,26
65,1482,190,37
124,4452,117,47
21,1801,183,39
182,5703,40,49
111,780,55,12
177,930,51,32
107,3249,13,24
22,5516,52,12
69,4464,17,19
192,638,81,20
36,2054,129,29
149,2501,58,40
184,4145,5,27
73,4426,190,38
91,2645,64,28
176,3804,179,32
126,618,133,24
146,1422,69,36
99,5904,182,49
15,3372,13,40
44,5946,176,11
173,5231,120,44
97,5141,166,13
36,2702,132,27
168,5324,128,33
179,5658,61,35
30,3313,183,25
26,2505,144,39
85,3203,126,34
101,2008,142,30
121,4913,0,48
31,297,29,30
184,4115,58,11
189,1399,53,10
17,2188,40,24
98,4663,129,15
126,2406,86,30
24,1538,82,13
122,796,137,17
132,682,180,21
137,5891,133,34
130,3671,56,26
163,5768,1,48
123,4942,33,12
38,2716,184,16
173,4565,62,49
143,890,90,32
170,4995,123,12
131,5692,146,43
159,5427,161,12
180,5326,172,17
169,1171,31,45
57,3332,143,15
42,1879,196,24
53,4231,52,33
119,41,180,23
121,912,21,31
56,2741,174,23
87,3930,83,29
76,5748,131,30
200,549,162,31
181,6016,180,41
85,5841,3,35
85,4374,11,22
160,3884,187,45
81,5484,106,13
182,2658,177,12
165,5693,103,26
8,871,84,22
11,5866,159,42
182,1582,149,19
188,282,13,15
138,1923,116,36
198,3929,17,22
115,1719,129,30
81,5797,97,26
87,3631,134,48
42,4516,1,21
37,2575,2,24
92,903,164,15
186,671,31,39
85,5565,28,17
59,3246,82,42
152,1039,128,36
156,3318,48,23
37,2198,72,39
21,946,186,15
161,1204,14,38
130,4024,191,11
83,5292,104,33
156,4035,61,21
143,2836,197,38
1,1619,34,11
107,3886,199,24
28,3742,57,27
50,2303,63,30
35,4394,23,17
156,1760,4,40
137,4137,185,14
152,4199,0,20
191,5150,108,24
132,4632,168,12
184,613,188,21
41,300,188,46
67,1169,2,28
48,1225,18,27
86,5529,156,43
58,2132,50,27
39,1582,172,31
25,3633,194,11
60,4397,43,13
117,6003,12,30
86,2981,153,41
114,3318,89,15
175,3611,187,33
189,2334,11,10
84,2457,189,42
155,2536,133,25
124,2140,118,19
111,3576,24,17
42,5146,66,27
52,47,6,38
48,2855,33,10
32,2644,46,22
152,4727,140,48
131,5532,146,46
118,5263,123,22
155,4561,79,17
168,2714,109,38
23,821,99,27
135,1463,108,27
127,3981,41,33
37,1015,78,10
7,3092,147,18
77,4185,111,48
82,85,159,32
95,5640,19,48
22,612,193,38
78,1016,136,45
82,5484,84,44
145,394,30,28
19,3295,1,42
95,5838,130,23
39,2123,181,19
117,5405,193,48
36,3984,88,28
15,3557,103,11
191,3475,134,35
157,5944,120,29
60,1900,140,45
184,4200,144,29
168,4647,109,21
144,3421,31,12
161,816,64,31
89,5793,44,42
16,475,195,44
158,860,56,43
98,5666,198,11
194,2477,110,30
104,1056,39,11
44,2130,165,42
166,4250,140,42
51,4688,39,38
188,3552,135,42
18,5080,26,19
5,4523,142,29
168,5254,199,29
6,820,124,43
76,2364,187,25
115,1108,3,42
12,4991,143,41
12,4442,117,49
73,5710,126,19
106,3056,119,10
150,2604,73,44
49,3567,186,41
178,5242,160,36
4,5191,180,25
178,1347,139,30
3,4904,126,45
144,660,124,18
14,2457,129,41
64,1246,149,25
120,4334,68,25
169,2887,192,41
68,4660,187,36
59,5909,135,39
130,2865,125,12
119,279,61,41
10,3520,36,34
75,5644,53,31
90,5572,199,36
101,1363,118,41
154,223,198,22
132,5291,121,24
28,2608,36,20
130,2178,59,41
66,3266,5,36
144,1227,112,24
124,707,134,28
57,5665,99,19
151,5612,57,33
151,978,6,23
21,2552,111,32
103,4030,57,49
153,2655,73,23
58,208,75,48
37,2669,82,30
177,1307,81,47
143,1988,143,18
156,5547,28,23
195,4918,151,19
132,4033,110,45
47,2606,99,27
178,3212,68,16
188,439,86,17
190,2158,185,11
195,4794,139,47
103,5992,14,35
72,3563,99,28
171,5725,41,22
89,302,32,41
58,5541,155,23
105,1363,79,34
180,3917,14,41
69,2542,139,19
46,73,4,46
153,534,153,44
25,2037,181,44
121,2969,126,29
35,4489,97,48
189,2111,58,11
15,3513,47,28
106,3335,20,22
128,2769,110,47
74,1353,72,23
88,600,91,12
163,3347,137,34
29,6011,187,48
38,5175,62,45
197,3392,153,15
24,5883,142,21
19,6014,119,31
174,5198,53,28
49,5755,123,37
44,1263,14,42
154,696,7,33
153,850,167,10
35,5982,178,21
164,5233,135,24
142,5584,140,32
56,658,55,15
134,3467,113,33
32,3315,144,22
26,1381,191,28
143,3008,10,41
177,2754,61,11
56,5796,42,30
37,3099,121,16
125,5640,84,41
53,5967,16,19
186,3802,35,18
101,4575,151,43
78,3172,188,39
36,3523,108,11
101,3009,27,21
11,2692,157,12
27,1633,72,27
2,2887,116,40
22,1103,159,24
66,4041,148,24
112,756,173,44
17,2429,186,31
132,1821,155,18
14,4343,182,45
7,703,59,44
79,4889,16,40
144,6035,58,23
104,4049,125,44
194,1437,75,19
147,5333,31,11
1,1103,54,17
31,6010,17,39
128,1754,10,21
132,5635,154,29
91,5994,16,25
58,4096,42,15
56,5998,135,18
181,670,96,14
43,1105,112,20
74,5254,149,32
49,1101,198,24
112,4688,90,45
108,2753,106,33
60,713,152,43
94,5753,9,31
144,3826,103,18
73,4173,17,34
99,1336,113,37
188,4552,95,21
114,4759,12,29
175,3873,102,12
15,5825,3,22
63,3422,128,46
28,4504,147,10
148,855,1,44
191,533,182,36
161,3405,93,12
36,1394,113,25
125,2914,46,18
141,4567,86,45
62,4838,107,35
196,3157,5,23
151,4088,177,11
200,2838,0,27
13,5097,153,14
88,3049,140,39
40,3125,123,32
158,1303,160,45
124,3606,191,47
25,2146,132,16
154,904,87,25
24,4847,197,35
97,5932,64,45
39,5242,81,39
109,2079,113,33
61,2030,88,17
177,3558,99,23
169,1631,137,25
198,1588,18,38
20,4534,93,16
172,4931,121,47
16,3661,151,15
149,5712,22,14
15,3116,47,30
167,2189,63,46
42,374,84,49
189,2067,14,14
4,3514,133,24
152,701,143,38
131,220,50,47
114,3226,156,17
129,297,9,13
141,1278,55,14
54,263,125,41
82,3418,19,28
40,3513,63,34
127,2072,70,36
139,3601,176,37
42,4794,130,14
93,2880,125,36
4,2318,123,44
25,3280,87,25
100,3860,84,22
164,5025,147,49
192,3046,188,19
125,4380,65,43
172,850,156,44
92,1529,79,27
173,3596,157,33
136,485,60,20
85,113,172,42
35,4692,7,28
172,3434,127,36
146,4282,99,15
47,2852,24,46
153,5567,25,18
169,1651,57,35
5,2848,12,22
192,641,149,34
190,5782,86,32
125,2486,2,32
111,4557,5,34
72,1199,7,32
87,5919,68,17
3,3920,20,30
165,1054,51,28
93,1370,45,43
41,4819,107,33
148,4233,121,35
195,4534,191,46
87,5459,104,28
168,3195,145,25
85,4874,26,18
136,2145,38,12
133,2810,54,23
25,729,165,16
39,2842,42,34
165,5757,172,26
125,4108,159,30
105,1446,38,34
5,1312,122,41
136,5728,112,39
4,3714,75,36
169,2526,8,46
60,167,0,13
54,4451,175,16
150,3284,157,41
78,5841,156,38
19,1943,41,15
99,3041,99,10
68,2676,66,41
33,2492,131,41
150,4648,172,44
193,4078,155,46
139,2925,21,35
16,5836,70,46
196,1529,111,43
127,3200,94,40
93,2114,125,30
44,289,79,19
9,453,52,38
200,4218,92,43
78,728,24,18
79,4051,125,34
190,4125,95,40
86,4201,198,45
15,364,197,16
6,3784,168,45
1,1510,194,16
20,1074,182,36
164,580,199,13
130,2119,105,18
70,1753,57,41
2,4026,173,36
131,2760,37,35
7,447,25,22
84,2810,188,48
192,541,82,25
169,445,125,37
54,5973,142,39
41,1749,1,47
115,366,180,38
133,3033,94,29
102,927,40,26
82,935,50,27
63,4366,58,20
1,5410,195,39
25,2207,196,33
174,432,193,17
143,2789,94,26
197,1306,94,20
145,4829,43,34
149,2740,137,46
181,1140,24,39
55,4128,52,19
107,5893,190,38
138,1972,167,46
185,2430,34,32
65,701,4,31
37,3859,199,43
112,6010,92,24
7,1353,132,47
76,5670,85,18
40,5313,99,21
178,2453,141,28
1,3086,43,34
148,3283,151,14
108,1845,175,45
159,5902,174,24
68,4296,57,46
12,3519,8,37
150,2329,62,40
129,3700,88,14
126,1554,56,47
1,5965,71,34
131,2520,35,19
117,5048,12,46
149,3209,18,12
13,4314,27,25
189,1920,136,21
141,3095,147,36
105,2530,96,11
161,2829,158,36
134,232,123,41
25,3239,21,49
151,1934,128,17
88,4829,15,43
101,4187,172,30
26,3670,86,42
132,4777,149,37
102,2878,100,18
163,2040,99,48
100,5498,85,23
25,3499,12,30
148,3481,66,49
1,5405,170,21
94,4246,59,13
68,2125,0,43
23,860,135,26
106,86,33,44
150,4782,71,42
95,3313,92,34
62,1118,54,21
129,5050,130,15
187,5289,46,13
68,3497,194,28
147,5268,189,26
30,4095,154,32
129,4147,158,30
48,5746,145,10
19,3720,185,19
127,4986,15,49
180,4786,29,33
150,160,139,10
50,879,133,49
194,1963,156,14
134,1365,52,27
192,4310,111,24
149,1368,152,12
147,5589,48,16
165,4772,152,31
63,3780,85,48
157,3339,90,44
188,5896,139,49
162,5892,83,37
129,1610,170,36
48,12,95,24
89,5157,110,16
127,4433,75,15
149,1064,103,43
162,1528,56,34
154,3352,82,26
36,1362,13,40
151,5951,48,17
81,2320,142,15
47,3635,187,20
172,3088,124,45
148,2106,163,40
27,2723,99,16
189,4322,36,26
165,2209,155,40
52,727,130,20
75,3658,198,43
92,5323,195,14
62,3140,121,38
66,4828,77,25
152,1804,87,30
80,1297,164,11
140,6005,89,41
144,3552,57,38
164,5325,15,21
130,4621,56,26
190,5477,44,28
64,3259,5,24
29,2479,163,34
87,4183,25,10
96,2253,167,25
31,3205,9,44
83,1769,146,47
143,5475,47,10
183,3840,80,46
33,688,88,47
180,2102,149,11
100,5763,14,37
148,3862,194,31
73,5582,39,26
166,5453,66,23
131,6018,88,13
182,201,165,25
194,4368,43,28
18,696,70,19
126,2226,172,17
7,2754,157,20
163,97,87,38
124,3046,183,33
114,597,55,33
84,2638,90,18
84,5515,32,24
83,4242,80,20
105,1241,94,32
102,3016,54,18
93,2626,166,31
60,2132,96,31
102,1465,198,28
24,2458,46,42
109,2920,30,13
167,5578,89,16
140,4596,194,48
94,503,192,18
181,4200,80,22
64,1118,157,12
4,5432,11,45
94,5618,7,40
133,559,31,10
16,4944,77,36
27,4115,61,11
132,2051,95,22
72,4237,76,21
48,5248,57,35
136,809,182,10
81,2423,41,11
174,1449,16,29
44,4127,63,22
195,637,162,11
52,5120,89,39
34,5715,194,47
190,47,182,48
21,3215,138,37
24,4552,197,48
44,4078,110,26
114,1904,180,18
169,4061,148,24
157,3896,51,48
103,624,15,22
134,3122,116,46
56,5629,70,14
14,5418,122,23
178,1493,103,11
101,285,101,16
180,1992,187,44
1,372,189,17
12,1542,54,32
115,5459,157,37
106,721,190,27
152,1893,15,22
37,3163,190,40
198,5783,117,28
3,5070,31,14
155,1271,172,33
53,5707,145,26
100,3799,32,11
17,2553,183,42
113,2316,84,29
110,5677,110,31
143,5491,86,42
167,5561,20,17
4,4033,134,44
145,3429,179,43
139,845,154,12
12,415,103,44
32,5942,147,37
155,1823,116,21
172,1184,7,34
43,3496,12,10
177,4868,134,18
104,2407,36,20
93,3821,42,10
43,5895,117,47
131,5048,127,27
157,3385,108,49
85,1966,26,43
35,2481,3,43
117,4988,68,20
176,1969,38,38
167,4350,102,43
152,1601,160,24
20,1926,90,15
143,854,174,48
85,1310,13,11
117,840,156,49
106,492,3,20
146,3274,2,40
188,281,142,19
105,5802,122,22
93,3452,115,26
41,1352,188,19
100,1663,182,34
69,5156,72,18
106,2601,185,44
139,2800,27,28
184,5079,90,17
146,3234,142,31
140,4664,105,45
144,5728,143,19
27,3142,92,37
100,4682,143,43
145,4855,52,14
85,5187,113,36
119,5260,150,15
31,5889,168,34
109,5980,70,21
163,3595,173,24
27,5736,74,29
87,1261,88,32
160,1276,68,18
17,4230,20,19
11,5924,46,40
129,642,11,13
82,2559,137,38
49,3523,43,10
41,1396,56,48
20,4224,45,19
71,1852,42,32
37,1348,1,36
126,5886,124,11
144,5271,82,14
39,3180,35,36
109,5608,64,21
173,5782,187,28
64,5352,148,42
175,3911,20,34
23,3378,197,17
32,5842,113,34
177,5118,69,24
123,5721,73,23
19,5168,143,29
106,4352,47,48
67,4367,177,28
167,2554,63,44
89,3053,5,18
60,1083,95,49
11,2281,180,23
49,3920,92,34
143,410,199,44
128,2983,169,27
61,328,60,48
171,1179,90,18
143,3699,6,30
5,3060,104,42
29,1662,155,45
190,3497,0,49
188,3773,122,36
69,749,30,35
150,4867,82,37
13,5342,19,49
178,251,182,44
116,5309,193,24
175,4241,182,44
110,3721,141,41
157,4978,15,10
80,2567,44,27
100,3360,166,36
17,4701,132,39
148,5690,168,26
114,3026,121,29
6,5765,45,20
22,5218,165,37
137,5415,96,42
160,655,24,48
88,4328,84,11
33,2924,194,24
70,4533,100,24
49,955,13,33
104,4995,64,48
158,3225,108,23
102,57,169,22
144,2023,104,19
193,5939,120,15
106,762,101,12
82,4271,67,15
86,3491,73,14
14,3974,131,13
184,409,65,22
165,6033,177,15
49,1975,174,44
50,5994,9,23
164,926,174,14
180,3996,37,24
23,4803,73,42
66,5610,120,39
199,1152,137,30
173,5882,179,19
