return_id,order_id,prod_id,return_date,reason,refund_amount
13502,13502,410,2024-03-01,Quality Issue,188753.64
13513,13513,607,2025-05-10,Quality Issue,271347.82
13562,13562,363,2025-03-05,Late Delivery,57767.31
13574,13574,36,2024-03-18,Quality Issue,411117.92
13585,13585,1111,2024-02-03,Late Delivery,35491.72
13643,13643,90,2025-09-24,Wrong Item,75603.91
13803,13803,33,2024-11-08,Quality Issue,224986.26
13820,13820,39,2024-04-26,Damaged,269593.98
13832,13832,387,2025-01-10,Quality Issue,111552.43
13844,13844,42,2025-04-01,Damaged,60498.11
13868,13868,377,2025-03-11,Late Delivery,53551.75
13925,13925,108,2025-04-19,Wrong Item,174082.98
13962,13962,559,2024-03-11,Damaged,86565.82
13999,13999,391,2025-08-13,Quality Issue,181510.83
14024,14024,1025,2025-08-31,Damaged,119014.48
14032,14032,1200,2025-04-25,Late Delivery,208840.34
14141,14141,256,2025-02-10,Late Delivery,295457.86
14156,14156,750,2024-06-02,Late Delivery,184506.17
14166,14166,1105,2025-06-17,Late Delivery,193991.35
14180,14180,113,2025-02-12,Quality Issue,195314.73
14197,14197,1005,2024-06-07,Wrong Item,127458.49
14205,14205,289,2025-01-16,Damaged,361176.83
14211,14211,435,2025-06-20,Damaged,405024.59
14220,14220,1164,2025-06-06,Damaged,41097.51
14245,14245,93,2024-09-27,Late Delivery,366287.2
14289,14289,358,2025-10-06,Damaged,178398.26
14338,14338,908,2024-07-27,Late Delivery,19448.54
14346,14346,955,2024-04-23,Damaged,220409.15
14350,14350,212,2024-04-27,Damaged,74803.32
14360,14360,840,2025-05-14,Wrong Item,337743.1
14361,14361,232,2024-10-07,Quality Issue,460981.95
14363,14363,161,2024-06-09,Damaged,48278.83
14376,14376,1210,2024-02-25,Quality Issue,52663.85
14451,14451,207,2024-01-21,Quality Issue,452964.62
14465,14465,164,2024-03-29,Damaged,171967.24
14471,14471,736,2025-09-30,Quality Issue,408240.21
14479,14479,1209,2024-02-23,Late Delivery,159047.3
14489,14489,289,2024-12-28,Late Delivery,298894.46
14492,14492,544,2025-02-06,Damaged,332128.62
14500,14500,909,2025-08-01,Quality Issue,183424.88
14539,14539,145,2025-09-04,Quality Issue,476021.18
14592,14592,563,2025-02-08,Damaged,166967.4
14623,14623,693,2024-06-24,Damaged,175958.84
14635,14635,684,2025-06-19,Damaged,136193.34
14664,14664,45,2025-09-03,Late Delivery,109245.67
14683,14683,735,2024-03-23,Damaged,208158.9
14768,14768,989,2024-07-12,Late Delivery,46444.23
14771,14771,575,2024-09-27,Late Delivery,244263.53
14790,14790,432,2024-11-22,Late Delivery,214480.05
14791,14791,486,2025-09-24,Late Delivery,289401.72
14812,14812,365,2025-02-12,Quality Issue,179980.11
14822,14822,407,2024-11-10,Quality Issue,98177.04
14830,14830,626,2024-06-30,Damaged,9556.96
14834,14834,875,2024-03-26,Quality Issue,435140.77
14859,14859,161,2025-05-16,Late Delivery,395064.96
14888,14888,376,2025-09-27,Damaged,56011.64
14909,14909,550,2025-09-26,Late Delivery,168258.27
14935,14935,31,2024-04-23,Damaged,131984.38
14971,14971,619,2024-04-08,Late Delivery,21465.48
15016,15016,833,2025-06-28,Quality Issue,611935.79
15068,15068,433,2025-03-03,Damaged,212626.43
15100,15100,88,2024-02-04,Quality Issue,247415.49
15126,15126,123,2025-04-10,Wrong Item,522433.86
15128,15128,540,2025-02-01,Damaged,301718.21
15143,15143,650,2025-09-15,Wrong Item,209476.4
15156,15156,1037,2024-05-03,Quality Issue,783637.02
15173,15173,1073,2025-02-20,Late Delivery,132503.98
15232,15232,626,2024-12-09,Damaged,231236.08
15235,15235,1124,2025-05-02,Quality Issue,708229.32
15259,15259,1205,2024-06-26,Wrong Item,213502.71
15260,15260,536,2025-06-03,Quality Issue,78140.37
15268,15268,88,2025-10-09,Quality Issue,234425.21
15327,15327,1013,2025-07-05,Late Delivery,60651.64
15329,15329,957,2024-05-30,Damaged,147422.88
15357,15357,368,2025-07-07,Late Delivery,519152.97
15409,15409,254,2024-07-10,Wrong Item,419564.55
15428,15428,396,2025-08-19,Damaged,294558.71
15444,15444,100,2024-06-18,Quality Issue,48587.7
15460,15460,77,2024-03-29,Damaged,14867.49
15492,15492,483,2025-08-05,Quality Issue,50081.9
15529,15529,908,2025-04-23,Wrong Item,114641.24
15530,15530,1027,2025-03-29,Late Delivery,206262.63
15575,15575,27,2024-12-01,Late Delivery,28329.63
15604,15604,227,2024-02-17,Damaged,162608.22
15614,15614,1200,2025-09-30,Damaged,143828.25
15621,15621,1029,2025-02-17,Quality Issue,57828.91
15677,15677,693,2025-07-29,Late Delivery,120180.04
15685,15685,826,2025-01-07,Late Delivery,156537.71
15714,15714,315,2024-12-28,Quality Issue,90007.37
15719,15719,1162,2024-06-07,Late Delivery,29642.71
15743,15743,891,2025-05-29,Quality Issue,416998.69
15761,15761,411,2024-09-13,Late Delivery,56809.16
15798,15798,1153,2024-05-18,Damaged,632259.71
15811,15811,984,2024-02-15,Quality Issue,24072.62
15852,15852,913,2024-04-25,Late Delivery,9894.99
15871,15871,721,2025-08-30,Damaged,225194.85
15894,15894,76,2025-08-28,Damaged,262975.1
15896,15896,381,2024-06-17,Quality Issue,53841.74
15911,15911,1085,2025-05-05,Wrong Item,345383.46
15966,15966,424,2025-05-20,Wrong Item,190046.62
16037,16037,1160,2024-06-10,Quality Issue,162987.05
16041,16041,673,2025-09-22,Late Delivery,340660.64
16065,16065,1039,2025-09-25,Quality Issue,39534.67
16070,16070,762,2025-08-18,Wrong Item,36143.72
16098,16098,43,2024-02-12,Damaged,167972.2
16113,16113,446,2025-08-28,Late Delivery,14461.21
16126,16126,716,2024-11-26,Quality Issue,784805.43
16129,16129,144,2024-09-08,Wrong Item,95854.39
16146,16146,202,2025-06-25,Quality Issue,351409.3
16170,16170,1195,2024-04-12,Wrong Item,25727.27
16177,16177,916,2024-04-03,Quality Issue,89305.82
16195,16195,382,2025-07-05,Late Delivery,226997.26
16204,16204,559,2025-02-20,Damaged,129676.64
16212,16212,150,2024-03-23,Wrong Item,108147.44
16225,16225,280,2024-08-08,Wrong Item,13378.9
16252,16252,198,2024-08-27,Damaged,306357.81
16307,16307,744,2025-01-17,Late Delivery,46639.34
16313,16313,1031,2024-11-09,Late Delivery,260952.55
16320,16320,868,2024-11-16,Late Delivery,158995.69
16328,16328,1158,2025-09-27,Late Delivery,73539.64
16337,16337,1039,2024-11-13,Quality Issue,70205.49
16350,16350,1192,2024-02-23,Quality Issue,3403.18
16390,16390,1053,2025-04-03,Late Delivery,102324.65
16403,16403,823,2024-06-17,Wrong Item,52633.02
16445,16445,522,2024-03-06,Quality Issue,261599.44
16461,16461,1052,2024-10-17,Late Delivery,333016.01
16504,16504,469,2025-05-04,Quality Issue,120331.52
16569,16569,924,2025-01-11,Quality Issue,1496.16
16592,16592,926,2024-10-15,Wrong Item,134564.04
16608,16608,377,2025-01-21,Late Delivery,206524.34
16658,16658,510,2024-06-24,Wrong Item,2376.09
16660,16660,498,2025-02-13,Damaged,460852.72
16681,16681,827,2024-05-04,Late Delivery,321203.73
16689,16689,586,2024-01-22,Late Delivery,198351.94
16701,16701,75,2025-01-14,Quality Issue,286920.84
16709,16709,71,2024-10-03,Wrong Item,213382.15
16718,16718,609,2025-01-19,Quality Issue,288676.71
16753,16753,1020,2025-01-21,Quality Issue,225954.89
16780,16780,769,2025-03-03,Quality Issue,40752.06
16781,16781,865,2024-10-03,Damaged,93179.82
16784,16784,528,2025-02-09,Wrong Item,65359.99
16786,16786,150,2025-01-22,Damaged,160228.17
16797,16797,263,2025-05-04,Wrong Item,162784.32
16812,16812,37,2024-07-30,Wrong Item,114167.97
16818,16818,94,2025-06-12,Wrong Item,437895.03
16836,16836,30,2025-08-28,Quality Issue,141766.7
16883,16883,192,2024-04-18,Quality Issue,110564.76
16884,16884,891,2024-08-02,Wrong Item,30560.43
16894,16894,453,2024-06-15,Wrong Item,158353.63
16946,16946,304,2024-10-28,Quality Issue,137331.79
16956,16956,1065,2025-08-14,Damaged,208914.06
16957,16957,432,2024-05-27,Quality Issue,691672.28
16958,16958,274,2025-07-28,Late Delivery,91025.32
16970,16970,595,2024-01-18,Quality Issue,28646.34
16975,16975,513,2024-09-14,Quality Issue,205069.65
16977,16977,740,2024-09-11,Late Delivery,46523.57
17018,17018,1208,2025-10-07,Wrong Item,122678.49
17062,17062,1105,2024-07-02,Late Delivery,188563.76
17088,17088,85,2024-12-01,Wrong Item,207064.43
17111,17111,546,2025-08-13,Late Delivery,269926.46
17116,17116,1087,2024-09-30,Quality Issue,439262.84
17129,17129,832,2025-05-21,Wrong Item,204528.52
17180,17180,878,2024-02-26,Damaged,172150.31
17189,17189,632,2024-10-27,Wrong Item,115003.18
17252,17252,624,2024-08-08,Wrong Item,12001.85
17254,17254,180,2025-06-30,Quality Issue,207517.98
17317,17317,99,2024-04-10,Quality Issue,75343.46
17339,17339,765,2025-04-15,Quality Issue,6787.78
17365,17365,949,2025-06-15,Quality Issue,5559.75
17369,17369,762,2025-08-04,Quality Issue,238919.25
17385,17385,728,2024-09-17,Damaged,594519.73
17395,17395,755,2025-09-27,Late Delivery,238150.02
17410,17410,679,2024-07-02,Late Delivery,106434.87
17413,17413,1074,2025-07-20,Late Delivery,251069.49
17430,17430,527,2024-12-10,Quality Issue,218877.55
17446,17446,243,2025-03-15,Late Delivery,157777.79
17473,17473,977,2024-11-01,Quality Issue,395675.02
17516,17516,438,2024-07-21,Damaged,82790.75
17560,17560,332,2024-04-24,Late Delivery,133589.37
17612,17612,728,2025-04-17,Quality Issue,305580.83
17653,17653,1171,2024-12-30,Wrong Item,278294.58
17732,17732,5,2025-01-19,Quality Issue,308572.58
17737,17737,1121,2025-05-09,Wrong Item,189456.63
17807,17807,221,2025-01-25,Wrong Item,162228.51
17832,17832,454,2024-03-08,Quality Issue,274227.17
17843,17843,996,2024-12-16,Quality Issue,579039.92
17867,17867,1206,2024-05-09,Quality Issue,89748.52
17870,17870,292,2024-07-06,Quality Issue,12086.33
17873,17873,872,2025-01-31,Damaged,233698.02
17886,17886,5,2024-10-26,Damaged,84629.92
17887,17887,245,2024-02-25,Quality Issue,215220.44
17913,17913,1121,2024-09-16,Wrong Item,417190.99
17974,17974,1193,2025-03-29,Wrong Item,31044.67
18002,18002,16,2024-04-21,Quality Issue,120430.91
18029,18029,736,2024-02-18,Quality Issue,79458.83
18044,18044,949,2024-03-15,Quality Issue,2101.17
18050,18050,109,2024-07-27,Quality Issue,197280.21
18120,18120,375,2024-06-05,Late Delivery,49243.09
18122,18122,80,2025-08-17,Quality Issue,226597.75
18170,18170,601,2024-11-12,Quality Issue,194542.22
18188,18188,619,2024-11-28,Damaged,348067.74
18189,18189,287,2025-01-14,Damaged,100922.38
18242,18242,518,2025-01-19,Wrong Item,249141.34
18248,18248,805,2024-09-29,Quality Issue,39043.15
18253,18253,820,2024-09-04,Quality Issue,499745.42
18269,18269,864,2024-07-21,Wrong Item,243760.86
18362,18362,494,2025-05-27,Late Delivery,524878.69
18402,18402,673,2025-08-17,Damaged,80672.21
18421,18421,304,2025-07-13,Quality Issue,82648.11
18427,18427,28,2024-09-21,Wrong Item,104243.02
18432,18432,261,2025-05-19,Wrong Item,337208.75
18462,18462,95,2024-12-04,Damaged,65360.23
18482,18482,580,2024-07-03,Damaged,483.91
18488,18488,86,2025-07-29,Quality Issue,280903.99
18510,18510,944,2024-06-08,Damaged,204888.83
18542,18542,226,2024-09-04,Wrong Item,476487.21
18544,18544,417,2024-12-12,Late Delivery,62023.02
18557,18557,839,2024-09-04,Damaged,26135.62
18620,18620,718,2024-10-02,Wrong Item,315905.3
18663,18663,1069,2025-06-30,Quality Issue,43607.47
18747,18747,343,2024-10-22,Quality Issue,377639.69
18758,18758,89,2024-08-21,Quality Issue,327251.69
18827,18827,261,2024-10-02,Late Delivery,70751.7
18837,18837,582,2025-08-30,Late Delivery,303318.55
18869,18869,125,2025-06-23,Wrong Item,234053.68
18885,18885,326,2024-06-28,Damaged,67077.53
18900,18900,143,2024-08-29,Wrong Item,104832.9
18902,18902,806,2025-05-14,Wrong Item,57587.81
18925,18925,562,2024-09-14,Wrong Item,178939.11
18949,18949,1163,2025-03-09,Wrong Item,84431.23
18953,18953,426,2024-05-31,Damaged,11646.28
19023,19023,711,2024-11-22,Damaged,45022.91
19032,19032,962,2024-01-25,Wrong Item,93815.08
19052,19052,677,2025-04-07,Damaged,64797.42
19053,19053,857,2024-07-20,Late Delivery,119263.94
19060,19060,277,2025-06-25,Quality Issue,33194.17
19078,19078,236,2024-08-17,Late Delivery,48027.19
19083,19083,1069,2024-06-03,Wrong Item,54736.91
19179,19179,564,2025-04-08,Damaged,341754.73
19181,19181,439,2024-03-17,Quality Issue,49209.82
19205,19205,115,2024-05-10,Damaged,955637.77
19208,19208,398,2024-05-31,Wrong Item,594446.57
19233,19233,309,2024-09-22,Wrong Item,18288.61
19238,19238,214,2025-10-13,Wrong Item,22440.04
19239,19239,182,2025-09-08,Wrong Item,377940.78
19243,19243,786,2025-02-17,Wrong Item,342764.87
19255,19255,239,2024-09-23,Wrong Item,11174.65
19268,19268,189,2024-02-23,Wrong Item,164678.22
19280,19280,343,2024-06-29,Wrong Item,52219.73
19301,19301,160,2025-09-10,Wrong Item,27258.88
19307,19307,290,2024-04-14,Late Delivery,172861.82
19320,19320,567,2024-08-04,Damaged,133380.71
19322,19322,134,2024-10-24,Quality Issue,269628.22
19377,19377,548,2024-03-08,Late Delivery,76275.07
19386,19386,1032,2024-08-18,Quality Issue,218704.74
19399,19399,1092,2024-06-25,Quality Issue,12323.57
19403,19403,438,2024-08-29,Late Delivery,109427.05
19430,19430,190,2024-07-19,Damaged,5555.65
19470,19470,560,2024-06-19,Damaged,92107.79
19501,19501,699,2024-11-19,Late Delivery,119288.13
19523,19523,997,2024-12-06,Damaged,20324.21
19532,19532,961,2024-03-31,Late Delivery,163193.05
19563,19563,638,2025-06-11,Wrong Item,157896.4
19579,19579,681,2024-03-07,Damaged,287396.16
19632,19632,531,2025-06-20,Damaged,91976.65
19657,19657,283,2024-02-04,Wrong Item,66295.66
19663,19663,994,2024-12-21,Quality Issue,134869.78
19679,19679,45,2025-08-04,Late Delivery,83058.42
19701,19701,64,2025-01-22,Late Delivery,66800.13
19705,19705,549,2024-03-18,Quality Issue,540062.27
19710,19710,577,2024-12-10,Wrong Item,116132.54
19727,19727,1174,2024-01-15,Damaged,122935.1
19776,19776,233,2024-09-24,Late Delivery,48047.86
19794,19794,427,2024-11-10,Quality Issue,310209.47
19810,19810,281,2024-12-24,Quality Issue,131317.43
19811,19811,1054,2024-04-22,Damaged,112402.59
19815,19815,798,2025-01-24,Wrong Item,309180.13
19849,19849,996,2024-10-18,Late Delivery,37205.61
19896,19896,1213,2025-01-18,Damaged,262842.99
19900,19900,333,2025-03-17,Wrong Item,271908.9
19903,19903,438,2024-06-09,Late Delivery,91937.99
19920,19920,1042,2025-08-20,Late Delivery,144486.7
19994,19994,1063,2024-05-27,Damaged,534002.77
20002,20002,936,2025-08-19,Wrong Item,210400.12
20034,20034,530,2024-02-18,Quality Issue,159359.83
20048,20048,1195,2024-05-12,Wrong Item,124811.48
20050,20050,794,2024-05-12,Quality Issue,143199.63
20085,20085,1083,2024-12-02,Wrong Item,128534.34
20091,20091,734,2024-12-10,Late Delivery,19996.91
20114,20114,81,2025-01-04,Wrong Item,50674.92
20151,20151,32,2025-08-07,Wrong Item,346174.87
20159,20159,642,2024-12-17,Late Delivery,416341.6
20166,20166,405,2024-06-23,Wrong Item,839374.04
20167,20167,133,2025-07-23,Damaged,21996.77
20188,20188,51,2025-07-31,Wrong Item,212925.26
20201,20201,712,2024-06-07,Damaged,107742.72
20203,20203,387,2024-12-26,Damaged,81834.58
20211,20211,695,2025-09-23,Late Delivery,61693.77
20224,20224,892,2024-03-10,Damaged,303308.0
20230,20230,376,2025-04-16,Quality Issue,406472.76
20257,20257,1051,2024-04-22,Damaged,41092.65
20269,20269,10,2024-12-19,Quality Issue,38355.52
20275,20275,961,2024-06-30,Late Delivery,356673.34
20295,20295,1157,2024-07-02,Wrong Item,529764.35
20298,20298,154,2025-03-23,Damaged,238562.4
20345,20345,110,2024-11-04,Wrong Item,488148.77
20358,20358,258,2025-02-12,Late Delivery,285629.58
20376,20376,251,2024-06-23,Damaged,68835.79
20378,20378,1171,2025-10-08,Damaged,165309.95
20404,20404,131,2024-06-21,Damaged,160137.99
20451,20451,428,2024-10-13,Wrong Item,32043.23
20536,20536,1115,2024-05-29,Late Delivery,80790.23
20553,20553,750,2024-10-03,Wrong Item,83331.95
20579,20579,224,2024-08-14,Quality Issue,418123.82
20658,20658,615,2024-08-18,Damaged,3656.24
20663,20663,928,2024-07-18,Quality Issue,263782.22
20699,20699,238,2024-11-19,Late Delivery,114384.96
20709,20709,261,2024-11-06,Wrong Item,534847.96
20721,20721,752,2025-07-18,Quality Issue,116363.97
20729,20729,685,2024-04-08,Quality Issue,191164.4
20734,20734,740,2024-02-11,Wrong Item,110991.81
20752,20752,95,2025-09-11,Wrong Item,98865.32
20773,20773,53,2024-10-02,Quality Issue,422739.61
20781,20781,1105,2024-01-19,Damaged,25072.13
20782,20782,1172,2025-08-17,Wrong Item,65027.34
20790,20790,530,2025-03-19,Damaged,45608.86
20831,20831,534,2025-03-20,Wrong Item,26500.27
20853,20853,592,2024-07-01,Wrong Item,8668.54
20928,20928,770,2024-12-11,Wrong Item,28453.77
20937,20937,622,2025-05-22,Wrong Item,313615.4
20946,20946,766,2025-01-02,Late Delivery,233380.99
21014,21014,659,2024-04-28,Late Delivery,197055.13
21021,21021,483,2024-03-09,Wrong Item,144540.75
21061,21061,442,2024-03-22,Wrong Item,86922.38
21074,21074,1142,2025-03-17,Damaged,61078.73
21078,21078,898,2024-06-15,Wrong Item,512543.14
21142,21142,648,2024-02-11,Late Delivery,42386.07
21143,21143,229,2024-05-22,Wrong Item,233484.57
21175,21175,630,2025-09-25,Wrong Item,304233.05
21190,21190,265,2024-01-28,Quality Issue,126865.64
21258,21258,96,2024-08-20,Damaged,131409.83
21267,21267,341,2025-01-09,Wrong Item,53626.61
21269,21269,776,2024-04-14,Wrong Item,563429.65
21282,21282,245,2025-06-20,Damaged,115143.45
21309,21309,91,2025-05-12,Late Delivery,754208.79
21310,21310,979,2024-02-21,Wrong Item,365981.25
21319,21319,103,2024-11-30,Late Delivery,69510.01
21335,21335,598,2024-04-22,Late Delivery,742220.02
21337,21337,1089,2024-08-24,Damaged,85293.02
21453,21453,993,2025-05-18,Late Delivery,143239.76
21495,21495,945,2024-10-20,Late Delivery,62172.39
21512,21512,212,2024-05-01,Late Delivery,128232.81
21517,21517,618,2024-08-17,Wrong Item,473.09
21532,21532,300,2024-02-09,Quality Issue,124127.59
21581,21581,936,2024-11-25,Wrong Item,263705.07
21594,21594,267,2024-07-20,Late Delivery,277402.15
21606,21606,116,2024-10-03,Late Delivery,97945.35
21634,21634,747,2025-01-29,Wrong Item,497998.71
21656,21656,1077,2025-10-06,Wrong Item,197606.05
21680,21680,660,2024-10-15,Damaged,530483.78
21723,21723,387,2025-02-17,Wrong Item,99338.13
21743,21743,939,2024-04-20,Damaged,420842.24
21803,21803,1193,2024-05-31,Wrong Item,89662.69
21815,21815,103,2024-10-19,Late Delivery,177051.76
21825,21825,605,2025-02-14,Damaged,202664.91
21861,21861,185,2024-03-05,Wrong Item,57045.92
21862,21862,441,2024-07-21,Late Delivery,521541.33
21876,21876,804,2024-04-12,Wrong Item,130468.47
21886,21886,17,2025-07-12,Damaged,50092.02
21887,21887,322,2025-08-21,Damaged,92024.14
21911,21911,155,2025-07-29,Wrong Item,207934.38
21918,21918,1110,2025-10-04,Quality Issue,90783.19
21932,21932,378,2025-08-07,Quality Issue,30338.03
21950,21950,1148,2024-07-01,Quality Issue,185564.22
21981,21981,698,2024-07-23,Quality Issue,131083.63
22033,22033,733,2024-05-22,Quality Issue,35104.32
22072,22072,19,2024-08-25,Late Delivery,377116.73
22077,22077,939,2024-11-24,Late Delivery,161643.09
22103,22103,1057,2025-01-08,Wrong Item,188395.95
22107,22107,570,2024-05-11,Damaged,150893.33
22110,22110,690,2025-10-13,Quality Issue,80446.25
22164,22164,870,2024-12-09,Wrong Item,252348.56
22171,22171,589,2025-01-02,Late Delivery,313940.82
22250,22250,356,2024-12-21,Quality Issue,125194.52
22278,22278,165,2024-11-22,Quality Issue,42294.44
22293,22293,283,2024-09-03,Wrong Item,14937.64
22317,22317,893,2024-04-21,Late Delivery,290127.48
22369,22369,106,2025-09-30,Wrong Item,170060.29
22440,22440,1085,2025-03-10,Wrong Item,300431.43
22503,22503,185,2025-03-24,Damaged,427827.09
22510,22510,902,2024-08-09,Damaged,10787.75
22514,22514,902,2024-06-21,Damaged,447784.35
22541,22541,601,2025-01-21,Damaged,364530.42
22573,22573,44,2024-01-13,Late Delivery,234188.67
22647,22647,360,2024-12-31,Late Delivery,56456.49
22654,22654,1053,2024-12-26,Late Delivery,49428.36
22678,22678,48,2025-06-04,Wrong Item,114177.34
22697,22697,530,2024-04-29,Quality Issue,62971.89
22766,22766,376,2025-01-23,Late Delivery,289908.52
22776,22776,1074,2025-02-01,Wrong Item,166064.7
22887,22887,236,2025-05-20,Late Delivery,240461.23
