spend_id,campaign_id,channel,amount,clicks,conversions
2879,46,YouTube,20441.6,32002,4042
2880,83,Affiliate,92646.2,13020,9299
2881,218,Google,124354.2,16352,7857
2882,50,Meta,102395.77,7846,8541
2883,76,Email,210174.61,47579,349
2884,25,Meta,69197.05,14847,7006
2885,206,Google,144951.88,41017,1396
2886,244,Google,83007.76,20656,4611
2887,22,Meta,173271.87,118,3547
2888,24,YouTube,239059.06,39530,7567
2889,225,OOH,161439.62,29875,3955
2890,152,Email,83569.88,43522,291
2891,60,YouTube,67546.53,29531,9458
2892,144,Meta,136653.31,30880,8996
2893,158,OOH,41963.53,35953,3140
2894,107,Email,194819.22,2028,6652
2895,88,Affiliate,128461.69,41693,4934
2896,35,Meta,72740.07,3161,6995
2897,242,OOH,169400.79,4847,542
2898,164,Print,108327.85,11555,8057
2899,85,Affiliate,98234.01,44820,6720
2900,108,YouTube,210374.87,40905,3980
2901,51,YouTube,176771.14,16374,7023
2902,71,TV,173311.3,2539,1508
2903,216,Google,194512.08,5594,8303
2904,29,Google,100002.81,1784,7957
2905,184,Email,172544.6,3787,5950
2906,49,Google,29404.06,33912,1325
2907,26,TV,226734.36,20909,4263
2908,91,Meta,130449.58,8886,6339
2909,113,YouTube,104778.49,37107,6607
2910,97,Email,177238.64,43492,2323
2911,23,OOH,117269.43,46337,8036
2912,78,Email,28539.67,87,5594
2913,107,Print,167327.83,16534,6074
2914,91,YouTube,50280.86,27831,6199
2915,121,Meta,42857.08,8784,9857
2916,136,Google,243555.98,18086,6694
2917,202,Email,175363.59,35535,7459
2918,112,OOH,45501.65,2837,7372
2919,41,Email,115496.37,49712,7197
2920,41,Google,25648.31,48962,6929
2921,58,Meta,79814.14,17900,7051
2922,168,YouTube,189416.06,24999,321
2923,100,Email,155695.59,2650,478
2924,203,YouTube,140520.06,30076,9515
2925,234,OOH,134812.46,41199,1420
2926,96,OOH,165297.58,38774,6131
2927,105,YouTube,171830.21,17984,4746
2928,40,YouTube,185732.7,30657,4154
2929,95,Email,117226.67,21943,4521
2930,138,OOH,128023.01,46945,5738
2931,161,Print,205138.35,14323,3209
2932,143,Email,109530.53,42827,6952
2933,224,Meta,142279.0,48642,2346
2934,3,Email,146886.25,46023,3550
2935,229,OOH,209842.51,42910,9892
2936,139,YouTube,157860.94,20280,791
2937,24,Email,150031.18,27238,3801
2938,11,Email,90230.69,46533,5145
2939,164,Affiliate,108449.48,45063,3898
2940,202,Email,154324.15,28258,434
2941,93,Print,224220.34,44775,9696
2942,39,TV,239727.29,4629,966
2943,47,TV,129792.46,2103,9714
2944,14,Print,61327.07,15125,3219
2945,48,YouTube,106689.95,2062,2774
2946,79,TV,221519.31,16566,9498
2947,202,YouTube,102707.73,26042,5219
2948,196,OOH,182716.35,19189,455
2949,181,Print,131755.3,19648,161
2950,155,TV,185380.9,23388,5981
2951,241,Print,121236.42,21095,562
2952,102,YouTube,231564.34,8987,5477
2953,1,YouTube,41431.16,45807,2422
2954,112,Google,28650.15,29363,1598
2955,100,Email,115864.39,26358,6103
2956,92,Print,30244.66,18392,3895
2957,7,Print,218776.84,12004,7853
2958,66,Google,111765.62,47085,143
2959,106,TV,46819.67,32308,3747
2960,100,Google,74003.23,23121,4527
2961,19,Print,82544.69,37450,7784
2962,204,OOH,193376.63,10374,5562
2963,227,Meta,231477.91,18325,2170
2964,63,Google,26700.13,32866,5616
2965,241,Meta,210036.47,10514,2524
2966,188,TV,16023.47,26421,8297
2967,209,TV,61361.98,3679,7116
2968,170,Email,133734.65,17105,4066
2969,64,Meta,13986.19,46012,709
2970,21,Print,164318.44,4602,4389
2971,31,OOH,42750.41,42208,3063
2972,234,YouTube,60133.19,25438,5302
2973,248,Print,179175.67,13995,4030
2974,62,Print,85424.68,4735,4021
2975,193,YouTube,221389.16,43375,9841
2976,121,Meta,238544.91,48941,8948
2977,67,Google,98734.66,1173,2148
2978,224,Affiliate,237607.32,8336,2267
2979,113,TV,132150.6,47757,4406
2980,112,Email,237651.24,42574,6155
2981,51,Meta,138035.03,48967,892
2982,192,YouTube,140136.22,9804,4684
2983,231,Meta,147709.16,46652,4468
2984,239,Print,144059.22,22686,2066
2985,235,Google,55936.61,32472,3294
2986,111,TV,87704.12,9535,4879
2987,213,YouTube,213008.23,12529,2866
2988,245,Affiliate,52049.59,10420,2853
2989,137,Google,46994.6,30785,8644
2990,222,Google,114293.59,43491,7985
2991,77,Email,232803.14,7813,7239
2992,63,Print,105019.3,8520,9211
2993,79,Print,211473.01,14081,722
2994,14,Email,146253.05,38763,2790
2995,10,TV,200699.41,1030,7279
2996,193,YouTube,108213.38,16182,1278
2997,54,Affiliate,150561.59,13722,5002
2998,110,Affiliate,15496.05,10915,9511
2999,119,Google,235794.86,776,7004
3000,167,YouTube,74821.92,29071,3206
3001,41,OOH,100579.8,12910,4349
3002,106,Affiliate,62565.59,5411,5916
3003,237,YouTube,149882.03,26606,428
3004,81,Email,121412.42,45895,6913
3005,205,Google,46329.8,49599,6362
3006,105,Print,48615.91,30743,5066
3007,84,TV,48169.3,22864,287
3008,163,OOH,68360.84,35627,2543
3009,34,Email,163020.5,42819,6004
3010,57,Email,171979.97,181,5901
3011,188,TV,215902.2,39182,1956
3012,58,Google,41211.88,26628,425
3013,162,Affiliate,26087.89,36670,2163
3014,75,Google,122467.97,5649,571
3015,224,Meta,29881.11,18989,2120
3016,147,TV,167604.86,33642,5161
3017,76,Meta,245245.13,4421,2463
3018,82,Affiliate,118372.39,3270,1516
3019,48,TV,77564.71,43549,5262
3020,215,Google,7312.12,32420,1274
3021,37,TV,162918.22,35133,9242
3022,40,Meta,244958.01,8419,6166
3023,13,Affiliate,144663.63,2661,634
3024,246,Email,94589.84,49411,6046
3025,223,Affiliate,191203.3,13192,3966
3026,16,Print,185884.51,47755,1567
3027,228,Email,198285.93,9605,900
3028,150,TV,12604.48,36054,3324
3029,66,Print,208885.32,7040,4862
3030,161,TV,181392.63,30829,5969
3031,180,Email,55580.95,5544,8115
3032,114,OOH,91272.8,6590,5457
3033,216,Affiliate,63405.58,23277,3856
3034,177,Affiliate,219680.82,22206,2081
3035,170,Email,81187.03,5642,9775
3036,221,Meta,203606.23,3711,5511
3037,129,Email,13092.24,46755,1813
3038,62,Google,36253.6,9939,5890
3039,141,Print,236776.09,44848,2830
3040,4,Affiliate,177660.77,44903,236
3041,121,Meta,90494.95,34615,3460
3042,193,YouTube,168961.71,45940,6650
3043,108,YouTube,55166.88,48163,9805
3044,67,YouTube,203036.83,45667,8191
3045,158,Print,197298.1,43506,7307
3046,121,YouTube,120641.38,4408,4597
3047,182,Google,190712.27,39120,9439
3048,204,OOH,25876.34,45817,9811
3049,71,Google,242740.77,9867,2430
3050,57,YouTube,140287.62,48809,6377
3051,60,YouTube,76531.0,8524,2085
3052,105,Affiliate,181181.41,26260,785
3053,186,Email,186792.5,27122,2782
3054,77,TV,214767.04,36167,8643
3055,214,Meta,49676.99,39515,4556
3056,142,OOH,5702.51,36622,9882
3057,211,Google,125420.48,11547,4321
3058,104,Google,183892.37,31443,4647
3059,11,YouTube,67696.4,37596,1253
3060,91,OOH,213005.0,40604,3085
3061,172,OOH,103697.32,16021,266
3062,8,Google,224865.97,36025,716
3063,200,Email,69979.21,37131,7346
3064,238,TV,215557.14,36011,8908
3065,112,Google,198526.44,47311,9674
3066,221,Email,175642.93,40222,478
3067,168,Google,25029.38,1207,9486
3068,233,Email,80834.13,11941,5086
3069,61,Print,111924.5,10632,4281
3070,78,Email,182288.94,11066,9189
3071,39,Print,98447.75,1970,2858
3072,80,Meta,155230.91,33768,4783
3073,177,Email,237225.91,43826,4955
3074,141,TV,51647.97,41751,9328
3075,95,Print,129649.91,24862,9232
3076,239,TV,162207.74,8658,5224
3077,79,TV,121592.9,33158,9623
3078,132,YouTube,223506.09,14802,5796
3079,2,Google,208488.75,24699,4431
3080,136,TV,69459.9,14579,2502
3081,59,Email,5948.31,23074,7631
3082,24,Google,32431.39,13365,6403
3083,56,Google,103421.19,33421,8607
3084,236,Print,240701.6,31551,8039
3085,56,OOH,202868.72,12054,5940
3086,115,Print,241368.91,29518,4441
3087,133,TV,120620.84,45348,4791
3088,112,Google,110255.91,38735,5198
3089,248,Print,160927.26,7467,6428
3090,80,YouTube,206793.35,32997,19
3091,62,OOH,190055.95,47337,1992
3092,230,Meta,158540.92,2128,553
3093,240,Affiliate,6014.41,1411,7037
3094,7,Affiliate,177487.42,41886,5839
3095,155,Google,111809.7,40624,4571
3096,1,Email,106192.55,25439,1589
3097,69,Meta,226080.29,4356,6008
3098,134,Affiliate,216659.49,25967,8993
3099,233,YouTube,70917.22,717,4155
3100,159,Print,249438.68,23070,2022
3101,43,Affiliate,226549.75,5140,8703
3102,217,OOH,207510.67,27684,9556
3103,226,OOH,109738.94,31312,5412
3104,141,Google,24028.39,7389,6922
3105,113,Affiliate,203253.25,13169,3081
3106,244,YouTube,97873.27,24992,9611
3107,19,Affiliate,72170.02,14962,6967
3108,131,YouTube,240059.7,33985,1363
3109,25,Email,236395.02,21294,7641
3110,214,TV,114651.87,29211,9391
3111,108,TV,88486.13,29520,1442
3112,1,Meta,56138.06,44715,900
3113,129,Affiliate,161408.71,42538,7673
3114,46,TV,85693.18,10105,1642
3115,82,Google,243916.37,44812,3055
3116,1,Email,42723.41,32583,9809
3117,57,YouTube,217871.7,11251,8182
3118,239,Email,78090.56,2375,4267
3119,214,Meta,72709.8,2672,3618
3120,202,YouTube,195882.74,45959,7074
3121,125,Email,197857.37,14610,674
3122,240,Email,134212.65,3033,2534
3123,62,Meta,209329.9,11318,201
3124,64,Affiliate,100032.54,46384,1398
3125,172,OOH,192266.68,3779,4385
3126,177,Email,5356.02,39849,3519
3127,111,YouTube,195760.18,19935,8199
3128,13,Google,33780.95,26959,1011
3129,73,Meta,215107.35,42167,4394
3130,102,Google,149828.08,9065,2906
3131,67,Google,227038.77,2348,3888
3132,54,Email,84221.91,16361,9037
3133,71,Print,199818.13,45365,4818
3134,149,OOH,173838.66,21626,1240
3135,9,Affiliate,245625.02,22787,2163
3136,210,Print,245743.92,35376,4917
3137,220,Email,147964.09,42516,4369
3138,81,TV,97982.51,2256,5091
3139,137,Google,21343.31,31582,8283
3140,18,Email,155500.85,42703,327
3141,111,Affiliate,119077.81,47464,3179
3142,72,Meta,67462.86,29595,7569
3143,122,Print,214890.63,45812,3745
3144,103,Affiliate,178915.97,39826,3930
3145,44,YouTube,6640.26,44662,9316
3146,240,Meta,249330.07,46213,1550
3147,53,OOH,30733.62,49919,6219
3148,138,Meta,65878.57,15256,8092
3149,22,Email,95365.91,31615,6628
3150,48,Email,198668.82,34252,8093
3151,15,Email,46300.4,33194,466
3152,242,YouTube,89402.19,20836,5562
3153,3,YouTube,164922.68,27388,9345
3154,239,Affiliate,41408.0,27206,8386
3155,102,Print,245484.98,26861,4384
3156,83,Affiliate,66262.96,14394,1410
3157,194,Google,147275.31,24216,5315
3158,144,Google,171812.53,22441,4622
3159,129,Meta,160379.59,39136,5481
3160,224,TV,12748.62,29812,2480
3161,106,TV,51429.81,48117,531
3162,81,Print,20885.62,3855,6513
3163,136,TV,67149.16,11331,8790
3164,125,Print,69141.73,40270,9980
3165,84,YouTube,106498.81,3155,3556
3166,75,Meta,152937.84,37021,7732
3167,242,Google,98863.53,43534,5207
3168,144,OOH,212970.17,6450,9280
3169,200,Affiliate,87677.18,26270,1209
3170,26,Meta,68304.86,21011,7337
3171,104,Affiliate,205014.73,49826,4809
3172,196,YouTube,95901.8,19165,4846
3173,99,TV,149041.58,26161,566
3174,221,Affiliate,168940.68,43837,330
3175,151,Meta,35817.01,1269,7970
3176,32,OOH,48104.95,31618,6010
3177,77,TV,12288.93,24092,3718
3178,177,Meta,162935.0,45274,3577
3179,104,Google,39957.05,17800,5623
3180,139,TV,225324.64,3373,1126
3181,208,Meta,179319.01,2743,9697
3182,121,TV,184104.75,26912,7365
3183,103,Meta,13284.46,39979,1448
3184,72,Meta,218896.69,46717,5657
3185,29,Print,234335.47,34899,40
3186,235,OOH,211092.23,989,3845
3187,160,Email,97975.29,35638,3936
3188,13,Meta,200445.76,36636,1945
3189,31,Email,135608.88,4326,5167
3190,90,Google,43134.87,20799,7886
3191,58,OOH,46763.58,374,2509
3192,24,Affiliate,235625.31,1540,7028
3193,33,YouTube,10317.41,29689,8360
3194,159,Affiliate,157640.95,1660,6206
3195,220,Affiliate,55433.23,24033,5372
3196,110,Meta,25948.91,39670,5275
3197,18,OOH,241513.09,26887,4135
3198,129,Google,238428.19,44191,3075
3199,161,Meta,59713.15,5553,9403
3200,94,Email,185227.53,9644,9514
3201,235,OOH,188942.32,1724,6332
3202,224,OOH,162330.09,28302,8002
3203,163,Email,73967.49,39435,7444
3204,62,Print,224196.36,4864,9920
3205,132,TV,235171.8,26117,2398
3206,71,OOH,132954.26,7009,9979
3207,180,TV,74720.56,12508,6086
3208,187,TV,238014.38,47770,7627
3209,58,Email,10729.9,18915,1826
3210,239,Google,148235.0,4056,6239
3211,69,Email,54496.45,9691,3893
3212,131,Affiliate,24019.47,2569,2326
3213,199,Google,181662.68,44257,2570
3214,77,Email,206113.9,29426,9828
3215,85,Affiliate,146196.2,44708,2292
3216,59,Meta,168078.85,43060,3490
3217,210,TV,139661.31,15631,6528
3218,179,TV,199618.04,44580,2717
3219,4,Email,225027.79,17162,4541
3220,214,Affiliate,80210.32,25959,7139
3221,184,Print,71105.52,35976,6315
3222,163,Meta,56244.86,41593,6292
3223,20,Email,24031.88,37364,7317
3224,229,Affiliate,187119.63,5739,4242
3225,212,Affiliate,28169.12,21936,952
3226,189,YouTube,118998.86,42171,4935
3227,140,Email,143209.55,18788,1822
3228,111,Print,192407.11,41977,8702
3229,197,Print,31259.11,11751,2579
3230,2,YouTube,31603.1,8133,6027
3231,6,Print,48877.33,44608,9012
3232,16,OOH,10533.36,37983,1118
3233,163,Email,90439.09,29532,9321
3234,142,TV,230923.13,49926,4447
3235,94,Google,62887.66,43334,7836
3236,154,Email,107948.45,47954,4838
3237,36,Google,26776.39,48926,4047
3238,113,Affiliate,26156.82,47163,9530
3239,249,YouTube,126895.18,10259,614
3240,30,OOH,156402.93,48669,9550
3241,1,Google,153082.86,49554,4957
3242,19,Email,208190.82,41992,7934
3243,154,OOH,46981.68,24678,2415
3244,195,Google,136964.76,49780,3842
3245,129,Email,99752.42,28277,5906
3246,225,Google,146867.93,28911,9483
3247,134,Google,143564.3,14209,2369
3248,236,OOH,94740.99,20109,3846
3249,134,Meta,134028.54,9655,6587
3250,191,Print,228019.79,43538,6157
3251,16,Meta,27587.04,12204,1600
3252,84,TV,201832.83,9271,285
3253,136,Google,53264.73,22892,8661
3254,210,Affiliate,144283.11,23357,8078
3255,174,Affiliate,248290.76,42531,7531
3256,193,YouTube,98814.11,29848,4698
3257,147,Affiliate,73423.78,13940,1479
3258,3,Meta,63746.78,35469,2139
3259,68,TV,152390.49,27955,6362
3260,107,TV,217750.78,888,6965
3261,227,Meta,69524.19,10380,7894
3262,148,Meta,159501.94,29310,653
3263,163,Meta,174860.68,44099,7722
3264,147,Meta,227279.41,32642,8774
3265,186,YouTube,73616.19,47816,5081
3266,115,Print,41698.28,33578,4768
3267,93,Print,176619.56,48533,1764
3268,77,OOH,210031.96,34206,7745
3269,183,OOH,164499.55,17038,8173
3270,105,Print,247328.85,47329,194
3271,33,Google,31817.21,6085,6634
3272,199,Print,7355.42,21951,7692
3273,244,Meta,174586.19,16977,1702
3274,110,Email,195044.16,46409,5161
3275,63,Meta,215069.13,45716,3115
3276,109,Google,34845.84,20593,4298
3277,192,Google,72352.65,11579,1903
3278,176,Meta,166927.7,49847,8081
3279,158,YouTube,229558.0,32868,9176
3280,172,Email,34659.1,29980,685
3281,45,Meta,28645.29,46842,3119
3282,191,Meta,16337.64,31296,3207
3283,27,Affiliate,219173.64,41778,1308
3284,57,TV,199626.07,31520,4719
3285,206,Meta,33032.49,7032,846
3286,215,TV,174807.78,3801,653
3287,138,Google,23954.17,8719,4987
3288,177,Affiliate,233331.2,2977,1170
3289,169,OOH,247008.8,43890,5917
3290,83,OOH,14670.67,40785,6635
3291,106,Affiliate,144211.7,4429,4859
3292,235,Email,20053.54,1626,8700
3293,165,Google,61738.01,13496,3739
3294,53,Meta,75744.26,30610,9915
3295,228,YouTube,99260.92,49473,2614
3296,196,Print,214155.68,33206,2088
3297,74,OOH,74069.66,36762,7837
3298,164,YouTube,34929.61,41569,7913
3299,152,Affiliate,8088.83,32627,219
3300,80,Email,182701.05,18763,3142
3301,69,Print,221990.29,7340,6403
3302,115,Email,5943.09,3580,1699
3303,39,TV,38688.0,4758,7204
3304,188,OOH,76297.26,9875,1906
3305,108,Google,84140.21,18974,8449
3306,54,Meta,200767.57,11921,108
3307,10,Email,23811.67,40026,3230
3308,164,TV,22071.28,44707,8540
3309,186,YouTube,186567.35,31191,6152
3310,145,OOH,204407.84,49351,6784
3311,99,OOH,176834.13,44066,2732
3312,191,Google,230810.6,16339,9125
3313,212,OOH,153502.46,31605,6783
3314,84,Print,143067.38,27171,4366
3315,219,Affiliate,223729.55,23572,4462
3316,202,OOH,205408.72,29542,334
3317,94,Meta,114516.48,3913,5104
3318,68,Affiliate,163106.21,8873,136
3319,141,TV,119217.96,49923,6816
3320,196,TV,24125.11,24088,959
3321,167,YouTube,146131.73,40265,8161
3322,2,Meta,57035.7,44228,2256
3323,248,YouTube,5297.55,9730,7237
3324,207,Print,249842.07,20590,285
3325,115,Email,186496.28,8427,8203
3326,160,OOH,127277.37,22514,6898
3327,85,Email,8782.96,5535,5208
3328,177,Meta,93528.18,49715,7381
3329,77,Email,103369.15,20699,2775
3330,87,OOH,82504.26,17037,9867
3331,83,Email,59726.22,32239,675
3332,163,Email,225924.92,45128,872
3333,132,OOH,59261.83,33192,6479
3334,125,Email,174563.35,19030,7245
3335,172,Email,32213.47,47025,9416
3336,32,Email,245150.91,2857,5081
3337,178,Email,47150.28,36852,2785
3338,115,Print,118417.34,45106,6081
3339,98,TV,27437.19,6676,2749
3340,179,TV,134638.73,17382,5530
3341,78,Email,186454.8,43082,7335
3342,174,Meta,57277.19,3722,5782
3343,224,OOH,132755.51,3240,9452
3344,103,OOH,111534.55,19937,1692
3345,196,OOH,217446.11,34180,8212
3346,177,Email,147585.78,45226,8789
3347,145,Print,53656.65,21294,3952
3348,219,YouTube,177923.94,18561,1943
3349,6,TV,217550.3,1967,6200
3350,64,TV,23973.55,38623,7646
3351,45,Email,235113.74,39645,3029
3352,176,Print,246053.78,9932,6461
3353,187,Affiliate,85301.76,1474,5005
3354,211,Email,23395.4,12293,6951
3355,207,Email,14733.29,49513,9012
3356,78,Affiliate,244383.63,1451,159
3357,114,Affiliate,53211.02,27082,5664
3358,25,Print,83957.88,11533,7334
3359,194,OOH,167634.29,26081,6752
3360,7,Print,95791.18,31480,2227
3361,60,Affiliate,67879.09,10820,8711
3362,208,YouTube,226677.57,20301,9524
3363,246,TV,196446.35,45532,8829
3364,51,Print,224847.59,9347,7594
3365,25,TV,166707.96,43718,3651
3366,175,TV,247787.29,48883,5733
3367,75,OOH,236455.58,1696,5008
3368,237,OOH,54534.02,40517,2660
3369,241,Affiliate,201640.22,35791,6644
3370,43,TV,79773.17,43115,2953
3371,16,Affiliate,122616.97,17679,7479
3372,100,Print,129890.49,19444,2641
3373,95,Google,187699.6,43515,7885
3374,100,Meta,93055.18,23048,4025
3375,6,Email,219843.07,46606,1344
3376,167,TV,146788.75,38154,6516
3377,179,Google,103936.0,34766,8364
3378,38,TV,47440.27,14980,327
3379,107,Print,229612.54,17212,3310
3380,108,Google,55251.97,15286,3389
3381,207,YouTube,227326.08,16935,8810
3382,89,Meta,177095.08,40529,8900
3383,193,Print,182187.12,384,6
3384,55,OOH,221153.86,25116,240
3385,209,OOH,127473.84,2806,1015
3386,23,YouTube,221678.0,9169,5032
3387,41,Email,160813.92,24089,6758
3388,229,Print,219019.65,46659,8985
3389,192,TV,175310.16,5663,4100
3390,132,YouTube,148684.86,43880,6259
3391,207,Meta,20029.99,21009,9062
3392,88,Print,111405.18,16475,159
3393,124,OOH,16596.97,21244,3983
3394,199,Email,70407.52,49124,1836
3395,127,TV,32674.74,10635,4155
3396,105,Print,111297.14,1266,1013
3397,35,OOH,7332.19,33131,5706
3398,189,Google,112499.88,24279,9752
3399,92,Meta,138480.52,22702,9885
3400,17,YouTube,26215.72,16855,1308
3401,146,TV,87868.69,3745,1252
3402,15,Meta,214309.74,46108,4874
3403,107,Print,94687.45,39599,1200
3404,190,Meta,200986.89,43983,5887
3405,9,Affiliate,168882.99,36711,1428
3406,205,Print,204923.83,26062,8849
3407,145,YouTube,104554.75,45150,3353
3408,47,Affiliate,16300.59,30125,2805
3409,46,Google,39901.58,48985,2647
3410,24,Google,24103.04,28737,7582
3411,3,TV,206131.65,20755,222
3412,80,TV,221429.93,43333,4026
3413,83,Email,108810.77,36303,6853
3414,84,TV,231683.15,31046,6108
3415,186,YouTube,137330.92,2672,722
3416,240,Affiliate,225005.77,31296,5533
3417,26,TV,51911.26,45593,1371
3418,66,OOH,68854.99,11134,1221
3419,1,Google,82458.31,13733,6640
3420,151,TV,181315.39,12938,9117
3421,165,TV,249441.76,47303,2554
3422,191,Print,241775.03,45925,3064
3423,186,YouTube,201387.74,17768,4184
3424,222,Meta,66225.36,16082,7864
3425,185,Meta,40287.22,27152,3942
3426,234,TV,86143.84,41118,3156
3427,32,Meta,82276.83,33372,5283
3428,171,OOH,126538.71,20955,2970
3429,64,Email,180779.7,5341,3724
3430,187,Email,183457.71,17596,6612
3431,110,Google,38778.07,35266,9666
3432,40,Meta,157712.75,5152,3636
3433,31,TV,147360.75,47479,1918
3434,139,TV,18878.29,44478,295
3435,165,Meta,60729.71,5923,7375
3436,105,OOH,35412.74,3841,2338
3437,124,Email,190459.23,45791,4625
3438,120,Print,229275.4,36483,5875
3439,214,Meta,37794.36,1848,7411
3440,38,Email,248196.52,5252,1644
3441,81,Meta,184762.17,49970,6368
3442,36,Email,150624.54,9954,6511
3443,228,YouTube,151648.44,23170,7392
3444,95,Print,110563.65,39206,8832
3445,71,Meta,205263.77,22318,4781
3446,14,Google,161476.16,21366,8195
3447,246,Google,171987.17,31612,1692
3448,32,Email,130762.75,24390,9618
3449,74,Affiliate,55739.39,30088,3757
3450,133,Affiliate,170766.17,44084,808
3451,25,Email,133756.35,16061,4120
3452,91,Google,20177.17,6423,9619
3453,234,Email,23044.16,17279,388
3454,115,Email,37603.54,6803,3652
3455,242,Google,152896.87,32233,1308
3456,170,Print,162933.06,40101,4445
3457,47,Google,246470.2,33092,3535
3458,164,TV,231714.05,18491,603
3459,118,OOH,236836.31,11367,5096
3460,50,Print,48707.07,1833,155
3461,70,TV,133418.92,17011,5265
3462,176,Affiliate,38962.55,3475,4516
3463,174,Print,17830.91,39975,1884
3464,26,YouTube,242748.77,39793,8449
3465,35,OOH,146751.79,11792,5182
3466,104,Print,247985.8,31815,8839
3467,44,Print,22709.78,36286,1325
3468,111,Email,150822.36,19073,3487
3469,26,Email,185413.76,12824,5509
3470,207,Google,193440.09,26400,5183
3471,64,Print,108625.05,20433,5271
3472,165,Print,57004.14,43916,4620
3473,42,Print,50295.81,41459,7525
3474,87,Print,32151.38,49433,6871
3475,240,YouTube,99943.14,31922,6799
3476,242,Meta,107536.12,46889,7712
3477,185,Affiliate,231326.29,27828,1397
3478,238,Email,47256.79,36583,4336
3479,47,Print,191701.59,18074,8625
3480,125,Print,112667.42,46684,4725
3481,225,TV,12566.77,33525,3022
3482,209,Google,15309.93,20062,4292
3483,88,Email,174535.29,42136,6438
3484,214,YouTube,100921.28,35231,7734
3485,179,YouTube,93833.67,30718,7229
3486,188,Affiliate,172808.39,38656,6676
3487,111,Affiliate,154051.95,22841,720
3488,106,YouTube,223245.19,44491,7197
3489,132,OOH,8221.19,42072,1092
3490,23,Affiliate,104271.41,439,1620
3491,11,Print,195349.11,49935,3850
3492,168,YouTube,49318.96,48451,674
3493,193,TV,107115.92,12061,4448
3494,237,Email,61417.5,49343,2506
3495,38,Affiliate,210180.11,45772,3374
3496,25,Email,47150.83,43819,5349
3497,176,OOH,86413.7,30012,5251
3498,201,Print,96573.23,14925,7262
3499,61,Affiliate,8840.16,25664,7857
3500,131,OOH,128592.82,39018,256
3501,194,TV,63351.33,42389,487
3502,100,Print,120363.99,7277,9061
3503,93,TV,161619.95,37355,2030
3504,45,Google,247273.39,13929,6653
3505,198,Affiliate,156116.79,32045,5710
3506,68,Print,175336.87,5553,1590
3507,57,Google,6157.45,12421,7369
3508,218,OOH,160524.58,7135,4558
3509,168,YouTube,65701.12,6413,4463
3510,18,Print,201609.8,4961,5550
3511,114,Meta,43835.28,34370,1159
3512,100,YouTube,41896.38,46565,2808
3513,154,Meta,115471.36,46317,3457
3514,88,Google,200373.53,17912,7515
3515,49,OOH,225992.24,43823,7860
3516,9,OOH,118161.86,25288,6555
3517,108,Meta,194073.62,48318,5443
3518,90,YouTube,56821.29,34276,7460
3519,136,TV,12650.46,2313,7716
3520,135,Print,147843.05,19026,6258
3521,124,Google,244709.91,2137,2242
3522,125,Email,84148.4,37287,851
3523,127,Meta,152298.99,22142,6103
3524,73,Google,26395.25,26484,892
3525,124,Meta,140572.44,13649,9124
3526,148,OOH,144559.7,17440,1518
3527,124,Meta,203255.77,47188,6249
3528,83,Affiliate,143310.06,49420,930
3529,163,YouTube,176636.47,24153,4982
3530,84,Email,43622.14,16174,6351
3531,18,Google,205233.74,46893,7050
3532,180,TV,31242.49,32442,3702
3533,240,Meta,157258.97,36895,3536
3534,174,OOH,163208.78,35429,9014
3535,88,Print,21830.94,33854,4016
3536,103,Google,27029.03,23002,1921
3537,31,OOH,167320.57,31644,7209
3538,153,YouTube,174650.44,30164,6386
3539,149,Print,116765.55,28327,8628
3540,141,Affiliate,229829.93,29798,5386
3541,85,Meta,203703.29,34293,6772
3542,89,TV,84430.07,44652,3842
3543,153,Print,39204.78,38003,2520
3544,133,OOH,229809.93,22066,9508
3545,188,TV,61462.84,15961,6793
3546,151,Print,235053.83,12329,2192
3547,24,OOH,17719.57,27082,8854
3548,186,Meta,228335.37,28193,7701
3549,121,Print,119676.68,32999,6255
3550,235,Google,76616.27,5158,234
3551,245,Affiliate,59537.49,37663,7889
3552,32,YouTube,28414.23,32053,4528
3553,172,YouTube,104892.45,20109,1022
3554,111,TV,185450.45,10434,2039
3555,106,Affiliate,157235.49,35983,2695
3556,249,Print,228589.29,27166,2306
3557,26,Affiliate,49712.01,22920,2345
3558,27,YouTube,122657.41,15559,8561
3559,70,TV,48296.04,29549,3332
3560,208,TV,214119.46,15068,3873
3561,130,TV,115379.14,4809,3481
3562,106,YouTube,47562.51,44089,3947
3563,176,OOH,68956.33,11474,466
3564,172,Affiliate,225740.22,24235,3317
3565,115,YouTube,109021.82,35320,2842
3566,84,TV,206620.06,18304,5792
3567,229,Meta,32449.61,34428,7186
3568,122,TV,227416.65,35196,7000
3569,105,YouTube,141713.55,33003,4223
3570,126,Google,64663.12,25415,6169
3571,153,Email,144747.07,31918,8514
3572,80,Meta,140775.39,23947,7706
3573,138,Google,202412.57,47555,5598
3574,250,Affiliate,32142.93,19069,6249
3575,190,Google,218676.08,41537,3617
3576,119,Print,50670.79,18769,6380
3577,97,Meta,210962.67,43475,3511
3578,57,Google,211655.69,47469,3369
3579,139,Affiliate,143101.49,26292,7644
3580,139,TV,132317.67,47239,5991
3581,79,OOH,46988.06,17285,653
3582,117,Meta,153715.05,9860,476
3583,52,Affiliate,103532.41,7307,9309
3584,238,Affiliate,93815.26,43058,5679
3585,100,Email,112644.91,3801,1001
3586,28,YouTube,231264.21,1665,4232
3587,71,Google,23078.87,49233,4319
