change_id,table_name,record_id,column_name,old_value,new_value,changed_by,changed_at,action
352,products,2673,price,1387.01,1264.05,2978,2024-09-02 07:13:31,UPDATE
353,employees,882,salary,52622,56886,1124,2025-12-14 00:17:33,UPDATE
354,products,934,price,4088.16,3710.93,2973,2026-02-20 06:27:02,UPDATE
355,products,2117,price,1385.11,1495.44,1278,2025-02-03 17:27:16,UPDATE
356,products,5322,price,3769.11,4019.09,1923,2025-10-08 15:44:51,UPDATE
357,products,5405,price,1797.87,1930.05,2581,2025-07-08 05:33:01,UPDATE
358,employees,205,salary,41129,48381,2421,2024-03-19 17:50:18,UPDATE
359,products,3428,price,1922.01,1840.59,1547,2025-12-28 02:33:30,UPDATE
360,products,5016,price,2247.67,2194.47,1688,2024-06-02 20:17:21,UPDATE
361,products,2556,price,4570.63,4587.43,1247,2024-08-15 22:28:12,UPDATE
362,products,2977,price,4231.41,4231.27,1530,2024-02-23 04:21:01,UPDATE
363,products,1859,price,3233.49,3046.91,1954,2026-02-02 16:34:19,UPDATE
364,products,3586,price,2882.58,2949.6,867,2024-11-15 01:00:29,UPDATE
365,products,3895,price,1390.7,1367.66,2275,2024-04-26 22:10:04,UPDATE
366,products,1854,price,2644.65,2653.33,171,2025-05-13 21:01:22,UPDATE
367,employees,2619,salary,46905,51540,94,2025-01-20 06:23:52,UPDATE
368,products,2390,price,2943.92,3147.46,1982,2025-06-12 11:11:07,UPDATE
369,products,3126,price,3741.17,3482.17,2331,2025-01-16 02:57:29,UPDATE
370,products,4194,price,2511.46,2684.53,841,2024-03-25 16:03:09,UPDATE
371,products,4078,price,1289.03,1312.36,1798,2024-02-27 08:38:23,UPDATE
372,employees,775,salary,44300,52351,280,2024-03-27 07:56:04,UPDATE
373,products,1181,price,4898.47,4912.96,239,2024-06-09 11:51:29,UPDATE
374,employees,2073,salary,79536,91324,1269,2024-02-21 08:27:21,UPDATE
375,employees,1573,salary,53696,61871,1913,2024-05-26 04:44:44,UPDATE
376,employees,1294,salary,58461,68896,2752,2025-05-20 00:39:44,UPDATE
377,products,5646,price,3391.58,3233.96,944,2025-06-13 01:11:46,UPDATE
378,products,1574,price,2381.9,2557.53,67,2024-03-13 22:34:29,UPDATE
379,products,3723,price,882.73,948.09,1148,2024-10-19 19:17:55,UPDATE
380,products,5886,price,865.61,830.29,2892,2025-12-23 19:46:58,UPDATE
381,employees,1121,salary,48954,53457,1390,2025-06-22 23:25:39,UPDATE
382,products,1409,price,2190.09,2238.64,2354,2025-02-08 18:08:44,UPDATE
383,products,1460,price,3435.36,3769.57,366,2024-02-15 04:31:01,UPDATE
384,products,5836,price,225.44,242.63,872,2024-05-28 18:13:51,UPDATE
385,employees,1290,salary,40068,44693,541,2026-02-16 11:18:02,UPDATE
386,employees,2396,salary,35849,38060,2691,2025-01-13 21:22:27,UPDATE
387,products,1711,price,3130.67,2839.57,2025,2024-12-21 14:45:13,UPDATE
388,products,293,price,390.54,408.46,642,2025-05-31 15:22:20,UPDATE
389,employees,2665,salary,30001,33256,1332,2025-03-14 11:22:09,UPDATE
390,products,5650,price,3889.53,4098.45,597,2025-05-05 21:44:11,UPDATE
391,products,1403,price,4675.66,4862.79,1931,2025-06-17 02:24:40,UPDATE
392,products,2828,price,2653.57,2804.93,2739,2025-07-16 20:32:32,UPDATE
393,products,3607,price,2302.07,2331.77,2988,2024-05-26 09:56:33,UPDATE
394,products,2679,price,4155.67,3810.65,1534,2025-05-26 01:24:24,UPDATE
395,products,2088,price,4170.8,4151.42,368,2025-09-09 08:12:13,UPDATE
396,products,3423,price,4749.68,4882.12,2160,2026-01-17 10:36:17,UPDATE
397,employees,1543,salary,34349,38726,2508,2025-10-31 19:16:00,UPDATE
398,employees,818,salary,64472,72936,301,2025-11-20 09:45:26,UPDATE
399,products,3476,price,2982.83,3121.02,890,2024-12-10 17:45:33,UPDATE
400,products,5266,price,3116.38,2937.94,2796,2025-11-20 21:17:06,UPDATE
401,employees,2615,salary,70883,75160,1786,2025-03-01 15:53:43,UPDATE
402,products,85,price,2992.05,2923.66,2346,2024-05-28 13:32:03,UPDATE
403,employees,2776,salary,75211,81868,2261,2025-08-27 12:24:55,UPDATE
404,products,1426,price,2242.77,2454.52,2850,2025-07-19 22:11:48,UPDATE
405,employees,2633,salary,69800,81480,1601,2025-08-21 10:45:19,UPDATE
406,products,654,price,4979.03,5331.26,1720,2026-02-18 15:41:29,UPDATE
407,products,4678,price,1069.19,962.86,59,2024-11-04 08:55:41,UPDATE
408,products,974,price,2885.81,2904.4,17,2024-09-12 00:37:04,UPDATE
409,employees,377,salary,79926,92070,1737,2025-08-04 07:17:42,UPDATE
410,products,4553,price,3184.26,3167.41,1431,2024-02-11 09:29:01,UPDATE
411,products,3325,price,2564.23,2588.58,1943,2024-07-06 12:43:26,UPDATE
412,products,2600,price,2384.57,2513.6,1306,2024-02-21 11:02:33,UPDATE
413,employees,1824,salary,46032,48615,154,2024-03-12 06:04:23,UPDATE
414,products,3762,price,2932.02,2647.65,2806,2025-09-20 13:15:29,UPDATE
415,products,1147,price,406.89,419.52,1577,2025-03-28 15:54:26,UPDATE
416,products,4450,price,2027.6,1981.95,839,2025-05-02 23:03:19,UPDATE
417,products,942,price,4084.08,3756.5,147,2025-05-09 23:00:55,UPDATE
418,employees,364,salary,32736,36770,268,2025-08-04 11:56:09,UPDATE
419,employees,2835,salary,77257,84170,2385,2025-03-16 20:45:36,UPDATE
420,products,2788,price,3049.31,3350.35,1085,2025-02-28 05:01:00,UPDATE
421,products,5327,price,2329.12,2297.2,1008,2024-01-12 04:13:58,UPDATE
422,employees,2910,salary,42871,50993,2874,2025-03-12 06:38:57,UPDATE
423,products,2155,price,2195.7,2190.06,2775,2024-10-15 12:30:09,UPDATE
424,products,84,price,494.35,509.7,2895,2024-07-27 09:55:34,UPDATE
425,employees,7,salary,45443,49232,294,2025-10-14 23:05:04,UPDATE
426,products,360,price,236.44,245.33,1009,2025-01-20 14:28:20,UPDATE
427,products,1838,price,3067.15,2875.9,918,2024-07-01 06:29:11,UPDATE
428,employees,1768,salary,52400,56811,87,2025-03-08 11:59:36,UPDATE
429,products,771,price,1395.91,1267.44,286,2024-09-17 01:31:11,UPDATE
430,products,3383,price,2983.46,2721.91,686,2024-08-23 15:50:36,UPDATE
431,employees,2781,salary,75367,89348,105,2025-05-09 06:31:53,UPDATE
432,employees,830,salary,61962,73992,175,2025-07-28 08:27:18,UPDATE
433,employees,1486,salary,46128,52234,2466,2025-08-16 12:43:14,UPDATE
434,products,4558,price,3719.24,3788.38,722,2024-01-01 02:34:44,UPDATE
435,products,5180,price,1272.19,1198.75,1342,2025-08-20 01:35:26,UPDATE
436,products,3786,price,4222.78,4501.37,1004,2025-12-07 06:57:34,UPDATE
437,products,5884,price,2395.97,2629.12,2542,2024-08-10 15:28:39,UPDATE
438,products,1239,price,3033.56,2999.61,2770,2024-10-27 02:34:04,UPDATE
439,employees,161,salary,33006,35510,751,2025-06-08 07:49:34,UPDATE
440,products,287,price,2251.27,2458.31,1174,2024-05-15 09:01:00,UPDATE
441,products,5856,price,1305.15,1181.35,343,2024-10-29 21:50:11,UPDATE
442,products,1891,price,4320.19,4574.06,1693,2025-12-03 08:56:00,UPDATE
443,products,4825,price,593.29,555.16,740,2024-08-10 22:17:40,UPDATE
444,products,3048,price,2712.67,2450.02,119,2025-06-16 06:31:49,UPDATE
445,employees,1527,salary,33265,36505,1985,2025-12-25 19:38:58,UPDATE
446,products,3706,price,3172.42,3409.96,2093,2026-01-22 17:30:13,UPDATE
447,products,5941,price,2320.94,2434.91,2838,2024-12-04 08:07:57,UPDATE
448,products,1542,price,4916.46,4793.12,1323,2025-04-23 12:57:05,UPDATE
449,products,3923,price,4272.46,4017.82,344,2025-09-25 02:38:36,UPDATE
450,employees,1224,salary,75322,84574,1199,2024-04-16 07:46:41,UPDATE
451,employees,550,salary,54323,59188,1524,2025-04-24 10:18:17,UPDATE
452,products,4465,price,2195.31,2408.73,496,2024-08-05 00:53:42,UPDATE
453,products,5926,price,2527.68,2710.88,1284,2025-05-26 06:28:18,UPDATE
454,employees,1342,salary,47140,51578,1976,2025-06-28 08:56:50,UPDATE
455,products,46,price,2476.71,2350.86,2863,2026-01-04 14:52:43,UPDATE
456,employees,518,salary,35621,40560,419,2024-04-03 11:11:10,UPDATE
457,products,2227,price,3432.18,3136.17,931,2026-02-18 03:25:59,UPDATE
458,products,3967,price,2298.76,2222.07,276,2025-01-06 05:28:17,UPDATE
459,products,2817,price,407.26,375.68,1006,2025-02-02 11:45:05,UPDATE
460,products,1688,price,933.71,951.21,1876,2024-03-10 10:34:24,UPDATE
461,products,1870,price,665.04,610.15,1254,2025-08-23 19:01:40,UPDATE
462,products,3550,price,1598.78,1514.09,1043,2024-07-13 19:27:56,UPDATE
463,products,170,price,1924.25,1984.95,2717,2024-09-12 16:32:12,UPDATE
464,products,5528,price,3847.4,3668.96,1781,2025-02-22 00:44:27,UPDATE
465,products,3416,price,113.94,117.54,2535,2024-12-25 01:02:51,UPDATE
466,employees,1190,salary,73166,86916,228,2024-08-13 16:36:57,UPDATE
467,employees,1714,salary,79209,83361,215,2025-04-21 18:56:19,UPDATE
468,employees,1348,salary,72943,77334,322,2026-02-09 12:58:17,UPDATE
469,employees,357,salary,51265,56982,631,2025-06-06 09:30:05,UPDATE
470,products,1097,price,2097.27,2258.64,591,2024-06-19 10:20:38,UPDATE
471,employees,1529,salary,66457,72765,342,2024-12-28 21:32:01,UPDATE
472,products,318,price,3552.89,3437.82,656,2025-05-03 15:31:05,UPDATE
473,products,5137,price,945.09,1030.12,2848,2025-04-23 00:13:31,UPDATE
474,products,3993,price,2465.11,2377.16,1098,2024-09-07 09:33:33,UPDATE
475,employees,2729,salary,54094,62608,2082,2024-02-24 03:07:57,UPDATE
476,products,4426,price,2333.93,2535.26,2100,2024-10-13 00:00:12,UPDATE
477,products,1596,price,750.38,798.1,2448,2024-09-07 13:12:19,UPDATE
478,products,729,price,1952.14,2018.76,2899,2025-04-27 11:41:13,UPDATE
479,products,979,price,562.66,532.37,1678,2025-12-26 16:51:52,UPDATE
480,employees,1463,salary,66624,73598,514,2025-03-24 17:30:39,UPDATE
481,products,2704,price,1097.52,989.08,2482,2025-07-31 07:55:49,UPDATE
482,employees,2747,salary,31454,37644,514,2025-07-13 23:11:28,UPDATE
483,products,4718,price,4013.44,4232.62,2191,2024-01-08 18:50:53,UPDATE
484,products,118,price,121.61,123.59,1421,2024-08-24 16:37:44,UPDATE
485,products,3545,price,3299.9,3342.8,1844,2025-05-11 03:53:01,UPDATE
486,employees,2767,salary,49184,53494,2862,2026-02-07 00:41:44,UPDATE
487,employees,2479,salary,63949,68852,2257,2025-03-28 00:36:34,UPDATE
488,products,4536,price,2542.96,2607.0,2540,2024-02-03 20:09:03,UPDATE
489,employees,781,salary,78597,90110,650,2025-09-22 23:53:30,UPDATE
490,products,1539,price,2355.04,2240.34,1202,2025-02-01 20:55:01,UPDATE
491,employees,58,salary,78527,88611,2467,2024-02-10 18:21:51,UPDATE
492,employees,92,salary,36997,42870,2682,2025-12-11 23:43:43,UPDATE
493,products,2448,price,1043.16,994.05,751,2025-10-23 01:44:32,UPDATE
494,products,2855,price,3929.43,4291.96,2889,2024-06-12 08:22:38,UPDATE
495,products,43,price,1960.02,1986.22,779,2024-08-31 09:26:28,UPDATE
496,employees,1941,salary,30785,32390,1218,2024-04-16 11:58:04,UPDATE
497,products,5309,price,410.98,397.49,738,2025-08-12 12:14:22,UPDATE
498,products,5454,price,1253.64,1277.91,1774,2025-02-27 18:22:26,UPDATE
499,employees,1716,salary,63895,72706,2583,2024-06-21 22:32:36,UPDATE
500,products,4389,price,515.36,516.33,2947,2025-05-01 16:38:42,UPDATE
501,products,2042,price,1839.83,2019.04,2860,2024-12-01 17:26:47,UPDATE
502,products,1482,price,3851.13,3877.02,853,2024-04-05 07:23:06,UPDATE
503,employees,970,salary,57983,63222,2140,2024-05-13 21:00:57,UPDATE
504,products,4523,price,350.12,377.44,867,2024-06-17 18:17:56,UPDATE
505,products,2361,price,224.65,233.09,534,2024-09-08 22:56:50,UPDATE
506,employees,2370,salary,55622,60502,318,2024-12-16 08:57:38,UPDATE
507,employees,2349,salary,70267,81202,1045,2024-04-12 09:43:57,UPDATE
508,products,554,price,3453.02,3422.34,752,2024-06-29 08:53:14,UPDATE
509,employees,441,salary,79697,92242,2013,2024-08-24 20:27:43,UPDATE
510,products,3907,price,2185.78,2062.95,1396,2024-06-14 13:50:42,UPDATE
511,employees,1853,salary,64732,75665,2082,2024-09-22 21:05:32,UPDATE
512,products,492,price,4876.19,4781.49,2828,2025-02-15 00:11:04,UPDATE
513,products,1719,price,4303.24,4357.44,861,2024-05-20 18:15:10,UPDATE
514,products,5601,price,4026.6,4080.37,1972,2025-01-05 09:38:54,UPDATE
515,products,2271,price,4136.14,3850.11,1165,2024-01-07 09:30:50,UPDATE
516,products,3940,price,2643.0,2851.68,2236,2024-09-17 23:13:00,UPDATE
517,products,4454,price,956.6,993.22,80,2025-03-26 19:15:27,UPDATE
518,employees,1294,salary,46644,51796,1101,2024-11-14 07:49:55,UPDATE
519,products,5714,price,2253.8,2411.33,1647,2024-10-24 16:59:54,UPDATE
520,products,5939,price,1430.32,1294.93,974,2024-08-12 11:21:00,UPDATE
521,products,83,price,433.72,418.62,2474,2024-04-16 08:17:14,UPDATE
522,products,2829,price,1189.42,1224.02,2175,2024-01-23 19:41:19,UPDATE
523,products,512,price,4442.0,4724.14,1760,2024-01-08 18:55:40,UPDATE
524,employees,882,salary,47728,51979,993,2024-08-18 17:21:59,UPDATE
525,products,936,price,2595.58,2533.26,2061,2025-03-05 02:43:19,UPDATE
526,employees,2436,salary,52387,60564,649,2024-06-26 11:44:39,UPDATE
527,products,3886,price,1508.49,1358.6,1326,2025-07-01 09:46:22,UPDATE
528,products,5786,price,4073.34,4003.98,448,2025-10-31 06:42:17,UPDATE
529,employees,900,salary,34603,40348,475,2025-12-27 06:30:41,UPDATE
530,products,2944,price,4508.55,4752.25,2717,2024-05-14 00:33:35,UPDATE
531,products,3300,price,3752.08,3453.12,1373,2024-01-16 16:18:43,UPDATE
532,products,5819,price,4992.64,4707.23,335,2024-01-05 20:14:12,UPDATE
533,products,937,price,653.92,717.7,923,2024-06-19 21:22:17,UPDATE
534,products,4172,price,3227.8,2968.48,2659,2025-08-09 00:14:07,UPDATE
535,products,5956,price,1701.49,1572.36,1430,2024-03-03 05:59:24,UPDATE
536,products,2824,price,2404.84,2407.53,2834,2025-03-10 02:25:24,UPDATE
537,products,964,price,2013.18,2063.05,2734,2025-02-22 18:08:40,UPDATE
538,employees,566,salary,54840,60820,2551,2025-02-11 06:22:03,UPDATE
539,products,4393,price,184.58,184.07,2912,2025-10-11 03:07:45,UPDATE
540,products,2815,price,1754.5,1927.82,1461,2025-02-19 01:33:39,UPDATE
541,products,5505,price,2530.63,2656.43,2231,2025-10-27 10:07:05,UPDATE
542,products,2697,price,2070.13,2087.98,1166,2024-02-12 12:43:24,UPDATE
543,products,438,price,2100.49,2255.12,2825,2025-02-09 13:25:28,UPDATE
544,products,4701,price,4131.98,3757.31,2791,2024-11-11 02:35:26,UPDATE
545,products,477,price,1448.41,1309.37,2341,2024-09-30 00:20:43,UPDATE
546,products,2006,price,721.57,750.0,1935,2025-09-11 01:38:58,UPDATE
547,employees,104,salary,50802,59586,1012,2026-02-03 05:01:19,UPDATE
548,products,5966,price,4182.09,4236.63,496,2024-06-23 11:11:22,UPDATE
549,employees,2021,salary,57025,67256,80,2025-05-25 15:50:05,UPDATE
550,products,3612,price,4730.34,4283.71,2650,2024-03-21 08:41:41,UPDATE
551,products,1826,price,1542.23,1593.78,1104,2025-07-02 10:38:17,UPDATE
552,employees,2449,salary,51304,58117,1825,2024-12-13 13:45:01,UPDATE
553,products,954,price,315.52,309.14,1884,2025-03-29 07:51:03,UPDATE
554,products,4281,price,4010.29,3998.78,1339,2025-10-07 20:30:28,UPDATE
555,products,2693,price,2712.89,2597.27,1766,2025-08-18 17:12:40,UPDATE
556,employees,1448,salary,59911,63834,2368,2025-08-04 17:18:50,UPDATE
557,employees,1228,salary,76024,83998,2942,2025-01-26 02:56:08,UPDATE
558,products,4212,price,4876.95,4522.66,1596,2025-09-07 22:23:57,UPDATE
559,products,5067,price,3210.19,3455.45,2273,2025-09-23 18:52:55,UPDATE
560,products,3375,price,1725.63,1816.21,310,2026-01-18 20:36:36,UPDATE
561,products,4873,price,285.81,264.0,2194,2025-03-04 10:01:25,UPDATE
562,products,2889,price,3142.42,3114.89,2536,2024-05-19 21:18:57,UPDATE
563,products,2824,price,412.29,421.16,1864,2025-07-14 04:42:37,UPDATE
564,products,4773,price,1440.19,1363.96,2463,2024-06-17 00:36:15,UPDATE
565,products,3643,price,4463.25,4103.06,2681,2025-05-07 21:23:35,UPDATE
566,products,5005,price,2623.47,2852.09,668,2024-10-05 04:32:18,UPDATE
567,employees,1625,salary,68418,73246,2085,2025-08-21 02:04:27,UPDATE
568,products,1008,price,4753.31,4950.6,706,2024-04-04 19:44:35,UPDATE
569,products,2229,price,1341.68,1336.28,2373,2024-03-26 10:48:40,UPDATE
570,products,4568,price,1501.52,1506.35,306,2026-02-25 08:21:16,UPDATE
571,products,4498,price,4533.24,4263.4,2397,2025-12-18 01:07:20,UPDATE
572,products,287,price,3713.4,3970.09,185,2025-08-21 11:42:20,UPDATE
573,employees,392,salary,49178,53092,2678,2025-03-14 04:18:01,UPDATE
574,products,2666,price,441.98,405.54,1205,2024-10-10 21:16:13,UPDATE
575,products,1505,price,4507.49,4180.38,410,2024-05-13 10:06:39,UPDATE
576,products,4127,price,348.19,353.08,1682,2025-11-17 00:24:42,UPDATE
577,products,1287,price,482.59,443.55,2279,2024-10-12 17:32:40,UPDATE
578,products,1611,price,291.11,262.53,1305,2024-05-09 04:33:43,UPDATE
579,products,3421,price,4024.98,4023.09,1262,2025-04-10 00:20:29,UPDATE
580,products,4147,price,1343.07,1461.4,140,2024-12-24 13:12:39,UPDATE
581,products,1232,price,281.36,283.0,734,2026-01-11 08:39:23,UPDATE
582,products,110,price,1457.64,1504.32,1428,2025-10-05 05:07:13,UPDATE
583,employees,50,salary,64399,73167,578,2025-03-10 02:36:32,UPDATE
584,products,3119,price,2517.66,2509.65,1238,2025-04-24 22:36:37,UPDATE
585,products,1283,price,2808.62,2640.14,945,2024-04-23 01:25:16,UPDATE
586,employees,667,salary,38967,43738,1685,2025-08-14 19:10:26,UPDATE
587,products,4457,price,2730.71,2682.36,1960,2025-06-23 03:37:33,UPDATE
588,products,5353,price,4540.78,4415.6,1181,2024-08-22 01:24:44,UPDATE
589,employees,1967,salary,52252,57272,1843,2024-05-22 22:24:05,UPDATE
590,employees,2420,salary,31694,35524,2060,2026-01-17 00:08:21,UPDATE
591,employees,2918,salary,44801,51567,2562,2024-08-07 21:10:30,UPDATE
592,products,3760,price,3314.21,3059.3,1737,2024-07-26 19:02:17,UPDATE
593,products,5729,price,489.73,524.17,2590,2024-08-29 10:14:23,UPDATE
594,products,5899,price,2508.0,2346.98,2032,2025-04-19 02:25:31,UPDATE
595,products,755,price,552.64,584.51,2422,2026-02-25 06:11:31,UPDATE
596,employees,363,salary,36359,40568,2663,2024-02-15 11:42:56,UPDATE
597,products,3362,price,1412.67,1324.14,2659,2025-03-08 03:22:09,UPDATE
598,employees,2173,salary,39394,42856,2852,2025-04-11 06:49:55,UPDATE
599,employees,2908,salary,64304,73244,1998,2025-06-15 11:10:54,UPDATE
600,products,2316,price,3092.78,2906.32,2762,2024-03-07 02:24:36,UPDATE
601,employees,1857,salary,41640,48385,2767,2026-02-09 04:51:04,UPDATE
602,employees,2027,salary,53627,58552,2835,2024-03-09 20:11:06,UPDATE
603,employees,1987,salary,55630,59558,1388,2024-06-12 16:40:18,UPDATE
604,products,3582,price,3438.1,3567.41,1380,2025-06-07 13:13:04,UPDATE
605,employees,955,salary,36465,42370,1625,2024-02-15 01:58:52,UPDATE
606,employees,2168,salary,49901,58633,1304,2024-12-25 09:21:58,UPDATE
607,products,3384,price,2897.71,2911.93,1607,2024-09-19 17:37:00,UPDATE
608,products,4844,price,778.29,850.85,1242,2024-02-21 16:48:28,UPDATE
609,products,2227,price,1517.12,1635.43,2992,2024-08-04 18:22:03,UPDATE
610,employees,58,salary,79599,87347,2201,2025-05-29 05:58:27,UPDATE
611,products,4166,price,4293.73,4242.72,1143,2025-06-27 06:18:59,UPDATE
612,products,2986,price,3193.8,3076.37,1033,2024-02-03 17:41:33,UPDATE
613,employees,2398,salary,67606,72676,1066,2026-01-02 03:52:31,UPDATE
614,employees,2440,salary,75584,81214,2667,2024-09-07 03:07:55,UPDATE
615,products,5366,price,2986.1,3034.74,56,2025-11-20 18:08:21,UPDATE
616,products,830,price,2720.35,2702.93,739,2024-02-20 06:11:59,UPDATE
617,products,1893,price,703.39,651.93,1344,2024-07-22 19:08:19,UPDATE
618,products,3848,price,931.15,974.4,2562,2024-10-08 05:27:54,UPDATE
619,products,5786,price,1949.74,1756.16,1478,2024-03-21 11:14:14,UPDATE
620,products,126,price,1000.59,1001.94,1041,2025-03-22 17:09:40,UPDATE
621,employees,1531,salary,73664,80559,920,2025-06-26 22:56:12,UPDATE
622,products,5835,price,1940.94,1984.42,117,2024-01-05 11:57:54,UPDATE
623,products,2480,price,1504.12,1507.05,188,2025-06-07 04:03:56,UPDATE
624,products,2042,price,4735.17,4874.96,1627,2025-10-02 18:43:04,UPDATE
625,products,862,price,3712.58,3541.69,2882,2024-01-05 22:25:15,UPDATE
626,products,314,price,2867.42,3113.94,2772,2025-05-08 15:43:27,UPDATE
627,products,1909,price,1385.1,1256.9,2384,2024-08-20 06:25:48,UPDATE
628,products,1928,price,1605.15,1661.02,2993,2025-12-15 21:58:01,UPDATE
629,employees,2134,salary,42202,45734,726,2025-04-22 07:46:45,UPDATE
630,products,47,price,1660.67,1752.3,1833,2025-04-25 09:30:10,UPDATE
631,employees,339,salary,49593,54588,1786,2025-08-17 07:10:29,UPDATE
632,products,5064,price,860.87,775.79,2830,2025-03-17 04:16:15,UPDATE
633,products,5990,price,896.22,822.61,682,2024-01-29 02:04:34,UPDATE
634,products,3855,price,4993.21,5044.2,1913,2025-12-03 17:34:53,UPDATE
635,employees,2408,salary,30371,32963,2661,2024-05-24 19:59:30,UPDATE
636,products,3166,price,2343.54,2526.03,2160,2024-06-07 04:29:46,UPDATE
637,products,5014,price,2047.95,2006.2,2480,2025-11-06 12:42:15,UPDATE
638,employees,980,salary,70277,81163,2643,2025-12-16 12:07:52,UPDATE
639,products,1208,price,3256.38,3448.57,2818,2024-06-04 10:31:27,UPDATE
640,products,914,price,146.06,149.46,1717,2025-03-07 14:42:55,UPDATE
