pay_slip_id,employee_id,salary_month,salary_year,basic_salary,hra,other_allowances,pf,professional_tax,income_tax,gross_salary,net_salary,payment_date
281,22,May,2024,6607.4,3303.7,4955.55,792.89,200,0.0,16518.5,15525.61,2024-05-31
282,22,June,2024,6607.4,3303.7,4955.55,792.89,200,0.0,16518.5,15525.61,2024-06-30
283,22,July,2024,6607.4,3303.7,4955.55,792.89,200,0.0,16518.5,15525.61,2024-07-31
284,22,August,2024,6607.4,3303.7,4955.55,792.89,200,0.0,16518.5,15525.61,2024-08-31
285,22,September,2024,6607.4,3303.7,4955.55,792.89,200,0.0,16518.5,15525.61,2024-09-30
286,22,October,2024,6607.4,3303.7,4955.55,792.89,200,0.0,16518.5,15525.61,2024-10-31
287,22,November,2024,6607.4,3303.7,4955.55,792.89,200,0.0,16518.5,15525.61,2024-11-30
288,22,December,2024,6607.4,3303.7,4955.55,792.89,200,0.0,16518.5,15525.61,2024-12-31
289,22,January,2025,6607.4,3303.7,4955.55,792.89,200,0.0,16518.5,15525.61,2025-01-31
290,22,February,2025,6607.4,3303.7,4955.55,792.89,200,0.0,16518.5,15525.61,2025-02-28
291,22,March,2025,6607.4,3303.7,4955.55,792.89,200,0.0,16518.5,15525.61,2025-03-31
292,22,April,2025,6607.4,3303.7,4955.55,792.89,200,0.0,16518.5,15525.61,2025-04-30
293,22,May,2025,6607.4,3303.7,4955.55,792.89,200,0.0,16518.5,15525.61,2025-05-31
294,22,June,2025,6607.4,3303.7,4955.55,792.89,200,0.0,16518.5,15525.61,2025-06-30
295,22,July,2025,6607.4,3303.7,4955.55,792.89,200,0.0,16518.5,15525.61,2025-07-31
296,22,August,2025,6607.4,3303.7,4955.55,792.89,200,0.0,16518.5,15525.61,2025-08-31
297,22,September,2025,6607.4,3303.7,4955.55,792.89,200,0.0,16518.5,15525.61,2025-09-30
298,22,October,2025,6607.4,3303.7,4955.55,792.89,200,0.0,16518.5,15525.61,2025-10-31
299,22,November,2025,6607.4,3303.7,4955.55,792.89,200,0.0,16518.5,15525.61,2025-11-30
300,22,December,2025,6607.4,3303.7,4955.55,792.89,200,0.0,16518.5,15525.61,2025-12-31
301,24,July,2025,3493.7,1746.85,2620.28,419.24,200,0.0,8734.25,8115.01,2025-07-31
302,24,August,2025,3493.7,1746.85,2620.28,419.24,200,0.0,8734.25,8115.01,2025-08-31
303,24,September,2025,3493.7,1746.85,2620.28,419.24,200,0.0,8734.25,8115.01,2025-09-30
304,24,October,2025,3493.7,1746.85,2620.28,419.24,200,0.0,8734.25,8115.01,2025-10-31
305,24,November,2025,3493.7,1746.85,2620.28,419.24,200,0.0,8734.25,8115.01,2025-11-30
306,24,December,2025,3493.7,1746.85,2620.28,419.24,200,0.0,8734.25,8115.01,2025-12-31
307,25,January,2024,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2024-01-31
308,25,February,2024,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2024-02-29
309,25,March,2024,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2024-03-31
310,25,April,2024,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2024-04-30
311,25,May,2024,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2024-05-31
312,25,June,2024,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2024-06-30
313,25,July,2024,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2024-07-31
314,25,August,2024,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2024-08-31
315,25,September,2024,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2024-09-30
316,25,October,2024,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2024-10-31
317,25,November,2024,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2024-11-30
318,25,December,2024,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2024-12-31
319,25,January,2025,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2025-01-31
320,25,February,2025,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2025-02-28
321,25,March,2025,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2025-03-31
322,25,April,2025,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2025-04-30
323,25,May,2025,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2025-05-31
324,25,June,2025,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2025-06-30
325,25,July,2025,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2025-07-31
326,25,August,2025,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2025-08-31
327,25,September,2025,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2025-09-30
328,25,October,2025,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2025-10-31
329,25,November,2025,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2025-11-30
330,25,December,2025,3561.03,1780.52,2670.78,427.32,200,0.0,8902.58,8275.26,2025-12-31
331,26,March,2025,1262.6,631.3,946.95,151.51,200,0.0,3156.5,2804.99,2025-03-31
332,26,April,2025,1262.6,631.3,946.95,151.51,200,0.0,3156.5,2804.99,2025-04-30
333,26,May,2025,1262.6,631.3,946.95,151.51,200,0.0,3156.5,2804.99,2025-05-31
334,26,June,2025,1262.6,631.3,946.95,151.51,200,0.0,3156.5,2804.99,2025-06-30
335,26,July,2025,1262.6,631.3,946.95,151.51,200,0.0,3156.5,2804.99,2025-07-31
336,26,August,2025,1262.6,631.3,946.95,151.51,200,0.0,3156.5,2804.99,2025-08-31
337,26,September,2025,1262.6,631.3,946.95,151.51,200,0.0,3156.5,2804.99,2025-09-30
338,26,October,2025,1262.6,631.3,946.95,151.51,200,0.0,3156.5,2804.99,2025-10-31
339,26,November,2025,1262.6,631.3,946.95,151.51,200,0.0,3156.5,2804.99,2025-11-30
340,26,December,2025,1262.6,631.3,946.95,151.51,200,0.0,3156.5,2804.99,2025-12-31
341,27,September,2025,4413.6,2206.8,3310.2,529.63,200,0.0,11034.0,10304.37,2025-09-30
342,27,October,2025,4413.6,2206.8,3310.2,529.63,200,0.0,11034.0,10304.37,2025-10-31
343,27,November,2025,4413.6,2206.8,3310.2,529.63,200,0.0,11034.0,10304.37,2025-11-30
344,27,December,2025,4413.6,2206.8,3310.2,529.63,200,0.0,11034.0,10304.37,2025-12-31
345,28,April,2024,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2024-04-30
346,28,May,2024,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2024-05-31
347,28,June,2024,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2024-06-30
348,28,July,2024,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2024-07-31
349,28,August,2024,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2024-08-31
350,28,September,2024,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2024-09-30
351,28,October,2024,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2024-10-31
352,28,November,2024,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2024-11-30
353,28,December,2024,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2024-12-31
354,28,January,2025,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2025-01-31
355,28,February,2025,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2025-02-28
356,28,March,2025,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2025-03-31
357,28,April,2025,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2025-04-30
358,28,May,2025,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2025-05-31
359,28,June,2025,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2025-06-30
360,28,July,2025,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2025-07-31
361,28,August,2025,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2025-08-31
362,28,September,2025,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2025-09-30
363,28,October,2025,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2025-10-31
364,28,November,2025,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2025-11-30
365,28,December,2025,951.23,475.62,713.43,114.15,200,0.0,2378.08,2063.94,2025-12-31
366,29,August,2025,1952.53,976.27,1464.4,234.3,200,0.0,4881.33,4447.03,2025-08-31
367,29,September,2025,1952.53,976.27,1464.4,234.3,200,0.0,4881.33,4447.03,2025-09-30
368,29,October,2025,1952.53,976.27,1464.4,234.3,200,0.0,4881.33,4447.03,2025-10-31
369,29,November,2025,1952.53,976.27,1464.4,234.3,200,0.0,4881.33,4447.03,2025-11-30
370,29,December,2025,1952.53,976.27,1464.4,234.3,200,0.0,4881.33,4447.03,2025-12-31
371,30,November,2025,1162.13,581.07,871.6,139.46,200,0.0,2905.33,2565.88,2025-11-30
372,30,December,2025,1162.13,581.07,871.6,139.46,200,0.0,2905.33,2565.88,2025-12-31
373,31,January,2024,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2024-01-31
374,31,February,2024,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2024-02-29
375,31,March,2024,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2024-03-31
376,31,April,2024,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2024-04-30
377,31,May,2024,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2024-05-31
378,31,June,2024,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2024-06-30
379,31,July,2024,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2024-07-31
380,31,August,2024,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2024-08-31
381,31,September,2024,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2024-09-30
382,31,October,2024,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2024-10-31
383,31,November,2024,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2024-11-30
384,31,December,2024,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2024-12-31
385,31,January,2025,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2025-01-31
386,31,February,2025,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2025-02-28
387,31,March,2025,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2025-03-31
388,31,April,2025,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2025-04-30
389,31,May,2025,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2025-05-31
390,31,June,2025,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2025-06-30
391,31,July,2025,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2025-07-31
392,31,August,2025,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2025-08-31
393,31,September,2025,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2025-09-30
394,31,October,2025,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2025-10-31
395,31,November,2025,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2025-11-30
396,31,December,2025,681.57,340.78,511.18,81.79,200,0.0,1703.92,1422.13,2025-12-31
397,32,October,2024,1053.47,526.73,790.1,126.42,200,0.0,2633.67,2307.25,2024-10-31
398,32,November,2024,1053.47,526.73,790.1,126.42,200,0.0,2633.67,2307.25,2024-11-30
399,32,December,2024,1053.47,526.73,790.1,126.42,200,0.0,2633.67,2307.25,2024-12-31
400,32,January,2025,1053.47,526.73,790.1,126.42,200,0.0,2633.67,2307.25,2025-01-31
401,32,February,2025,1053.47,526.73,790.1,126.42,200,0.0,2633.67,2307.25,2025-02-28
402,32,March,2025,1053.47,526.73,790.1,126.42,200,0.0,2633.67,2307.25,2025-03-31
403,32,April,2025,1053.47,526.73,790.1,126.42,200,0.0,2633.67,2307.25,2025-04-30
404,32,May,2025,1053.47,526.73,790.1,126.42,200,0.0,2633.67,2307.25,2025-05-31
405,32,June,2025,1053.47,526.73,790.1,126.42,200,0.0,2633.67,2307.25,2025-06-30
406,32,July,2025,1053.47,526.73,790.1,126.42,200,0.0,2633.67,2307.25,2025-07-31
407,32,August,2025,1053.47,526.73,790.1,126.42,200,0.0,2633.67,2307.25,2025-08-31
408,32,September,2025,1053.47,526.73,790.1,126.42,200,0.0,2633.67,2307.25,2025-09-30
409,32,October,2025,1053.47,526.73,790.1,126.42,200,0.0,2633.67,2307.25,2025-10-31
410,32,November,2025,1053.47,526.73,790.1,126.42,200,0.0,2633.67,2307.25,2025-11-30
411,32,December,2025,1053.47,526.73,790.1,126.42,200,0.0,2633.67,2307.25,2025-12-31
412,33,July,2024,545.53,272.77,409.15,65.46,200,0.0,1363.83,1098.37,2024-07-31
413,33,August,2024,545.53,272.77,409.15,65.46,200,0.0,1363.83,1098.37,2024-08-31
414,33,September,2024,545.53,272.77,409.15,65.46,200,0.0,1363.83,1098.37,2024-09-30
415,33,October,2024,545.53,272.77,409.15,65.46,200,0.0,1363.83,1098.37,2024-10-31
416,33,November,2024,545.53,272.77,409.15,65.46,200,0.0,1363.83,1098.37,2024-11-30
417,33,December,2024,545.53,272.77,409.15,65.46,200,0.0,1363.83,1098.37,2024-12-31
418,33,January,2025,545.53,272.77,409.15,65.46,200,0.0,1363.83,1098.37,2025-01-31
419,33,February,2025,545.53,272.77,409.15,65.46,200,0.0,1363.83,1098.37,2025-02-28
420,33,March,2025,545.53,272.77,409.15,65.46,200,0.0,1363.83,1098.37,2025-03-31
421,33,April,2025,545.53,272.77,409.15,65.46,200,0.0,1363.83,1098.37,2025-04-30
422,33,May,2025,545.53,272.77,409.15,65.46,200,0.0,1363.83,1098.37,2025-05-31
423,33,June,2025,545.53,272.77,409.15,65.46,200,0.0,1363.83,1098.37,2025-06-30
424,33,July,2025,545.53,272.77,409.15,65.46,200,0.0,1363.83,1098.37,2025-07-31
425,33,August,2025,545.53,272.77,409.15,65.46,200,0.0,1363.83,1098.37,2025-08-31
426,33,September,2025,545.53,272.77,409.15,65.46,200,0.0,1363.83,1098.37,2025-09-30
427,33,October,2025,545.53,272.77,409.15,65.46,200,0.0,1363.83,1098.37,2025-10-31
428,33,November,2025,545.53,272.77,409.15,65.46,200,0.0,1363.83,1098.37,2025-11-30
429,33,December,2025,545.53,272.77,409.15,65.46,200,0.0,1363.83,1098.37,2025-12-31
430,34,January,2025,3640.73,1820.37,2730.55,436.89,200,0.0,9101.83,8464.95,2025-01-31
431,34,February,2025,3640.73,1820.37,2730.55,436.89,200,0.0,9101.83,8464.95,2025-02-28
432,34,March,2025,3640.73,1820.37,2730.55,436.89,200,0.0,9101.83,8464.95,2025-03-31
433,34,April,2025,3640.73,1820.37,2730.55,436.89,200,0.0,9101.83,8464.95,2025-04-30
434,34,May,2025,3640.73,1820.37,2730.55,436.89,200,0.0,9101.83,8464.95,2025-05-31
435,34,June,2025,3640.73,1820.37,2730.55,436.89,200,0.0,9101.83,8464.95,2025-06-30
436,34,July,2025,3640.73,1820.37,2730.55,436.89,200,0.0,9101.83,8464.95,2025-07-31
437,34,August,2025,3640.73,1820.37,2730.55,436.89,200,0.0,9101.83,8464.95,2025-08-31
438,34,September,2025,3640.73,1820.37,2730.55,436.89,200,0.0,9101.83,8464.95,2025-09-30
439,34,October,2025,3640.73,1820.37,2730.55,436.89,200,0.0,9101.83,8464.95,2025-10-31
440,34,November,2025,3640.73,1820.37,2730.55,436.89,200,0.0,9101.83,8464.95,2025-11-30
441,34,December,2025,3640.73,1820.37,2730.55,436.89,200,0.0,9101.83,8464.95,2025-12-31
442,35,January,2024,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2024-01-31
443,35,February,2024,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2024-02-29
444,35,March,2024,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2024-03-31
445,35,April,2024,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2024-04-30
446,35,May,2024,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2024-05-31
447,35,June,2024,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2024-06-30
448,35,July,2024,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2024-07-31
449,35,August,2024,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2024-08-31
450,35,September,2024,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2024-09-30
451,35,October,2024,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2024-10-31
452,35,November,2024,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2024-11-30
453,35,December,2024,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2024-12-31
454,35,January,2025,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2025-01-31
455,35,February,2025,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2025-02-28
456,35,March,2025,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2025-03-31
457,35,April,2025,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2025-04-30
458,35,May,2025,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2025-05-31
459,35,June,2025,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2025-06-30
460,35,July,2025,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2025-07-31
461,35,August,2025,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2025-08-31
462,35,September,2025,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2025-09-30
463,35,October,2025,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2025-10-31
464,35,November,2025,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2025-11-30
465,35,December,2025,1919.77,959.88,1439.83,230.37,200,0.0,4799.42,4369.04,2025-12-31
466,36,December,2024,902.93,451.47,677.2,108.35,200,0.0,2257.33,1948.98,2024-12-31
467,36,January,2025,902.93,451.47,677.2,108.35,200,0.0,2257.33,1948.98,2025-01-31
468,36,February,2025,902.93,451.47,677.2,108.35,200,0.0,2257.33,1948.98,2025-02-28
469,36,March,2025,902.93,451.47,677.2,108.35,200,0.0,2257.33,1948.98,2025-03-31
470,36,April,2025,902.93,451.47,677.2,108.35,200,0.0,2257.33,1948.98,2025-04-30
471,36,May,2025,902.93,451.47,677.2,108.35,200,0.0,2257.33,1948.98,2025-05-31
472,36,June,2025,902.93,451.47,677.2,108.35,200,0.0,2257.33,1948.98,2025-06-30
473,36,July,2025,902.93,451.47,677.2,108.35,200,0.0,2257.33,1948.98,2025-07-31
474,36,August,2025,902.93,451.47,677.2,108.35,200,0.0,2257.33,1948.98,2025-08-31
475,36,September,2025,902.93,451.47,677.2,108.35,200,0.0,2257.33,1948.98,2025-09-30
476,36,October,2025,902.93,451.47,677.2,108.35,200,0.0,2257.33,1948.98,2025-10-31
477,36,November,2025,902.93,451.47,677.2,108.35,200,0.0,2257.33,1948.98,2025-11-30
478,36,December,2025,902.93,451.47,677.2,108.35,200,0.0,2257.33,1948.98,2025-12-31
479,37,January,2024,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2024-01-31
480,37,February,2024,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2024-02-29
481,37,March,2024,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2024-03-31
482,37,April,2024,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2024-04-30
483,37,May,2024,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2024-05-31
484,37,June,2024,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2024-06-30
485,37,July,2024,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2024-07-31
486,37,August,2024,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2024-08-31
487,37,September,2024,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2024-09-30
488,37,October,2024,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2024-10-31
489,37,November,2024,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2024-11-30
490,37,December,2024,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2024-12-31
491,37,January,2025,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2025-01-31
492,37,February,2025,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2025-02-28
493,37,March,2025,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2025-03-31
494,37,April,2025,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2025-04-30
495,37,May,2025,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2025-05-31
496,37,June,2025,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2025-06-30
497,37,July,2025,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2025-07-31
498,37,August,2025,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2025-08-31
499,37,September,2025,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2025-09-30
500,37,October,2025,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2025-10-31
501,37,November,2025,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2025-11-30
502,37,December,2025,783.8,391.9,587.85,94.06,200,0.0,1959.5,1665.44,2025-12-31
503,38,January,2024,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2024-01-31
504,38,February,2024,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2024-02-29
505,38,March,2024,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2024-03-31
506,38,April,2024,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2024-04-30
507,38,May,2024,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2024-05-31
508,38,June,2024,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2024-06-30
509,38,July,2024,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2024-07-31
510,38,August,2024,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2024-08-31
511,38,September,2024,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2024-09-30
512,38,October,2024,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2024-10-31
513,38,November,2024,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2024-11-30
514,38,December,2024,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2024-12-31
515,38,January,2025,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2025-01-31
516,38,February,2025,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2025-02-28
517,38,March,2025,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2025-03-31
518,38,April,2025,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2025-04-30
519,38,May,2025,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2025-05-31
520,38,June,2025,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2025-06-30
521,38,July,2025,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2025-07-31
522,38,August,2025,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2025-08-31
523,38,September,2025,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2025-09-30
524,38,October,2025,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2025-10-31
525,38,November,2025,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2025-11-30
526,38,December,2025,1893.7,946.85,1420.27,227.24,200,0.0,4734.25,4307.01,2025-12-31
527,39,June,2025,855.6,427.8,641.7,102.67,200,0.0,2139.0,1836.33,2025-06-30
528,39,July,2025,855.6,427.8,641.7,102.67,200,0.0,2139.0,1836.33,2025-07-31
529,39,August,2025,855.6,427.8,641.7,102.67,200,0.0,2139.0,1836.33,2025-08-31
530,39,September,2025,855.6,427.8,641.7,102.67,200,0.0,2139.0,1836.33,2025-09-30
531,39,October,2025,855.6,427.8,641.7,102.67,200,0.0,2139.0,1836.33,2025-10-31
532,39,November,2025,855.6,427.8,641.7,102.67,200,0.0,2139.0,1836.33,2025-11-30
533,39,December,2025,855.6,427.8,641.7,102.67,200,0.0,2139.0,1836.33,2025-12-31
534,41,July,2025,1330.63,665.32,997.98,159.68,200,0.0,3326.58,2966.91,2025-07-31
535,41,August,2025,1330.63,665.32,997.98,159.68,200,0.0,3326.58,2966.91,2025-08-31
536,41,September,2025,1330.63,665.32,997.98,159.68,200,0.0,3326.58,2966.91,2025-09-30
537,41,October,2025,1330.63,665.32,997.98,159.68,200,0.0,3326.58,2966.91,2025-10-31
538,41,November,2025,1330.63,665.32,997.98,159.68,200,0.0,3326.58,2966.91,2025-11-30
539,41,December,2025,1330.63,665.32,997.98,159.68,200,0.0,3326.58,2966.91,2025-12-31
540,42,January,2025,4083.6,2041.8,3062.7,490.03,200,0.0,10209.0,9518.97,2025-01-31
541,42,February,2025,4083.6,2041.8,3062.7,490.03,200,0.0,10209.0,9518.97,2025-02-28
542,42,March,2025,4083.6,2041.8,3062.7,490.03,200,0.0,10209.0,9518.97,2025-03-31
543,42,April,2025,4083.6,2041.8,3062.7,490.03,200,0.0,10209.0,9518.97,2025-04-30
544,42,May,2025,4083.6,2041.8,3062.7,490.03,200,0.0,10209.0,9518.97,2025-05-31
545,42,June,2025,4083.6,2041.8,3062.7,490.03,200,0.0,10209.0,9518.97,2025-06-30
546,42,July,2025,4083.6,2041.8,3062.7,490.03,200,0.0,10209.0,9518.97,2025-07-31
547,42,August,2025,4083.6,2041.8,3062.7,490.03,200,0.0,10209.0,9518.97,2025-08-31
548,42,September,2025,4083.6,2041.8,3062.7,490.03,200,0.0,10209.0,9518.97,2025-09-30
